Scraped_At,Scan_Name,Col_1
2026-02-02 05:06:49,Scan_2,No data for table
2026-02-02 05:06:49,Scan_7,APARINDS,38.76,33.26,-17.00,-4.26,52.01,62.66,65.45,-4.09,11.99,5461.04,5693.80,5084.20,32.64,9.35,9.25,9.07,1.15,1.97
2026-02-02 05:06:49,Scan_7,ESABINDIA,26.92,40.97,93.46,-13.69,51.46,26.60,30.82,8.39,-4.27,381.55,352.02,367.72,68.79,1.51,1.53,1.56,-1.35,-1.84
2026-02-02 05:06:49,Scan_7,EICHERMOT,34.43,36.99,13.61,-11.55,49.93,43.95,49.69,22.76,-3.98,6071.19,4945.62,5150.38,28.66,27.01,26.98,25.83,0.115,4.48
2026-02-02 05:06:49,Scan_7,VINDHYATEL,5.94,5.32,0.849,-46.67,49.89,49.47,92.77,5.76,-26.29,959.83,907.52,1231.22,8.01,1.49,1.46,1.50,1.84,-2.50
2026-02-02 05:06:49,Scan_7,VADILALIND,23.28,23.06,-50.10,204.44,46.50,93.19,30.61,-32.54,84.32,341.30,505.91,274.47,27.60,0.569,0.574,0.764,-1.01,-24.83
2026-02-02 05:06:49,Scan_7,CRAFTSMAN,39.31,47.78,13.86,10.27,46.32,40.68,36.89,2.78,12.20,2057.28,2001.59,1784,11.26,16.02,15.44,15.83,3.74,-2.43
2026-02-02 05:06:49,Scan_7,JINDALPHOT,7.33,9.18,-9.48,79.32,46.23,51.07,28.48,1925.93,1.89,10.94,0.540,0.530,13.80,0,0.004,0.019,-100,-79.49
2026-02-02 05:06:49,Scan_7,SUNDARMFIN,28.42,27.71,2.71,-14.05,44.29,43.12,50.17,1.56,3.98,2385.64,2348.93,2259.05,9.69,19.13,19.06,18.81,0.372,1.33
2026-02-02 05:06:49,Scan_7,CERA,28.14,27.72,21.66,-45.62,43.92,36.10,66.39,15.57,-27.28,487.91,422.19,580.55,22.01,14.61,15.82,17.18,-7.64,-7.92
2026-02-02 05:06:49,Scan_7,POLYCAB,41.36,39.08,-9.31,15.70,41.30,45.54,39.36,17.89,9.67,7636.13,6477.21,5905.98,30.77,14.82,13.97,11.44,6.13,22.05
2026-02-02 05:06:49,Scan_7,ECLERX,29.26,32.63,4.64,29.31,40.81,39,30.16,6.52,7.52,1070.33,1004.85,934.56,28.33,11.43,10.95,10.16,4.45,7.75
2026-02-02 05:06:49,Scan_7,ICRA,38.14,32.33,-18.80,12.63,40.34,49.68,44.11,19.78,9.71,163.59,136.58,124.49,22.37,7.25,8.66,8.78,-16.34,-1.32
2026-02-02 05:06:49,Scan_7,SEAMECLTD,7.83,16.86,462.44,-136.28,39.18,-10.81,29.80,225.45,-53.81,317.05,97.42,210.92,8.49,3.35,3.61,3.25,-7.23,11.34
