Timestamp,Symbol,Cmp,%ch,Low 2%,Low5,Sl,Target,R_vol,Forward pe,Pe,Rsi,Sector,Industry,Adx,%ch sl,Rs,Srs,Ars,Is,Tps,Rs score,Scan_Date,From52wh,3d range,5d,Free float,High,Low,Initial_atr1.5sl,Max2,W rsi,%ch y_low,Srs y,Ars y,%ch_high,%ch 2 low,Atr%,%ch_3low,Lod dist,E_s50,Avg_true_range,Adr p - adr%
2026-07-23T12:45:19.23,FLUOROCHEM,4575.7,-0.32,4455.47,4043.2,4185.9,5160.4,0.7,115.31,87.82,80.26,chemicals,chemicals,37.69,9.31,26.69,0.3,0.21,4287.62,4120.86,7.96,2026-07-23,,,,,,,,,,,,,,,,,,,,
2026-07-23T12:45:19.23,TVSMOTOR,3929.1,0.55,3819.26,3550.1,3672.62,4313.82,0.77,45.77,54.16,71.02,auto,automobiles - motorcycles / mopeds,23.07,6.98,7.2,0.01,0.1,3703.5,3579.91,7.71,2026-07-23,,,,,,,,,,,,,,,,,,,,
2026-07-23T12:45:19.23,NUVAMA,1940.7,3.1,1817.8,1821.4,1909.26,1987.86,0.87,32.8,10.9,63.63,financials,finance & investments,40.49,1.65,35.36,0.31,0.28,1807.49,1714.98,7.53,2026-07-23,,,,,,,,,,,,,,,,,,,,
2026-07-23T12:45:19.23,LLOYDSME,1878.4,0.36,1818.0,1799.1,1833.06,1946.41,0.41,17.54,26.82,59.01,metals & mining,mining / minerals / metals,23.86,2.47,44.43,0.52,0.38,1753.38,1699.12,7.47,2026-07-23,,,,,,,,,,,,,,,,,,,,
2026-07-23T12:45:19.23,MANAPPURAM,355.15,1.41,341.43,318.75,334.92,385.5,0.65,18.61,29.86,66.01,financials,finance & investments,16.48,6.04,21.53,0.1,0.25,334.32,320.24,7.45,2026-07-23,,,,,,,,,,,,,,,,,,,,
2026-07-23T12:45:19.23,MRPL,178.6,2.26,170.33,165.37,163.2,201.7,1.94,8.27,9.74,66.0,energy,refineries,23.67,9.44,20.91,0.08,0.02,161.31,152.73,5.66,2026-07-23,,,,,,,,,,,,,,,,,,,,
2026-07-23T12:45:19.23,3MINDIA,35765.0,0.11,34799.8,34710.0,35615.72,35988.92,0.43,46.77,77.05,61.0,miscellaneous,diversified - large,16.35,0.42,2.55,-0.03,-0.03,34101.62,33119.08,4.96,2026-07-23,,,,,,,,,,,,,,,,,,,,
2026-07-23T12:45:19.23,HEG,634.25,5.91,587.31,582.7,576.76,720.49,10.49,-26.88,33.87,69.31,industrials,electrodes - graphites,29.32,9.97,19.8,0.07,0.1,571.06,565.31,4.88,2026-07-23,,,,,,,,,,,,,,,,,,,,
2026-07-23T12:45:19.23,SHYAMMETL,1036.2,0.59,995.19,1006.7,1014.22,1069.16,0.22,20.56,25.59,60.68,metals & mining,steel - large,30.69,2.17,26.77,0.2,0.19,959.98,911.96,4.6,2026-07-23,,,,,,,,,,,,,,,,,,,,
2026-07-23T12:45:19.23,SIEMENS,3669.4,0.55,3545.05,3614.8,3511.14,3906.79,0.41,88.21,83.47,56.17,industrials,electric equipment,23.74,4.51,17.93,0.17,0.15,3477.29,3372.81,4.22,2026-07-23,,,,,,,,,,,,,,,,,,,,
2026-07-23T12:45:19.23,CHOICEIN,809.05,-0.02,785.96,802.0,826.8,782.43,0.54,66.32,71.8,62.13,financials,finance & investments,32.52,-2.15,3.19,-0.05,-0.02,775.34,758.81,2.92,2026-07-23,,,,,,,,,,,,,,,,,,,,
2026-07-23T12:45:19.23,HEROMOTOCO,5173.8,3.74,4880.5,4870.9,4882.11,5611.33,1.81,17.72,17.38,66.03,auto,automobiles - motorcycles / mopeds,12.15,5.97,-10.5,-0.14,-0.06,4940.18,4789.47,2.9,2026-07-23,,,,,,,,,,,,,,,,,,,,
2026-07-23T12:45:19.23,BOSCHLTD,42295.0,1.77,40302.5,40400.0,41358.05,43700.42,0.61,54.72,44.2,66.86,auto,auto ancillaries,34.92,2.27,17.68,0.11,0.1,40399.99,39668.72,2.64,2026-07-23,,,,,,,,,,,,,,,,,,,,
2026-07-23T12:45:19.23,BALRAMCHIN,625.55,0.13,593.49,594.0,597.44,667.72,0.8,19.8,33.34,72.01,fmcg,sugar,41.9,4.71,42.96,0.45,0.36,582.62,554.68,1.85,2026-07-23,,,,,,,,,,,,,,,,,,,,
2026-07-23T12:45:19.23,MEDANTA,1382.7,2.16,1323.69,1305.0,1330.62,1460.82,1.97,64.49,65.35,67.54,healthcare,healthcare,26.16,3.91,18.3,0.22,0.04,1309.27,1273.5,1.19,2026-07-23,,,,,,,,,,,,,,,,,,,,
2026-07-23T12:45:19.23,JSL,736.35,-0.28,709.18,723.65,720.68,759.86,0.11,17.98,19.05,59.87,metals & mining,steel - large,19.78,2.17,-8.1,-0.1,-0.03,703.47,680.32,1.07,2026-07-23,,,,,,,,,,,,,,,,,,,,
2026-07-23T12:45:19.23,UNITDSPR,1415.0,0.77,1367.1,1351.0,1389.36,1453.46,1.29,46.61,54.28,61.73,fmcg,breweries & distilleries,16.41,1.85,0.64,-0.01,-0.04,1350.75,1322.96,0.94,2026-07-23,,,,,,,,,,,,,,,,,,,,
2026-07-23T12:45:19.23,OIL,456.2,1.12,441.88,427.25,434.8,488.3,0.73,8.83,11.08,60.33,energy,oil drilling / allied services,22.98,4.92,12.84,-0.03,0.02,434.89,423.71,0.78,2026-07-23,,,,,,,,,,,,,,,,,,,,
2026-07-23T12:45:19.23,M&M,3238.4,1.99,3092.88,3119.0,3121.99,3413.01,0.46,19.38,20.74,59.4,auto,automobiles - passenger cars,14.19,3.73,-10.13,-0.16,-0.14,3102.72,3012.56,0.32,2026-07-23,,,,,,,,,,,,,,,,,,,,
2026-07-23T12:45:19.23,ICICIBANK,1433.5,-0.5,1403.36,1419.7,1431.7,1436.2,0.44,16.64,18.37,61.93,bank,banks - private sector,33.99,0.13,5.91,-0.02,0.05,1384.57,1360.37,0.17,2026-07-23,,,,,,,,,,,,,,,,,,,,
2026-07-23T12:45:19.23,TECHM,1555.3,-0.34,1508.22,1527.3,1506.01,1629.23,0.34,23.52,26.93,62.11,i.t,computers - software - large,17.04,3.27,-3.53,-0.15,0.06,1472.65,1422.97,-0.07,2026-07-23,,,,,,,,,,,,,,,,,,,,
2026-07-23T12:45:19.23,POWERGRID,289.8,0.17,281.26,279.65,280.73,303.4,0.28,14.82,16.89,54.73,power & utilities,power generation and supply,12.98,3.23,10.25,0.04,0.04,279.88,273.09,-0.5,2026-07-23,,,,,,,,,,,,,,,,,,,,
2026-07-23T12:45:19.23,NUVOCO,362.0,0.64,347.46,342.2,342.84,390.74,0.25,20.25,33.27,62.89,building materials,cement - north india,36.29,5.59,0.28,-0.04,-0.08,325.0,298.15,-0.51,2026-07-23,,,,,,,,,,,,,,,,,,,,
2026-07-23T12:45:19.23,PNB,110.34,-0.35,107.36,104.59,105.31,117.89,0.21,5.45,5.77,58.92,bank,banks - public sector,15.57,4.78,-7.51,-0.18,-0.12,105.51,102.55,-0.69,2026-07-23,,,,,,,,,,,,,,,,,,,,
2026-07-23T12:45:19.23,SUMICHEM,532.35,0.22,514.5,522.65,534.37,529.32,0.16,59.68,48.82,63.89,chemicals,pesticides / agrochemicals - indian,29.24,-0.38,20.33,0.18,0.07,496.73,478.26,-0.82,2026-07-23,,,,,,,,,,,,,,,,,,,,
2026-07-23T12:45:19.23,ULTRACEMCO,11953.0,0.5,11524.8,11652.0,11733.07,12282.9,0.6,33.82,40.97,59.19,building materials,cement - north india,12.35,1.87,3.98,-0.1,-0.03,11472.86,11127.75,-1.03,2026-07-23,,,,,,,,,,,,,,,,,,,,
2026-07-23T12:45:19.23,HAL,4573.9,-0.02,4459.0,4426.8,4454.01,4753.73,0.32,18.23,33.56,62.59,aerospace & defence,engineering,13.64,2.69,6.25,-0.01,-0.04,4411.95,4311.69,-1.5,2026-07-23,,,,,,,,,,,,,,,,,,,,
2026-07-23T12:45:19.23,SPLPETRO,743.45,1.25,712.71,678.35,702.03,805.57,1.48,20.72,41.91,57.97,energy,petrochemicals,14.4,5.9,18.67,0.3,0.08,683.16,646.7,-1.73,2026-07-23,,,,,,,,,,,,,,,,,,,,
2026-07-23T12:45:19.23,BAJAJFINSV,1898.5,1.18,1825.05,1822.0,1881.34,1924.24,0.49,29.85,30.51,59.76,financials,finance & investments,19.3,0.91,-7.09,-0.11,-0.11,1816.9,1757.0,-1.74,2026-07-23,,,,,,,,,,,,,,,,,,,,
2026-07-23T12:45:19.23,RKFORGE,586.0,1.79,560.07,553.25,557.51,628.74,1.22,47.41,145.38,56.68,industrials,castings & forgings,12.02,5.11,22.81,0.09,0.06,551.04,528.72,-1.95,2026-07-23,,,,,,,,,,,,,,,,,,,,
2026-07-23T12:45:19.23,SHREECEM,27010.0,1.09,26072.9,26400.0,26794.28,27333.58,0.43,46.35,55.29,59.06,building materials,cement - north india,24.93,0.81,5.51,-0.09,-0.05,25855.15,25114.02,-3.02,2026-07-23,,,,,,,,,,,,,,,,,,,,
2026-07-23T12:45:19.23,PPLPHARMA,182.81,3.22,171.7,172.1,174.96,194.58,0.87,-652.89,-71.7,59.72,healthcare,pharmaceuticals - indian - bulk drugs & formln,26.11,4.48,7.01,0.09,-0.11,166.34,156.16,-3.17,2026-07-23,,,,,,,,,,,,,,,,,,,,
2026-07-23T12:45:19.23,GODREJCP,1069.4,0.06,1043.7,1038.0,1066.47,1073.8,0.18,60.49,58.73,54.5,fmcg,personal care - indian,13.77,0.28,-9.78,-0.19,-0.1,1021.82,999.43,-3.44,2026-07-23,,,,,,,,,,,,,,,,,,,,
2026-07-23T12:45:19.23,DALBHARAT,1872.6,0.45,1822.11,1798.6,1814.62,1959.58,0.45,22.63,30.7,65.92,building materials,cement - south india,21.42,3.2,-7.05,-0.23,-0.12,1797.52,1756.31,-3.59,2026-07-23,,,,,,,,,,,,,,,,,,,,
2026-07-23T12:45:19.23,HCLTECH,1243.8,0.53,1204.22,1195.8,1191.17,1322.74,0.23,18.19,19.22,63.46,i.t,computers - software - large,21.95,4.42,-24.23,-0.32,-0.21,1182.73,1141.63,-5.02,2026-07-23,,,,,,,,,,,,,,,,,,,,
2026-07-23T12:45:19.23,JYOTICNC,797.95,0.9,767.1,770.65,790.22,809.55,0.19,50.12,53.54,59.4,industrials,engineering,37.34,0.98,-16.09,-0.11,-0.14,741.07,707.15,-5.03,2026-07-23,,,,,,,,,,,,,,,,,,,,
2026-07-23T12:45:19.23,HAVELLS,1214.1,0.58,1174.24,1141.2,1180.73,1264.15,0.31,65.56,46.36,57.01,consumer discretionary,electric equipment,11.49,2.83,-14.26,-0.15,-0.19,1155.17,1116.77,-5.05,2026-07-23,,,,,,,,,,,,,,,,,,,,
2026-07-23T12:45:19.23,PCBL,322.45,0.11,311.3,317.65,316.42,331.5,0.45,79.03,62.06,55.43,chemicals,chemicals,23.18,1.91,5.21,0.12,-0.12,298.46,286.02,-5.06,2026-07-23,,,,,,,,,,,,,,,,,,,,
2026-07-23T12:45:19.23,UBL,1433.0,0.14,1388.66,1334.0,1347.27,1561.59,0.58,93.05,91.61,69.56,fmcg,breweries & distilleries,19.18,6.36,-10.49,-0.09,-0.23,1364.36,1327.88,-6.26,2026-07-23,,,,,,,,,,,,,,,,,,,,
2026-07-23T12:45:19.23,TCS,2225.8,0.79,2149.73,2193.6,2158.98,2326.03,0.17,15.08,16.04,56.03,i.t,computers - software - large,17.22,3.1,-32.18,-0.34,-0.29,2123.56,2060.89,-7.6,2026-07-23,,,,,,,,,,,,,,,,,,,,
2026-07-23T12:45:19.23,MEESHO,190.23,0.19,183.86,183.11,187.88,193.75,0.16,-132.1,-60.28,55.1,i.t,miscellaneous,17.19,1.25,-14.73,0.01,NaN,178.58,171.42,NaN,2026-07-23,,,,,,,,,,,,,,,,,,,,
2026-06-05T14:08:56.143,ATHERENERG,1015.65,2.78,964.08,927.6,930.16,1143.89,0.5,-96.91,-70.84,63.88,auto,automobiles - scooters and 3 - wheelers,35.92,9.19,46.84,0.37,0.72,915.87,847.38,50.66,2026-06-05,,,,,,,,,,,,,,,,,,,,
2026-06-05T14:08:56.143,ACUTAAS,3317.2,4.82,3098.47,2902.0,3072.29,3684.57,1.37,51.54,72.73,73.9,healthcare,pharmaceuticals - indian - bulk drugs,45.81,7.97,83.24,0.76,1.17,3050.02,2857.44,42.51,2026-06-05,,,,,,,,,,,,,,,,,,,,
2026-06-05T14:08:56.143,ADANIENSOL,1549.0,1.91,1496.46,1445.0,1447.97,1700.54,1.1,68.06,80.0,69.19,power & utilities,power generation and supply,25.38,6.98,55.8,0.47,0.81,1417.2,1360.76,19.82,2026-06-05,,,,,,,,,,,,,,,,,,,,
2026-06-05T14:08:56.143,APARINDS,13836.0,0.93,13381.9,12511.0,12871.58,15282.63,0.59,54.83,56.37,66.28,industrials,electric equipment,35.45,7.49,62.03,0.46,0.5,12605.41,12020.47,18.23,2026-06-05,,,,,,,,,,,,,,,,,,,,
2026-06-05T14:08:56.143,SAILIFE,1184.8,2.2,1133.86,1109.2,1134.98,1259.53,0.85,60.08,69.8,63.96,healthcare,pharmaceuticals - indian - bulk drugs & formln,15.58,4.39,28.5,0.25,0.28,1100.41,1040.01,15.2,2026-06-05,,,,,,,,,,,,,,,,,,,,
2026-06-05T14:08:56.143,DATAPATTNS,4213.4,0.5,4067.98,3801.0,3864.97,4736.04,0.85,42.63,86.49,59.48,aerospace & defence,electronics - components,17.61,9.02,53.13,0.34,0.42,3812.42,3618.28,12.83,2026-06-05,,,,,,,,,,,,,,,,,,,,
2026-06-05T14:08:56.143,SAMMAANCAP,184.46,0.73,179.52,172.2,171.95,203.23,1.0,-0.47,-2.1,77.79,financials,finance - housing,35.19,7.28,-2.63,0.11,0.32,168.72,164.79,12.67,2026-06-05,,,,,,,,,,,,,,,,,,,,
2026-06-05T14:08:56.143,ADANIGREEN,1484.0,4.26,1401.5,1396.0,1435.93,1556.1,1.06,159.23,147.49,68.33,power & utilities,power generation and supply,40.61,3.35,34.29,0.35,0.46,1373.36,1301.48,12.08,2026-06-05,,,,,,,,,,,,,,,,,,,,
2026-06-05T14:08:56.143,HSCL,670.75,4.48,611.72,580.9,587.88,795.06,1.99,42.13,42.57,72.82,chemicals,chemicals,24.51,14.1,41.21,0.37,0.39,601.74,559.23,10.68,2026-06-05,,,,,,,,,,,,,,,,,,,,
2026-06-05T14:08:56.143,ABDL,581.15,1.63,560.32,542.0,534.54,651.07,0.49,99.51,70.69,63.86,fmcg,breweries & distilleries,23.23,8.72,-14.92,-0.13,0.03,540.42,515.67,10.11,2026-06-05,,,,,,,,,,,,,,,,,,,,
2026-06-05T14:08:56.143,GLAND,2271.4,2.34,2152.08,2196.0,2338.67,2170.5,0.88,25.51,35.59,65.15,healthcare,pharmaceuticals - indian - formulations,37.51,-2.88,15.21,0.18,0.11,2095.46,1980.4,9.91,2026-06-05,,,,,,,,,,,,,,,,,,,,
2026-06-05T14:08:56.143,ACMESOLAR,355.95,2.92,333.05,295.9,305.38,431.81,2.08,38.69,41.97,77.78,realty,engineering - turnkey services,35.48,16.56,30.81,0.5,0.12,319.66,295.5,9.21,2026-06-05,,,,,,,,,,,,,,,,,,,,
2026-06-05T14:08:56.143,ASTERDM,748.8,1.46,724.12,711.3,732.4,773.4,0.16,68.82,97.88,57.53,healthcare,healthcare,19.9,2.24,10.46,0.05,0.18,707.3,680.03,8.87,2026-06-05,,,,,,,,,,,,,,,,,,,,
2026-06-05T14:08:56.143,EMCURE,1776.2,1.78,1712.55,1667.0,1694.32,1899.02,0.35,34.58,35.78,61.72,healthcare,pharmaceuticals - indian - bulk drugs & formln,27.24,4.83,34.01,0.18,0.27,1670.88,1612.38,7.51,2026-06-05,,,,,,,,,,,,,,,,,,,,
2026-06-05T14:08:56.143,ADANIPORTS,1815.0,1.35,1760.77,1745.2,1801.83,1834.76,0.37,31.4,30.76,62.71,transportation,miscellaneous,25.79,0.73,25.68,0.12,0.25,1729.21,1673.87,6.97,2026-06-05,,,,,,,,,,,,,,,,,,,,
2026-06-05T14:08:56.143,ADANIENT,2997.0,0.81,2863.36,2865.2,2955.99,3058.51,1.51,-438.16,37.88,74.18,services,trading,53.7,1.39,21.48,0.26,0.21,2809.62,2722.08,5.24,2026-06-05,,,,,,,,,,,,,,,,,,,,
2026-06-05T14:08:56.143,TIMKEN,3670.0,2.76,3529.47,3478.6,3547.96,3853.05,1.07,43.59,64.76,57.47,industrials,bearings,16.08,3.44,19.89,0.1,0.16,3459.14,3342.69,4.66,2026-06-05,,,,,,,,,,,,,,,,,,,,
2026-06-05T14:08:56.143,KIMS,781.2,2.13,748.18,725.4,758.49,815.26,3.33,184.25,127.06,60.67,healthcare,healthcare,28.96,2.99,7.57,0.02,0.02,721.2,692.0,4.43,2026-06-05,,,,,,,,,,,,,,,,,,,,
2026-06-05T14:08:56.143,SOLARINDS,18397.0,0.57,17983.0,17835.0,18739.4,17883.39,0.45,76.0,98.68,67.25,aerospace & defence,chemicals,46.27,-1.83,29.91,0.32,0.2,17384.47,16973.07,4.4,2026-06-05,,,,,,,,,,,,,,,,,,,,
2026-06-05T14:08:56.143,APOLLOHOSP,8273.5,0.3,8075.2,7816.0,8218.72,8355.67,0.26,56.18,61.08,60.51,healthcare,healthcare,16.85,0.67,5.74,0.06,0.01,7943.61,7763.69,4.3,2026-06-05,,,,,,,,,,,,,,,,,,,,
2026-06-05T14:08:56.143,CARTRADE,1942.3,1.52,1853.28,1720.1,1756.85,2220.47,0.46,35.97,40.89,61.04,consumer discretionary,miscellaneous,18.44,10.56,-35.65,-0.42,-0.23,1760.07,1635.89,4.24,2026-06-05,,,,,,,,,,,,,,,,,,,,
2026-06-05T14:08:56.143,ASIANPAINT,2694.5,1.24,2611.7,2607.9,2647.97,2764.3,0.81,55.08,58.98,66.8,building materials,paints / varnishes,31.13,1.76,7.28,-0.16,0.04,2567.55,2477.64,3.81,2026-06-05,,,,,,,,,,,,,,,,,,,,
2026-06-05T14:08:56.143,ATGL,752.15,1.09,726.18,700.0,709.15,816.65,1.04,122.9,124.84,63.88,energy,miscellaneous,39.78,6.06,20.11,0.17,0.2,656.79,603.12,3.52,2026-06-05,,,,,,,,,,,,,,,,,,,,
2026-06-05T14:08:56.143,IPCALAB,1644.8,1.91,1578.09,1470.0,1546.12,1792.83,0.59,30.89,34.71,62.03,healthcare,pharmaceuticals - indian - bulk drugs & formln,25.01,6.38,25.65,0.05,0.21,1522.0,1431.0,3.15,2026-06-05,,,,,,,,,,,,,,,,,,,,
2026-06-05T14:08:56.143,STARHEALTH,528.5,0.43,514.99,519.75,518.84,542.98,0.37,69.91,55.57,60.11,financials,finance & investments,36.6,1.86,8.62,0.03,0.13,499.76,487.01,2.96,2026-06-05,,,,,,,,,,,,,,,,,,,,
2026-06-05T14:08:56.143,NH,1970.7,1.1,1895.61,1875.0,1911.43,2059.6,0.45,44.71,49.15,61.1,healthcare,healthcare,18.66,3.1,10.42,-0.07,0.05,1849.63,1767.13,2.86,2026-06-05,,,,,,,,,,,,,,,,,,,,
2026-06-05T14:08:56.143,YESBANK,22.99,0.97,22.27,22.2,22.65,23.5,0.74,16.9,20.51,64.61,bank,banks - private sector,25.98,1.5,4.35,-0.06,0.05,21.72,21.17,2.54,2026-06-05,,,,,,,,,,,,,,,,,,,,
2026-06-05T14:08:56.143,ETERNAL,255.3,0.37,247.74,242.7,242.8,274.05,0.66,335.92,635.88,56.3,i.t,miscellaneous,11.71,5.15,-20.77,-0.21,-0.25,238.94,230.17,1.49,2026-06-05,,,,,,,,,,,,,,,,,,,,
2026-06-05T14:08:56.143,TIINDIA,3128.3,0.97,3015.07,2990.3,3021.36,3288.71,0.36,176.94,94.12,59.84,industrials,steel - large,20.95,3.54,2.69,0.05,-0.11,2913.16,2780.51,0.87,2026-06-05,,,,,,,,,,,,,,,,,,,,
2026-06-05T14:08:56.143,TATATECH,767.05,2.5,735.0,705.8,720.62,836.69,1.18,38.12,55.6,78.6,i.t,computers - software - medium / small,51.57,6.44,10.2,0.05,0.04,713.53,678.49,0.73,2026-06-05,,,,,,,,,,,,,,,,,,,,
2026-06-05T14:08:56.143,IGIL,369.75,2.14,353.93,353.3,358.36,386.83,0.96,22.22,27.45,57.62,miscellaneous,miscellaneous,17.4,3.18,7.87,0.04,-0.08,342.96,328.01,0.47,2026-06-05,,,,,,,,,,,,,,,,,,,,
2026-06-05T14:08:56.143,MEDANTA,1239.3,0.61,1203.54,1153.0,1206.03,1289.2,1.1,57.8,59.48,60.59,healthcare,healthcare,35.51,2.76,-2.75,-0.06,-0.13,1164.53,1122.45,0.27,2026-06-05,,,,,,,,,,,,,,,,,,,,
2026-06-05T14:08:56.143,AEGISLOG,769.85,1.86,736.96,747.55,730.02,829.6,0.54,16.46,29.54,64.23,services,trading,27.86,5.46,0.26,-0.08,-0.07,718.14,688.5,-0.01,2026-06-05,,,,,,,,,,,,,,,,,,,,
2026-06-05T14:08:56.143,DEEPAKFERT,1428.3,0.54,1391.4,1376.3,1414.17,1449.49,0.11,32.34,24.33,63.96,chemicals,chemicals,29.13,1.0,-3.84,0.0,-0.06,1328.83,1265.83,-1.03,2026-06-05,,,,,,,,,,,,,,,,,,,,
2026-06-05T14:08:56.143,CAPLIPOINT,2031.2,0.57,1977.25,1950.0,2040.98,2016.53,0.32,22.69,23.94,63.39,healthcare,pharmaceuticals - indian - formulations,37.61,-0.48,1.25,-0.01,-0.16,1910.62,1837.69,-1.33,2026-06-05,,,,,,,,,,,,,,,,,,,,
2026-06-05T14:08:56.143,CIPLA,1401.7,0.21,1354.36,1354.0,1404.0,1398.25,0.32,51.01,29.12,58.66,healthcare,pharmaceuticals - indian - bulk drugs & formln,24.25,-0.16,-7.21,-0.14,-0.13,1342.66,1299.08,-1.53,2026-06-05,,,,,,,,,,,,,,,,,,,,
2026-06-05T14:08:56.143,NBCC,105.63,1.49,102.08,99.06,98.57,116.22,1.53,29.67,39.13,67.94,miscellaneous,miscellaneous,22.83,7.16,-10.2,-0.14,-0.07,97.55,93.59,-1.58,2026-06-05,,,,,,,,,,,,,,,,,,,,
2026-06-05T14:08:56.143,JSWDULUX,3117.9,1.29,3025.55,3056.3,2984.68,3317.73,0.2,28.24,7.1,61.41,building materials,paints / varnishes,26.6,4.46,-4.38,-0.19,-0.11,2905.28,2769.92,-1.81,2026-06-05,,,,,,,,,,,,,,,,,,,,
2026-06-05T14:08:56.143,INDGN,521.6,0.69,507.35,504.9,505.9,545.15,0.72,39.28,30.97,56.23,healthcare,miscellaneous,19.51,3.1,-2.61,-0.1,-0.14,493.06,480.71,-2.55,2026-06-05,,,,,,,,,,,,,,,,,,,,
2026-06-05T14:08:56.143,SAREGAMA,471.7,4.22,445.51,438.6,438.05,522.18,0.73,30.55,42.26,74.04,media,entertainment / electronic media software,51.68,7.68,3.51,0.17,-0.08,423.66,392.43,-2.58,2026-06-05,,,,,,,,,,,,,,,,,,,,
2026-06-05T14:08:56.143,ZEEL,109.06,4.44,104.0,91.32,88.32,140.17,6.59,-25.25,36.9,73.7,media,entertainment / electronic media software,28.89,23.48,8.95,0.01,-0.09,95.09,89.25,-3.14,2026-06-05,,,,,,,,,,,,,,,,,,,,
2026-06-05T14:08:56.143,SBFC,93.49,0.17,91.2,90.9,89.61,99.31,0.26,20.87,22.6,52.74,financials,finance & investments,21.77,4.33,-21.1,-0.19,-0.17,88.02,85.53,-3.69,2026-06-05,,,,,,,,,,,,,,,,,,,,
2026-06-05T14:08:56.143,OLAELEC,44.03,1.64,41.92,38.08,39.01,51.56,0.97,-9.74,-10.44,68.81,auto,automobiles - motorcycles / mopeds,37.48,12.87,-13.69,0.07,-0.28,38.91,35.95,-3.95,2026-06-05,,,,,,,,,,,,,,,,,,,,
2026-06-05T14:08:56.143,IGL,165.24,1.97,158.74,159.15,156.3,178.65,0.36,17.0,14.65,55.9,energy,miscellaneous,13.54,5.72,-22.77,-0.21,-0.26,155.68,148.56,-5.53,2026-06-05,,,,,,,,,,,,,,,,,,,,
2026-06-05T14:08:56.143,PARADEEP,127.48,1.14,123.58,122.06,121.82,135.97,0.59,21.25,13.13,54.48,chemicals,fertilizers,10.72,4.64,-23.86,-0.25,-0.29,118.65,116.53,-6.38,2026-06-05,,,,,,,,,,,,,,,,,,,,
2026-06-05T14:08:56.143,INTELLECT,745.7,1.75,718.1,719.65,695.38,821.17,0.57,21.48,29.33,58.08,i.t,computers - software - medium / small,17.03,7.24,-37.73,-0.37,-0.3,694.83,664.17,-8.19,2026-06-05,,,,,,,,,,,,,,,,,,,,
