Timestamp,Symbol,F_pe,Pe,Eps[a],Eps[a1],Eps,Eps[1],Eps[3],Sales[a],Sales[a1],Sales,Sales[2],Sales[3],Roce,Fii,Fii[1],Fii[2],Fii[a],Fii[a1],Scan_Date
2026-07-12T17:16:10.452,TECHNOE,NaN,25.78,NaN,NaN,0,0,0,NaN,-100.0,0,0,1,NaN,NaN,NaN,NaN,NaN,NaN,2026-07-12
2026-07-12T17:16:10.452,BIRLACORPN,NaN,13.33,NaN,NaN,0,0,0,NaN,NaN,1,0,0,0.0,NaN,NaN,NaN,NaN,NaN,2026-07-12
2026-07-12T17:16:10.452,TREJHARA,NaN,36.36,NaN,NaN,0,0,0,NaN,NaN,1,0,0,0.0,NaN,NaN,NaN,NaN,NaN,2026-07-12
2026-07-12T17:16:10.452,STYLEBAAZA,NaN,47.82,NaN,NaN,0,0,0,NaN,-100.0,0,0,1,0.0,NaN,NaN,NaN,NaN,NaN,2026-07-12
2026-07-12T17:16:10.452,ROLLT,NaN,3.48,NaN,NaN,0,0,0,NaN,NaN,0,0,0,0.0,NaN,NaN,NaN,NaN,NaN,2026-07-12
2026-07-12T17:16:10.452,NIVABUPA,NaN,121.85,NaN,NaN,0,0,0,NaN,NaN,1,0,0,NaN,NaN,NaN,NaN,NaN,NaN,2026-07-12
2026-07-12T17:16:10.452,NTPCGREEN,NaN,154.26,NaN,NaN,0,0,0,NaN,NaN,1,0,0,NaN,NaN,NaN,NaN,NaN,NaN,2026-07-12
2026-07-12T17:16:10.452,ICDSLTD,NaN,47.31,NaN,NaN,0,0,0,NaN,NaN,0,0,0,0.0,0.0,0.0,0.0,NaN,NaN,2026-07-12
2026-07-12T17:16:10.452,RAINBOW,NaN,53.64,NaN,NaN,0,0,0,NaN,-100.0,0,0,1,NaN,NaN,NaN,NaN,NaN,NaN,2026-07-12
2026-07-12T17:16:10.452,LICI,NaN,4.88,NaN,NaN,0,0,0,NaN,NaN,1,0,0,NaN,NaN,NaN,NaN,NaN,NaN,2026-07-12
2026-07-12T17:16:10.452,VENUSPIPES,NaN,36.38,NaN,NaN,0,0,0,NaN,NaN,0,0,0,0.0,NaN,NaN,NaN,NaN,NaN,2026-07-12
2026-07-12T17:16:10.452,GPTINFRA,NaN,16.09,NaN,NaN,0,0,0,NaN,NaN,1,0,0,0.0,NaN,NaN,NaN,NaN,NaN,2026-07-12
2026-07-12T17:16:10.452,TERASOFT,NaN,20.11,NaN,NaN,0,0,0,NaN,-100.0,1,0,1,0.0,NaN,NaN,NaN,NaN,NaN,2026-07-12
2026-07-12T17:16:10.452,INDIGOPNTS,NaN,34.57,NaN,NaN,0,0,0,NaN,NaN,0,0,0,0.0,NaN,NaN,NaN,NaN,NaN,2026-07-12
2026-07-12T17:16:10.452,BIKAJI,NaN,62.46,NaN,NaN,0,0,0,NaN,-100.0,0,0,1,NaN,NaN,NaN,NaN,NaN,NaN,2026-07-12
2026-07-12T17:16:10.452,APCL,NaN,-10.72,NaN,NaN,0,0,0,NaN,NaN,1,0,0,0.0,0.0,0.0,0.0,NaN,NaN,2026-07-12
2026-07-12T17:16:10.452,ALIVUS,NaN,25.23,NaN,NaN,0,0,0,NaN,NaN,0,0,0,0.0,NaN,NaN,NaN,NaN,NaN,2026-07-12
2026-07-12T17:16:10.452,RACE,NaN,21.74,NaN,NaN,0,0,0,NaN,NaN,1,0,0,0.0,0.0,0.0,0.0,NaN,NaN,2026-07-12
2026-07-12T17:16:10.452,WINDLAS,NaN,26.26,NaN,NaN,0,0,0,NaN,NaN,0,0,0,0.0,NaN,NaN,NaN,NaN,NaN,2026-07-12
2026-07-12T17:16:10.452,KAMOPAINTS,NaN,0.0,NaN,NaN,0,0,0,NaN,NaN,0,0,0,0.0,NaN,NaN,NaN,NaN,NaN,2026-07-12
2026-07-12T17:16:10.452,SIKKO,NaN,1.75,NaN,NaN,0,0,0,NaN,NaN,0,0,0,0.0,0.0,0.0,0.0,NaN,NaN,2026-07-12
2026-07-12T17:16:10.452,PAYTM,NaN,155.3,NaN,NaN,0,0,0,NaN,NaN,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,2026-07-12
2026-07-12T17:16:10.452,NBIFIN,NaN,54.72,NaN,NaN,0,0,0,NaN,-100.0,0,0,1,0.0,NaN,NaN,NaN,NaN,NaN,2026-07-12
2026-07-12T17:16:10.452,PNCINFRA,NaN,7.49,NaN,NaN,0,0,0,NaN,NaN,1,0,0,0.0,NaN,NaN,NaN,NaN,NaN,2026-07-12
2026-07-12T17:16:10.452,TVSSCS,NaN,54.7,NaN,NaN,0,0,0,NaN,NaN,0,0,0,0.0,NaN,NaN,NaN,NaN,NaN,2026-07-12
2026-07-12T17:16:10.452,PALASHSECU,NaN,5.76,NaN,NaN,0,0,0,NaN,-100.0,0,0,1,0.0,NaN,NaN,NaN,NaN,NaN,2026-07-12
2026-07-12T17:16:10.452,JLHL,NaN,49.2,NaN,NaN,0,0,0,NaN,NaN,0,0,0,0.0,NaN,NaN,NaN,NaN,NaN,2026-07-12
2026-07-12T17:16:10.452,UDS,NaN,15.5,NaN,NaN,0,0,0,NaN,NaN,0,0,0,0.0,NaN,NaN,NaN,NaN,NaN,2026-07-12
2026-07-12T17:16:10.452,WEALTH,NaN,27.13,NaN,NaN,0,0,0,NaN,NaN,1,0,0,0.0,0.0,0.0,0.0,NaN,NaN,2026-07-12
2026-07-12T17:16:10.452,SAGARDEEP,NaN,15.49,NaN,NaN,0,0,0,NaN,NaN,1,0,0,0.0,NaN,NaN,NaN,NaN,NaN,2026-07-12
2026-07-12T17:16:10.452,AGROPHOS,NaN,8.6,NaN,NaN,0,0,0,NaN,NaN,0,0,0,0.0,NaN,NaN,NaN,NaN,NaN,2026-07-12
2026-07-12T17:16:10.452,MANOMAY,NaN,16.05,NaN,NaN,0,0,0,NaN,NaN,0,0,0,0.0,0.0,0.0,0.0,NaN,NaN,2026-07-12
2026-07-12T17:16:10.452,IREDA,NaN,18.78,NaN,NaN,0,0,0,NaN,NaN,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,2026-07-12
2026-07-12T17:16:10.452,ALKEM,NaN,29.45,NaN,NaN,0,0,0,NaN,NaN,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,2026-07-12
2026-07-12T17:16:10.452,CAPACITE,NaN,10.51,NaN,NaN,0,0,0,NaN,NaN,0,0,0,0.0,NaN,NaN,NaN,NaN,NaN,2026-07-12
2026-07-12T17:16:10.452,IRIS,NaN,4.18,NaN,NaN,0,0,0,-100.0,NaN,0,1,0,0.0,0.0,0.0,0.0,NaN,NaN,2026-07-12
2026-07-12T17:16:10.452,GICRE,NaN,6.63,NaN,NaN,0,0,0,NaN,NaN,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,2026-07-12
2026-07-12T17:16:10.452,ZODIAC,NaN,20.46,NaN,NaN,0,0,0,-100.0,NaN,0,1,0,0.0,0.0,0.0,0.0,NaN,NaN,2026-07-12
2026-07-12T17:16:10.452,PARAGMILK,NaN,20.89,NaN,NaN,0,0,0,NaN,NaN,0,0,0,0.0,NaN,NaN,NaN,NaN,NaN,2026-07-12
2026-07-12T17:16:10.452,MACPOWER,NaN,42.47,NaN,NaN,0,0,0,-100.0,NaN,0,1,0,0.0,NaN,NaN,NaN,NaN,NaN,2026-07-12
2026-07-12T17:16:10.452,ENTERO,NaN,45.8,NaN,NaN,0,0,0,NaN,NaN,0,0,0,0.0,NaN,NaN,NaN,NaN,NaN,2026-07-12
2026-07-12T17:16:10.452,TSFINV,NaN,20.24,NaN,NaN,0,0,0,NaN,NaN,0,0,0,0.0,NaN,NaN,NaN,NaN,NaN,2026-07-12
2026-07-12T17:16:10.452,AVG,NaN,12.08,NaN,NaN,0,0,0,NaN,NaN,1,0,0,0.0,0.0,0.0,0.0,NaN,NaN,2026-07-12
2026-07-12T17:16:10.452,ASIANENE,NaN,29.19,NaN,NaN,0,0,0,-100.0,NaN,0,1,0,0.0,NaN,NaN,NaN,NaN,NaN,2026-07-12
2026-07-12T17:16:10.452,ICICIPRULI,NaN,45.89,NaN,NaN,0,0,0,NaN,-100.0,1,0,1,NaN,NaN,NaN,NaN,NaN,NaN,2026-07-12
2026-07-12T17:16:10.452,JUNIPER,NaN,31.28,NaN,NaN,0,0,0,-100.0,NaN,0,1,0,0.0,NaN,NaN,NaN,NaN,NaN,2026-07-12
2026-07-12T17:16:10.452,SRM,NaN,10.35,NaN,NaN,0,0,0,NaN,-100.0,1,0,1,0.0,NaN,NaN,NaN,NaN,NaN,2026-07-12
2026-07-12T17:16:10.452,TEMBO,NaN,9.04,NaN,NaN,0,0,0,NaN,NaN,1,0,0,0.0,0.0,0.0,0.0,NaN,NaN,2026-07-12
2026-07-12T17:16:10.452,GRSE,NaN,40.77,NaN,NaN,0,0,0,NaN,-100.0,0,0,1,NaN,NaN,NaN,NaN,NaN,NaN,2026-07-12
2026-07-12T17:16:10.452,GODIGIT,NaN,52.88,NaN,NaN,0,0,0,NaN,NaN,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,2026-07-12
2026-07-12T17:16:10.452,BALUFORGE,NaN,19.48,NaN,NaN,0,0,0,NaN,-100.0,0,0,1,0.0,NaN,NaN,NaN,NaN,NaN,2026-07-12
2026-07-12T17:16:10.452,PIXTRANS,NaN,23.2,NaN,NaN,0,0,0,NaN,NaN,0,0,0,0.0,NaN,NaN,NaN,NaN,NaN,2026-07-12
2026-07-12T17:16:10.452,INTERARCH,NaN,22.87,NaN,NaN,0,0,0,NaN,-100.0,0,0,1,0.0,NaN,NaN,NaN,NaN,NaN,2026-07-12
2026-07-12T17:16:10.452,KPITTECH,NaN,23.98,NaN,NaN,0,0,0,NaN,NaN,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,2026-07-12
2026-07-12T17:16:10.452,BAJAJHFL,NaN,28.69,NaN,NaN,0,0,0,NaN,NaN,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,2026-07-12
2026-07-12T17:16:10.452,MARATHON,NaN,12.39,NaN,NaN,0,0,0,NaN,NaN,0,0,0,0.0,NaN,NaN,NaN,NaN,NaN,2026-07-12
2026-07-12T17:16:10.452,GATECH,NaN,6.0,NaN,NaN,0,0,0,NaN,NaN,1,0,0,0.0,NaN,NaN,NaN,NaN,NaN,2026-07-12
2026-07-12T17:16:10.452,DCI,NaN,22.09,NaN,NaN,0,0,0,-100.0,NaN,0,1,0,0.0,NaN,NaN,NaN,NaN,NaN,2026-07-12
2026-07-12T17:16:10.452,ROSSARI,NaN,19.45,NaN,NaN,0,0,0,NaN,NaN,0,0,0,0.0,NaN,NaN,NaN,NaN,NaN,2026-07-12
2026-07-12T17:16:10.452,SVPGLOB,NaN,1.06,NaN,NaN,0,0,0,NaN,NaN,0,0,0,0.0,NaN,NaN,NaN,NaN,NaN,2026-07-12
2026-07-12T17:16:10.452,KENNAMET,NaN,44.63,NaN,NaN,0,0,0,NaN,NaN,1,0,0,0.0,NaN,NaN,NaN,NaN,NaN,2026-07-12
2026-07-12T17:16:10.452,MAZDOCK,NaN,35.36,NaN,NaN,0,0,0,-100.0,NaN,0,1,0,NaN,NaN,NaN,NaN,NaN,NaN,2026-07-12
2026-07-12T17:16:10.452,DMCC,NaN,24.05,NaN,NaN,0,0,0,NaN,NaN,0,0,0,0.0,NaN,NaN,NaN,NaN,NaN,2026-07-12
2026-07-12T17:16:10.452,ASALCBR,NaN,17.44,NaN,NaN,0,0,0,NaN,NaN,0,0,0,0.0,0.0,0.0,0.0,NaN,NaN,2026-07-12
2026-07-12T17:16:10.452,KANPRPLA,NaN,11.88,NaN,NaN,0,0,0,NaN,NaN,0,0,0,0.0,0.0,0.0,0.0,NaN,NaN,2026-07-12
2026-07-12T17:16:10.452,HYBRIDFIN,NaN,20.5,NaN,NaN,0,0,0,NaN,-100.0,0,0,1,0.0,NaN,NaN,NaN,NaN,NaN,2026-07-12
2026-07-12T17:16:10.452,DCMFINSERV,NaN,-11.47,NaN,NaN,0,0,0,NaN,NaN,0,0,0,0.0,NaN,NaN,NaN,NaN,NaN,2026-07-12
2026-07-12T17:16:10.452,HARIOMPIPE,NaN,15.69,NaN,NaN,0,0,0,NaN,NaN,1,0,0,0.0,NaN,NaN,NaN,NaN,NaN,2026-07-12
2026-07-12T17:16:10.452,LLOYDSENT,NaN,24.2,NaN,NaN,0,0,0,NaN,-100.0,1,0,1,0.0,0.0,0.0,0.0,NaN,NaN,2026-07-12
2026-07-12T17:16:10.452,DELHIVERY,NaN,255.05,NaN,NaN,0,0,0,NaN,NaN,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,2026-07-12
2026-07-12T17:16:10.452,IRFC,NaN,16.74,NaN,NaN,0,0,0,NaN,NaN,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,2026-07-12
