Timestamp,Symbol,Cmp,%ch,Low 2%,Low5,Sl,Target,R_vol,Forward pe,Pe,Rsi,Sector,Industry,Adx,%ch sl,Rs,Srs,Ars,Is,Tps,Rs score,Scan_Date,From52wh,3d range,5d,Free float,High,Low,Initial_atr1.5sl,Max2,W rsi,%ch y_low,Srs y,Ars y,%ch_high,%ch 2 low,Atr%,%ch_3low,Lod dist,E_s50,Avg_true_range,Adr p - adr%
2026-04-07T15:09:25.474,ANGELONE,246.27,0.09,237.48,226.0,227.05,275.1,0.35,2.08,2.9,56.8,financials,finance & investments,14.43,8.47,9.3,0.0,-0.12,225.22,211.16,0.71,2026-04-07,,,,,,,,,,,,,,,,,,,,
2026-04-07T15:09:25.474,DCMSHRIRAM,1153.7,1.72,1098.68,1083.0,1089.61,1249.83,0.38,18.14,25.33,62.92,miscellaneous,diversified - mega,21.21,5.88,-7.68,-0.11,-0.2,1064.3,1001.55,0.66,2026-04-07,,,,,,,,,,,,,,,,,,,,
2026-04-07T15:09:25.474,TECHM,1472.8,1.61,1402.67,1367.1,1378.76,1613.86,0.56,29.08,27.78,60.42,i.t,computers - software - large,22.46,6.82,-1.8,-0.06,-0.08,1380.23,1320.0,0.23,2026-04-07,,,,,,,,,,,,,,,,,,,,
2026-04-07T15:09:25.474,JPPOWER,15.27,0.86,14.77,13.95,14.6,16.28,0.84,NaN,20.74,53.6,power & utilities,power generation and supply,16.91,4.62,-11.01,-0.22,-0.31,13.44,12.62,0.15,2026-04-07,,,,,,,,,,,,,,,,,,,,
2026-04-07T15:09:25.474,WELCORP,879.5,1.96,837.07,805.45,806.45,989.07,1.07,12.81,11.69,62.84,industrials,steel - large,9.87,9.06,3.9,-0.05,-0.09,811.3,764.65,0.09,2026-04-07,,,,,,,,,,,,,,,,,,,,
2026-04-07T15:09:25.474,SAGILITY,42.15,-0.64,41.18,39.55,38.23,48.04,0.4,18.49,23.44,53.6,i.t,computers - software - medium / small,22.09,10.27,-2.29,-0.12,-0.07,38.01,35.86,-0.25,2026-04-07,,,,,,,,,,,,,,,,,,,,
2026-04-07T15:09:25.474,PREMIERENE,947.05,2.28,900.62,874.35,913.71,997.06,0.77,27.15,31.28,72.2,services,trading,32.93,3.65,-6.42,-0.15,-0.13,876.36,829.14,-0.47,2026-04-07,,,,,,,,,,,,,,,,,,,,
2026-04-07T15:09:25.474,PERSISTENT,5388.7,1.49,5109.23,4825.0,4821.29,6239.82,0.59,47.86,47.61,65.67,i.t,computers - software - large,29.58,11.77,1.81,-0.04,-0.1,5004.25,4765.71,-1.28,2026-04-07,,,,,,,,,,,,,,,,,,,,
2026-04-07T15:09:25.474,GICRE,382.05,-0.88,373.18,351.2,359.62,415.69,0.43,9.71,7.02,56.62,financials,finance & investments,18.85,6.24,4.37,-0.08,-0.03,352.52,338.21,-1.64,2026-04-07,,,,,,,,,,,,,,,,,,,,
2026-04-07T15:09:25.474,OBEROIRLTY,1566.1,3.04,1468.92,1408.0,1425.08,1777.63,0.9,22.25,24.51,60.39,realty,construction,21.6,9.9,-5.72,-0.11,-0.18,1440.99,1350.45,-1.7,2026-04-07,,,,,,,,,,,,,,,,,,,,
2026-04-07T15:09:25.474,JUBLINGREA,605.9,1.97,571.34,540.0,552.3,686.29,0.63,51.0,35.35,56.32,chemicals,chemicals,16.96,9.7,-17.08,-0.15,-0.29,547.46,505.74,-2.61,2026-04-07,,,,,,,,,,,,,,,,,,,,
2026-04-07T15:09:25.474,HFCL,72.86,-0.03,70.61,67.15,69.12,78.47,0.44,27.19,202.44,55.31,telecom,cables - telephone,11.57,5.41,4.29,-0.1,-0.14,66.25,62.32,-2.66,2026-04-07,,,,,,,,,,,,,,,,,,,,
2026-04-07T15:09:25.474,OFSS,7179.5,2.32,6804.14,6681.0,6583.79,8073.06,0.76,25.61,24.98,60.2,i.t,computers - software - large,22.27,9.05,-13.43,-0.27,-0.21,6681.51,6332.52,-2.68,2026-04-07,,,,,,,,,,,,,,,,,,,,
2026-04-07T15:09:25.474,CARBORUNIV,855.0,3.29,799.68,744.0,759.14,998.8,1.94,53.17,63.82,62.57,industrials,abrasives and grinding wheels,23.77,12.63,-9.61,-0.14,-0.17,776.37,731.79,-2.89,2026-04-07,,,,,,,,,,,,,,,,,,,,
2026-04-07T15:09:25.474,HCLTECH,1441.7,2.74,1360.34,1336.2,1331.3,1607.3,0.79,23.93,23.09,59.04,i.t,computers - software - large,29.75,8.29,-0.07,-0.06,-0.09,1344.93,1277.15,-2.96,2026-04-07,,,,,,,,,,,,,,,,,,,,
2026-04-07T15:09:25.474,OLECTRA,1030.05,-0.2,994.8,963.2,1001.41,1073.01,0.3,45.58,59.25,52.82,auto,automobiles - lcvs / hcvs,24.45,2.86,-32.97,-0.39,-0.21,923.37,853.5,-3.28,2026-04-07,,,,,,,,,,,,,,,,,,,,
2026-04-07T15:09:25.474,DOMS,2356.0,1.34,2259.88,2168.0,2230.92,2543.62,0.15,61.74,63.59,56.14,miscellaneous,printing & stationery,26.44,5.61,-12.48,-0.13,-0.04,2164.41,2049.42,-3.53,2026-04-07,,,,,,,,,,,,,,,,,,,,
2026-04-07T15:09:25.474,INDGN,464.85,-1.15,451.78,432.8,432.63,513.17,1.37,27.09,25.67,52.02,healthcare,miscellaneous,13.75,7.45,-14.35,-0.25,-0.2,423.86,400.31,-4.54,2026-04-07,,,,,,,,,,,,,,,,,,,,
2026-04-07T15:09:25.474,DEEPAKFERT,987.55,0.41,954.52,905.0,910.26,1103.49,0.38,22.02,14.19,52.16,chemicals,chemicals,23.95,8.49,-31.52,-0.41,-0.41,887.89,819.85,-4.76,2026-04-07,,,,,,,,,,,,,,,,,,,,
2026-04-07T15:09:25.474,PAGEIND,34965.0,0.62,33618.9,31260.0,31873.23,39602.65,0.63,51.44,51.74,66.71,consumer discretionary,textiles - products,24.53,9.7,-21.72,-0.24,-0.28,32828.43,31246.0,-5.28,2026-04-07,,,,,,,,,,,,,,,,,,,,
2026-04-07T15:09:25.474,CHAMBLFERT,449.3,0.55,433.5,413.35,419.77,493.6,0.23,7.67,9.35,55.91,chemicals,fertilizers,12.4,7.04,-19.37,-0.2,-0.21,418.79,396.8,-6.39,2026-04-07,,,,,,,,,,,,,,,,,,,,
2026-04-07T15:09:25.474,IEX,127.05,0.71,122.65,114.6,116.27,143.22,0.8,23.7,23.32,57.11,financials,miscellaneous,21.1,9.27,-10.52,-0.18,-0.37,117.67,111.29,-7.21,2026-04-07,,,,,,,,,,,,,,,,,,,,
2026-04-07T15:09:25.474,BLS,270.0,0.62,259.15,234.0,237.35,318.98,0.23,17.09,17.16,54.99,i.t,computers - software - medium / small,13.08,13.76,-26.37,-0.25,-0.31,236.07,213.12,-7.66,2026-04-07,,,,,,,,,,,,,,,,,,,,
2026-04-07T15:09:25.474,POLYMED,1386.7,1.21,1319.28,1182.0,1217.43,1640.6,0.46,49.52,40.1,57.39,healthcare,healthcare,21.25,13.9,-31.77,-0.33,-0.36,1234.36,1147.41,-9.31,2026-04-07,,,,,,,,,,,,,,,,,,,,
2026-04-07T15:09:25.474,OLAELEC,29.11,-0.27,27.84,22.52,23.91,36.91,1.53,-6.62,-5.85,62.28,auto,automobiles - motorcycles / mopeds,26.29,21.74,-54.26,-0.49,-0.31,25.08,22.74,-11.13,2026-04-07,,,,,,,,,,,,,,,,,,,,
2026-04-07T15:09:25.474,BELRISE,190.55,-0.58,185.2,184.21,183.24,201.51,0.3,32.85,30.57,53.79,auto,auto ancillaries,22.78,3.99,38.45,0.09,0.48,176.63,166.8,NaN,2026-04-07,,,,,,,,,,,,,,,,,,,,
2026-04-07T15:09:25.474,TRAVELFOOD,1283.1,1.01,1241.56,1138.0,1165.45,1459.57,0.25,31.82,39.54,67.23,consumer discretionary,hotels,24.4,10.09,-2.43,-0.14,0.08,1182.28,1113.47,NaN,2026-04-07,,,,,,,,,,,,,,,,,,,,
2026-04-07T15:09:25.474,CPPLUS,1837.0,1.16,1758.22,1755.5,1732.85,1993.23,0.33,56.14,81.03,65.86,consumer discretionary,trading,31.68,6.01,32.53,0.23,NaN,1655.93,1533.12,NaN,2026-04-07,,,,,,,,,,,,,,,,,,,,
2026-04-07T15:09:25.474,EMMVEE,230.4,2.98,214.32,210.05,221.43,243.85,1.05,14.01,4.5,60.12,industrials,electric equipment,17.98,4.05,NaN,NaN,NaN,206.31,190.59,NaN,2026-04-07,,,,,,,,,,,,,,,,,,,,
2026-04-07T15:09:25.474,PWL,94.95,2.06,89.49,85.5,84.76,110.23,0.24,64.16,489.63,56.61,services,miscellaneous,21.6,12.02,NaN,NaN,NaN,85.03,77.94,NaN,2026-04-07,,,,,,,,,,,,,,,,,,,,
2026-04-06T12:43:45.047,CCL,,,,,,,,,,,fmcg,tea,,,,,,,,,2026-04-06,0.41,7.64,8.46,7962.16,,,,,,,,,,,,,,,,
2026-04-06T12:43:45.047,VENUSREM,,,,,,,,,,,healthcare,pharmaceuticals - indian - formulations,,,,,,,,,2026-04-06,1.71,13.04,14.62,722.91,,,,,,,,,,,,,,,,
2026-04-06T12:43:45.047,DCI,,,,,,,,,,,services,trading,,,,,,,,,2026-04-06,1.76,18.16,23.06,215.98,,,,,,,,,,,,,,,,
2026-04-06T12:43:45.047,GRANULES,,,,,,,,,,,healthcare,pharmaceuticals - indian - bulk drugs & formln,,,,,,,,,2026-04-06,2.23,6.11,6.11,9290.21,,,,,,,,,,,,,,,,
2026-04-06T12:43:45.047,GAEL,,,,,,,,,,,fmcg,miscellaneous,,,,,,,,,2026-04-06,2.74,10.42,14.0,2404.91,,,,,,,,,,,,,,,,
2026-04-06T12:43:45.047,AGIIL,,,,,,,,,,,realty,construction,,,,,,,,,2026-04-06,4.59,13.57,17.39,1103.77,,,,,,,,,,,,,,,,
2026-04-06T12:43:45.047,GPIL,,,,,,,,,,,metals & mining,steel - medium / small,,,,,,,,,2026-04-06,5.67,6.18,6.37,6689.38,,,,,,,,,,,,,,,,
2026-04-06T12:43:45.047,SPORTKING,,,,,,,,,,,textiles,textiles - spinning - synthetic / blended,,,,,,,,,2026-04-06,5.96,16.55,18.57,428.92,,,,,,,,,,,,,,,,
2026-04-06T12:43:45.047,EMCURE,,,,,,,,,,,healthcare,pharmaceuticals - indian - bulk drugs & formln,,,,,,,,,2026-04-06,6.78,14.21,14.74,6536.61,,,,,,,,,,,,,,,,
2026-04-06T12:43:45.047,DBOL,,,,,,,,,,,fmcg,sugar,,,,,,,,,2026-04-06,7.05,20.29,27.18,385.5,,,,,,,,,,,,,,,,
2026-04-06T12:43:45.047,INDSWFTLAB,,,,,,,,,,,healthcare,pharmaceuticals - indian - bulk drugs & formln,,,,,,,,,2026-04-06,7.72,6.78,9.03,692.47,,,,,,,,,,,,,,,,
2026-04-06T12:43:45.047,LUMAXTECH,,,,,,,,,,,auto,auto ancillaries,,,,,,,,,2026-04-06,8.0,14.66,16.56,5034.25,,,,,,,,,,,,,,,,
2026-04-06T12:43:45.047,BAJAJCON,,,,,,,,,,,fmcg,personal care - indian,,,,,,,,,2026-04-06,8.12,9.49,11.2,2797.22,,,,,,,,,,,,,,,,
2026-04-06T12:43:45.047,THANGAMAYL,,,,,,,,,,,consumer discretionary,diamond cutting / jewellery,,,,,,,,,2026-04-06,8.48,14.35,16.36,4537.01,,,,,,,,,,,,,,,,
2026-04-06T12:43:45.047,ARVIND,,,,,,,,,,,textiles,textiles - cotton/blended,,,,,,,,,2026-04-06,8.58,10.1,11.57,5853.94,,,,,,,,,,,,,,,,
2026-04-06T12:43:45.047,STYLAMIND,,,,,,,,,,,building materials,miscellaneous,,,,,,,,,2026-04-06,8.89,3.08,3.34,1793.81,,,,,,,,,,,,,,,,
2026-04-06T12:43:45.047,HONASA,,,,,,,,,,,services,trading,,,,,,,,,2026-04-06,9.08,4.98,7.89,6372.38,,,,,,,,,,,,,,,,
2026-04-06T12:43:45.047,STLTECH,,,,,,,,,,,industrials,cables - telephone,,,,,,,,,2026-04-06,9.2,12.04,12.12,5065.42,,,,,,,,,,,,,,,,
2026-04-06T12:43:45.047,GMDCLTD,,,,,,,,,,,metals & mining,mining / minerals / metals,,,,,,,,,2026-04-06,9.22,5.68,8.98,4886.39,,,,,,,,,,,,,,,,
2026-04-06T12:43:45.047,SENORES,,,,,,,,,,,healthcare,pharmaceuticals - indian - formulations,,,,,,,,,2026-04-06,9.65,8.43,8.43,1976.65,,,,,,,,,,,,,,,,
2026-04-06T12:43:45.047,SKYGOLD,,,,,,,,,,,consumer discretionary,diamond cutting / jewellery,,,,,,,,,2026-04-06,9.84,13.82,17.24,2701.58,,,,,,,,,,,,,,,,
2026-04-06T12:43:45.047,SAKAR,,,,,,,,,,,healthcare,pharmaceuticals - indian - bulk drugs & formln,,,,,,,,,2026-04-06,9.91,8.61,10.92,546.16,,,,,,,,,,,,,,,,
2026-04-06T12:43:45.047,ABSLAMC,,,,,,,,,,,financials,finance & investments,,,,,,,,,2026-04-06,10.27,8.49,9.16,6827.61,,,,,,,,,,,,,,,,
2026-04-06T12:43:45.047,VOLTAMP,,,,,,,,,,,industrials,electric equipment,,,,,,,,,2026-04-06,10.27,6.81,14.59,6410.58,,,,,,,,,,,,,,,,
2026-04-06T12:43:45.047,NITINSPIN,,,,,,,,,,,textiles,textiles - cotton/blended,,,,,,,,,2026-04-06,10.38,9.55,13.09,930.93,,,,,,,,,,,,,,,,
2026-04-06T12:43:45.047,CHENNPETRO,,,,,,,,,,,energy,refineries,,,,,,,,,2026-04-06,10.39,6.19,10.42,4815.07,,,,,,,,,,,,,,,,
2026-04-06T12:43:45.047,COASTCORP,,,,,,,,,,,fmcg,aquaculture,,,,,,,,,2026-04-06,10.48,14.88,25.7,187.03,,,,,,,,,,,,,,,,
2026-04-06T12:43:45.047,ROSSTECH,,,,,,,,,,,aerospace & defence,engineering,,,,,,,,,2026-04-06,10.67,10.46,14.37,712.7,,,,,,,,,,,,,,,,
2026-04-06T12:43:45.047,SYRMA,,,,,,,,,,,consumer discretionary,electronics - components,,,,,,,,,2026-04-06,11.42,7.02,9.96,8901.84,,,,,,,,,,,,,,,,
2026-04-06T12:43:45.047,J&KBANK,,,,,,,,,,,bank,banks - private sector,,,,,,,,,2026-04-06,11.82,5.94,8.21,5065.02,,,,,,,,,,,,,,,,
2026-04-06T12:43:45.047,CIEINDIA,,,,,,,,,,,industrials,castings & forgings,,,,,,,,,2026-04-06,12.02,6.1,8.31,6022.11,,,,,,,,,,,,,,,,
2026-04-06T12:43:45.047,SCHNEIDER,,,,,,,,,,,industrials,electric equipment,,,,,,,,,2026-04-06,12.03,12.3,13.45,5531.97,,,,,,,,,,,,,,,,
2026-04-06T12:43:45.047,SMSPHARMA,,,,,,,,,,,healthcare,pharmaceuticals - indian - bulk drugs,,,,,,,,,2026-04-06,12.28,9.36,11.29,1138.26,,,,,,,,,,,,,,,,
2026-04-06T12:43:45.047,SHRIPISTON,,,,,,,,,,,auto,auto ancillaries,,,,,,,,,2026-04-06,12.67,7.2,7.2,7372.06,,,,,,,,,,,,,,,,
2026-04-06T12:43:45.047,MANGLMCEM,,,,,,,,,,,building materials,cement - north india,,,,,,,,,2026-04-06,13.19,6.69,10.19,1346.79,,,,,,,,,,,,,,,,
2026-04-06T12:43:45.047,WHEELS,,,,,,,,,,,auto,auto ancillaries,,,,,,,,,2026-04-06,13.84,9.86,16.69,973.27,,,,,,,,,,,,,,,,
2026-04-06T12:43:45.047,LINCOLN,,,,,,,,,,,healthcare,pharmaceuticals - indian - formulations,,,,,,,,,2026-04-06,14.52,7.96,9.64,582.16,,,,,,,,,,,,,,,,
2026-04-06T12:43:45.047,PRIVISCL,,,,,,,,,,,chemicals,chemicals,,,,,,,,,2026-04-06,14.55,4.39,4.39,4524.88,,,,,,,,,,,,,,,,
2026-04-06T12:43:45.047,SILGO,,,,,,,,,,,consumer discretionary,diamond cutting / jewellery,,,,,,,,,2026-04-06,15.19,6.97,10.43,86.6,,,,,,,,,,,,,,,,
2026-04-06T12:43:45.047,IMFA,,,,,,,,,,,metals & mining,mining / minerals / metals,,,,,,,,,2026-04-06,15.43,10.64,11.23,2847.6,,,,,,,,,,,,,,,,
2026-04-06T12:43:45.047,SUNTV,,,,,,,,,,,media,entertainment / electronic media software,,,,,,,,,2026-04-06,15.47,7.22,8.02,5758.07,,,,,,,,,,,,,,,,
2026-04-06T12:43:45.047,ANTELOPUS,,,,,,,,,,,energy,oil drilling / allied services,,,,,,,,,2026-04-06,16.49,17.26,27.82,677.87,,,,,,,,,,,,,,,,
2026-04-06T12:43:45.047,JAYNECOIND,,,,,,,,,,,metals & mining,steel - large,,,,,,,,,2026-04-06,16.6,10.28,12.45,3425.04,,,,,,,,,,,,,,,,
2026-04-06T12:43:45.047,AVANTIFEED,,,,,,,,,,,fmcg,food - processing - indian,,,,,,,,,2026-04-06,16.8,12.02,12.74,9582.95,,,,,,,,,,,,,,,,
2026-04-06T12:43:45.047,APEX,,,,,,,,,,,fmcg,aquaculture,,,,,,,,,2026-04-06,19.91,10.36,12.13,334.37,,,,,,,,,,,,,,,,
2026-04-06T12:43:45.047,MEDPLUS,,,,,,,,,,,consumer discretionary,trading,,,,,,,,,2026-04-06,20.27,5.25,5.77,5962.66,,,,,,,,,,,,,,,,
2026-04-06T12:43:45.047,GMBREW,,,,,,,,,,,fmcg,breweries & distilleries,,,,,,,,,2026-04-06,21.2,7.34,10.9,611.66,,,,,,,,,,,,,,,,
2026-04-06T12:43:45.047,JINDALPOLY,,,,,,,,,,,textiles,textiles - products,,,,,,,,,2026-04-06,21.67,15.08,15.08,896.08,,,,,,,,,,,,,,,,
2026-04-06T12:43:45.047,GVPIL,,,,,,,,,,,realty,engineering - turnkey services,,,,,,,,,2026-04-06,22.83,11.17,11.41,899.94,,,,,,,,,,,,,,,,
2026-04-06T12:43:45.047,AVALON,,,,,,,,,,,consumer discretionary,electronics - components,,,,,,,,,2026-04-06,26.99,7.09,7.09,3570.05,,,,,,,,,,,,,,,,
2026-03-27T15:04:38.764,EMCURE,,,,,,,,,,,healthcare,pharmaceuticals - indian - bulk drugs & formln,,,,,,,,,2026-03-27,1.84,13.99,15.79,6883.07,,,,,,,,,,,,,,,,
2026-03-27T15:04:38.764,GRANULES,,,,,,,,,,,healthcare,pharmaceuticals - indian - bulk drugs & formln,,,,,,,,,2026-03-27,2.34,11.39,12.92,9279.07,,,,,,,,,,,,,,,,
2026-03-27T15:04:38.764,KTKBANK,,,,,,,,,,,bank,banks - private sector,,,,,,,,,2026-03-27,4.0,7.48,12.45,8674.54,,,,,,,,,,,,,,,,
2026-03-27T15:04:38.764,CCL,,,,,,,,,,,fmcg,tea,,,,,,,,,2026-03-27,4.73,5.17,6.39,7601.65,,,,,,,,,,,,,,,,
2026-03-27T15:04:38.764,SEAMECLTD,,,,,,,,,,,miscellaneous,miscellaneous,,,,,,,,,2026-03-27,5.27,10.61,12.43,961.95,,,,,,,,,,,,,,,,
2026-03-27T15:04:38.764,MBAPL,,,,,,,,,,,chemicals,fertilizers,,,,,,,,,2026-03-27,5.63,9.51,9.51,1021.71,,,,,,,,,,,,,,,,
2026-03-27T15:04:38.764,GPIL,,,,,,,,,,,metals & mining,steel - medium / small,,,,,,,,,2026-03-27,5.86,11.95,12.46,6675.93,,,,,,,,,,,,,,,,
2026-03-27T15:04:38.764,AETHER,,,,,,,,,,,chemicals,chemicals,,,,,,,,,2026-03-27,6.19,14.12,16.12,3887.68,,,,,,,,,,,,,,,,
2026-03-27T15:04:38.764,DBOL,,,,,,,,,,,fmcg,sugar,,,,,,,,,2026-03-27,7.26,16.59,17.32,350.15,,,,,,,,,,,,,,,,
2026-03-27T15:04:38.764,AGIIL,,,,,,,,,,,realty,construction,,,,,,,,,2026-03-27,8.02,7.98,12.2,1064.12,,,,,,,,,,,,,,,,
2026-03-27T15:04:38.764,MTARTECH,,,,,,,,,,,aerospace & defence,engineering,,,,,,,,,2026-03-27,8.07,8.91,11.55,7692.97,,,,,,,,,,,,,,,,
2026-03-27T15:04:38.764,TDPOWERSYS,,,,,,,,,,,industrials,electric equipment,,,,,,,,,2026-03-27,8.68,7.49,11.6,9732.92,,,,,,,,,,,,,,,,
2026-03-27T15:04:38.764,VENUSREM,,,,,,,,,,,healthcare,pharmaceuticals - indian - formulations,,,,,,,,,2026-03-27,8.91,11.03,11.03,669.94,,,,,,,,,,,,,,,,
2026-03-27T15:04:38.764,AEROFLEX,,,,,,,,,,,metals & mining,steel - medium / small,,,,,,,,,2026-03-27,8.92,15.12,19.89,1026.37,,,,,,,,,,,,,,,,
2026-03-27T15:04:38.764,STLTECH,,,,,,,,,,,industrials,cables - telephone,,,,,,,,,2026-03-27,9.55,12.7,16.34,5045.62,,,,,,,,,,,,,,,,
2026-03-27T15:04:38.764,SENORES,,,,,,,,,,,healthcare,pharmaceuticals - indian - formulations,,,,,,,,,2026-03-27,10.1,12.22,13.51,1966.79,,,,,,,,,,,,,,,,
2026-03-27T15:04:38.764,SAKAR,,,,,,,,,,,healthcare,pharmaceuticals - indian - bulk drugs & formln,,,,,,,,,2026-03-27,10.25,8.48,8.92,544.06,,,,,,,,,,,,,,,,
2026-03-27T15:04:38.764,STEELCAS,,,,,,,,,,,industrials,castings & forgings,,,,,,,,,2026-03-27,10.8,7.41,9.12,1270.05,,,,,,,,,,,,,,,,
2026-03-27T15:04:38.764,SMSPHARMA,,,,,,,,,,,healthcare,pharmaceuticals - indian - bulk drugs,,,,,,,,,2026-03-27,11.02,11.06,13.31,1154.71,,,,,,,,,,,,,,,,
2026-03-27T15:04:38.764,J&KBANK,,,,,,,,,,,bank,banks - private sector,,,,,,,,,2026-03-27,11.29,7.68,14.54,5095.87,,,,,,,,,,,,,,,,
