Timestamp,Symbol,Cmp,%ch5,Lch5,Sl,Target,5d_high,R_vol,Forward pe,Pe,Rsi,Sector,Industry,Adx,%ch y_low,Srs,Ars,Srs y,Ars y,Lc,Low,%ch sl,%ch sl atr,Atr%,%ch_3low,Column26,Scan_Date,%ch,Low 2%,Low5,Rs,Is,Tps,Rs score,High,Lod price,Initial_atr1.5sl,%ch_high,%ch 2 low,E_s50,Avg_true_range,Adr%,Ma_x,Rvol,M_cap,Va,Va_ma,Atr% x,Lod dist,Free float,Grand_total_number2,From52wh,3d range,5d
2026-07-19T23:40:58.755,HARSHA,419.9,1.01,-3.12,419.34,436.06,432.0,0.4,20.23,24.63,50.51,industrials,engineering,30.75,-1.23,-0.0,0.02,-0.0,0.01,2.04,419.15,1.99,-2.52,3.34,3.04,7.26,2026-07-19,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-19T23:40:58.755,FLUOROCHEM,4144.9,5.79,-2.6,3925.93,3957.07,4169.9,0.85,104.46,79.3,53.11,chemicals,chemicals,26.81,-2.32,0.04,0.02,0.04,0.0,2.05,3862.3,0.4,-5.6,2.85,2.98,7.45,2026-07-19,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-19T23:40:58.755,ADANIPORTS,1837.4,1.73,-1.15,1809.21,1846.99,1859.7,0.57,31.79,31.56,46.92,transportation,miscellaneous,15.0,-1.64,0.15,0.22,0.15,0.2,1.56,1800.1,1.04,-2.01,2.38,2.52,2.76,2026-07-19,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-19T23:40:58.755,NIVABUPA,86.06,3.64,-1.05,85.01,88.01,89.66,0.57,11.51,121.21,51.25,financials,finance & investments,36.16,-0.69,0.04,0.12,0.04,0.11,0.61,85.99,1.76,-2.18,2.45,2.45,3.49,2026-07-19,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-18T23:38:16.835,CONFIPET,73.12,1.77,-6.67,70.35,82.55,77.8,0.93,19.45,26.11,47.77,miscellaneous,miscellaneous,21.07,-3.06,0.94,0.75,0.94,0.66,6.45,71.82,8.66,-11.9,5.84,12.01,13.63,2026-07-18,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-18T23:38:16.835,JASH,520.45,2.86,-3.69,512.44,553.06,548.0,2.63,14.44,43.3,53.37,industrials,engineering,25.73,-7.54,0.2,0.06,0.2,0.02,3.81,513.2,3.96,-8.46,4.87,10.99,20.06,2026-07-18,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-18T23:38:16.835,WANBURY,332.2,20.48,-0.92,276.47,319.23,358.85,2.09,11.44,16.22,47.67,healthcare,pharmaceuticals - indian - bulk drugs & formln,18.81,-2.21,0.21,0.24,0.21,0.18,7.53,277.0,7.73,-10.82,5.21,10.72,9.72,2026-07-18,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-18T23:38:16.835,KOPRAN,203.63,9.74,-3.97,186.14,207.5,216.0,0.26,13.02,38.28,46.69,healthcare,pharmaceuticals - indian - bulk drugs & formln,22.69,-3.5,0.17,0.12,0.17,0.08,5.36,186.8,5.74,-10.06,4.9,9.39,8.42,2026-07-18,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-18T23:38:16.835,CHENNPETRO,1200.6,8.38,-6.92,1089.05,1272.35,1279.7,1.65,3.14,5.76,48.16,energy,refineries,12.51,-0.81,0.33,0.53,0.33,0.45,4.43,1130.6,8.42,-7.89,3.61,8.71,9.23,2026-07-18,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-18T23:38:16.835,MOTILALOFS,967.1,1.06,-2.94,952.97,1005.73,989.75,1.22,-65.52,31.04,47.66,financials,finance & investments,28.93,-5.68,0.06,-0.07,0.06,-0.11,3.08,950.05,2.77,-6.22,3.1,8.38,10.25,2026-07-18,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-18T23:38:16.835,BANDHANBNK,213.25,5.12,-1.71,199.29,220.71,220.76,1.53,16.06,28.06,42.59,bank,banks - private sector,13.06,-3.17,0.31,0.19,0.31,0.13,4.52,200.92,5.37,-7.55,3.73,7.79,5.18,2026-07-18,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-18T23:38:16.835,ARMANFIN,1958.2,14.13,-1.82,1690.75,1935.25,2069.2,2.39,12.53,36.32,52.66,financials,finance & investments,17.18,0.66,0.04,0.05,0.04,-0.0,4.81,1729.8,7.23,-6.72,3.68,7.41,7.72,2026-07-18,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-18T23:38:16.835,TMB,797.35,2.45,-3.05,741.53,861.67,821.2,1.02,8.45,9.44,51.18,bank,banks - private sector,25.44,1.07,0.32,0.72,0.32,0.66,3.76,772.55,8.1,-7.27,3.67,7.08,8.47,2026-07-18,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-18T23:38:16.835,SURYODAY,179.79,5.8,-3.8,175.82,192.8,195.0,1.37,9.6,12.57,54.06,bank,banks - private sector,34.43,-1.62,0.18,0.2,0.18,0.15,4.01,177.21,4.83,-7.81,3.97,6.97,7.15,2026-07-18,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-18T23:38:16.835,RBLBANK,368.1,0.45,-5.36,363.33,397.97,382.35,1.62,23.24,25.67,49.38,bank,banks - private sector,19.18,-1.89,0.1,0.16,0.1,0.11,4.29,365.0,4.77,-6.79,3.1,6.25,6.92,2026-07-18,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-18T23:38:16.835,KTKBANK,273.15,1.32,-2.89,262.36,290.34,280.0,1.3,6.32,7.88,45.74,bank,banks - private sector,14.68,-1.03,0.28,0.46,0.28,0.42,3.13,267.95,5.33,-6.18,2.96,5.86,3.96,2026-07-18,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-18T23:38:16.835,CENTUM,3711.4,4.42,-1.8,3581.17,3714.03,3809.0,0.72,276.97,-117.78,49.61,consumer discretionary,electronics - components,24.16,-4.58,0.49,0.41,0.49,0.37,3.28,3531.8,1.85,-7.87,4.17,5.82,9.25,2026-07-18,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-18T23:38:16.835,DCBBANK,189.93,2.64,-1.95,185.31,192.03,193.65,0.71,7.43,8.26,44.5,bank,banks - private sector,14.96,-4.15,-0.04,0.15,-0.04,0.14,1.25,186.35,1.81,-5.01,3.2,5.82,5.87,2026-07-18,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-18T23:38:16.835,ANGELONE,328.95,2.67,-6.65,334.55,357.55,355.3,0.57,32.38,5.57,46.19,financials,finance & investments,13.39,-2.55,0.29,0.33,0.29,0.32,1.02,342.55,3.44,-5.39,3.31,5.65,4.76,2026-07-18,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-18T23:38:16.835,ASAHIINDIA,881.2,2.75,-4.25,850.5,979.3,940.1,2.81,42.37,64.65,51.93,building materials,glass & glass products,19.96,2.6,-0.16,-0.05,-0.16,-0.08,1.66,899.95,7.57,-5.34,3.18,5.59,4.56,2026-07-18,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-18T23:38:16.835,ZENTEC,1769.7,-0.51,-6.24,1786.24,1974.56,1895.0,0.65,126.05,82.24,53.13,aerospace & defence,miscellaneous,13.57,0.31,0.31,0.31,0.31,0.27,3.69,1813.4,5.27,-8.12,4.25,5.34,11.26,2026-07-18,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-18T23:38:16.835,LLOYDSME,1865.4,4.35,-1.31,1736.61,1862.59,1877.9,1.13,17.42,26.72,45.12,metals & mining,mining / minerals / metals,17.83,-1.86,0.24,0.31,0.24,0.28,2.54,1755.0,3.63,-5.7,3.33,5.31,4.77,2026-07-18,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-18T23:38:16.835,SSWL,266.21,15.02,-1.1,239.65,252.45,283.0,0.59,15.06,19.69,55.18,auto,auto ancillaries,30.3,-1.77,0.06,0.07,0.06,0.04,1.99,241.25,2.67,-6.57,3.55,4.99,11.71,2026-07-18,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-18T23:38:16.835,USHAMART,494.95,1.31,-4.92,487.79,532.41,516.8,0.45,25.51,32.35,49.89,metals & mining,steel - medium / small,15.48,0.49,0.04,0.08,0.04,0.06,1.39,503.1,4.57,-5.21,3.14,4.96,5.85,2026-07-18,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-18T23:38:16.835,DHANBANK,33.86,1.73,-4.26,32.85,36.65,35.35,0.69,7.7,12.97,52.22,bank,banks - private sector,24.24,2.03,0.22,0.26,0.22,0.23,2.54,33.89,5.79,-4.42,5.11,4.92,6.72,2026-07-18,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-18T23:38:16.835,KARURVYSYA,309.8,2.08,-2.18,294.75,316.55,312.0,0.73,10.33,11.45,50.64,bank,banks - private sector,9.42,-0.06,0.04,0.2,0.04,0.16,2.9,297.05,3.7,-6.3,3.31,4.85,5.02,2026-07-18,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-18T23:38:16.835,GUFICBIO,381.9,3.72,-3.59,377.62,407.18,407.0,0.42,43.8,59.67,56.29,healthcare,pharmaceuticals - indian - bulk drugs & formln,43.53,-0.3,0.09,0.1,0.09,0.09,2.72,382.0,3.91,-8.19,4.91,4.64,12.99,2026-07-18,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-18T23:38:16.835,360ONE,1113.7,-0.11,-5.62,1088.75,1169.25,1133.6,2.06,34.25,35.78,48.0,financials,finance & investments,12.29,-0.6,-0.13,-0.07,-0.13,-0.1,2.26,1104.0,3.7,-5.73,3.0,4.42,5.24,2026-07-18,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-18T23:38:16.835,HDFCAMC,2651.2,0.22,-6.29,2724.22,2798.18,2789.8,0.96,33.94,30.96,48.85,financials,finance & investments,13.91,-2.39,-0.03,-0.05,-0.03,-0.06,0.48,2748.0,1.36,-4.15,2.71,4.36,8.42,2026-07-18,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-18T23:38:16.835,IDFCFIRSTB,80.35,-0.04,-2.54,80.15,81.51,81.37,0.57,52.86,42.51,53.57,bank,banks - private sector,38.21,-3.54,-0.12,-0.01,-0.12,-0.03,1.3,79.79,0.84,-4.18,2.4,4.34,10.26,2026-07-18,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-18T23:38:16.835,ADANIENT,3160.7,1.98,-1.33,3091.84,3222.76,3219.7,0.82,-462.09,40.28,54.08,services,trading,34.24,-1.67,0.28,0.2,0.28,0.17,1.85,3100.0,2.12,-5.23,3.03,4.31,6.81,2026-07-18,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-18T23:38:16.835,ACMESOLAR,385.25,5.74,-3.04,375.64,378.36,398.65,0.64,41.88,46.75,57.15,realty,engineering - turnkey services,43.45,-3.36,0.51,0.28,0.51,0.26,2.52,367.75,0.36,-7.0,3.79,4.29,15.59,2026-07-18,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-18T23:38:16.835,CENTENKA,541.4,18.88,-1.57,519.04,527.36,622.0,0.22,7.51,11.76,48.88,textiles,textiles - manmade,40.24,-3.18,0.08,0.08,0.08,0.07,1.0,518.0,0.8,-2.42,2.98,3.88,5.73,2026-07-18,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-18T23:38:16.835,AUBANK,1030.2,-0.32,-5.02,1051.68,1092.52,1079.9,0.76,23.14,29.11,53.23,bank,banks - private sector,29.04,-1.57,-0.02,0.19,-0.02,0.16,2.1,1050.0,1.94,-4.83,2.55,3.79,7.06,2026-07-18,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-18T23:38:16.835,ULTRACEMCO,11727.0,1.41,-3.04,11477.35,11944.65,11876.0,0.42,28.91,42.24,47.87,building materials,cement - north india,11.99,-1.35,-0.12,-0.07,-0.12,-0.08,1.1,11584.0,2.04,-3.53,1.79,3.75,4.76,2026-07-18,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-18T23:38:16.835,HARSHA,419.9,1.01,-3.12,419.34,436.06,432.0,0.4,20.23,24.63,50.51,industrials,engineering,30.75,-1.23,-0.0,0.02,-0.0,0.01,2.04,419.15,1.99,-2.52,3.34,3.04,7.26,2026-07-18,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-18T23:38:16.835,FLUOROCHEM,4144.9,5.79,-2.6,3925.93,3957.07,4169.9,0.85,104.46,79.3,53.11,chemicals,chemicals,26.81,-2.32,0.04,0.02,0.04,0.0,2.05,3862.3,0.4,-5.6,2.85,2.98,7.45,2026-07-18,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-18T23:38:16.835,ADANIPORTS,1837.4,1.73,-1.15,1809.21,1846.99,1859.7,0.57,31.79,31.56,46.92,transportation,miscellaneous,15.0,-1.64,0.15,0.22,0.15,0.2,1.56,1800.1,1.04,-2.01,2.38,2.52,2.76,2026-07-18,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-18T23:38:16.835,NIVABUPA,86.06,3.64,-1.05,85.01,88.01,89.66,0.57,11.51,121.21,51.25,financials,finance & investments,36.16,-0.69,0.04,0.12,0.04,0.11,0.61,85.99,1.76,-2.18,2.45,2.45,3.49,2026-07-18,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-17T22:52:38.083,CONFIPET,73.12,1.77,-6.67,70.35,82.55,77.8,0.93,19.45,26.98,47.77,miscellaneous,miscellaneous,21.07,-3.06,0.94,0.75,0.94,0.66,6.45,71.82,8.66,-11.9,5.84,12.01,13.63,2026-07-17,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-17T22:52:38.083,JASH,520.45,2.86,-3.69,512.44,553.06,548.0,2.63,14.44,43.7,53.37,industrials,engineering,25.73,-7.54,0.2,0.06,0.2,0.02,3.81,513.2,3.96,-8.46,4.87,10.99,20.06,2026-07-17,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-17T22:52:38.083,WANBURY,332.2,20.48,-0.92,276.47,319.23,358.85,2.09,11.44,16.76,47.67,healthcare,pharmaceuticals - indian - bulk drugs & formln,18.81,-2.21,0.21,0.24,0.21,0.18,7.53,277.0,7.73,-10.82,5.21,10.72,9.72,2026-07-17,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-17T22:52:38.083,KOPRAN,203.63,9.74,-3.97,186.14,207.5,216.0,0.26,13.02,38.27,46.69,healthcare,pharmaceuticals - indian - bulk drugs & formln,22.69,-3.5,0.17,0.12,0.17,0.08,5.36,186.8,5.74,-10.06,4.9,9.39,8.42,2026-07-17,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-17T22:52:38.083,CHENNPETRO,1200.6,8.38,-6.92,1089.05,1272.35,1279.7,1.65,3.14,5.96,48.16,energy,refineries,12.51,-0.81,0.33,0.53,0.33,0.45,4.43,1130.6,8.42,-7.89,3.61,8.71,9.23,2026-07-17,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-17T22:52:38.083,MOTILALOFS,967.1,1.06,-2.94,952.97,1005.73,989.75,1.22,-65.52,30.65,47.66,financials,finance & investments,28.93,-5.68,0.06,-0.07,0.06,-0.11,3.08,950.05,2.77,-6.22,3.1,8.38,10.25,2026-07-17,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-17T22:52:38.083,BANDHANBNK,213.25,5.12,-1.71,199.29,220.71,220.76,1.53,16.06,28.21,42.59,bank,banks - private sector,13.06,-3.17,0.31,0.19,0.31,0.13,4.52,200.92,5.37,-7.55,3.73,7.79,5.18,2026-07-17,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-17T22:52:38.083,ARMANFIN,1958.2,14.13,-1.82,1690.75,1935.25,2069.2,2.39,12.53,36.39,52.66,financials,finance & investments,17.18,0.66,0.04,0.05,0.04,-0.0,4.81,1729.8,7.23,-6.72,3.68,7.41,7.72,2026-07-17,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-17T22:52:38.083,TMB,797.35,2.45,-3.05,741.53,861.67,821.2,1.02,8.45,9.44,51.18,bank,banks - private sector,25.44,1.07,0.32,0.72,0.32,0.66,3.76,772.55,8.1,-7.27,3.67,7.08,8.47,2026-07-17,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-17T22:52:38.083,SURYODAY,179.79,5.8,-3.8,175.82,192.8,195.0,1.37,9.6,12.97,54.06,bank,banks - private sector,34.43,-1.62,0.18,0.2,0.18,0.15,4.01,177.21,4.83,-7.81,3.97,6.97,7.15,2026-07-17,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-17T22:52:38.083,RBLBANK,368.1,0.45,-5.36,363.33,397.97,382.35,1.62,23.24,25.3,49.38,bank,banks - private sector,19.18,-1.89,0.1,0.16,0.1,0.11,4.29,365.0,4.77,-6.79,3.1,6.25,6.92,2026-07-17,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-17T22:52:38.083,KTKBANK,273.15,1.32,-2.89,262.36,290.34,280.0,1.3,6.32,7.89,45.74,bank,banks - private sector,14.68,-1.03,0.28,0.46,0.28,0.42,3.13,267.95,5.33,-6.18,2.96,5.86,3.96,2026-07-17,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-17T22:52:38.083,CENTUM,3711.4,4.42,-1.8,3581.17,3714.03,3809.0,0.72,276.97,-118.18,49.61,consumer discretionary,electronics - components,24.16,-4.58,0.49,0.41,0.49,0.37,3.28,3531.8,1.85,-7.87,4.17,5.82,9.25,2026-07-17,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-17T22:52:38.083,DCBBANK,189.93,2.64,-1.95,185.31,192.03,193.65,0.71,7.43,8.11,44.5,bank,banks - private sector,14.96,-4.15,-0.04,0.15,-0.04,0.14,1.25,186.35,1.81,-5.01,3.2,5.82,5.87,2026-07-17,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-17T22:52:38.083,ANGELONE,328.95,2.67,-6.65,334.55,357.55,355.3,0.57,32.38,5.67,46.19,financials,finance & investments,13.39,-2.55,0.29,0.33,0.29,0.32,1.02,342.55,3.44,-5.39,3.31,5.65,4.76,2026-07-17,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-17T22:52:38.083,ASAHIINDIA,881.2,2.75,-4.25,850.5,979.3,940.1,2.81,42.37,65.88,51.93,building materials,glass & glass products,19.96,2.6,-0.16,-0.05,-0.16,-0.08,1.66,899.95,7.57,-5.34,3.18,5.59,4.56,2026-07-17,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-17T22:52:38.083,ZENTEC,1769.7,-0.51,-6.24,1786.24,1974.56,1895.0,0.65,126.05,84.09,53.13,aerospace & defence,miscellaneous,13.57,0.31,0.31,0.31,0.31,0.27,3.69,1813.4,5.27,-8.12,4.25,5.34,11.26,2026-07-17,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-17T22:52:38.083,LLOYDSME,1865.4,4.35,-1.31,1736.61,1862.59,1877.9,1.13,17.42,26.41,45.12,metals & mining,mining / minerals / metals,17.83,-1.86,0.24,0.31,0.24,0.28,2.54,1755.0,3.63,-5.7,3.33,5.31,4.77,2026-07-17,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-17T22:52:38.083,SSWL,266.21,15.02,-1.1,239.65,252.45,283.0,0.59,15.06,19.63,55.18,auto,auto ancillaries,30.3,-1.77,0.06,0.07,0.06,0.04,1.99,241.25,2.67,-6.57,3.55,4.99,11.71,2026-07-17,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-17T22:52:38.083,USHAMART,494.95,1.31,-4.92,487.79,532.41,516.8,0.45,25.51,32.7,49.89,metals & mining,steel - medium / small,15.48,0.49,0.04,0.08,0.04,0.06,1.39,503.1,4.57,-5.21,3.14,4.96,5.85,2026-07-17,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-17T22:52:38.083,DHANBANK,33.86,1.73,-4.26,32.85,36.65,35.35,0.69,7.7,13.07,52.22,bank,banks - private sector,24.24,2.03,0.22,0.26,0.22,0.23,2.54,33.89,5.79,-4.42,5.11,4.92,6.72,2026-07-17,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-17T22:52:38.083,KARURVYSYA,309.8,2.08,-2.18,294.75,316.55,312.0,0.73,10.33,11.24,50.64,bank,banks - private sector,9.42,-0.06,0.04,0.2,0.04,0.16,2.9,297.05,3.7,-6.3,3.31,4.85,5.02,2026-07-17,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-17T22:52:38.083,GUFICBIO,381.9,3.72,-3.59,377.62,407.18,407.0,0.42,43.8,60.67,56.29,healthcare,pharmaceuticals - indian - bulk drugs & formln,43.53,-0.3,0.09,0.1,0.09,0.09,2.72,382.0,3.91,-8.19,4.91,4.64,12.99,2026-07-17,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-17T22:52:38.083,360ONE,1113.7,-0.11,-5.62,1088.75,1169.25,1133.6,2.06,34.25,34.73,48.0,financials,finance & investments,12.29,-0.6,-0.13,-0.07,-0.13,-0.1,2.26,1104.0,3.7,-5.73,3.0,4.42,5.24,2026-07-17,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-17T22:52:38.083,HDFCAMC,2651.2,0.22,-6.29,2724.22,2798.18,2789.8,0.96,33.94,30.39,48.85,financials,finance & investments,13.91,-2.39,-0.03,-0.05,-0.03,-0.06,0.48,2748.0,1.36,-4.15,2.71,4.36,8.42,2026-07-17,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-17T22:52:38.083,IDFCFIRSTB,80.35,-0.04,-2.54,80.15,81.51,81.37,0.57,52.86,41.95,53.57,bank,banks - private sector,38.21,-3.54,-0.12,-0.01,-0.12,-0.03,1.3,79.79,0.84,-4.18,2.4,4.34,10.26,2026-07-17,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-17T22:52:38.083,ADANIENT,3160.7,1.98,-1.33,3091.84,3222.76,3219.7,0.82,-462.09,40.16,54.08,services,trading,34.24,-1.67,0.28,0.2,0.28,0.17,1.85,3100.0,2.12,-5.23,3.03,4.31,6.81,2026-07-17,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-17T22:52:38.083,ACMESOLAR,385.25,5.74,-3.04,375.64,378.36,398.65,0.64,41.88,47.82,57.15,realty,engineering - turnkey services,43.45,-3.36,0.51,0.28,0.51,0.26,2.52,367.75,0.36,-7.0,3.79,4.29,15.59,2026-07-17,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-17T22:52:38.083,CENTENKA,541.4,18.88,-1.57,519.04,527.36,622.0,0.22,7.51,11.81,48.88,textiles,textiles - manmade,40.24,-3.18,0.08,0.08,0.08,0.07,1.0,518.0,0.8,-2.42,2.98,3.88,5.73,2026-07-17,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-17T22:52:38.083,AUBANK,1030.2,-0.32,-5.02,1051.68,1092.52,1079.9,0.76,23.14,29.25,53.23,bank,banks - private sector,29.04,-1.57,-0.02,0.19,-0.02,0.16,2.1,1050.0,1.94,-4.83,2.55,3.79,7.06,2026-07-17,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-17T22:52:38.083,ULTRACEMCO,11727.0,1.41,-3.04,11477.35,11944.65,11876.0,0.42,28.91,42.4,47.87,building materials,cement - north india,11.99,-1.35,-0.12,-0.07,-0.12,-0.08,1.1,11584.0,2.04,-3.53,1.79,3.75,4.76,2026-07-17,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-17T22:52:38.083,HARSHA,419.9,1.01,-3.12,419.34,436.06,432.0,0.4,20.23,25.07,50.51,industrials,engineering,30.75,-1.23,-0.0,0.02,-0.0,0.01,2.04,419.15,1.99,-2.52,3.34,3.04,7.26,2026-07-17,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-17T22:52:38.083,FLUOROCHEM,4144.9,5.79,-2.6,3925.93,3957.07,4169.9,0.85,104.46,78.9,53.11,chemicals,chemicals,26.81,-2.32,0.04,0.02,0.04,0.0,2.05,3862.3,0.4,-5.6,2.85,2.98,7.45,2026-07-17,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-17T22:52:38.083,ADANIPORTS,1837.4,1.73,-1.15,1809.21,1846.99,1859.7,0.57,31.79,31.37,46.92,transportation,miscellaneous,15.0,-1.64,0.15,0.22,0.15,0.2,1.56,1800.1,1.04,-2.01,2.38,2.52,2.76,2026-07-17,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-17T22:52:38.083,NIVABUPA,86.06,3.64,-1.05,85.01,88.01,89.66,0.57,11.51,122.14,51.25,financials,finance & investments,36.16,-0.69,0.04,0.12,0.04,0.11,0.61,85.99,1.76,-2.18,2.45,2.45,3.49,2026-07-17,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-11T14:51:06.422,SYRMA,1248.8,,,1176.93,1356.61,,0.92,59.02,72.75,71.84,consumer discretionary,electronics - components,45.51,,0.52,0.48,,,,,6.11,,,,,2026-06-11,1.88,1195.7,1180.4,54.58,1139.18,1099.07,29.63,,,,,,,,,,,,,,,,,,,,
2026-06-11T14:51:06.422,IDEA,14.38,,,14.76,13.82,,0.93,0.75,4.38,65.93,telecom-service,telecommunications - service provider,51.26,,0.23,0.59,,,,,-2.55,,,,,2026-06-11,3.6,13.46,13.73,52.63,13.19,12.4,26.79,,,,,,,,,,,,,,,,,,,,
2026-06-11T14:51:06.422,APARINDS,14683.0,,,13324.5,16720.74,,2.71,58.18,57.91,69.24,industrials,electric equipment,36.42,,0.54,0.64,,,,,10.2,,,,,2026-06-11,4.25,13744.5,13208.0,77.33,13320.6,12585.8,21.09,,,,,,,,,,,,,,,,,,,,
2026-06-11T14:51:06.422,RBLBANK,362.1,,,346.36,385.71,,0.99,22.86,24.89,63.55,bank,banks - private sector,21.86,,0.1,0.3,,,,,4.54,,,,,2026-06-11,1.44,345.74,343.3,12.04,339.1,326.15,15.68,,,,,,,,,,,,,,,,,,,,
2026-06-11T14:51:06.422,SAILIFE,1192.3,,,1161.06,1239.17,,0.24,60.46,71.53,60.66,healthcare,pharmaceuticals - indian - bulk drugs & formln,17.9,,0.25,0.29,,,,,2.69,,,,,2026-06-11,0.35,1154.15,1157.0,31.53,1101.78,1046.59,14.66,,,,,,,,,,,,,,,,,,,,
2026-06-11T14:51:06.422,WELCORP,1393.6,,,1367.48,1432.78,,0.34,24.81,22.38,60.95,industrials,steel - large,38.3,,0.59,0.53,,,,,1.91,,,,,2026-06-11,1.69,1334.96,1320.0,52.82,1284.14,1206.35,13.9,,,,,,,,,,,,,,,,,,,,
2026-06-11T14:51:06.422,FEDERALBNK,309.3,,,297.82,326.52,,0.45,14.21,17.61,65.74,bank,banks - private sector,22.3,,0.09,0.53,,,,,3.85,,,,,2026-06-11,-0.58,300.91,295.75,29.77,293.48,284.02,11.91,,,,,,,,,,,,,,,,,,,,
2026-06-11T14:51:06.422,J&KBANK,153.2,,,147.27,162.09,,0.38,5.28,7.2,66.12,bank,banks - private sector,31.81,,0.39,0.41,,,,,4.03,,,,,2026-06-11,-0.72,148.37,145.2,42.77,142.14,136.59,11.58,,,,,,,,,,,,,,,,,,,,
2026-06-11T14:51:06.422,TORNTPHARM,4577.1,,,4370.57,4886.9,,1.55,99.42,69.73,61.83,healthcare,pharmaceuticals - indian - formulations,20.27,,0.12,0.21,,,,,4.73,,,,,2026-06-11,2.54,4342.48,4323.0,19.91,4310.28,4144.56,10.44,,,,,,,,,,,,,,,,,,,,
