Timestamp,Symbol,From52wh,3d range,5d,Sector,Industry,Free float,Scan_Date,Cmp,%ch,Low 2%,Low5,Sl,Target,R_vol,Forward pe,Pe,Rsi,Adx,%ch sl,Rs,Srs,Ars,Is,Tps,Rs score
2026-07-06T15:14:30.489,CEMPRO,0.0,10.25,22.11,realty,construction,8503.82,2026-07-06,,,,,,,,,,,,,,,,,,
2026-07-06T15:14:30.489,JAYBARMARU,0.0,6.2,7.21,auto,auto ancillaries,792.65,2026-07-06,,,,,,,,,,,,,,,,,,
2026-07-06T15:14:30.489,AVADHSUGAR,0.0,13.17,16.52,fmcg,sugar,426.16,2026-07-06,,,,,,,,,,,,,,,,,,
2026-07-06T15:14:30.489,CGCL,0.1,7.66,11.89,financials,finance & investments,9324.84,2026-07-06,,,,,,,,,,,,,,,,,,
2026-07-06T15:14:30.489,DIACABS,0.11,10.77,10.77,industrials,cables - power,1841.98,2026-07-06,,,,,,,,,,,,,,,,,,
2026-07-06T15:14:30.489,SCHNEIDER,0.54,11.05,11.54,industrials,electric equipment,8986.13,2026-07-06,,,,,,,,,,,,,,,,,,
2026-07-06T15:14:30.489,TEXINFRA,0.72,4.96,9.39,realty,construction,495.16,2026-07-06,,,,,,,,,,,,,,,,,,
2026-07-06T15:14:30.489,VADILALIND,0.87,7.52,7.74,fmcg,food - processing - indian,1630.86,2026-07-06,,,,,,,,,,,,,,,,,,
2026-07-06T15:14:30.489,SPARC,0.97,11.79,13.33,healthcare,miscellaneous,2904.92,2026-07-06,,,,,,,,,,,,,,,,,,
2026-07-06T15:14:30.489,RPEL,1.26,4.76,13.55,building materials,refractories / intermediates,2207.17,2026-07-06,,,,,,,,,,,,,,,,,,
2026-07-06T15:14:30.489,TIRUPATIFL,1.32,13.76,26.72,industrials,castings & forgings,468.28,2026-07-06,,,,,,,,,,,,,,,,,,
2026-07-06T15:14:30.489,GRWRHITECH,1.34,5.83,7.48,industrials,packaging,6408.12,2026-07-06,,,,,,,,,,,,,,,,,,
