Timestamp,Symbol,From52wh,3d range,5d,Sector,Industry,Free float,Scan_Date,High,Low,Cmp,%ch,Initial_atr1.5sl,Sl,Target,Max2,R_vol,Forward pe,Pe,Rsi,W rsi,Adx,%ch y_low,Srs,Ars,Srs y,Ars y,%ch_high,%ch 2 low,%ch sl,Atr%,%ch_3low,Lod dist,E_s50,Avg_true_range,Adr p - adr%,Custom_indicator_69505,Vars,Smavars,Low 2%,Low5,Rs,Is,Tps,Rs score
2026-03-20T09:58:23.673,GESHIP,,,,transportation,shipping,,2026-03-20,,,1465.1,1.65,,1414.64,1540.78,,0.16,6.44,9.1,63.08,,26.57,,0.29,0.4,,,,,3.57,,,,,,,,,,1412.47,1343.7,49.48,1346.85,1270.05,15.17
2026-03-20T09:58:23.673,ABSLAMC,,,,financials,finance & investments,,2026-03-20,,,948.3,1.59,,939.67,961.24,,0.07,25.41,26.52,55.57,,25.6,,0.08,0.13,,,,,0.92,,,,,,,,,,923.16,931.0,7.23,853.02,794.06,13.34
2026-03-20T09:58:23.673,ADANIPOWER,,,,power & utilities,power generation and supply,,2026-03-20,,,154.75,2.48,,144.18,170.6,,0.22,29.99,8.36,62.72,,19.88,,-0.16,0.25,,,,,7.33,,,,,,,,,,148.72,146.4,30.19,143.37,135.68,12.06
2026-03-20T09:58:23.673,JBCHEPHARM,,,,healthcare,pharmaceuticals - indian - bulk drugs & formln,,2026-03-20,,,2110.1,1.21,,2108.73,2112.15,,0.12,41.77,43.19,61.05,,26.24,,0.13,0.26,,,,,0.07,,,,,,,,,,2038.4,2065.0,22.17,2008.31,1942.96,8.96
2026-03-20T09:58:23.673,J&KBANK,,,,bank,banks - private sector,,2026-03-20,,,122.53,3.33,,122.82,122.1,,0.2,5.8,6.1,57.27,,19.53,,0.08,0.06,,,,,-0.24,,,,,,,,,,117.6,116.49,18.24,110.38,102.44,7.89
2026-03-20T09:58:23.673,ADANIENSOL,,,,power & utilities,power generation and supply,,2026-03-20,,,1036.0,3.05,,975.65,1126.52,,0.23,56.3,53.45,56.84,,12.29,,0.02,0.14,,,,,6.19,,,,,,,,,,996.76,969.9,27.11,956.86,904.51,7.57
2026-03-20T09:58:23.673,COALINDIA,,,,metals & mining,mining / minerals / metals,,2026-03-20,,,470.7,3.63,,454.53,494.95,,0.34,10.14,9.37,64.78,,25.27,,0.1,0.19,,,,,3.56,,,,,,,,,,447.08,449.2,24.59,443.63,423.54,5.92
2026-03-20T09:58:23.673,FACT,,,,chemicals,fertilizers,,2026-03-20,,,805.95,2.28,,761.8,872.17,,0.12,-191.89,1832.44,52.96,,32.53,,-0.25,-0.16,,,,,5.79,,,,,,,,,,779.35,784.3,-20.28,704.58,640.55,5.9
2026-03-20T09:58:23.673,GRANULES,,,,healthcare,pharmaceuticals - indian - bulk drugs & formln,,2026-03-20,,,589.5,1.2,,563.75,628.12,,0.09,23.81,25.91,54.44,,10.57,,0.03,0.18,,,,,4.57,,,,,,,,,,571.54,555.75,27.71,552.75,528.53,5.88
2026-03-20T09:58:23.673,ABB,,,,industrials,electric equipment,,2026-03-20,,,6352.5,2.23,,6214.78,6559.08,,0.09,77.73,78.92,61.57,,34.35,,0.09,0.05,,,,,2.22,,,,,,,,,,6125.0,6162.5,23.55,5981.41,5730.6,5.25
2026-03-20T09:58:23.673,INOXINDIA,,,,industrials,packaging,,2026-03-20,,,1215.0,2.74,,1150.75,1311.38,,0.82,45.4,43.26,61.42,,16.8,,-0.08,-0.04,,,,,5.58,,,,,,,,,,1158.95,1117.0,6.02,1127.99,1065.73,4.95
2026-03-20T09:58:23.673,NLCINDIA,,,,power & utilities,power generation and supply,,2026-03-20,,,268.8,3.92,,248.71,298.93,,0.37,12.87,13.01,58.3,,15.21,,-0.06,0.15,,,,,8.08,,,,,,,,,,255.83,255.0,13.51,245.32,229.77,4.59
2026-03-20T09:58:23.673,IPCALAB,,,,healthcare,pharmaceuticals - indian - bulk drugs & formln,,2026-03-20,,,1545.0,0.04,,1524.19,1576.22,,0.06,30.04,43.07,57.95,,19.05,,0.02,0.02,,,,,1.37,,,,,,,,,,1503.32,1509.1,13.69,1448.82,1386.68,4.49
2026-03-20T09:58:23.673,AUROPHARMA,,,,healthcare,pharmaceuticals - indian - bulk drugs & formln,,2026-03-20,,,1280.7,2.66,,1276.17,1287.5,,0.09,20.43,20.78,59.13,,13.76,,0.06,0.08,,,,,0.36,,,,,,,,,,1233.13,1240.0,23.05,1213.98,1166.63,4.19
2026-03-20T09:58:23.673,TATAPOWER,,,,power & utilities,power generation and supply,,2026-03-20,,,416.25,4.45,,387.99,458.64,,1.35,43.18,33.6,69.25,,17.03,,-0.03,0.0,,,,,7.28,,,,,,,,,,393.96,385.0,7.47,390.41,371.24,4.05
2026-03-20T09:58:23.673,POWERGRID,,,,power & utilities,power generation and supply,,2026-03-20,,,302.25,1.87,,295.17,312.87,,0.08,16.79,17.77,58.03,,13.9,,-0.03,-0.02,,,,,2.4,,,,,,,,,,293.71,291.4,6.69,286.65,276.6,2.89
2026-03-20T09:58:23.673,KSB,,,,industrials,pumps,,2026-03-20,,,811.3,1.43,,763.11,883.58,,0.23,43.62,51.47,66.09,,21.32,,-0.12,-0.05,,,,,6.31,,,,,,,,,,783.17,738.3,2.01,746.49,709.18,2.58
2026-03-20T09:58:23.673,PFC,,,,financials,finance - term-lending institutions,,2026-03-20,,,428.4,4.02,,402.75,466.88,,0.22,5.62,5.39,57.37,,19.18,,-0.04,-0.01,,,,,6.37,,,,,,,,,,406.21,396.55,7.25,393.47,367.37,2.51
2026-03-20T09:58:23.673,ZENTEC,,,,aerospace & defence,miscellaneous,,2026-03-20,,,1426.4,0.66,,1406.03,1456.96,,0.09,58.55,48.45,57.41,,11.12,,-0.18,-0.29,,,,,1.45,,,,,,,,,,1393.56,1330.0,0.35,1326.64,1268.82,2.39
2026-03-20T09:58:23.673,LLOYDSME,,,,metals & mining,mining / minerals / metals,,2026-03-20,,,1257.0,6.04,,1159.11,1403.83,,0.5,15.82,25.25,56.2,,11.44,,-0.12,-0.18,,,,,8.44,,,,,,,,,,1176.98,1119.9,-9.69,1131.64,1045.61,1.69
2026-03-20T09:58:23.673,SUNTV,,,,media,entertainment / electronic media software,,2026-03-20,,,603.2,0.64,,569.99,653.02,,0.2,18.32,14.95,55.65,,14.96,,0.0,0.02,,,,,5.83,,,,,,,,,,580.6,542.8,4.68,550.98,514.52,1.14
2026-03-20T09:58:23.673,JSWENERGY,,,,power & utilities,power generation and supply,,2026-03-20,,,518.9,2.57,,494.54,555.44,,0.28,53.83,38.77,62.06,,15.86,,-0.12,-0.02,,,,,4.93,,,,,,,,,,499.85,496.05,-0.38,484.82,463.61,0.31
2026-03-20T09:58:23.673,NHPC,,,,power & utilities,power generation and supply,,2026-03-20,,,77.97,2.27,,73.48,84.71,,0.22,88.6,24.2,59.3,,18.51,,-0.18,-0.14,,,,,6.11,,,,,,,,,,75.07,74.27,-3.67,74.04,71.56,-0.19
2026-03-20T09:58:23.673,MAZDOCK,,,,aerospace & defence,miscellaneous,,2026-03-20,,,2395.9,1.46,,2323.3,2504.79,,0.17,27.46,39.58,51.54,,15.1,,-0.26,-0.3,,,,,3.12,,,,,,,,,,2332.5,2260.5,-13.4,2205.62,2079.8,-0.52
2026-03-20T09:58:23.673,IRB,,,,realty,construction,,2026-03-20,,,42.07,1.06,,40.53,44.38,,0.12,30.05,32.78,53.91,,11.14,,-0.11,-0.18,,,,,3.8,,,,,,,,,,40.92,40.4,-4.48,39.87,38.4,-0.9
2026-03-20T09:58:23.673,VGUARD,,,,industrials,electric equipment,,2026-03-20,,,324.75,0.22,,309.05,348.31,,0.07,62.45,49.4,53.14,,16.88,,-0.19,-0.2,,,,,5.08,,,,,,,,,,317.37,312.15,-12.63,304.8,292.89,-1.27
2026-03-20T09:58:23.673,HFCL,,,,telecom,cables - telephone,,2026-03-20,,,71.72,1.47,,69.22,75.48,,0.16,26.76,196.33,53.73,,16.51,,-0.12,-0.17,,,,,3.62,,,,,,,,,,69.87,69.3,-1.37,65.48,61.56,-2.02
2026-03-20T09:58:23.673,ONESOURCE,,,,healthcare,pharmaceuticals - indian - bulk drugs & formln,,2026-03-20,,,1467.5,0.14,,1478.9,1450.4,,0.16,-47.4,827.97,58.03,,18.53,,-0.25,-0.29,,,,,-0.77,,,,,,,,,,1424.72,1421.5,-20.26,1336.98,1259.38,-2.05
2026-03-20T09:58:23.673,MAHSEAMLES,,,,industrials,steel - large,,2026-03-20,,,567.65,2.43,,551.75,591.5,,0.14,7.83,8.84,59.3,,17.35,,-0.15,-0.24,,,,,2.88,,,,,,,,,,545.03,539.3,-15.85,533.65,508.95,-3.58
2026-03-20T09:58:23.673,JINDALSAW,,,,industrials,steel - large,,2026-03-20,,,193.55,2.22,,182.3,210.42,,0.06,11.95,10.72,55.6,,24.01,,-0.15,-0.18,,,,,6.17,,,,,,,,,,186.69,187.0,-5.36,172.99,161.89,-5.87
2026-03-20T09:58:23.673,PRAJIND,,,,industrials,engineering,,2026-03-20,,,316.6,2.05,,297.2,345.69,,0.16,-118.13,109.24,54.34,,21.7,,-0.24,-0.38,,,,,6.53,,,,,,,,,,307.08,292.25,-23.26,289.16,270.29,-9.52
2026-03-19T10:45:31.207,CCL,2.17,3.34,4.87,fmcg,tea,7563.52,2026-03-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-19T10:45:31.207,SEAMECLTD,2.88,8.01,8.58,miscellaneous,miscellaneous,974.57,2026-03-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-19T10:45:31.207,VTL,3.23,6.02,7.26,textiles,textiles - cotton/blended,5571.96,2026-03-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-19T10:45:31.207,J&KBANK,4.89,4.5,9.66,bank,banks - private sector,5463.37,2026-03-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-19T10:45:31.207,EMCURE,5.07,5.3,9.14,healthcare,pharmaceuticals - indian - bulk drugs & formln,6313.46,2026-03-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-19T10:45:31.207,CHENNPETRO,5.82,11.33,23.76,energy,refineries,5060.34,2026-03-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-19T10:45:31.207,INDSWFTLAB,6.17,8.69,10.21,healthcare,pharmaceuticals - indian - bulk drugs & formln,704.12,2026-03-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-19T10:45:31.207,GRANULES,7.04,4.43,6.14,healthcare,pharmaceuticals - indian - bulk drugs & formln,8653.29,2026-03-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-19T10:45:31.207,HAPPYFORGE,7.56,6.21,10.61,industrials,castings & forgings,2568.31,2026-03-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-19T10:45:31.207,ABSLAMC,8.5,5.55,7.99,financials,finance & investments,6961.75,2026-03-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-19T10:45:31.207,STYLAMIND,8.59,1.17,1.17,building materials,miscellaneous,1799.81,2026-03-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-19T10:45:31.207,STLTECH,8.67,13.79,18.82,industrials,cables - telephone,5094.7,2026-03-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-19T10:45:31.207,CENTUM,8.71,10.38,13.3,consumer discretionary,electronics - components,2174.68,2026-03-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-19T10:45:31.207,SANSERA,9.22,9.53,13.49,auto,auto ancillaries,9449.6,2026-03-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-19T10:45:31.207,MBAPL,9.7,6.27,8.32,chemicals,fertilizers,977.58,2026-03-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-19T10:45:31.207,AEROFLEX,9.71,12.13,15.42,metals & mining,steel - medium / small,1011.3,2026-03-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-19T10:45:31.207,CIEINDIA,9.72,8.72,13.32,industrials,castings & forgings,6178.91,2026-03-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-19T10:45:31.207,MTARTECH,10.08,8.2,12.87,aerospace & defence,engineering,7524.74,2026-03-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-19T10:45:31.207,MRPL,10.74,13.61,21.9,energy,refineries,3791.73,2026-03-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-19T10:45:31.207,DYNAMATECH,11.23,9.97,13.36,industrials,engineering,3837.65,2026-03-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-19T10:45:31.207,TDPOWERSYS,11.47,8.27,11.1,industrials,electric equipment,9435.91,2026-03-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-19T10:45:31.207,SUNTV,12.24,11.71,13.85,media,entertainment / electronic media software,5977.77,2026-03-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-19T10:45:31.207,LUMAXTECH,12.28,14.61,25.24,auto,auto ancillaries,4800.52,2026-03-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-19T10:45:31.207,SHRIPISTON,12.6,6.56,8.89,auto,auto ancillaries,7378.51,2026-03-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-19T10:45:31.207,SMSPHARMA,12.89,5.85,13.14,healthcare,pharmaceuticals - indian - bulk drugs,1130.34,2026-03-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-19T10:45:31.207,BLISSGVS,13.2,8.7,12.78,healthcare,pharmaceuticals - indian - formulations,1447.7,2026-03-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-19T10:45:31.207,SKYGOLD,13.21,8.63,9.46,consumer discretionary,diamond cutting / jewellery,2600.69,2026-03-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-19T10:45:31.207,MANGLMCEM,13.22,6.44,6.6,building materials,cement - north india,1346.21,2026-03-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-19T10:45:31.207,PRIVISCL,13.53,7.14,9.03,chemicals,chemicals,4578.74,2026-03-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-19T10:45:31.207,MAHLOG,13.54,6.32,8.9,transportation,miscellaneous,1498.94,2026-03-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-19T10:45:31.207,AARTIIND,15.4,5.1,8.55,chemicals,chemicals,8785.23,2026-03-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-19T10:45:31.207,JPOLYINVST,18.21,6.06,11.7,financials,finance & investments,324.55,2026-03-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-19T10:45:31.207,AVANTIFEED,19.91,6.11,7.82,fmcg,food - processing - indian,9224.04,2026-03-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-19T10:45:31.207,GRWRHITECH,20.58,5.01,10.67,industrials,packaging,3466.85,2026-03-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-19T10:45:31.207,GMBREW,23.8,11.34,11.41,fmcg,breweries & distilleries,591.54,2026-03-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-19T10:45:31.207,APEX,26.01,18.67,21.31,fmcg,aquaculture,308.91,2026-03-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-11T10:59:57.305,J&KBANK,0.17,14.91,14.91,bank,banks - private sector,5575.14,2026-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-11T10:59:57.305,KTKBANK,0.48,14.6,16.35,bank,banks - private sector,8768.7,2026-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-11T10:59:57.305,STLTECH,0.89,16.36,16.36,industrials,cables - telephone,5160.05,2026-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-11T10:59:57.305,VENUSREM,0.92,27.41,29.5,healthcare,pharmaceuticals - indian - formulations,663.32,2026-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-11T10:59:57.305,EMCURE,1.11,13.67,13.67,healthcare,pharmaceuticals - indian - bulk drugs & formln,6576.87,2026-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-11T10:59:57.305,CCL,2.47,7.51,7.51,fmcg,tea,7540.49,2026-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-11T10:59:57.305,AEROFLEX,2.52,14.99,14.99,metals & mining,steel - medium / small,998.16,2026-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-11T10:59:57.305,AGIIL,3.1,11.25,12.2,realty,construction,1028.12,2026-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-11T10:59:57.305,NATCOPHARM,3.64,5.95,9.82,healthcare,pharmaceuticals - indian - bulk drugs & formln,9233.46,2026-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-11T10:59:57.305,SAKAR,3.85,10.22,10.22,healthcare,pharmaceuticals - indian - bulk drugs & formln,574.79,2026-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-11T10:59:57.305,INDSWFTLAB,3.95,14.95,14.95,healthcare,pharmaceuticals - indian - bulk drugs & formln,720.81,2026-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-11T10:59:57.305,ABSLAMC,4.06,20.95,20.95,financials,finance & investments,7300.19,2026-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-11T10:59:57.305,LGBBROSLTD,4.54,15.34,15.34,auto,bearings,4064.03,2026-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-11T10:59:57.305,GRANULES,5.64,7.66,7.66,healthcare,pharmaceuticals - indian - bulk drugs & formln,8783.94,2026-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-11T10:59:57.305,AETHER,6.2,8.21,14.25,chemicals,chemicals,3369.67,2026-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-11T10:59:57.305,ANURAS,6.42,12.18,12.18,chemicals,chemicals,6134.74,2026-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-11T10:59:57.305,DYNAMATECH,6.62,6.2,8.17,industrials,engineering,4037.03,2026-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-11T10:59:57.305,MAHLOG,6.78,12.52,12.52,transportation,miscellaneous,1616.14,2026-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-11T10:59:57.305,SHRIPISTON,9.64,12.6,12.6,auto,auto ancillaries,7627.76,2026-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-11T10:59:57.305,MRPL,10.36,13.04,13.83,energy,refineries,3808.14,2026-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-11T10:59:57.305,SOUTHWEST,10.56,21.79,25.67,metals & mining,mining / minerals / metals,201.1,2026-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-11T10:59:57.305,SCI,11.59,12.63,12.63,transportation,shipping,4187.63,2026-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-11T10:59:57.305,HONASA,11.77,6.67,9.64,services,trading,6183.64,2026-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-11T10:59:57.305,THANGAMAYL,12.58,9.45,9.45,consumer discretionary,diamond cutting / jewellery,4333.54,2026-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-11T10:59:57.305,GRAPHITE,12.7,7.14,11.79,industrials,electrodes - graphites,4415.76,2026-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-11T10:59:57.305,STAR,12.93,8.37,8.37,healthcare,pharmaceuticals - indian - bulk drugs & formln,5934.36,2026-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-11T10:59:57.305,DOLPHIN,13.09,14.25,26.68,energy,oil drilling / allied services,436.45,2026-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-11T10:59:57.305,GODAVARIB,13.97,13.86,13.86,fmcg,sugar,563.28,2026-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-11T10:59:57.305,USHAMART,14.0,7.47,7.47,metals & mining,steel - medium / small,7829.58,2026-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-11T10:59:57.305,PRIVISCL,14.78,6.03,6.03,chemicals,chemicals,4512.41,2026-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-11T10:59:57.305,AVANTIFEED,16.53,14.05,14.05,fmcg,food - processing - indian,9613.12,2026-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-11T10:59:57.305,RACLGEAR,16.9,11.12,14.65,auto,auto ancillaries,949.97,2026-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-11T10:59:57.305,SHARDACROP,20.43,7.36,13.36,chemicals,pesticides / agrochemicals - indian,2344.36,2026-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-11T10:59:57.305,AVALON,26.27,12.78,12.78,consumer discretionary,electronics - components,3605.11,2026-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-11T10:59:57.305,NETWEB,26.72,12.53,18.02,i.t,computers - hardware,5393.11,2026-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-11T10:59:57.305,APEX,28.05,8.17,10.67,fmcg,aquaculture,300.4,2026-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-10T23:30:34.105,VEDL,,,,metals & mining,mining / minerals / metals,,2026-03-10,,,722.0,1.78,,700.78,753.83,,0.87,12.35,19.54,57.92,,15.16,,0.53,0.53,,,,,3.03,,,,,,,,,,689.04,691.9,67.45,670.48,633.78,18.37
2026-03-10T23:30:34.105,CCL,,,,fmcg,tea,,2026-03-10,,,1045.7,1.39,,1010.18,1098.99,,2.27,34.72,36.57,59.24,,21.07,,0.05,0.21,,,,,3.52,,,,,,,,,,1012.83,985.0,21.06,968.85,924.52,17.09
2026-03-10T23:30:34.105,GESHIP,,,,transportation,shipping,,2026-03-10,,,1391.1,3.93,,1344.64,1460.79,,1.16,6.11,8.45,63.61,,30.85,,0.3,0.36,,,,,3.46,,,,,,,,,,1319.08,1290.1,49.52,1277.65,1199.16,15.94
2026-03-10T23:30:34.105,GLENMARK,,,,healthcare,pharmaceuticals - indian - bulk drugs & formln,,2026-03-10,,,2225.8,5.11,,2093.0,2425.0,,2.98,38.94,56.11,68.71,,12.81,,-0.04,0.24,,,,,6.34,,,,,,,,,,2087.79,2031.1,10.25,2082.41,1989.08,15.62
2026-03-10T23:30:34.105,ASTERDM,,,,healthcare,healthcare,,2026-03-10,,,665.5,1.09,,658.76,675.61,,0.44,163.11,102.7,65.44,,30.23,,-0.05,0.08,,,,,1.02,,,,,,,,,,643.96,626.7,14.82,609.07,571.19,14.44
2026-03-10T23:30:34.105,EMCURE,,,,healthcare,pharmaceuticals - indian - bulk drugs & formln,,2026-03-10,,,1567.8,3.07,,1408.28,1807.09,,3.43,32.23,33.14,63.72,,18.26,,0.06,0.15,,,,,11.33,,,,,,,,,,1480.29,1394.9,13.21,1417.94,1323.35,13.66
2026-03-10T23:30:34.105,TORNTPHARM,,,,healthcare,pharmaceuticals - indian - formulations,,2026-03-10,,,4427.8,1.24,,4377.91,4502.64,,1.12,58.97,65.08,67.69,,17.93,,0.14,0.33,,,,,1.14,,,,,,,,,,4301.22,4259.2,23.93,4217.96,4102.78,11.79
2026-03-10T23:30:34.105,SCHNEIDER,,,,industrials,electric equipment,,2026-03-10,,,923.6,2.61,,905.83,950.25,,0.45,56.87,87.81,64.35,,41.38,,-0.04,0.12,,,,,1.96,,,,,,,,,,882.98,829.55,-1.18,839.07,777.06,11.54
2026-03-10T23:30:34.105,JBCHEPHARM,,,,healthcare,pharmaceuticals - indian - bulk drugs & formln,,2026-03-10,,,2117.4,2.21,,2076.96,2178.06,,2.72,41.91,42.92,69.42,,26.26,,0.14,0.17,,,,,1.95,,,,,,,,,,2035.66,2010.0,25.25,2009.3,1935.82,7.71
2026-03-10T23:30:34.105,MARICO,,,,fmcg,solvent extraction,,2026-03-10,,,789.9,1.53,,790.12,789.57,,0.93,57.24,58.76,56.6,,17.59,,-0.01,0.05,,,,,-0.03,,,,,,,,,,764.35,768.9,12.22,759.56,739.66,7.2
2026-03-10T23:30:34.105,NATCOPHARM,,,,healthcare,pharmaceuticals - indian - bulk drugs & formln,,2026-03-10,,,1039.2,3.64,,980.38,1127.43,,1.28,30.71,11.53,71.65,,35.42,,0.13,0.15,,,,,6.0,,,,,,,,,,992.45,944.6,14.54,958.67,910.03,7.19
2026-03-10T23:30:34.105,BDL,,,,aerospace & defence,engineering,,2026-03-10,,,1384.4,3.66,,1238.31,1603.54,,1.19,173.92,84.42,59.06,,22.22,,-0.15,-0.27,,,,,11.8,,,,,,,,,,1295.56,1258.4,-7.61,1268.73,1189.58,7.08
2026-03-10T23:30:34.105,J&KBANK,,,,bank,banks - private sector,,2026-03-10,,,120.85,7.96,,115.48,128.91,,2.25,5.72,5.76,62.5,,20.64,,0.1,0.08,,,,,4.65,,,,,,,,,,110.63,108.7,18.59,107.33,97.84,6.98
2026-03-10T23:30:34.105,BIOCON,,,,healthcare,pharmaceuticals - indian - bulk drugs & formln,,2026-03-10,,,395.8,1.57,,387.2,408.7,,1.13,91.62,79.86,61.84,,25.37,,0.0,0.09,,,,,2.22,,,,,,,,,,384.55,375.35,15.44,376.63,364.91,6.83
2026-03-10T23:30:34.105,TIMKEN,,,,industrials,bearings,,2026-03-10,,,3326.4,1.24,,3283.79,3390.31,,1.12,114.7,55.31,55.78,,17.51,,0.01,-0.04,,,,,1.3,,,,,,,,,,3223.42,3172.1,15.96,3066.09,2945.26,6.78
2026-03-10T23:30:34.105,BANDHANBNK,,,,bank,banks - private sector,,2026-03-10,,,182.26,4.67,,181.68,183.13,,0.88,35.6,27.86,61.26,,42.11,,0.01,-0.05,,,,,0.32,,,,,,,,,,171.25,172.16,10.9,167.5,157.36,6.4
