Timestamp,Symbol,From52wh,3d range,5d,Sector,Industry,Free float,Scan_Date,Rs_score,Rscore_1mago,Rscore_3mago,Rscore_6mago,Rs_1m,Rs_3m,Rs_6m
2026-06-27T22:49:39.815,VENUSREM,0.01,19.45,19.45,healthcare,pharmaceuticals - indian - formulations,1515.74,2026-06-27,,,,,,,
2026-06-27T22:49:39.815,SHRIPISTON,0.42,7.31,9.04,auto,auto ancillaries,9992.45,2026-06-27,,,,,,,
2026-06-27T22:49:39.815,BLISSGVS,0.62,8.7,8.7,healthcare,pharmaceuticals - indian - formulations,3364.18,2026-06-27,,,,,,,
2026-06-27T22:49:39.815,MEGASTAR,0.89,6.75,12.93,fmcg,food - processing - indian,153.13,2026-06-27,,,,,,,
2026-06-27T22:49:39.815,STYLAMIND,0.93,7.29,7.29,building materials,miscellaneous,2587.15,2026-06-27,,,,,,,
2026-06-27T22:49:39.815,SKMEGGPROD,1.07,14.34,19.63,fmcg,food - processing - indian,618.16,2026-06-27,,,,,,,
2026-06-27T22:49:39.815,INDSWFTLAB,1.95,8.24,20.89,healthcare,pharmaceuticals - indian - bulk drugs & formln,994.5,2026-06-27,,,,,,,
2026-06-27T22:49:39.815,WELSPUNLIV,2.15,6.73,8.09,textiles,textiles - products,5417.87,2026-06-27,,,,,,,
2026-06-27T22:49:39.815,ATALREAL,2.94,5.81,5.81,realty,construction,268.81,2026-06-27,,,,,,,
2026-06-27T22:49:39.815,THANGAMAYL,2.95,5.68,6.59,consumer discretionary,diamond cutting / jewellery,6675.81,2026-06-27,,,,,,,
2026-06-27T22:49:39.815,PIXTRANS,3.12,16.01,16.01,fmcg,miscellaneous,928.39,2026-06-27,,,,,,,
2026-06-27T22:49:39.815,RPTECH,3.14,10.89,12.45,services,trading,1852.21,2026-06-27,,,,,,,
2026-06-27T22:49:39.815,KRISHANA,3.2,10.89,10.89,chemicals,fertilizers,1212.51,2026-06-27,,,,,,,
2026-06-27T22:49:39.815,EMCURE,3.28,7.81,11.03,healthcare,pharmaceuticals - indian - bulk drugs & formln,7889.57,2026-06-27,,,,,,,
2026-06-27T22:49:39.815,AETHER,3.32,12.61,20.76,chemicals,chemicals,4404.97,2026-06-27,,,,,,,
2026-06-27T22:49:39.815,JINDALSAW,3.4,3.81,6.76,industrials,steel - large,6128.16,2026-06-27,,,,,,,
2026-06-27T22:49:39.815,MUTHOOTMF,3.41,8.58,8.92,financials,finance & investments,1598.63,2026-06-27,,,,,,,
2026-06-27T22:49:39.815,ALIVUS,3.49,4.57,7.59,healthcare,pharmaceuticals - indian - bulk drugs & formln,3418.0,2026-06-27,,,,,,,
2026-06-27T22:49:39.815,SIGMAADV,3.61,13.95,25.11,aerospace & defence,electronics - components,3119.7,2026-06-27,,,,,,,
2026-06-27T22:49:39.815,VENUSPIPES,3.71,7.07,17.77,metals & mining,steel - medium / small,1812.96,2026-06-27,,,,,,,
2026-06-27T22:49:39.815,ICIL,3.74,15.34,15.43,textiles,textiles - cotton/blended,3484.01,2026-06-27,,,,,,,
2026-06-27T22:49:39.815,INDOTECH,3.78,12.09,21.05,industrials,electric equipment,779.3,2026-06-27,,,,,,,
2026-06-27T22:49:39.815,WHEELS,3.99,9.6,16.04,auto,auto ancillaries,1705.62,2026-06-27,,,,,,,
2026-06-27T22:49:39.815,ARVIND,3.99,12.05,12.83,textiles,textiles - cotton/blended,8673.54,2026-06-27,,,,,,,
2026-06-27T22:49:39.815,PSPPROJECT,4.04,5.85,13.54,realty,construction,1221.72,2026-06-27,,,,,,,
2026-06-27T22:49:39.815,MUFIN,4.04,4.29,5.11,financials,finance & investments,1337.7,2026-06-27,,,,,,,
2026-06-27T22:49:39.815,NITINSPIN,4.09,5.7,5.7,textiles,textiles - cotton/blended,1339.56,2026-06-27,,,,,,,
2026-06-27T22:49:39.815,VIJAYA,4.2,7.44,8.59,healthcare,healthcare,6683.56,2026-06-27,,,,,,,
2026-06-27T22:49:39.815,STOVEKRAFT,4.27,9.36,17.43,consumer discretionary,domestic appliances,1140.61,2026-06-27,,,,,,,
2026-06-27T22:49:39.815,HNDFDS,4.3,5.34,5.36,fmcg,diversified - large,2587.55,2026-06-27,,,,,,,
2026-06-27T22:49:39.815,IOLCP,4.52,7.57,9.47,healthcare,pharmaceuticals - indian - bulk drugs & formln,1858.74,2026-06-27,,,,,,,
2026-06-27T22:49:39.815,SHILPAMED,4.56,9.25,10.49,healthcare,pharmaceuticals - indian - formulations,6692.59,2026-06-27,,,,,,,
2026-06-27T22:49:39.815,PRIVISCL,4.56,5.35,8.47,chemicals,chemicals,5464.48,2026-06-27,,,,,,,
2026-06-27T22:49:39.815,AURUM,4.7,6.9,10.62,i.t,computers - software - medium / small,867.2,2026-06-27,,,,,,,
2026-06-27T22:49:39.815,MANGLMCEM,4.77,10.64,14.8,building materials,cement - north india,1520.76,2026-06-27,,,,,,,
2026-06-27T22:49:39.815,IRISDOREME,4.92,8.28,11.62,consumer discretionary,textiles - products,293.02,2026-06-27,,,,,,,
2026-06-27T22:49:39.815,CENTUM,5.0,7.55,7.6,consumer discretionary,electronics - components,2789.46,2026-06-27,,,,,,,
2026-06-27T22:49:39.815,AMBIKCO,5.04,10.11,11.19,textiles,textiles - cotton/blended,490.3,2026-06-27,,,,,,,
2026-06-27T22:49:39.815,KOVAI,5.06,8.81,9.31,healthcare,healthcare,2863.59,2026-06-27,,,,,,,
2026-06-27T22:49:39.815,RPEL,5.08,6.27,7.84,building materials,refractories / intermediates,1994.73,2026-06-27,,,,,,,
2026-06-27T22:49:39.815,HAPPYFORGE,5.1,5.75,10.44,industrials,castings & forgings,3064.32,2026-06-27,,,,,,,
2026-06-27T22:49:39.815,UFBL,5.16,11.19,17.67,consumer discretionary,hotels,1766.23,2026-06-27,,,,,,,
2026-06-27T22:49:39.815,YASHO,5.17,11.41,11.41,chemicals,chemicals,1109.82,2026-06-27,,,,,,,
2026-06-27T22:49:39.815,POKARNA,5.25,11.65,22.13,consumer discretionary,miscellaneous,1459.28,2026-06-27,,,,,,,
2026-06-27T22:49:39.815,GANDHAR,5.32,6.16,7.55,energy,refineries,574.83,2026-06-27,,,,,,,
2026-06-27T22:49:39.815,TEXINFRA,5.33,4.81,16.2,realty,construction,471.91,2026-06-27,,,,,,,
2026-06-27T22:49:39.815,VTL,5.34,4.32,6.07,textiles,textiles - cotton/blended,6405.38,2026-06-27,,,,,,,
2026-06-27T22:49:39.815,NARMADA,5.4,18.63,22.43,fmcg,miscellaneous,80.57,2026-06-27,,,,,,,
2026-06-27T22:49:39.815,AUTOIND,5.43,14.01,15.88,auto,auto ancillaries,269.37,2026-06-27,,,,,,,
2026-06-27T22:49:39.815,TALBROAUTO,5.44,19.23,22.83,auto,auto ancillaries,1043.0,2026-06-27,,,,,,,
2026-06-27T22:49:39.815,CARYSIL,5.51,8.36,10.21,consumer discretionary,domestic appliances,1967.43,2026-06-27,,,,,,,
2026-06-27T22:49:39.815,BHAGYANGR,5.55,16.24,16.24,power & utilities,power generation and supply,441.14,2026-06-27,,,,,,,
2026-06-27T22:49:39.815,INGERRAND,5.6,6.29,6.78,industrials,compressors / drilling equipment,3543.35,2026-06-27,,,,,,,
2026-06-27T22:49:39.815,NETWEB,5.72,5.59,7.0,i.t,computers - hardware,9293.92,2026-06-27,,,,,,,
2026-06-27T22:49:39.815,SFL,5.75,6.41,9.02,consumer discretionary,miscellaneous,2706.58,2026-06-27,,,,,,,
2026-06-27T22:49:39.815,TRIVENI,5.79,4.29,6.3,fmcg,sugar,3499.97,2026-06-27,,,,,,,
2026-06-27T22:49:39.815,CCL,5.91,2.15,9.19,fmcg,tea,8370.17,2026-06-27,,,,,,,
2026-06-27T22:49:39.815,YATHARTH,5.94,4.75,5.25,healthcare,healthcare,3565.14,2026-06-27,,,,,,,
2026-06-27T22:49:39.815,KAPSTON,6.05,13.22,13.67,miscellaneous,miscellaneous,300.93,2026-06-27,,,,,,,
2026-06-27T22:49:39.815,SANGAMIND,6.08,10.12,10.12,textiles,textiles - spinning - synthetic / blended,802.75,2026-06-27,,,,,,,
2026-06-27T22:49:39.815,ADFFOODS,6.09,6.72,7.74,fmcg,food - processing - indian,2108.46,2026-06-27,,,,,,,
2026-06-27T22:49:39.815,ZYDUSWELL,6.21,8.38,8.38,fmcg,food - processing - indian,5005.35,2026-06-27,,,,,,,
2026-06-27T22:49:39.815,EQUITASBNK,6.24,7.6,7.6,bank,banks - private sector,8573.8,2026-06-27,,,,,,,
2026-06-27T22:49:39.815,PITTIENG,6.28,7.59,7.98,industrials,engineering,1688.78,2026-06-27,,,,,,,
2026-06-27T22:49:39.815,AVL,6.31,15.17,16.52,consumer discretionary,trading,4508.49,2026-06-27,,,,,,,
2026-06-27T22:49:39.815,SATIN,6.47,6.5,6.82,financials,finance & investments,1629.0,2026-06-27,,,,,,,
2026-06-27T22:49:39.815,DENORA,6.55,9.0,16.63,industrials,electrodes - graphites,228.55,2026-06-27,,,,,,,
2026-06-27T22:49:39.815,VISHNU,6.69,5.79,7.74,chemicals,chemicals,1261.19,2026-06-27,,,,,,,
2026-06-27T22:49:39.815,RATEGAIN,6.73,7.21,7.21,i.t,computers - software - medium / small,5090.5,2026-06-27,,,,,,,
2026-06-27T22:49:39.815,JAYBARMARU,6.73,9.2,13.92,auto,auto ancillaries,734.25,2026-06-27,,,,,,,
2026-06-27T22:49:39.815,RISHABH,6.83,8.69,8.69,industrials,electric equipment,666.04,2026-06-27,,,,,,,
2026-06-27T22:49:39.815,ABSLAMC,6.83,7.75,7.83,financials,finance & investments,8300.24,2026-06-27,,,,,,,
2026-06-27T22:49:39.815,MAYURUNIQ,6.98,4.22,8.8,consumer discretionary,leather / leather products,1414.95,2026-06-27,,,,,,,
2026-06-27T22:49:39.815,KMEW,7.01,8.76,22.59,transportation,miscellaneous,2539.14,2026-06-27,,,,,,,
2026-06-27T22:49:39.815,MARKSANS,7.05,8.64,8.98,healthcare,pharmaceuticals - indian - formulations,6512.93,2026-06-27,,,,,,,
2026-06-27T22:49:39.815,GNA,7.09,10.62,11.76,auto,auto ancillaries,591.92,2026-06-27,,,,,,,
2026-06-27T22:49:39.815,SANGHVIMOV,7.12,8.41,8.91,miscellaneous,miscellaneous,1877.48,2026-06-27,,,,,,,
2026-06-27T22:49:39.815,KDDL,7.19,12.0,19.02,consumer discretionary,miscellaneous,1932.95,2026-06-27,,,,,,,
2026-06-27T22:49:39.815,PREMEXPLN,7.19,8.15,11.05,aerospace & defence,chemicals,2338.49,2026-06-27,,,,,,,
2026-06-27T22:49:39.815,TFCILTD,7.29,11.57,11.84,financials,finance - term-lending institutions,3491.93,2026-06-27,,,,,,,
2026-06-26T22:50:23.926,VENUSREM,0.01,19.45,19.45,healthcare,pharmaceuticals - indian - formulations,1515.74,2026-06-26,,,,,,,
2026-06-26T22:50:23.926,SHRIPISTON,0.42,7.31,9.04,auto,auto ancillaries,9992.45,2026-06-26,,,,,,,
2026-06-26T22:50:23.926,BLISSGVS,0.62,8.7,8.7,healthcare,pharmaceuticals - indian - formulations,3364.18,2026-06-26,,,,,,,
2026-06-26T22:50:23.926,MEGASTAR,0.89,6.75,12.93,fmcg,food - processing - indian,153.13,2026-06-26,,,,,,,
2026-06-26T22:50:23.926,STYLAMIND,0.93,7.29,7.29,building materials,miscellaneous,2587.15,2026-06-26,,,,,,,
2026-06-26T22:50:23.926,SKMEGGPROD,1.07,14.34,19.63,fmcg,food - processing - indian,618.16,2026-06-26,,,,,,,
2026-06-26T22:50:23.926,INDSWFTLAB,1.95,8.24,20.89,healthcare,pharmaceuticals - indian - bulk drugs & formln,994.5,2026-06-26,,,,,,,
2026-06-26T22:50:23.926,WELSPUNLIV,2.15,6.73,8.09,textiles,textiles - products,5417.87,2026-06-26,,,,,,,
2026-06-26T22:50:23.926,ATALREAL,2.94,5.81,5.81,realty,construction,268.81,2026-06-26,,,,,,,
2026-06-26T22:50:23.926,THANGAMAYL,2.95,5.68,6.59,consumer discretionary,diamond cutting / jewellery,6675.81,2026-06-26,,,,,,,
2026-06-26T22:50:23.926,PIXTRANS,3.12,16.01,16.01,fmcg,miscellaneous,928.39,2026-06-26,,,,,,,
2026-06-26T22:50:23.926,RPTECH,3.14,10.89,12.45,services,trading,1852.21,2026-06-26,,,,,,,
2026-06-26T22:50:23.926,KRISHANA,3.2,10.89,10.89,chemicals,fertilizers,1212.51,2026-06-26,,,,,,,
2026-06-26T22:50:23.926,EMCURE,3.28,7.81,11.03,healthcare,pharmaceuticals - indian - bulk drugs & formln,7889.57,2026-06-26,,,,,,,
2026-06-26T22:50:23.926,AETHER,3.32,12.61,20.76,chemicals,chemicals,4404.97,2026-06-26,,,,,,,
2026-06-26T22:50:23.926,JINDALSAW,3.4,3.81,6.76,industrials,steel - large,6128.16,2026-06-26,,,,,,,
2026-06-26T22:50:23.926,MUTHOOTMF,3.41,8.58,8.92,financials,finance & investments,1598.63,2026-06-26,,,,,,,
2026-06-26T22:50:23.926,ALIVUS,3.49,4.57,7.59,healthcare,pharmaceuticals - indian - bulk drugs & formln,3418.0,2026-06-26,,,,,,,
2026-06-26T22:50:23.926,SIGMAADV,3.61,13.95,25.11,aerospace & defence,electronics - components,3119.7,2026-06-26,,,,,,,
2026-06-26T22:50:23.926,VENUSPIPES,3.71,7.07,17.77,metals & mining,steel - medium / small,1812.96,2026-06-26,,,,,,,
2026-06-26T22:50:23.926,ICIL,3.74,15.34,15.43,textiles,textiles - cotton/blended,3484.01,2026-06-26,,,,,,,
2026-06-26T22:50:23.926,INDOTECH,3.78,12.09,21.05,industrials,electric equipment,779.3,2026-06-26,,,,,,,
2026-06-26T22:50:23.926,WHEELS,3.99,9.6,16.04,auto,auto ancillaries,1705.62,2026-06-26,,,,,,,
