Timestamp,Symbol,Rs_score,Rscore_1mago,Rscore_3mago,Rscore_6mago,Rs_1m,Rs_3m,Rs_6m,Scan_Date
2026-02-04T22:58:30.802,GVT&D,28.11,14.2,21.82,19.07,0.141,0.116,0.226,2026-02-04
2026-02-04T22:58:30.802,BHAGYANGR,27.82,21.28,13.62,-3.77,0.025,0.247,0.88,2026-02-04
2026-02-04T22:58:30.802,ABINFRA,27.51,22.51,NaN,NaN,0.022,-0.018,0.025,2026-02-04
2026-02-04T22:58:30.802,KMEW,26.54,19.85,NaN,NaN,-0.011,0.305,1.22,2026-02-04
2026-02-04T22:58:30.802,SBC,26.32,18.14,9.57,-1.3,0.039,0.234,0.657,2026-02-04
2026-02-04T22:58:30.802,JAYNECOIND,25.79,35.73,21.32,1.74,-0.179,0.004,0.553,2026-02-04
2026-02-04T22:58:30.802,SHARDACROP,25.48,3.06,4.96,23.1,0.349,0.41,0.033,2026-02-04
2026-02-04T22:58:30.802,NATIONALUM,25.43,15.54,1.75,-1.95,0.133,0.607,1.07,2026-02-04
2026-02-04T22:58:30.802,APOLLO,24.76,31.59,41.51,11.49,-0.07,-0.103,0.466,2026-02-04
2026-02-04T22:58:30.802,NETWEB,24.7,9.23,15.01,-1.92,-0.016,-0.112,0.509,2026-02-04
2026-02-04T22:58:30.802,ROSSTECH,24.67,12.66,NaN,NaN,0.236,0.242,0.333,2026-02-04
2026-02-04T22:58:30.802,IFBAGRO,24.64,41.77,44.43,14.96,-0.281,-0.251,0.25,2026-02-04
2026-02-04T22:58:30.802,IMFA,24.19,20.2,21.73,1.33,-0.092,0.076,0.828,2026-02-04
2026-02-04T22:58:30.802,STALLION,24.12,NaN,NaN,NaN,-0.235,-0.244,0.426,2026-02-04
2026-02-04T22:58:30.802,ATALREAL,23.55,23.0,28.43,30.51,0.044,0.092,0.417,2026-02-04
2026-02-04T22:58:30.802,JINDALPHOT,23.32,15.62,22.7,-0.489,0.014,0.028,0.639,2026-02-04
2026-02-04T22:58:30.802,ASHOKLEY,22.95,17.75,8.71,-0.229,0.07,0.431,0.669,2026-02-04
2026-02-04T22:58:30.802,GMDCLTD,22.93,23.15,16.31,-0.494,0.009,0.045,0.609,2026-02-04
2026-02-04T22:58:30.802,ABCAPITAL,22.81,25.09,16.61,3.91,-0.046,0.046,0.378,2026-02-04
2026-02-04T22:58:30.802,BAJAJCON,22.78,11.5,9.18,-3.34,0.275,0.225,0.589,2026-02-04
2026-02-04T22:58:30.802,LTF,22.63,32.25,23.25,4.31,-0.104,0.025,0.427,2026-02-04
2026-02-04T22:58:30.802,SJS,21.61,16.36,14.3,7.38,-0.033,0.022,0.53,2026-02-04
2026-02-04T22:58:30.802,EGOLD,21.45,17.39,12.06,9.06,0.16,0.316,0.603,2026-02-04
2026-02-04T22:58:30.802,GOLDBETA,21.42,17.82,12.43,9.05,0.15,0.304,0.595,2026-02-04
2026-02-04T22:58:30.802,GOLDIETF,21.4,17.73,12.23,9.18,0.153,0.31,0.594,2026-02-04
2026-02-04T22:58:30.802,POCL,21.35,20.52,13.86,19.78,-0.114,-0.005,0.115,2026-02-04
2026-02-04T22:58:30.802,HDFCGOLD,21.31,17.6,12.31,9.35,0.15,0.303,0.588,2026-02-04
2026-02-04T22:58:30.802,UJJIVANSFB,21.28,17.48,10.72,0.088,0.117,0.256,0.51,2026-02-04
2026-02-04T22:58:30.802,GOLDADD,21.28,17.55,12.23,9.24,0.153,0.307,0.594,2026-02-04
2026-02-04T22:58:30.802,AXISGOLD,21.28,17.7,12.19,9.11,0.149,0.306,0.591,2026-02-04
