Timestamp,Symbol,From52wh,3d range,5d,Sector,Industry,Free float,Scan_Date
2026-09-01T15:55:40.853,CALSOFT,0.0,10.23,21.52,i.t,computers - software - medium / small,91.3,2026-09-01
2026-09-01T15:55:40.853,BIRLACABLE,0.0,11.42,24.66,industrials,cables - telephone,328.42,2026-09-01
2026-09-01T15:55:40.853,KALYANIFRG,0.0,63.25,64.72,industrials,castings & forgings,164.61,2026-09-01
2026-09-01T15:55:40.853,PAR,0.0,42.24,43.66,healthcare,pharmaceuticals - indian - bulk drugs,46.07,2026-09-01
2026-09-01T15:55:40.853,MODISONLTD,0.0,27.12,27.12,industrials,electric equipment,774.26,2026-09-01
2026-09-01T15:55:40.853,SETL,0.0,10.5,23.81,industrials,engineering,3059.32,2026-09-01
2026-09-01T15:55:40.853,TBZ,0.0,25.34,32.39,consumer discretionary,diamond cutting / jewellery,633.49,2026-09-01
2026-09-01T15:55:40.853,MENONBE,0.0,10.81,14.6,auto,auto ancillaries,533.02,2026-09-01
2026-09-01T15:55:40.853,WELENT,0.07,7.69,9.62,realty,construction,4323.24,2026-09-01
2026-09-01T15:55:40.853,DCBBANK,0.3,6.93,7.83,bank,banks - private sector,6069.57,2026-09-01
2026-09-01T15:55:40.853,MANAKSTEEL,0.37,14.98,21.49,metals & mining,steel - medium / small,172.27,2026-09-01
2026-09-01T15:55:40.853,IGPL,0.54,5.84,13.53,chemicals,chemicals,529.43,2026-09-01
2026-09-01T15:55:40.853,BLISSGVS,0.63,13.8,14.41,healthcare,pharmaceuticals - indian - formulations,4349.24,2026-09-01
2026-09-01T15:55:40.853,SALSTEEL,0.81,15.71,18.1,metals & mining,steel - sponge iron,344.69,2026-09-01
2026-09-01T15:55:40.853,WSTCSTPAPR,1.06,8.84,9.79,building materials,paper,1868.48,2026-09-01
2026-09-01T15:55:40.853,CAPLIPOINT,1.09,10.34,11.46,healthcare,pharmaceuticals - indian - formulations,6084.46,2026-09-01
