Timestamp,Symbol,From52wh,3d range,5d,Sector,Industry,Free float,Scan_Date,Rs_score,Rscore_1mago,Rscore_3mago,Rscore_6mago,Rs_1m,Rs_3m,Rs_6m
2026-06-09T04:15:50.148,SILVERTUC,0.0,11.17,11.17,i.t,computers - software - medium / small,604.22,2026-06-09,,,,,,,
2026-06-09T04:15:50.148,JAYBARMARU,0.0,16.07,24.35,auto,auto ancillaries,619.44,2026-06-09,,,,,,,
2026-06-09T04:15:50.148,DEEDEV,0.0,15.04,15.04,metals & mining,steel - medium / small,1455.7,2026-06-09,,,,,,,
2026-06-09T04:15:50.148,VENUSREM,1.15,12.98,26.57,healthcare,pharmaceuticals - indian - formulations,1319.87,2026-06-09,,,,,,,
2026-06-09T04:15:50.148,THYROCARE,1.39,10.91,10.91,healthcare,healthcare,3366.96,2026-06-09,,,,,,,
2026-06-09T04:15:50.148,EQUITASBNK,1.88,9.32,11.77,bank,banks - private sector,8538.43,2026-06-09,,,,,,,
2026-06-09T04:15:50.148,INOXINDIA,1.9,15.54,19.1,industrials,packaging,3778.26,2026-06-09,,,,,,,
2026-06-09T04:15:50.148,PAISALO,1.92,13.51,18.26,financials,finance & investments,3143.93,2026-06-09,,,,,,,
2026-06-09T04:15:50.148,UFBL,2.63,34.44,34.44,consumer discretionary,hotels,1385.55,2026-06-09,,,,,,,
2026-06-09T04:15:50.148,TALBROAUTO,2.76,7.58,11.73,auto,auto ancillaries,930.1,2026-06-09,,,,,,,
2026-06-09T04:15:50.148,KERNEX,2.93,7.7,11.4,consumer discretionary,electronics - components,2255.87,2026-06-09,,,,,,,
2026-06-09T04:15:50.148,INDOBORAX,3.02,11.01,13.78,chemicals,chemicals,824.91,2026-06-09,,,,,,,
2026-06-09T04:15:50.148,BAJAJCON,3.27,8.83,8.83,fmcg,personal care - indian,4285.97,2026-06-09,,,,,,,
2026-06-09T04:15:50.148,ACMESOLAR,3.44,12.21,23.28,realty,engineering - turnkey services,3566.11,2026-06-09,,,,,,,
2026-06-09T04:15:50.148,SJS,3.58,5.99,6.8,auto,plastics products,5200.2,2026-06-09,,,,,,,
2026-06-09T04:15:50.148,SHYAMMETL,3.76,4.54,5.39,metals & mining,steel - large,6922.4,2026-06-09,,,,,,,
2026-06-09T04:15:50.148,RRKABEL,3.8,5.85,14.03,industrials,cables - power,9346.51,2026-06-09,,,,,,,
2026-06-09T04:15:50.148,ASIANENE,3.84,11.16,15.33,energy,oil drilling / allied services,664.22,2026-06-09,,,,,,,
2026-06-09T04:15:50.148,CCL,3.84,15.05,16.74,fmcg,tea,8440.69,2026-06-09,,,,,,,
2026-06-09T04:15:50.148,SATIN,3.93,7.77,13.28,financials,finance & investments,1673.14,2026-06-09,,,,,,,
2026-06-09T04:15:50.148,BALAMINES,4.31,8.54,25.86,chemicals,chemicals,3076.63,2026-06-09,,,,,,,
2026-06-09T04:15:50.148,VTL,4.35,5.31,8.8,textiles,textiles - cotton/blended,6249.36,2026-06-09,,,,,,,
2026-06-09T04:15:50.148,KDDL,4.38,9.56,11.07,consumer discretionary,miscellaneous,1795.4,2026-06-09,,,,,,,
2026-06-09T04:15:50.148,SALSTEEL,4.64,12.74,14.61,metals & mining,steel - sponge iron,262.36,2026-06-09,,,,,,,
2026-06-09T04:15:50.148,THANGAMAYL,4.73,21.3,35.08,consumer discretionary,diamond cutting / jewellery,6553.49,2026-06-09,,,,,,,
2026-06-09T04:15:50.148,SHILPAMED,4.73,9.78,13.14,healthcare,pharmaceuticals - indian - formulations,6234.79,2026-06-09,,,,,,,
2026-06-09T04:15:50.148,CEMPRO,4.75,13.01,14.54,realty,construction,6117.12,2026-06-09,,,,,,,
2026-06-09T04:15:50.148,NRBBEARING,5.02,26.85,29.06,industrials,bearings,2025.99,2026-06-09,,,,,,,
2026-06-09T04:15:50.148,ZYDUSWELL,5.23,7.57,8.28,fmcg,food - processing - indian,5057.52,2026-06-09,,,,,,,
2026-06-09T04:15:50.148,AFIL,5.38,11.12,11.12,financials,finance & investments,263.47,2026-06-09,,,,,,,
2026-06-09T04:15:50.148,STYLAMIND,5.42,10.77,13.08,building materials,miscellaneous,2412.22,2026-06-09,,,,,,,
2026-06-09T04:15:50.148,RSWM,5.9,27.15,29.38,textiles,textiles - cotton/blended,426.49,2026-06-09,,,,,,,
2026-06-09T04:15:50.148,EMCURE,6.03,6.56,7.78,healthcare,pharmaceuticals - indian - bulk drugs & formln,7215.67,2026-06-09,,,,,,,
