Timestamp,Symbol,From52wh,3d range,5d,Sector,Industry,Free float,Scan_Date,Cmp,%ch,Low 2%,Low5,Sl,Target,R_vol,Forward pe,Pe,Rsi,Adx,%ch sl,Rs,Srs,Ars,Is,Tps,Rs score
2026-08-26T00:53:32.659,BODALCHEM,0.0,14.54,27.55,chemicals,dyes and pigments,471.45,2026-08-26,,,,,,,,,,,,,,,,,,
2026-08-26T00:53:32.659,VALIANTLAB,0.06,16.05,22.28,healthcare,pharmaceuticals - indian - bulk drugs & formln,143.57,2026-08-26,,,,,,,,,,,,,,,,,,
2026-08-26T00:53:32.659,MAHASTEEL,0.24,6.4,9.05,metals & mining,steel - medium / small,537.27,2026-08-26,,,,,,,,,,,,,,,,,,
2026-08-26T00:53:32.659,MODISONLTD,0.28,11.53,11.6,industrials,electric equipment,643.11,2026-08-26,,,,,,,,,,,,,,,,,,
2026-08-26T00:53:32.659,TFCILTD,0.67,7.68,10.8,financials,finance - term-lending institutions,6099.75,2026-08-26,,,,,,,,,,,,,,,,,,
2026-08-26T00:53:32.659,NITINSPIN,0.69,9.17,9.17,textiles,textiles - cotton/blended,1517.84,2026-08-26,,,,,,,,,,,,,,,,,,
2026-08-26T00:53:32.659,APOLLOPIPE,0.76,12.01,22.49,plastic products,plastics products,1411.68,2026-08-26,,,,,,,,,,,,,,,,,,
2026-08-26T00:53:32.659,SKYGOLD,0.89,9.16,10.26,consumer discretionary,diamond cutting / jewellery,6295.57,2026-08-26,,,,,,,,,,,,,,,,,,
2026-08-26T00:53:32.659,GATECH,1.03,7.78,16.87,i.t,computers - software - medium / small,104.9,2026-08-26,,,,,,,,,,,,,,,,,,
2026-08-26T00:53:32.659,QUESS,1.07,4.79,5.65,miscellaneous,diversified - large,2238.0,2026-08-26,,,,,,,,,,,,,,,,,,
2026-08-26T00:53:32.659,MAXESTATES,1.09,14.61,17.37,realty,construction,4976.76,2026-08-26,,,,,,,,,,,,,,,,,,
2026-08-26T00:53:32.659,CYIENTDLM,1.11,10.75,10.75,aerospace & defence,electronics - components,2924.83,2026-08-26,,,,,,,,,,,,,,,,,,
2026-08-26T00:53:32.659,WELENT,1.3,14.93,18.49,realty,construction,4013.57,2026-08-26,,,,,,,,,,,,,,,,,,
2026-08-26T00:53:32.659,DCBBANK,1.3,11.99,16.72,bank,banks - private sector,5595.23,2026-08-26,,,,,,,,,,,,,,,,,,
2026-08-26T00:53:32.659,KRISHANA,1.46,5.3,9.23,chemicals,fertilizers,337.63,2026-08-26,,,,,,,,,,,,,,,,,,
2026-08-26T00:53:32.659,YATHARTH,1.68,10.97,11.23,healthcare,healthcare,3931.43,2026-08-26,,,,,,,,,,,,,,,,,,
2026-08-26T00:53:32.659,CLSEL,1.77,16.42,17.3,fmcg,food - processing - indian,411.72,2026-08-26,,,,,,,,,,,,,,,,,,
2026-08-26T00:53:32.659,JAYSREETEA,1.81,7.45,22.09,fmcg,tea,151.77,2026-08-26,,,,,,,,,,,,,,,,,,
2026-08-26T00:53:32.659,NAZARA,1.92,4.93,6.38,i.t,telecommunications - service provider,8720.3,2026-08-26,,,,,,,,,,,,,,,,,,
2026-08-26T00:53:32.659,ENTERO,2.04,19.58,20.74,healthcare,trading,3382.84,2026-08-26,,,,,,,,,,,,,,,,,,
2026-08-26T00:53:32.659,PITTIENG,2.28,10.81,10.81,industrials,engineering,1938.1,2026-08-26,,,,,,,,,,,,,,,,,,
2026-08-26T00:53:32.659,UNIPARTS,2.28,5.61,5.61,industrials,engineering,1271.72,2026-08-26,,,,,,,,,,,,,,,,,,
2026-08-26T00:53:32.659,MUFIN,2.46,3.07,5.16,financials,finance & investments,1441.3,2026-08-26,,,,,,,,,,,,,,,,,,
2026-08-26T00:53:32.659,GOKULAGRO,2.56,8.08,10.43,fmcg,solvent extraction,1921.89,2026-08-26,,,,,,,,,,,,,,,,,,
2026-08-26T00:53:32.659,ACMESOLAR,2.96,5.57,11.96,realty,engineering - turnkey services,8071.47,2026-08-26,,,,,,,,,,,,,,,,,,
2026-08-26T00:53:32.659,GHCLTEXTIL,2.97,8.7,9.18,textiles,textiles - spinning - synthetic / blended,970.04,2026-08-26,,,,,,,,,,,,,,,,,,
2026-08-26T00:53:32.659,ARTEMISMED,3.0,4.22,7.98,healthcare,healthcare,2132.1,2026-08-26,,,,,,,,,,,,,,,,,,
2026-08-26T00:53:32.659,KENNAMET,3.0,15.73,21.66,industrials,castings & forgings,2270.41,2026-08-26,,,,,,,,,,,,,,,,,,
2026-08-26T00:53:32.659,ORIENTBELL,3.03,15.13,15.51,building materials,ceramics - tiles / sanitaryware,188.65,2026-08-26,,,,,,,,,,,,,,,,,,
2026-08-26T00:53:32.659,GULFPETRO,3.17,9.48,13.32,chemicals,chemicals,221.89,2026-08-26,,,,,,,,,,,,,,,,,,
2026-08-26T00:53:32.659,SOMANYCERA,3.39,9.69,10.12,building materials,ceramics - tiles / sanitaryware,991.06,2026-08-26,,,,,,,,,,,,,,,,,,
2026-08-26T00:53:32.659,ARVSMART,3.4,8.31,8.64,realty,construction,1448.11,2026-08-26,,,,,,,,,,,,,,,,,,
2026-08-26T00:53:32.659,AETHER,3.43,6.27,6.27,chemicals,chemicals,5436.85,2026-08-26,,,,,,,,,,,,,,,,,,
2026-08-26T00:53:32.659,ACE,3.44,4.1,4.45,industrials,engineering,4754.9,2026-08-26,,,,,,,,,,,,,,,,,,
2026-08-26T00:53:32.659,INGERRAND,3.66,3.26,3.87,industrials,compressors / drilling equipment,3625.58,2026-08-26,,,,,,,,,,,,,,,,,,
2026-08-26T00:53:32.659,SREEL,3.68,11.3,11.3,consumer discretionary,trading,149.13,2026-08-26,,,,,,,,,,,,,,,,,,
