Timestamp,Symbol,From52wh,3d range,5d,Sector,Industry,Free float,Scan_Date,Rs_score,Rscore_1mago,Rscore_3mago,Rscore_6mago,Rs_1m,Rs_3m,Rs_6m
2026-06-29T17:42:31.406,TIRUPATIFL,0.09,21.12,22.74,industrials,castings & forgings,374.34,2026-06-29,,,,,,,
2026-06-29T17:42:31.406,MANCREDIT,0.46,11.34,17.8,financials,finance & investments,226.89,2026-06-29,,,,,,,
2026-06-29T17:42:31.406,HONASA,0.57,11.61,11.61,services,trading,9363.01,2026-06-29,,,,,,,
2026-06-29T17:42:31.406,INNOVACAP,0.57,8.92,8.92,healthcare,pharmaceuticals - indian - bulk drugs & formln,2793.46,2026-06-29,,,,,,,
2026-06-29T17:42:31.406,CENTUM,0.66,6.96,7.55,consumer discretionary,electronics - components,2916.86,2026-06-29,,,,,,,
2026-06-29T17:42:31.406,AURUM,0.73,9.75,11.39,i.t,computers - software - medium / small,903.32,2026-06-29,,,,,,,
2026-06-29T17:42:31.406,PREMEXPLN,0.8,13.29,13.29,aerospace & defence,chemicals,2549.97,2026-06-29,,,,,,,
2026-06-29T17:42:31.406,BHAGYANGR,0.83,15.27,16.24,power & utilities,power generation and supply,463.19,2026-06-29,,,,,,,
2026-06-29T17:42:31.406,SCHNEIDER,1.03,11.27,11.27,industrials,electric equipment,8689.04,2026-06-29,,,,,,,
2026-06-29T17:42:31.406,IOLCP,1.08,10.43,11.35,healthcare,pharmaceuticals - indian - bulk drugs & formln,1979.3,2026-06-29,,,,,,,
2026-06-29T17:42:31.406,ADOR,1.09,4.36,4.36,industrials,electrodes - welding equipment,1006.93,2026-06-29,,,,,,,
2026-06-29T17:42:31.406,SETL,1.1,16.93,26.06,industrials,engineering,1840.8,2026-06-29,,,,,,,
2026-06-29T17:42:31.406,PAISALO,1.11,2.97,4.03,financials,finance & investments,3195.85,2026-06-29,,,,,,,
2026-06-29T17:42:31.406,ACMESOLAR,1.21,10.22,13.24,realty,engineering - turnkey services,7638.73,2026-06-29,,,,,,,
2026-06-29T17:42:31.406,CAPLIPOINT,1.24,4.85,5.4,healthcare,pharmaceuticals - indian - formulations,5721.85,2026-06-29,,,,,,,
2026-06-29T17:42:31.406,WHEELS,1.36,16.48,18.04,auto,auto ancillaries,1805.04,2026-06-29,,,,,,,
2026-06-29T17:42:31.406,ZYDUSWELL,1.39,14.85,14.85,fmcg,food - processing - indian,5501.44,2026-06-29,,,,,,,
2026-06-29T17:42:31.406,AVALON,1.62,6.09,6.54,consumer discretionary,electronics - components,6622.71,2026-06-29,,,,,,,
2026-06-29T17:42:31.406,DIFFNKG,1.63,10.8,16.12,industrials,electrodes - welding equipment,470.09,2026-06-29,,,,,,,
2026-06-29T17:42:31.406,MACPOWER,1.64,18.04,18.04,industrials,engineering,353.72,2026-06-29,,,,,,,
2026-06-29T17:42:31.406,YASHO,1.69,9.76,11.41,chemicals,chemicals,1150.63,2026-06-29,,,,,,,
2026-06-29T17:42:31.406,CEIGALL,1.75,9.04,9.04,realty,construction,1237.66,2026-06-29,,,,,,,
2026-06-29T17:42:31.406,MEGASTAR,1.86,9.16,10.92,fmcg,food - processing - indian,155.04,2026-06-29,,,,,,,
2026-06-29T17:42:31.406,SKMEGGPROD,1.92,25.57,30.01,fmcg,food - processing - indian,680.95,2026-06-29,,,,,,,
2026-06-29T17:42:31.406,BLSE,1.95,5.11,5.11,i.t,computers - software - medium / small,638.79,2026-06-29,,,,,,,
2026-06-29T17:42:31.406,BLISSGVS,2.07,18.11,18.82,healthcare,pharmaceuticals - indian - formulations,3623.7,2026-06-29,,,,,,,
2026-06-29T17:42:31.406,STYLAMIND,2.07,6.68,7.29,building materials,miscellaneous,2557.21,2026-06-29,,,,,,,
2026-06-29T17:42:31.406,AKUMS,2.25,5.17,6.65,healthcare,pharmaceuticals - indian - bulk drugs & formln,2432.29,2026-06-29,,,,,,,
2026-06-29T17:42:31.406,NITINSPIN,2.43,5.98,5.98,textiles,textiles - cotton/blended,1362.81,2026-06-29,,,,,,,
2026-06-29T17:42:31.406,DIVGIITTS,2.53,6.79,8.14,auto,auto ancillaries,1053.43,2026-06-29,,,,,,,
2026-06-29T17:42:31.406,INDSWFTLAB,2.72,9.45,12.31,healthcare,pharmaceuticals - indian - bulk drugs & formln,1016.13,2026-06-29,,,,,,,
2026-06-29T17:42:31.406,GOODLUCK,2.73,7.06,8.93,metals & mining,steel - medium / small,2134.63,2026-06-29,,,,,,,
2026-06-29T17:42:31.406,ALIVUS,2.8,3.11,6.39,healthcare,pharmaceuticals - indian - bulk drugs & formln,3442.37,2026-06-29,,,,,,,
2026-06-29T17:42:31.406,SENORES,2.97,6.8,6.8,healthcare,pharmaceuticals - indian - formulations,3292.83,2026-06-29,,,,,,,
2026-06-29T17:42:31.406,CEMPRO,3.0,4.96,7.19,realty,construction,7002.49,2026-06-29,,,,,,,
2026-06-29T17:42:31.406,FINEORG,3.08,5.21,6.87,chemicals,chemicals,4081.87,2026-06-29,,,,,,,
2026-06-29T17:42:31.406,PIXTRANS,3.13,20.76,20.76,fmcg,miscellaneous,966.38,2026-06-29,,,,,,,
2026-06-29T17:42:31.406,SJS,3.16,4.82,6.66,auto,plastics products,5586.96,2026-06-29,,,,,,,
2026-06-29T17:42:31.406,TALBROAUTO,3.22,13.13,19.23,auto,auto ancillaries,1067.5,2026-06-29,,,,,,,
2026-06-29T17:42:31.406,PRIVISCL,3.28,3.14,7.18,chemicals,chemicals,5537.89,2026-06-29,,,,,,,
2026-06-29T17:42:31.406,GANDHAR,3.41,7.64,7.64,energy,refineries,587.99,2026-06-29,,,,,,,
2026-06-29T17:42:31.406,SFL,3.54,4.89,7.66,consumer discretionary,miscellaneous,2770.18,2026-06-29,,,,,,,
2026-06-29T17:42:31.406,AETHER,3.61,12.95,19.53,chemicals,chemicals,4461.81,2026-06-29,,,,,,,
2026-06-29T17:42:31.406,RML,3.7,12.07,12.94,auto,auto ancillaries,919.33,2026-06-29,,,,,,,
2026-06-29T17:42:31.406,HAPPYFORGE,3.82,5.53,8.12,industrials,castings & forgings,3105.53,2026-06-29,,,,,,,
2026-06-29T17:42:31.406,MBAPL,3.89,6.75,7.33,chemicals,fertilizers,1243.68,2026-06-29,,,,,,,
2026-06-29T17:42:31.406,MAYURUNIQ,3.89,5.45,7.17,consumer discretionary,leather / leather products,1461.98,2026-06-29,,,,,,,
