Timestamp,Symbol,Rs_score,Rscore_1mago,Rscore_3mago,Rscore_6mago,Rs_1m,Rs_3m,Rs_6m,Scan_Date
2026-03-21T12:22:18.116,CUPID,118.64,115.77,114.82,37.84,-0.06,-0.1,0.91,2026-03-21
2026-03-21T12:22:18.116,BGRENERGY,58.32,46.33,92.15,108.21,-0.16,-0.08,0.1,2026-03-21
2026-03-21T12:22:18.116,SMLMAH,58.11,71.07,36.14,25.47,-0.21,0.12,0.07,2026-03-21
2026-03-21T12:22:18.116,VENUSREM,44.63,36.18,31.88,6.44,0.1,0.16,0.97,2026-03-21
2026-03-21T12:22:18.116,SIGMAADV,44.43,36.4,37.34,42.21,-0.05,0.01,0.14,2026-03-21
2026-03-21T12:22:18.116,PFOCUS,43.81,44.86,18.39,9.84,-0.03,0.27,0.47,2026-03-21
2026-03-21T12:22:18.116,LUMAXTECH,42.3,50.47,35.41,27.89,-0.07,0.08,0.41,2026-03-21
2026-03-21T12:22:18.116,FORCEMOT,41.98,66.12,38.03,45.6,-0.15,0.25,0.09,2026-03-21
2026-03-21T12:22:18.116,MTARTECH,41.34,37.55,11.87,0.78,-0.06,0.53,0.98,2026-03-21
2026-03-21T12:22:18.116,ROSSTECH,39.8,27.55,9.59,NaN,0.01,0.15,-0.02,2026-03-21
2026-03-21T12:22:18.116,TDPOWERSYS,36.93,33.16,15.16,7.19,-0.01,0.24,0.6,2026-03-21
2026-03-21T12:22:18.116,SBC,35.36,33.92,16.98,-0.33,0.01,0.11,0.47,2026-03-21
2026-03-21T12:22:18.116,GVT&D,34.23,30.97,13.85,17.7,-0.01,0.29,0.23,2026-03-21
2026-03-21T12:22:18.116,MCX,32.78,26.42,15.75,11.37,0.03,0.19,0.53,2026-03-21
2026-03-21T12:22:18.116,JAYNECOIND,31.7,30.7,19.84,11.87,-0.11,0.05,0.04,2026-03-21
2026-03-21T12:22:18.116,ESILVER,31.65,35.52,29.06,11.73,-0.01,0.15,0.82,2026-03-21
2026-03-21T12:22:18.116,TATSILV,31.4,35.89,29.29,11.8,-0.02,0.14,0.81,2026-03-21
2026-03-21T12:22:18.116,SILVERAG,31.33,35.49,29.26,11.76,-0.01,0.14,0.81,2026-03-21
2026-03-21T12:22:18.116,AXISILVER,31.29,35.48,29.22,11.81,-0.02,0.14,0.81,2026-03-21
2026-03-21T12:22:18.116,SILVER1,31.28,35.65,29.61,11.66,-0.02,0.13,0.82,2026-03-21
2026-03-21T12:22:18.116,SILVERIETF,31.27,35.73,29.56,11.83,-0.02,0.13,0.81,2026-03-21
2026-03-21T12:22:18.116,SILVERADD,31.25,35.77,29.34,11.65,-0.02,0.14,0.81,2026-03-21
2026-03-21T12:22:18.116,BAJAJCON,31.17,26.97,5.87,-1.08,-0.02,0.47,0.54,2026-03-21
2026-03-21T12:22:18.116,SILVERBEES,31.16,35.64,29.26,11.83,-0.02,0.14,0.81,2026-03-21
2026-03-21T12:22:18.116,STLTECH,31.15,17.35,-3.49,-0.25,0.19,0.97,0.52,2026-03-21
2026-03-21T12:22:18.116,SILVER,31.14,35.77,29.17,12.15,-0.02,0.14,0.79,2026-03-21
2026-03-21T12:22:18.116,SBISILVER,31.06,35.53,29.42,11.79,-0.02,0.14,0.81,2026-03-21
2026-03-21T12:22:18.116,HDFCSILVER,31.06,35.52,29.45,11.83,-0.02,0.13,0.81,2026-03-21
2026-03-21T12:22:18.116,SILVERBETA,31.03,35.39,29.17,11.84,-0.02,0.13,0.8,2026-03-21
2026-03-21T12:22:18.116,HINDCOPPER,29.73,36.91,10.26,-1.7,-0.14,0.26,0.72,2026-03-21
2026-03-21T12:22:18.116,PRECWIRE,29.61,23.77,7.59,-0.07,0.02,0.34,0.62,2026-03-21
2026-03-21T12:22:18.116,ACUTAAS,29.3,20.86,13.13,22.36,0.12,0.47,0.63,2026-03-21
2026-03-21T12:22:18.116,LUMAXIND,28.85,39.1,31.97,16.84,-0.18,-0.08,0.15,2026-03-21
2026-03-21T12:22:18.116,TFCILTD,28.77,42.08,21.75,25.88,-0.13,0.02,-0.09,2026-03-21
2026-03-21T12:22:18.116,NETWEB,28.61,27.56,7.57,2.76,-0.03,0.05,0.12,2026-03-21
2026-03-21T12:22:18.116,GMDCLTD,27.94,23.71,13.21,13.07,-0.0,0.12,0.05,2026-03-21
2026-03-21T12:22:18.116,CENTUM,27.76,7.04,1.72,13.04,0.27,0.38,0.11,2026-03-21
2026-03-21T12:22:18.116,SAKAR,26.94,20.7,8.99,1.04,0.12,0.29,0.56,2026-03-21
2026-03-21T12:22:18.116,KIRLOSENG,25.03,19.19,7.38,-5.58,-0.03,0.07,0.45,2026-03-21
2026-03-21T12:22:18.116,KMEW,24.36,23.13,16.79,NaN,-0.08,-0.11,0.27,2026-03-21
2026-03-21T12:22:18.116,NATIONALUM,23.83,21.99,7.11,3.69,0.07,0.32,0.73,2026-03-21
2026-03-21T12:22:18.116,IMFA,23.39,26.3,15.27,13.76,-0.09,-0.12,0.18,2026-03-21
2026-03-21T12:22:18.116,BSE,23.38,13.35,12.85,27.42,-0.01,0.05,0.27,2026-03-21
2026-03-21T12:22:18.116,SMSPHARMA,22.91,19.15,7.13,-3.43,0.04,0.27,0.35,2026-03-21
2026-03-21T12:22:18.116,MIRCELECTR,22.2,16.93,5.96,3.9,-0.17,0.03,-0.12,2026-03-21
2026-03-21T12:22:18.116,AGIIL,21.64,13.17,10.7,31.03,0.19,0.2,0.34,2026-03-21
2026-03-21T12:22:18.116,GODAVARIB,21.46,7.59,-1.82,NaN,0.13,0.17,0.06,2026-03-21
2026-03-21T12:22:18.116,SOUTHWEST,21.27,9.65,8.91,0.35,0.13,0.1,0.47,2026-03-21
2026-03-21T12:22:18.116,SILVERTUC,21.14,21.23,6.3,-0.16,-0.04,0.46,0.69,2026-03-21
2026-03-21T12:22:18.116,THANGAMAYL,21.03,24.46,15.55,0.89,-0.08,0.02,0.52,2026-03-21
2026-03-21T12:22:18.116,SANSERA,20.83,22.82,3.96,0.32,-0.03,0.28,0.45,2026-03-21
2026-03-21T12:22:18.116,CHENNPETRO,20.53,17.93,12.73,-1.92,0.17,0.2,0.44,2026-03-21
2026-03-21T12:22:18.116,PRIVISCL,19.92,15.14,15.81,13.96,0.02,-0.03,0.23,2026-03-21
2026-03-21T12:22:18.116,SYRMA,19.86,18.87,6.47,16.6,-0.1,0.1,-0.02,2026-03-21
2026-03-21T12:22:18.116,CCL,19.78,13.8,8.88,5.75,0.09,0.1,0.2,2026-03-21
2026-03-21T12:22:18.116,SJS,19.74,22.89,12.52,11.92,-0.15,-0.05,0.09,2026-03-21
2026-03-21T12:22:18.116,DATAPATTNS,19.35,13.28,1.65,2.45,0.12,0.29,0.13,2026-03-21
2026-03-21T12:22:18.116,RBLBANK,19.33,22.44,18.42,7.46,-0.09,-0.01,0.12,2026-03-21
2026-03-21T12:22:18.116,ABCAPITAL,19.29,26.27,19.83,8.17,-0.11,-0.1,0.1,2026-03-21
2026-03-21T12:22:18.116,LTF,19.23,25.96,26.1,11.18,-0.13,-0.13,0.08,2026-03-21
2026-03-21T12:22:18.116,BLISSGVS,19.21,16.08,-0.11,3.93,-0.09,0.31,0.38,2026-03-21
2026-03-21T12:22:18.116,ATALREAL,18.95,22.68,23.83,35.11,-0.1,-0.07,0.22,2026-03-21
2026-03-21T12:22:18.116,RISHABH,18.74,16.19,4.59,4.44,-0.15,0.01,-0.08,2026-03-21
2026-03-21T12:22:18.116,JPOLYINVST,18.71,15.69,5.52,4.98,-0.04,0.13,0.19,2026-03-21
2026-03-21T12:22:18.116,RACLGEAR,17.83,24.9,5.76,NaN,-0.19,0.23,0.34,2026-03-21
2026-03-21T12:22:18.116,INDIANB,17.66,19.01,9.73,8.37,-0.06,0.13,0.25,2026-03-21
