Timestamp,Symbol,Cmp,%ch,Low 2%,Low5,Sl,Target,R_vol,Forward pe,Pe,Rsi,Sector,Industry,Adx,%ch sl,Rs,Srs,Ars,Is,Tps,Rs score,Scan_Date,Rs_score,Rscore_1mago,Rscore_3mago,Rscore_6mago,Rs_1m,Rs_3m,Rs_6m
2026-04-09T16:40:59.355,GVT&D,3911.3,5.0,3676.96,3650.0,3570.29,4422.82,1.65,86.08,89.31,58.66,industrials,electric equipment,24.28,9.55,42.78,0.18,0.51,3444.58,3161.05,35.75,2026-04-09,,,,,,,
2026-04-09T16:40:59.355,MCX,2657.5,2.36,2524.97,2360.0,2414.59,3021.86,0.84,8.45,14.13,61.25,financials,miscellaneous,11.52,10.06,74.17,0.5,0.55,2441.44,2303.7,33.31,2026-04-09,,,,,,,
2026-04-09T16:40:59.355,NATIONALUM,412.35,3.05,390.33,385.2,382.15,457.64,0.89,11.86,11.96,61.26,metals & mining,aluminium and aluminium products,16.58,7.9,95.93,0.7,1.01,379.19,355.47,32.4,2026-04-09,,,,,,,
2026-04-09T16:40:59.355,POWERINDIA,27315.0,5.4,25347.7,24180.0,24536.09,31483.36,1.66,116.43,135.94,67.81,industrials,electric equipment,20.85,11.33,44.9,0.41,0.33,25056.49,23547.6,26.55,2026-04-09,,,,,,,
2026-04-09T16:40:59.355,GMDCLTD,604.35,0.68,584.08,565.15,571.83,653.12,0.61,36.15,19.3,61.32,metals & mining,mining / minerals / metals,12.08,5.69,12.24,-0.05,0.28,560.22,536.77,25.97,2026-04-09,,,,,,,
2026-04-09T16:40:59.355,ANANDRATHI,3553.7,4.57,3278.1,3052.6,3095.48,4241.04,7.63,73.61,76.75,81.21,financials,finance & investments,26.36,14.8,20.31,0.1,0.28,3292.75,3119.34,21.77,2026-04-09,,,,,,,
2026-04-09T16:40:59.355,DATAPATTNS,3369.4,2.7,3183.04,2900.1,3041.99,3860.52,0.91,80.84,74.33,60.05,aerospace & defence,electronics - components,19.51,10.76,32.73,0.12,0.17,3046.36,2846.17,20.5,2026-04-09,,,,,,,
2026-04-09T16:40:59.355,APARINDS,10767.0,2.65,10237.57,9298.5,9611.6,12500.1,1.4,51.75,43.28,62.92,industrials,electric equipment,23.84,12.02,37.65,0.16,0.14,9668.69,9192.95,20.43,2026-04-09,,,,,,,
2026-04-09T16:40:59.355,SYRMA,847.4,0.33,825.16,765.2,781.52,946.22,0.5,39.75,55.46,60.45,consumer discretionary,electronics - components,13.55,8.43,-1.39,-0.08,0.17,780.76,747.38,18.18,2026-04-09,,,,,,,
2026-04-09T16:40:59.355,LAURUSLABS,1083.7,0.12,1052.57,994.25,998.21,1211.94,0.55,58.01,69.21,61.5,healthcare,pharmaceuticals - indian - bulk drugs & formln,13.88,8.56,21.11,0.17,0.27,1014.7,970.15,18.1,2026-04-09,,,,,,,
