Timestamp,Symbol,Cmp,%ch,Low 2%,Low5,Sl,Target,R_vol,Forward pe,Pe,Rsi,Sector,Industry,Adx,%ch sl,Rs,Srs,Ars,Is,Tps,Rs score,Scan_Date,From52wh,3d range,5d,Free float,Rs_score,Rscore_1mago,Rscore_3mago,Rscore_6mago,Rs_1m,Rs_3m,Rs_6m
2026-07-21T12:35:28.399,ACUTAAS,3688.0,0.87,3576.02,3484.0,3551.64,3892.54,0.23,57.3,84.03,66.55,healthcare,pharmaceuticals - indian - bulk drugs,35.05,3.84,121.97,1.02,0.97,3481.03,3326.31,51.31,2026-07-21,,,,,,,,,,,
2026-07-21T12:35:28.399,LAURUSLABS,1587.7,1.85,1525.86,1520.4,1546.93,1648.86,0.39,76.77,94.65,67.13,healthcare,pharmaceuticals - indian - bulk drugs & formln,36.1,2.64,57.23,0.38,0.57,1512.24,1457.94,23.98,2026-07-21,,,,,,,,,,,
2026-07-21T12:35:28.399,CEMPRO,1638.6,0.71,1589.07,1532.0,1629.09,1652.87,0.24,29.05,46.74,82.33,realty,construction,64.29,0.58,106.1,1.28,0.85,1525.21,1450.77,23.39,2026-07-21,,,,,,,,,,,
2026-07-21T12:35:28.399,WELCORP,1635.0,1.19,1592.5,1576.0,1630.13,1642.3,0.25,29.11,26.39,62.53,industrials,steel - large,37.39,0.3,107.16,0.91,0.66,1511.66,1448.55,20.77,2026-07-21,,,,,,,,,,,
2026-07-21T12:35:28.399,GRANULES,888.35,1.4,858.68,870.15,895.23,878.02,1.57,26.99,35.85,67.55,healthcare,pharmaceuticals - indian - bulk drugs & formln,39.75,-0.77,53.3,0.43,0.5,837.82,816.07,20.69,2026-07-21,,,,,,,,,,,
2026-07-21T12:35:28.399,ANANDRATHI,2084.5,0.09,2040.36,2052.8,2118.11,2034.08,0.07,53.07,44.91,65.8,financials,finance & investments,38.26,-1.59,39.47,0.24,0.3,1991.66,1936.53,19.68,2026-07-21,,,,,,,,,,,
2026-07-21T12:35:28.399,J&KBANK,184.85,1.43,178.65,177.0,177.5,195.88,0.51,6.37,8.51,65.34,bank,banks - private sector,45.08,4.14,84.67,0.66,0.66,169.16,159.38,17.76,2026-07-21,,,,,,,,,,,
2026-07-21T12:35:28.399,CHENNPETRO,1250.4,3.0,1193.74,1099.0,1134.75,1423.88,0.9,3.27,5.83,62.2,energy,refineries,21.47,10.19,36.87,0.36,0.27,1130.91,1047.9,17.61,2026-07-21,,,,,,,,,,,
2026-07-21T12:35:28.399,FEDERALBNK,354.25,1.0,343.93,323.4,332.83,386.37,0.28,17.4,18.44,76.87,bank,banks - private sector,36.41,6.43,34.52,0.17,0.44,335.57,323.11,17.22,2026-07-21,,,,,,,,,,,
2026-07-21T12:35:28.399,SONACOMS,726.7,1.7,700.75,663.3,686.31,787.29,1.01,58.79,69.31,82.43,auto,auto ancillaries,51.34,5.89,48.38,0.5,0.46,688.4,665.67,15.73,2026-07-21,,,,,,,,,,,
2026-07-21T12:35:28.399,HSCL,789.0,2.48,751.86,674.0,677.69,955.97,0.81,43.35,48.27,74.88,chemicals,chemicals,23.94,16.43,69.66,0.57,0.6,728.53,685.58,15.08,2026-07-21,,,,,,,,,,,
2026-07-21T12:35:28.399,SHRIRAMFIN,1064.9,2.85,1010.38,1018.0,1037.16,1106.5,0.75,16.58,19.43,61.34,financials,finance & investments,16.71,2.67,23.26,-0.03,0.29,1008.0,967.83,14.28,2026-07-21,,,,,,,,,,,
2026-07-21T12:35:28.399,TORNTPHARM,5025.0,0.39,4849.04,4695.1,4943.69,5146.97,0.24,109.14,78.2,66.09,healthcare,pharmaceuticals - indian - formulations,33.56,1.64,33.28,0.13,0.34,4686.96,4439.23,12.32,2026-07-21,,,,,,,,,,,
2026-07-21T12:35:28.399,ABCAPITAL,408.45,1.82,392.74,394.25,403.35,416.1,0.49,23.69,27.86,60.75,financials,finance & investments,19.44,1.26,17.88,0.04,0.18,388.95,375.73,11.97,2026-07-21,,,,,,,,,,,
2026-07-21T12:35:28.399,KARURVYSYA,333.15,10.68,303.85,296.15,300.51,382.1,13.46,10.65,10.6,67.42,bank,banks - private sector,11.89,10.86,33.58,0.15,0.28,302.9,282.91,11.88,2026-07-21,,,,,,,,,,,
2026-07-21T12:35:28.399,NYKAA,326.8,1.02,316.2,320.4,328.54,324.19,0.17,302.59,468.84,67.72,i.t,trading,46.66,-0.53,33.46,0.2,0.26,312.43,303.3,11.39,2026-07-21,,,,,,,,,,,
2026-07-21T12:35:28.399,CUB,231.8,3.03,220.01,217.63,226.29,240.07,0.77,11.97,12.58,67.72,bank,banks - private sector,33.58,2.44,12.62,0.06,0.27,216.83,208.21,11.28,2026-07-21,,,,,,,,,,,
2026-07-21T12:35:28.399,EMCURE,1883.9,1.22,1836.52,1751.0,1795.95,2015.82,0.43,36.68,38.16,63.33,healthcare,pharmaceuticals - indian - bulk drugs & formln,25.72,4.9,35.35,0.12,0.37,1776.18,1709.98,10.76,2026-07-21,,,,,,,,,,,
2026-07-21T12:35:28.399,AJANTPHARM,3546.9,2.25,3384.92,3341.1,3414.4,3745.65,0.75,41.53,41.04,69.91,healthcare,pharmaceuticals - indian - formulations,40.77,3.88,36.42,0.22,0.35,3356.25,3221.06,9.2,2026-07-21,,,,,,,,,,,
2026-07-21T12:35:28.399,TITAN,4669.8,0.57,4536.62,4565.1,4615.19,4751.72,0.24,87.91,81.19,69.57,consumer discretionary,diamond cutting / jewellery,31.97,1.18,19.5,0.04,0.21,4539.43,4463.55,9.16,2026-07-21,,,,,,,,,,,
2026-07-21T12:35:28.399,OFSS,11667.0,0.41,11345.46,11337.0,11750.94,11541.09,0.35,30.16,38.28,69.3,i.t,computers - software - large,38.43,-0.71,51.28,0.35,0.34,11003.88,10570.53,8.65,2026-07-21,,,,,,,,,,,
2026-07-21T12:35:28.399,ABB,7568.0,0.68,7342.65,6926.5,7018.33,8392.5,0.27,22.48,53.49,64.61,industrials,electric equipment,19.81,7.83,46.35,0.43,0.39,7084.45,6786.78,8.61,2026-07-21,,,,,,,,,,,
2026-07-21T12:35:28.399,FLUOROCHEM,4594.8,6.45,4234.68,3923.9,4038.69,5428.96,3.53,115.8,82.58,82.79,chemicals,chemicals,32.99,13.77,29.91,0.26,0.19,4253.67,4042.92,8.54,2026-07-21,,,,,,,,,,,
2026-07-21T12:35:28.399,LLOYDSME,1943.0,1.84,1865.14,1799.1,1808.55,2144.67,1.03,18.15,27.33,69.92,metals & mining,mining / minerals / metals,23.82,7.43,48.87,0.48,0.42,1826.93,1741.79,8.52,2026-07-21,,,,,,,,,,,
2026-07-21T12:35:28.399,GABRIEL,1455.0,4.08,1374.45,1255.7,1313.37,1667.45,2.25,78.56,79.61,74.2,auto,auto ancillaries,40.59,10.78,51.86,0.45,0.09,1326.15,1232.51,8.08,2026-07-21,,,,,,,,,,,
2026-07-21T12:35:28.399,ASTERDM,819.35,0.52,797.72,805.3,801.41,846.26,0.22,75.31,108.11,60.53,healthcare,healthcare,23.88,2.24,34.68,0.32,0.17,784.15,764.55,8.03,2026-07-21,,,,,,,,,,,
2026-07-21T12:35:28.399,MANAPPURAM,351.05,4.14,330.8,318.75,330.58,381.75,2.11,18.4,28.74,64.77,financials,finance & investments,14.28,6.19,22.71,0.03,0.27,328.48,312.0,7.82,2026-07-21,,,,,,,,,,,
2026-07-21T12:35:28.399,LUPIN,2505.5,1.09,2426.58,2424.0,2495.91,2519.88,0.36,17.98,20.72,62.62,healthcare,pharmaceuticals - indian - bulk drugs & formln,23.25,0.38,18.6,0.06,0.22,2406.72,2333.13,7.67,2026-07-21,,,,,,,,,,,
2026-07-21T12:35:28.399,EICHERMOT,7595.5,0.42,7421.05,7285.0,7299.11,8040.08,0.25,34.27,37.61,59.93,auto,automobiles - motorcycles / mopeds,10.49,4.06,6.46,-0.05,0.05,7337.53,7197.06,7.5,2026-07-21,,,,,,,,,,,
2026-07-21T12:35:28.399,NUVAMA,1890.9,1.99,1825.94,1821.4,1916.11,1853.09,0.59,31.96,10.73,59.76,financials,finance & investments,41.87,-1.32,31.86,0.2,0.28,1756.58,1698.33,7.48,2026-07-21,,,,,,,,,,,
2026-07-21T12:35:28.399,ADANIPORTS,1841.0,-0.16,1796.34,1817.1,1810.2,1887.2,0.27,31.85,31.67,55.0,transportation,miscellaneous,14.52,1.7,23.88,0.21,0.23,1780.69,1745.47,7.12,2026-07-21,,,,,,,,,,,
2026-07-21T12:35:28.399,ADANIENT,3194.0,0.34,3111.5,3133.0,3149.55,3260.67,0.18,-466.96,40.57,62.1,services,trading,28.47,1.41,43.09,0.38,0.25,3066.86,2991.0,6.54,2026-07-21,,,,,,,,,,,
2026-07-21T12:35:28.399,INDUSINDBK,1060.25,2.65,1010.82,992.0,1019.64,1121.16,1.29,34.74,90.52,72.07,bank,banks - private sector,36.07,3.98,27.22,0.03,0.29,1010.1,981.03,6.48,2026-07-21,,,,,,,,,,,
2026-07-21T12:35:28.399,UNIONBANK,176.54,0.35,169.93,166.25,163.04,196.79,1.47,5.97,6.5,59.58,bank,banks - public sector,18.28,8.28,15.68,-0.08,0.13,163.83,157.16,5.64,2026-07-21,,,,,,,,,,,
2026-07-21T12:35:28.399,MRPL,174.48,2.08,167.56,156.15,157.03,200.66,0.77,8.08,9.53,64.2,energy,refineries,20.15,11.11,18.21,0.12,0.0,156.72,145.6,5.54,2026-07-21,,,,,,,,,,,
2026-07-21T12:35:28.399,NESTLEIND,1456.9,0.73,1418.06,1405.1,1435.27,1489.34,0.26,63.12,67.24,58.37,fmcg,food - processing - mnc,15.02,1.51,18.06,0.02,0.11,1404.51,1372.71,5.28,2026-07-21,,,,,,,,,,,
2026-07-21T12:35:28.399,BIOCON,440.45,0.91,425.81,431.1,420.12,470.95,0.27,139.38,156.45,61.6,healthcare,pharmaceuticals - indian - bulk drugs & formln,21.04,4.84,14.24,0.08,0.13,415.67,398.24,4.79,2026-07-21,,,,,,,,,,,
2026-07-21T12:35:28.399,HEG,604.0,1.63,578.93,564.5,560.85,668.72,0.55,-25.59,33.61,64.39,industrials,electrodes - graphites,24.06,7.69,14.82,-0.05,0.0,558.79,525.88,4.62,2026-07-21,,,,,,,,,,,
2026-07-21T12:35:28.399,SUNPHARMA,1960.0,0.18,1899.44,1922.5,1940.09,1989.87,0.23,43.36,40.93,67.71,healthcare,pharmaceuticals - indian - bulk drugs & formln,32.87,1.03,9.37,0.08,0.11,1904.33,1863.27,4.31,2026-07-21,,,,,,,,,,,
2026-07-21T12:35:28.399,EXIDEIND,446.55,2.27,427.08,418.1,426.08,477.26,1.25,44.13,43.45,75.42,auto,auto ancillaries,37.69,4.81,22.81,0.2,0.13,423.86,410.29,4.29,2026-07-21,,,,,,,,,,,
2026-07-21T12:35:28.399,AARTIIND,495.95,0.11,483.58,483.45,482.5,516.12,0.21,32.71,42.85,57.71,chemicals,chemicals,17.66,2.79,35.1,0.29,0.23,466.3,448.52,4.02,2026-07-21,,,,,,,,,,,
