Timestamp,Symbol,From52wh,3d range,5d,Sector,Industry,Free float,Scan_Date,Cmp,%ch,Low 2%,Low5,Sl,Target,R_vol,Forward pe,Pe,Rsi,Adx,%ch sl,Rs,Srs,Ars,Is,Tps,Rs score
2026-08-24T18:37:04.154,GULFPETRO,0.0,11.92,18.98,chemicals,chemicals,226.32,2026-08-24,,,,,,,,,,,,,,,,,,
2026-08-24T18:37:04.154,ARCHIDPLY,0.0,21.15,21.54,building materials,miscellaneous,68.19,2026-08-24,,,,,,,,,,,,,,,,,,
2026-08-24T18:37:04.154,PVRINOX,0.38,5.33,5.33,media,entertainment / electronic media software,8860.15,2026-08-24,,,,,,,,,,,,,,,,,,
2026-08-24T18:37:04.154,TIIL,0.54,12.74,12.74,metals & mining,steel - medium / small,1970.48,2026-08-24,,,,,,,,,,,,,,,,,,
2026-08-24T18:37:04.154,ACMESOLAR,0.57,8.13,13.74,realty,engineering - turnkey services,8270.58,2026-08-24,,,,,,,,,,,,,,,,,,
2026-08-24T18:37:04.154,KENNAMET,0.58,17.78,22.41,industrials,castings & forgings,2327.22,2026-08-24,,,,,,,,,,,,,,,,,,
2026-08-24T18:37:04.154,PVP,0.84,24.18,34.62,realty,construction,489.7,2026-08-24,,,,,,,,,,,,,,,,,,
2026-08-24T18:37:04.154,SOMANYCERA,0.84,9.47,9.47,building materials,ceramics - tiles / sanitaryware,1014.48,2026-08-24,,,,,,,,,,,,,,,,,,
2026-08-24T18:37:04.154,WELENT,0.93,13.76,15.71,realty,construction,3934.02,2026-08-24,,,,,,,,,,,,,,,,,,
2026-08-24T18:37:04.154,SETL,1.03,7.71,7.71,industrials,engineering,2463.15,2026-08-24,,,,,,,,,,,,,,,,,,
2026-08-24T18:37:04.154,SJS,1.09,3.87,6.96,auto,plastics products,6547.03,2026-08-24,,,,,,,,,,,,,,,,,,
2026-08-24T18:37:04.154,YATHARTH,1.3,8.64,9.42,healthcare,healthcare,3865.41,2026-08-24,,,,,,,,,,,,,,,,,,
