Timestamp,Symbol,Cmp,%ch,Low 2%,Low5,Sl,Target,R_vol,Forward pe,Pe,Rsi,Sector,Industry,Adx,%ch sl,Rs,Srs,Ars,Is,Tps,Rs score,Scan_Date,From52wh,3d range,5d,Free float
2026-08-26T11:48:28.015,ATHERENERG,1482.2,2.97,1414.04,1421.7,1502.46,1451.81,0.66,-278.61,-140.02,62.34,auto,automobiles - scooters and 3 - wheelers,51.63,-1.35,139.56,0.95,1.22,1383.12,1316.5,53.5,2026-08-26,,,,
2026-08-26T11:48:28.015,WELCORP,2317.9,-1.18,2159.63,1968.2,2110.67,2628.75,2.77,14.6,26.78,80.33,industrials,steel - large,54.06,9.82,221.24,1.75,1.8,2074.82,1924.61,41.02,2026-08-26,,,,
2026-08-26T11:48:28.015,NETWEB,5352.6,1.5,5195.08,5093.0,5325.32,5393.51,1.26,89.33,114.89,60.01,i.t,computers - hardware,35.15,0.51,76.44,0.38,0.69,4792.13,4484.17,33.07,2026-08-26,,,,
2026-08-26T11:48:28.015,LAURUSLABS,1888.9,1.22,1820.25,1790.0,1842.52,1958.47,0.7,69.34,92.11,70.39,healthcare,pharmaceuticals - indian - bulk drugs & formln,42.71,2.52,88.88,0.69,0.79,1807.63,1750.67,27.19,2026-08-26,,,,
2026-08-26T11:48:28.015,SYRMA,1476.5,1.26,1428.64,1415.7,1465.42,1493.12,0.34,71.12,75.75,58.01,consumer discretionary,electronics - components,24.82,0.76,124.79,0.65,0.94,1390.84,1333.1,24.23,2026-08-26,,,,
2026-08-26T11:48:28.015,MCX,3301.3,0.65,3178.43,3006.0,3069.76,3648.62,0.43,50.91,21.25,73.38,financials,miscellaneous,30.79,7.54,36.56,0.27,0.62,3111.39,2986.66,22.83,2026-08-26,,,,
2026-08-26T11:48:28.015,BHEL,418.3,0.31,407.24,408.15,412.28,427.33,0.18,96.83,59.66,53.51,industrials,electric equipment,20.82,1.46,69.04,0.47,0.47,400.47,389.8,20.46,2026-08-26,,,,
2026-08-26T11:48:28.015,NEULANDLAB,23300.0,1.53,22518.44,22637.0,23828.37,22507.45,0.22,50.61,59.15,65.96,healthcare,pharmaceuticals - indian - bulk drugs,49.39,-2.22,82.09,0.61,0.38,22103.73,21340.52,18.06,2026-08-26,,,,
2026-08-26T11:48:28.015,VEDL,282.65,2.78,267.79,265.2,269.91,301.77,0.68,5.04,5.46,58.36,metals & mining,mining / minerals / metals,17.88,4.72,10.97,0.04,0.44,267.22,256.49,16.9,2026-08-26,,,,
2026-08-26T11:48:28.015,SAILIFE,1462.7,0.5,1424.53,1420.3,1459.1,1468.09,0.27,105.69,84.77,63.19,healthcare,pharmaceuticals - indian - bulk drugs & formln,30.75,0.25,78.39,0.43,0.6,1383.64,1339.44,15.35,2026-08-26,,,,
2026-08-26T11:48:28.015,NAVINFLUOR,8324.5,1.41,8065.4,8090.0,8268.64,8408.29,0.13,43.86,53.24,60.09,chemicals,chemicals,30.64,0.68,41.8,0.21,0.35,7950.17,7689.41,14.96,2026-08-26,,,,
2026-08-26T11:48:28.015,IFCI,86.19,3.53,81.49,80.37,80.08,95.35,0.89,179.56,130.08,71.72,financials,finance - term-lending institutions,21.16,7.62,53.36,0.35,0.74,80.39,76.84,14.32,2026-08-26,,,,
2026-08-26T11:48:28.015,FINCABLES,1286.25,2.1,1236.22,1244.7,1301.86,1262.84,0.26,19.75,24.08,64.67,industrials,cables - power,40.97,-1.2,80.84,0.46,0.68,1179.13,1107.99,14.03,2026-08-26,,,,
2026-08-26T11:48:28.015,PTCIL,21627.0,2.42,20693.68,19500.0,20191.62,23780.07,0.56,277.7,252.04,70.0,industrials,castings & forgings,44.97,7.11,24.57,0.11,0.12,19999.48,18919.84,13.59,2026-08-26,,,,
