Timestamp,Symbol,Cmp,%ch,Low 2%,Low5,Sl,Target,R_vol,Forward pe,Pe,Rsi,Sector,Industry,Adx,%ch sl,Rs,Srs,Ars,Is,Tps,Rs score,Scan_Date,Rs_score,Rscore_1mago,Rscore_3mago,Rscore_6mago,Rs_1m,Rs_3m,Rs_6m
2026-04-16T11:49:08.738,NATIONALUM,434.8,2.57,417.48,398.3,400.38,486.43,0.51,12.51,12.67,67.94,metals & mining,aluminium and aluminium products,18.65,8.6,99.4,0.79,1.22,405.77,386.21,46.23,2026-04-16,,,,,,,
2026-04-16T11:49:08.738,HINDCOPPER,560.0,2.11,542.23,512.5,488.99,666.52,0.24,86.42,80.18,60.18,metals & mining,mining / minerals / metals,16.79,14.52,99.98,0.56,1.09,509.7,478.52,44.49,2026-04-16,,,,,,,
2026-04-16T11:49:08.738,GMDCLTD,725.5,16.58,610.78,590.25,596.85,918.48,7.83,43.39,20.01,80.92,metals & mining,mining / minerals / metals,18.39,21.56,27.38,0.14,0.71,644.4,594.08,39.1,2026-04-16,,,,,,,
2026-04-16T11:49:08.738,NETWEB,3758.5,5.47,3528.0,3233.3,3183.44,4621.1,0.91,72.61,113.35,70.09,i.t,computers - hardware,14.68,18.06,29.44,-0.11,0.84,3414.38,3177.79,36.7,2026-04-16,,,,,,,
2026-04-16T11:49:08.738,SYRMA,948.95,6.02,885.92,842.0,832.2,1124.07,2.12,44.51,58.77,72.42,consumer discretionary,electronics - components,17.23,14.03,15.02,0.09,0.23,868.48,817.02,27.57,2026-04-16,,,,,,,
2026-04-16T11:49:08.738,VEDL,783.0,2.21,754.89,722.3,701.09,905.86,0.64,13.39,21.1,72.04,metals & mining,mining / minerals / metals,17.79,11.68,73.85,0.5,0.72,736.56,706.59,25.56,2026-04-16,,,,,,,
2026-04-16T11:49:08.738,GALLANTT,841.0,6.44,794.83,645.0,636.48,1147.78,6.83,50.54,39.91,86.34,metals & mining,steel - medium / small,30.46,32.13,22.39,0.2,0.19,709.37,644.1,24.95,2026-04-16,,,,,,,
2026-04-16T11:49:08.738,ANANDRATHI,3662.1,0.21,3559.95,3345.0,3370.79,4099.07,0.21,73.48,76.34,84.14,financials,finance & investments,36.41,8.64,23.01,0.07,0.32,3431.58,3274.28,24.7,2026-04-16,,,,,,,
2026-04-16T11:49:08.738,BSE,3434.7,1.3,3345.72,3137.6,3085.53,3958.45,0.47,58.77,43.89,71.53,financials,miscellaneous,19.81,11.32,56.06,0.29,0.34,3189.75,3031.24,21.68,2026-04-16,,,,,,,
2026-04-16T11:49:08.738,BHARATFORG,1849.9,1.0,1793.4,1724.1,1678.5,2107.0,0.29,83.63,77.48,61.03,industrials,castings & forgings,19.27,10.21,51.27,0.39,0.47,1728.12,1644.08,21.26,2026-04-16,,,,,,,
2026-04-16T11:49:08.738,HINDALCO,1044.25,3.24,992.74,952.25,930.75,1214.5,0.74,28.28,13.97,70.53,metals & mining,aluminium and aluminium products,18.82,12.19,37.86,0.27,0.46,975.17,923.61,19.7,2026-04-16,,,,,,,
2026-04-16T11:49:08.738,ADANIPOWER,187.21,2.06,179.6,167.55,170.02,213.0,0.96,36.28,10.16,82.53,power & utilities,power generation and supply,24.55,10.11,44.72,0.11,0.53,172.53,163.46,19.24,2026-04-16,,,,,,,
2026-04-16T11:49:08.738,KEI,4669.0,1.53,4501.92,4301.0,4140.08,5462.37,0.31,47.51,51.05,61.11,industrials,cables - power,18.35,12.78,13.19,-0.01,0.15,4323.42,4089.23,18.37,2026-04-16,,,,,,,
2026-04-16T11:49:08.738,GABRIEL,983.55,1.99,945.75,896.6,876.86,1143.58,0.63,64.54,55.39,63.65,auto,auto ancillaries,14.83,12.17,-20.06,-0.26,-0.07,904.29,856.14,17.59,2026-04-16,,,,,,,
2026-04-16T11:49:08.738,NAM-INDIA,968.8,1.81,939.48,886.45,865.14,1124.29,0.38,38.2,41.9,61.12,financials,finance & investments,19.72,11.98,17.15,0.01,0.16,883.54,823.7,17.36,2026-04-16,,,,,,,
2026-04-16T11:49:08.738,ABDL,540.5,4.52,506.46,451.6,440.7,690.2,0.67,56.78,54.78,70.98,fmcg,breweries & distilleries,32.91,22.65,-0.92,-0.06,0.07,489.71,453.51,16.23,2026-04-16,,,,,,,
2026-04-16T11:49:08.738,SHRIRAMFIN,1029.85,0.87,1000.04,988.8,922.21,1191.31,0.35,19.14,20.99,56.31,financials,finance & investments,20.5,11.67,62.73,0.41,0.56,951.54,897.31,16.04,2026-04-16,,,,,,,
2026-04-16T11:49:08.738,SCI,263.73,4.1,246.48,235.2,228.66,316.34,0.78,7.59,10.42,65.04,transportation,shipping,15.11,15.34,23.33,0.05,0.18,240.02,225.5,14.49,2026-04-16,,,,,,,
2026-04-16T11:49:08.738,MUTHOOTFIN,3644.0,1.28,3549.56,3437.0,3336.72,4104.91,0.3,13.04,16.57,61.26,financials,finance & investments,18.97,9.21,24.54,0.04,0.35,3408.38,3249.67,13.92,2026-04-16,,,,,,,
2026-04-16T11:49:08.738,TATASTEEL,209.83,0.53,204.83,201.5,198.17,227.33,0.44,24.29,28.36,62.97,metals & mining,steel - large,16.44,5.89,24.15,0.13,0.25,199.08,194.1,13.9,2026-04-16,,,,,,,
2026-04-16T11:49:08.738,SAIL,170.25,1.98,163.28,160.75,158.27,188.22,0.53,46.77,24.73,64.58,metals & mining,steel - large,20.59,7.57,28.73,0.22,0.31,157.26,148.46,13.88,2026-04-16,,,,,,,
2026-04-16T11:49:08.738,BEL,453.25,1.25,439.92,424.5,417.53,506.82,0.33,52.46,54.86,61.53,aerospace & defence,electronics - components,14.46,8.55,13.52,0.04,0.13,431.17,416.37,13.77,2026-04-16,,,,,,,
2026-04-16T11:49:08.738,GRSE,2601.0,1.37,2509.78,2441.0,2296.64,3057.54,0.58,43.61,42.66,61.99,aerospace & defence,miscellaneous,18.84,13.25,0.78,-0.07,0.01,2357.56,2212.68,13.62,2026-04-16,,,,,,,
2026-04-16T11:49:08.738,JINDALSTEL,1234.7,1.1,1200.01,1185.5,1152.22,1358.42,0.33,165.07,62.53,60.56,metals & mining,steel - large,15.04,7.16,19.21,0.14,0.21,1158.55,1108.73,12.66,2026-04-16,,,,,,,
2026-04-16T11:49:08.738,POLYCAB,7848.5,0.74,7639.1,7435.5,7078.7,9003.2,0.22,47.51,44.65,59.37,industrials,cables - power,21.34,10.87,8.19,-0.05,0.09,7369.83,7037.33,12.51,2026-04-16,,,,,,,
2026-04-16T11:49:08.738,HINDZINC,598.95,3.18,573.4,546.95,521.99,714.39,0.61,16.15,20.78,62.77,metals & mining,mining / minerals / metals,19.73,14.74,29.38,0.09,0.32,556.46,528.59,11.22,2026-04-16,,,,,,,
2026-04-16T11:49:08.738,JSL,786.85,0.67,762.64,748.0,726.29,877.69,0.46,19.55,21.89,60.77,metals & mining,steel - large,16.79,8.34,6.21,-0.07,0.12,737.73,707.84,11.1,2026-04-16,,,,,,,
2026-04-16T11:49:08.738,ADANIENSOL,1193.25,1.89,1148.71,1052.8,1041.03,1421.59,0.71,64.85,62.26,72.06,power & utilities,power generation and supply,19.84,14.62,43.86,0.18,0.4,1090.54,1026.26,10.94,2026-04-16,,,,,,,
2026-04-16T11:49:08.738,ACMESOLAR,287.95,0.89,280.48,266.7,275.71,306.31,0.3,38.29,35.28,66.73,realty,engineering - turnkey services,40.95,4.44,-9.41,-0.06,-0.03,266.1,251.77,10.58,2026-04-16,,,,,,,
2026-04-16T11:49:08.738,FACT,875.3,1.06,852.6,822.2,805.65,979.78,0.19,-208.4,2014.3,63.12,chemicals,fertilizers,22.23,8.65,-10.8,-0.08,-0.1,805.72,763.24,9.66,2026-04-16,,,,,,,
2026-04-16T11:49:08.738,INDIACEM,400.55,1.69,386.22,373.0,361.34,459.37,0.29,-1112.64,-109.72,61.59,building materials,cement - south india,20.36,10.85,2.3,-0.04,0.06,375.53,359.22,9.61,2026-04-16,,,,,,,
2026-04-16T11:49:08.738,BHEL,295.57,1.05,287.54,263.76,263.4,343.82,0.36,65.98,125.0,68.42,industrials,electric equipment,19.55,12.21,29.29,0.17,0.19,273.73,259.66,9.19,2026-04-16,,,,,,,
2026-04-16T11:49:08.738,STARHEALTH,493.0,2.92,470.45,459.05,459.52,543.22,0.8,56.54,63.11,67.9,financials,finance & investments,9.94,7.29,11.28,-0.03,0.12,460.57,438.09,9.09,2026-04-16,,,,,,,
2026-04-16T11:49:08.738,IFCI,58.87,0.77,56.61,54.44,52.51,68.41,0.35,-245.29,39.21,60.39,financials,finance - term-lending institutions,14.34,12.12,11.24,-0.01,-0.04,53.58,50.42,9.02,2026-04-16,,,,,,,
2026-04-16T11:49:08.738,ENGINERSIN,225.2,2.41,213.74,205.0,200.63,262.06,0.41,9.11,15.92,66.36,realty,engineering - turnkey services,16.62,12.25,8.14,0.06,0.01,206.56,196.83,8.49,2026-04-16,,,,,,,
2026-04-16T11:49:08.738,NLCINDIA,302.65,9.97,270.53,261.1,270.12,351.44,9.41,14.49,13.84,71.04,power & utilities,power generation and supply,19.82,12.04,15.22,0.05,0.22,275.08,259.2,8.02,2026-04-16,,,,,,,
2026-04-16T11:49:08.738,HEG,609.5,3.17,578.2,545.0,549.31,699.79,1.19,14.21,29.9,66.31,industrials,electrodes - graphites,23.49,10.96,17.55,0.08,0.12,559.15,527.38,7.86,2026-04-16,,,,,,,
2026-04-16T11:49:08.738,SOLARINDS,14956.0,0.47,14602.0,13501.0,13087.34,17758.99,0.38,75.83,92.77,67.33,aerospace & defence,chemicals,20.11,14.28,3.84,-0.01,-0.0,13887.77,13316.59,7.81,2026-04-16,,,,,,,
2026-04-16T11:49:08.738,ADANIPORTS,1525.0,0.87,1479.8,1415.2,1388.64,1729.54,0.5,27.15,26.19,63.02,transportation,miscellaneous,17.2,9.82,9.48,-0.02,0.06,1427.19,1366.23,7.78,2026-04-16,,,,,,,
2026-04-16T11:49:08.738,JPPOWER,19.87,5.41,18.53,16.21,16.23,25.33,1.97,NaN,25.82,76.08,power & utilities,power generation and supply,24.99,22.43,5.29,0.02,-0.1,17.45,15.86,7.72,2026-04-16,,,,,,,
2026-04-16T11:49:08.738,LLOYDSME,1530.7,1.26,1479.9,1460.0,1464.23,1630.41,0.41,19.26,32.2,74.04,metals & mining,mining / minerals / metals,29.92,4.54,18.13,0.07,-0.0,1439.0,1373.73,7.69,2026-04-16,,,,,,,
2026-04-16T11:49:08.738,LT,4132.5,1.38,4018.0,3815.6,3725.22,4743.42,0.65,44.21,34.49,63.3,realty,engineering - turnkey services,20.88,10.93,15.45,0.02,0.14,3869.21,3688.24,7.64,2026-04-16,,,,,,,
2026-04-16T11:49:08.738,SARDAEN,591.6,1.41,574.23,541.0,530.64,683.05,1.3,27.39,19.46,70.18,metals & mining,steel - medium / small,18.23,11.49,0.34,0.01,0.28,549.56,525.62,7.52,2026-04-16,,,,,,,
2026-04-16T11:49:08.738,RADICO,2992.9,2.97,2859.64,2698.0,2666.89,3481.91,0.9,64.67,75.24,64.41,fmcg,breweries & distilleries,16.17,12.22,4.25,-0.05,0.08,2791.83,2641.13,7.11,2026-04-16,,,,,,,
2026-04-16T11:49:08.738,AIAENG,4008.4,2.25,3842.58,3616.0,3602.19,4617.72,0.28,31.77,31.48,66.49,industrials,castings & forgings,14.65,11.28,29.83,0.14,0.22,3745.29,3549.56,6.75,2026-04-16,,,,,,,
2026-04-16T11:49:08.738,THERMAX,4145.2,1.47,3959.79,3255.0,3484.99,5135.51,1.12,57.19,67.48,81.43,industrials,electric equipment,23.81,18.94,25.18,0.23,0.06,3770.28,3529.68,6.68,2026-04-16,,,,,,,
2026-04-16T11:49:08.738,ELGIEQUIP,542.35,2.14,519.01,495.85,484.27,629.48,0.43,45.05,41.48,69.08,industrials,compressors / drilling equipment,19.48,11.99,16.02,0.08,-0.07,506.56,482.36,5.96,2026-04-16,,,,,,,
2026-04-16T11:49:08.738,ADANIGREEN,1108.7,1.15,1076.19,1021.3,974.04,1310.7,0.37,-729.41,127.74,75.25,power & utilities,power generation and supply,30.27,13.83,12.94,-0.01,0.06,1022.56,963.91,5.95,2026-04-16,,,,,,,
2026-04-16T11:49:08.738,TEGA,1742.1,0.93,1693.44,1678.1,1653.24,1875.4,0.17,153.9,57.14,53.23,industrials,engineering,11.57,5.38,-13.59,-0.17,-0.1,1638.14,1583.97,5.82,2026-04-16,,,,,,,
2026-04-16T11:49:08.738,NUVAMA,1353.9,0.99,1318.0,1259.9,1218.3,1557.3,0.36,24.14,5.85,67.56,financials,finance & investments,25.64,11.13,5.12,-0.13,-0.09,1257.12,1208.24,5.05,2026-04-16,,,,,,,
2026-04-16T11:49:08.738,MRF,139645.0,1.27,135636.9,131750.0,128040.6,157051.6,0.35,21.4,26.23,59.67,auto,tyres,24.49,9.06,-4.72,-0.18,-0.1,132236.19,127829.58,4.91,2026-04-16,,,,,,,
2026-04-16T11:49:08.738,MMTC,61.57,1.72,59.44,57.13,56.12,69.74,0.86,49.65,34.39,59.36,services,trading,13.6,9.71,-4.63,-0.16,-0.1,56.12,54.15,4.88,2026-04-16,,,,,,,
2026-04-16T11:49:08.738,AMBER,7634.0,1.7,7384.3,6740.0,6532.57,9286.14,0.58,-246.26,156.81,63.52,consumer discretionary,air-conditioners,23.79,16.86,-3.81,-0.14,-0.06,7009.14,6603.5,4.8,2026-04-16,,,,,,,
2026-04-16T11:49:08.738,HFCL,89.42,1.48,85.1,75.25,76.79,108.37,1.11,33.37,244.78,76.5,telecom,cables - telephone,23.44,16.45,23.28,0.1,0.1,79.76,74.3,4.68,2026-04-16,,,,,,,
