Timestamp,Symbol,From52wh,3d range,5d,Sector,Industry,Free float,Scan_Date,Rs_score,Rscore_1mago,Rscore_3mago,Rscore_6mago,Rs_1m,Rs_3m,Rs_6m
2026-05-30T14:33:46.904,SIGMAADV,0.0,10.24,26.32,aerospace & defence,electronics - components,2154.7,2026-05-30,,,,,,,
2026-05-30T14:33:46.904,DEEDEV,0.0,12.92,13.29,metals & mining,steel - medium / small,1225.78,2026-05-30,,,,,,,
2026-05-30T14:33:46.904,GVPIL,0.27,12.22,23.6,realty,engineering - turnkey services,1827.66,2026-05-30,,,,,,,
2026-05-30T14:33:46.904,SILVERTUC,0.42,18.99,18.99,i.t,computers - software - medium / small,541.6,2026-05-30,,,,,,,
2026-05-30T14:33:46.904,SJS,0.69,6.31,8.79,auto,plastics products,5311.21,2026-05-30,,,,,,,
2026-05-30T14:33:46.904,GRWRHITECH,0.78,10.9,17.2,industrials,packaging,5583.45,2026-05-30,,,,,,,
2026-05-30T14:33:46.904,SHAILY,1.01,13.94,13.94,plastic products,plastics products,7776.43,2026-05-30,,,,,,,
2026-05-30T14:33:46.904,SASKEN,1.13,19.77,34.67,i.t,computers - software - medium / small,1956.21,2026-05-30,,,,,,,
2026-05-30T14:33:46.904,BBOX,1.22,15.89,15.89,i.t,computers - software - medium / small,5523.62,2026-05-30,,,,,,,
2026-05-30T14:33:46.904,NEOGEN,1.53,8.75,13.46,chemicals,chemicals,2390.81,2026-05-30,,,,,,,
2026-05-30T14:33:46.904,PAISALO,1.56,7.8,7.8,financials,finance & investments,2732.79,2026-05-30,,,,,,,
2026-05-30T14:33:46.904,AFIL,1.76,11.29,14.4,financials,finance & investments,259.86,2026-05-30,,,,,,,
2026-05-30T14:33:46.904,CENTUM,1.85,13.22,13.22,consumer discretionary,electronics - components,2728.15,2026-05-30,,,,,,,
2026-05-30T14:33:46.904,NETWEB,1.88,24.22,25.5,i.t,computers - hardware,8780.52,2026-05-30,,,,,,,
2026-05-30T14:33:46.904,INDOBORAX,2.37,9.08,10.85,chemicals,chemicals,764.39,2026-05-30,,,,,,,
2026-05-30T14:33:46.904,AVALON,2.44,19.43,19.43,consumer discretionary,electronics - components,5642.31,2026-05-30,,,,,,,
2026-05-30T14:33:46.904,SBC,2.79,5.01,6.45,textiles,textiles - products,929.63,2026-05-30,,,,,,,
2026-05-30T14:33:46.904,RRKABEL,2.87,9.69,10.72,industrials,cables - power,8920.09,2026-05-30,,,,,,,
2026-05-30T14:33:46.904,BLISSGVS,2.9,36.51,49.64,healthcare,pharmaceuticals - indian - formulations,2908.4,2026-05-30,,,,,,,
2026-05-30T14:33:46.904,RPTECH,3.02,7.69,8.01,services,trading,1288.17,2026-05-30,,,,,,,
2026-05-30T14:33:46.904,FCL,3.05,8.84,32.64,chemicals,chemicals,1755.6,2026-05-30,,,,,,,
