Timestamp,Symbol,From52wh,3d range,5d,Sector,Industry,Free float,Scan_Date,Rs_score,Rscore_1mago,Rscore_3mago,Rscore_6mago,Rs_1m,Rs_3m,Rs_6m,Cmp,%ch,Low 2%,Low5,Sl,Target,R_vol,Forward pe,Pe,Rsi,Adx,%ch sl,Rs,Srs,Ars,Is,Tps,Rs score
2026-07-29T12:46:01.669,BLSE,0.26,4.55,15.33,i.t,computers - software - medium / small,746.87,2026-07-29,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-29T12:46:01.669,VADILALIND,0.52,7.1,7.74,fmcg,food - processing - indian,1800.46,2026-07-29,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-29T12:46:01.669,KMEW,0.62,15.44,18.42,transportation,miscellaneous,3219.62,2026-07-29,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-29T12:46:01.669,SPECTRUM,0.66,12.68,16.53,industrials,electric equipment,1048.41,2026-07-29,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-29T12:46:01.669,RKFORGE,0.82,8.22,13.04,industrials,castings & forgings,6590.74,2026-07-29,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-29T12:46:01.669,SAREGAMA,0.93,8.36,13.84,media,entertainment / electronic media software,4005.67,2026-07-29,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-29T12:46:01.669,APCOTEXIND,0.99,13.0,15.34,chemicals,miscellaneous,1360.55,2026-07-29,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-29T12:46:01.669,HAPPYFORGE,1.27,7.19,7.19,industrials,castings & forgings,3344.07,2026-07-29,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-29T12:46:01.669,YASHO,1.52,10.63,11.06,chemicals,chemicals,1280.56,2026-07-29,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-29T12:46:01.669,ATALREAL,1.53,4.37,8.46,realty,construction,278.68,2026-07-29,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-29T12:46:01.669,METROPOLIS,1.53,4.15,6.28,healthcare,healthcare,6263.66,2026-07-29,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-29T12:46:01.669,ARTEMISMED,1.59,11.15,14.1,healthcare,healthcare,1976.99,2026-07-29,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-29T12:46:01.669,MONARCH,1.68,12.17,16.52,financials,finance & investments,1453.69,2026-07-29,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-29T12:46:01.669,RAIN,1.69,4.88,6.38,miscellaneous,miscellaneous,4421.88,2026-07-29,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-29T12:46:01.669,SSWL,1.97,5.14,9.85,auto,auto ancillaries,1820.59,2026-07-29,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-29T12:46:01.669,HONAUT,2.03,7.69,7.9,consumer discretionary,electronics - components,8857.0,2026-07-29,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-29T12:46:01.669,KAPSTON,2.23,4.59,4.69,miscellaneous,miscellaneous,378.63,2026-07-29,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-29T12:46:01.669,STOVEKRAFT,2.53,6.09,11.5,consumer discretionary,domestic appliances,1181.38,2026-07-29,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-29T12:46:01.669,UNIPARTS,2.68,3.74,7.83,industrials,engineering,1083.41,2026-07-29,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-29T12:46:01.669,USHAMART,2.74,6.51,7.82,metals & mining,steel - medium / small,9432.36,2026-07-29,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-29T12:46:01.669,PRUDENT,2.77,14.35,17.3,financials,finance & investments,5829.17,2026-07-29,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-29T12:46:01.669,TFCILTD,2.96,16.01,27.35,financials,finance - term-lending institutions,4397.86,2026-07-29,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-29T12:46:01.669,ARIHANT,2.99,19.86,34.62,realty,construction,742.68,2026-07-29,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-29T12:46:01.669,MMFL,3.2,6.05,6.05,industrials,castings & forgings,1152.96,2026-07-29,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-29T12:46:01.669,HEG,3.25,5.97,12.78,industrials,electrodes - graphites,5632.45,2026-07-29,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-29T12:46:01.669,CCL,3.32,4.36,4.36,fmcg,tea,8637.36,2026-07-29,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-29T12:46:01.669,QUESS,3.34,5.8,6.99,miscellaneous,diversified - large,1976.47,2026-07-29,,,,,,,,,,,,,,,,,,,,,,,,,
