Timestamp,Symbol,Rs_score,Rscore_1mago,Rscore_3mago,Rscore_6mago,Rs_1m,Rs_3m,Rs_6m,Scan_Date,Cmp,%ch,Low 2%,Low5,Sl,Target,R_vol,Forward pe,Pe,Rsi,Sector,Industry,Adx,%ch sl,Rs,Srs,Ars,Is,Tps,Rs score
2026-05-20T00:55:23.055,ACUTAAS,34.9,27.36,14.8,15.17,0.22,0.42,0.69,2026-05-20,,,,,,,,,,,,,,,,,,,,
2026-05-20T00:55:23.055,GVT&D,34.34,46.87,29.55,20.19,0.06,0.19,0.4,2026-05-20,,,,,,,,,,,,,,,,,,,,
2026-05-20T00:55:23.055,NATIONALUM,33.28,45.98,23.35,4.8,-0.09,0.09,0.49,2026-05-20,,,,,,,,,,,,,,,,,,,,
2026-05-20T00:55:23.055,JAYNECOIND,32.61,47.59,27.18,19.36,0.05,0.26,0.37,2026-05-20,,,,,,,,,,,,,,,,,,,,
2026-05-20T00:55:23.055,AEROFLEX,31.98,19.08,-4.05,-1.79,0.23,0.99,1.08,2026-05-20,,,,,,,,,,,,,,,,,,,,
2026-05-20T00:55:23.055,PFOCUS,31.41,62.49,38.31,9.09,-0.29,-0.09,0.38,2026-05-20,,,,,,,,,,,,,,,,,,,,
2026-05-20T00:55:23.055,AXISCADES,31.1,28.93,15.27,39.25,0.08,0.57,0.45,2026-05-20,,,,,,,,,,,,,,,,,,,,
2026-05-20T00:55:23.055,BLISSGVS,30.8,26.45,14.15,6.87,0.1,0.32,0.76,2026-05-20,,,,,,,,,,,,,,,,,,,,
2026-05-20T00:55:23.055,OMAXAUTO,30.72,8.46,5.91,-4.4,0.71,0.68,1.07,2026-05-20,,,,,,,,,,,,,,,,,,,,
2026-05-20T00:55:23.055,AGIIL,30.41,33.49,12.5,20.75,0.02,0.55,0.5,2026-05-20,,,,,,,,,,,,,,,,,,,,
2026-05-20T00:55:23.055,KIRLOSENG,30.08,29.17,14.87,0.54,0.03,0.25,0.57,2026-05-20,,,,,,,,,,,,,,,,,,,,
2026-05-20T00:55:23.055,IMFA,29.7,37.71,26.23,24.72,-0.09,-0.02,0.04,2026-05-20,,,,,,,,,,,,,,,,,,,,
2026-05-20T00:55:23.055,BBOX,28.98,11.37,5.11,1.37,0.75,0.62,0.74,2026-05-20,,,,,,,,,,,,,,,,,,,,
2026-05-20T00:55:23.055,WHEELS,28.92,15.96,6.08,6.48,0.47,0.79,0.76,2026-05-20,,,,,,,,,,,,,,,,,,,,
2026-05-20T00:55:23.055,VEDL,28.26,25.64,15.09,3.14,0.19,0.33,0.79,2026-05-20,,,,,,,,,,,,,,,,,,,,
2026-05-20T00:55:23.055,LAURUSLABS,28.13,21.2,16.13,23.5,0.18,0.33,0.36,2026-05-20,,,,,,,,,,,,,,,,,,,,
2026-05-20T00:55:23.055,NETWEB,26.61,36.56,20.95,11.98,-0.02,0.19,0.06,2026-05-20,,,,,,,,,,,,,,,,,,,,
2026-05-20T00:55:23.055,NGLFINE,25.34,24.86,11.86,-5.48,0.02,0.02,0.58,2026-05-20,,,,,,,,,,,,,,,,,,,,
2026-05-20T00:55:23.055,SANSERA,24.83,28.39,20.47,1.62,0.01,0.09,0.54,2026-05-20,,,,,,,,,,,,,,,,,,,,
2026-05-20T00:55:23.055,ADANIPOWER,24.76,21.59,11.65,7.62,0.1,0.45,0.44,2026-05-20,,,,,,,,,,,,,,,,,,,,
2026-05-20T00:55:23.055,SOUTHWEST,24.47,31.4,12.44,15.11,-0.03,0.25,0.3,2026-05-20,,,,,,,,,,,,,,,,,,,,
2026-05-20T00:55:23.055,RISHABH,24.34,24.14,15.08,2.93,0.14,0.18,0.41,2026-05-20,,,,,,,,,,,,,,,,,,,,
2026-05-20T00:55:23.055,APEX,24.06,30.15,14.83,1.33,-0.08,0.16,0.61,2026-05-20,,,,,,,,,,,,,,,,,,,,
2026-05-20T00:55:23.055,GMDCLTD,23.88,39.0,21.51,17.04,-0.13,0.08,0.08,2026-05-20,,,,,,,,,,,,,,,,,,,,
2026-05-20T00:55:23.055,SILVERTUC,23.79,21.25,25.13,4.33,0.16,0.1,0.78,2026-05-20,,,,,,,,,,,,,,,,,,,,
2026-05-20T00:55:23.055,IDEA,23.56,8.05,8.74,6.48,0.41,0.14,0.3,2026-05-20,,,,,,,,,,,,,,,,,,,,
2026-05-20T00:55:23.055,LUMAXIND,22.97,28.52,47.35,25.56,-0.06,-0.22,0.05,2026-05-20,,,,,,,,,,,,,,,,,,,,
2026-05-20T00:55:23.055,SEAMECLTD,22.44,14.64,9.67,-7.59,0.0,0.17,0.82,2026-05-20,,,,,,,,,,,,,,,,,,,,
2026-05-20T00:55:23.055,ANANDRATHI,22.22,24.33,15.8,14.04,-0.03,0.18,0.15,2026-05-20,,,,,,,,,,,,,,,,,,,,
2026-05-20T00:55:23.055,GOKULAGRO,22.19,16.39,4.15,7.68,0.15,0.38,0.29,2026-05-20,,,,,,,,,,,,,,,,,,,,
2026-05-20T00:55:23.055,GESHIP,22.17,14.99,11.19,-0.83,0.21,0.27,0.48,2026-05-20,,,,,,,,,,,,,,,,,,,,
2026-05-20T00:55:23.055,SCHNEIDER,22.06,16.47,5.72,2.48,0.2,0.57,0.52,2026-05-20,,,,,,,,,,,,,,,,,,,,
2026-05-20T00:55:23.055,DIACABS,21.82,12.36,10.61,1.17,0.27,0.42,0.29,2026-05-20,,,,,,,,,,,,,,,,,,,,
2026-05-20T00:55:23.055,SCI,21.78,18.08,10.15,7.19,0.1,0.26,0.25,2026-05-20,,,,,,,,,,,,,,,,,,,,
2026-05-20T00:55:23.055,SENORES,21.6,16.47,12.95,NaN,0.18,0.29,0.36,2026-05-20,,,,,,,,,,,,,,,,,,,,
2026-05-20T00:55:23.055,RPTECH,20.65,14.07,4.77,-3.44,0.19,0.43,0.64,2026-05-20,,,,,,,,,,,,,,,,,,,,
2026-05-20T00:55:23.055,ATALREAL,20.46,13.28,23.93,24.8,0.13,0.06,0.14,2026-05-20,,,,,,,,,,,,,,,,,,,,
2026-05-20T00:55:23.055,THANGAMAYL,20.26,28.31,23.37,13.9,-0.13,-0.01,0.09,2026-05-20,,,,,,,,,,,,,,,,,,,,
2026-05-20T00:55:23.055,HARDWYN,20.19,21.95,3.12,-7.73,0.13,0.49,0.58,2026-05-20,,,,,,,,,,,,,,,,,,,,
2026-05-20T00:55:23.055,APARINDS,19.93,28.05,8.85,0.38,0.07,0.29,0.37,2026-05-20,,,,,,,,,,,,,,,,,,,,
2026-05-20T00:55:23.055,UNIVCABLES,19.73,18.9,3.87,2.85,0.18,0.39,0.37,2026-05-20,,,,,,,,,,,,,,,,,,,,
2026-05-20T00:55:23.055,SJS,19.63,21.15,20.46,12.46,0.16,0.07,0.13,2026-05-20,,,,,,,,,,,,,,,,,,,,
2026-05-20T00:55:23.055,HIRECT,19.31,20.32,6.54,8.38,0.11,0.41,0.24,2026-05-20,,,,,,,,,,,,,,,,,,,,
2026-05-20T00:55:23.055,KRISHANA,19.24,35.17,33.74,34.21,0.09,0.31,0.29,2026-05-20,,,,,,,,,,,,,,,,,,,,
2026-05-20T00:55:23.055,CUMMINSIND,18.24,19.62,12.76,7.86,0.02,0.2,0.2,2026-05-20,,,,,,,,,,,,,,,,,,,,
2026-05-19T22:53:36.908,SWANDEF,16420.82,19314.3,12227.86,522.24,0.0,0.3,27.02,2026-05-19,,,,,,,,,,,,,,,,,,,,
2026-05-19T22:53:36.908,WAAREEINDO,2163.66,3495.81,4489.72,5414.36,-0.27,-0.16,-0.25,2026-05-19,,,,,,,,,,,,,,,,,,,,
2026-05-19T22:53:36.908,CUPID,123.61,167.27,109.77,57.14,0.11,0.32,1.05,2026-05-19,,,,,,,,,,,,,,,,,,,,
2026-05-19T22:53:36.908,STLTECH,105.92,56.31,11.49,-0.78,0.52,1.79,2.55,2026-05-19,,,,,,,,,,,,,,,,,,,,
2026-05-19T22:53:36.908,MTARTECH,86.94,66.16,32.42,15.75,0.4,0.92,1.61,2026-05-19,,,,,,,,,,,,,,,,,,,,
2026-05-19T22:53:36.908,SIGMAADV,75.22,55.09,37.19,41.83,0.54,0.55,0.51,2026-05-19,,,,,,,,,,,,,,,,,,,,
2026-05-19T22:53:36.908,BHAGYANGR,67.93,47.42,23.5,9.44,0.35,0.73,1.07,2026-05-19,,,,,,,,,,,,,,,,,,,,
2026-05-19T22:53:36.908,BAJAJCON,49.14,42.81,27.51,7.27,0.12,0.35,0.9,2026-05-19,,,,,,,,,,,,,,,,,,,,
2026-05-19T22:53:36.908,VENUSREM,48.95,55.17,37.78,18.64,-0.03,0.33,0.87,2026-05-19,,,,,,,,,,,,,,,,,,,,
2026-05-19T22:53:36.908,ATHERENERG,45.14,NaN,NaN,NaN,0.07,0.27,0.45,2026-05-19,,,,,,,,,,,,,,,,,,,,
2026-05-19T22:53:36.908,MIRCELECTR,43.26,32.92,19.92,5.07,0.24,0.17,0.49,2026-05-19,,,,,,,,,,,,,,,,,,,,
2026-05-19T22:53:36.908,MCX,43.15,38.39,25.01,11.83,0.2,0.44,0.81,2026-05-19,,,,,,,,,,,,,,,,,,,,
2026-05-19T22:53:36.908,TDPOWERSYS,41.35,35.23,31.5,23.12,0.26,0.44,0.53,2026-05-19,,,,,,,,,,,,,,,,,,,,
2026-05-19T22:53:36.908,KMEW,41.25,37.61,21.06,NaN,0.14,0.15,0.47,2026-05-19,,,,,,,,,,,,,,,,,,,,
2026-05-19T22:53:36.908,KESORAMIND,41.23,40.05,4.52,-12.02,0.16,0.25,1.44,2026-05-19,,,,,,,,,,,,,,,,,,,,
2026-05-19T22:53:36.908,SILVERADD,39.81,40.27,42.34,16.14,0.07,0.03,0.69,2026-05-19,,,,,,,,,,,,,,,,,,,,
2026-05-19T22:53:36.908,SILVERIETF,39.79,40.36,42.26,15.98,0.07,0.03,0.69,2026-05-19,,,,,,,,,,,,,,,,,,,,
2026-05-19T22:53:36.908,TATSILV,39.7,40.02,42.05,16.08,0.06,0.03,0.68,2026-05-19,,,,,,,,,,,,,,,,,,,,
2026-05-19T22:53:36.908,SILVERCASE,39.69,39.84,NaN,NaN,0.07,0.03,0.69,2026-05-19,,,,,,,,,,,,,,,,,,,,
2026-05-19T22:53:36.908,SILVER,39.68,40.02,42.11,16.14,0.06,0.03,0.68,2026-05-19,,,,,,,,,,,,,,,,,,,,
2026-05-19T22:53:36.908,SILVERBEES,39.62,40.09,42.04,15.96,0.06,0.02,0.69,2026-05-19,,,,,,,,,,,,,,,,,,,,
2026-05-19T22:53:36.908,AXISILVER,39.55,39.88,41.98,16.05,0.07,0.03,0.69,2026-05-19,,,,,,,,,,,,,,,,,,,,
2026-05-19T22:53:36.908,SILVERAG,39.53,40.05,42.06,16.17,0.07,0.03,0.68,2026-05-19,,,,,,,,,,,,,,,,,,,,
2026-05-19T22:53:36.908,SILVERBETA,39.49,39.69,41.85,15.93,0.06,0.03,0.68,2026-05-19,,,,,,,,,,,,,,,,,,,,
2026-05-19T22:53:36.908,SBISILVER,39.43,39.93,42.14,16.08,0.06,0.03,0.68,2026-05-19,,,,,,,,,,,,,,,,,,,,
2026-05-19T22:53:36.908,SILVER1,39.41,40.3,42.29,15.93,0.06,0.02,0.69,2026-05-19,,,,,,,,,,,,,,,,,,,,
2026-05-19T22:53:36.908,HDFCSILVER,39.17,39.78,41.8,16.03,0.06,0.02,0.68,2026-05-19,,,,,,,,,,,,,,,,,,,,
2026-05-19T22:53:36.908,PRECWIRE,38.19,44.06,16.88,6.47,0.01,0.44,0.65,2026-05-19,,,,,,,,,,,,,,,,,,,,
2026-05-19T22:53:36.908,GVPIL,38.05,25.35,6.09,-4.45,0.27,0.9,1.13,2026-05-19,,,,,,,,,,,,,,,,,,,,
2026-05-19T22:53:36.908,ROSSTECH,37.79,52.74,22.61,NaN,-0.07,0.24,0.35,2026-05-19,,,,,,,,,,,,,,,,,,,,
2026-05-19T22:53:36.908,HINDCOPPER,37.41,44.3,38.99,5.01,0.0,-0.06,0.68,2026-05-19,,,,,,,,,,,,,,,,,,,,
2026-05-19T22:53:36.908,LUMAXTECH,37.13,53.65,51.72,42.48,-0.09,-0.06,0.14,2026-05-19,,,,,,,,,,,,,,,,,,,,
2026-05-19T22:53:36.908,SAKAR,35.91,33.91,16.21,6.85,0.29,0.63,0.92,2026-05-19,,,,,,,,,,,,,,,,,,,,
2026-05-19T22:53:36.908,SBC,35.48,37.2,29.84,10.49,0.03,0.11,0.36,2026-05-19,,,,,,,,,,,,,,,,,,,,
2026-05-19T22:53:36.908,QPOWER,35.38,67.28,NaN,NaN,-0.16,0.33,0.13,2026-05-19,,,,,,,,,,,,,,,,,,,,
2026-05-19T22:53:36.908,ACUTAAS,34.9,27.36,14.8,15.17,0.22,0.42,0.69,2026-05-19,,,,,,,,,,,,,,,,,,,,
2026-05-19T22:53:36.908,GVT&D,34.34,46.87,29.55,20.19,0.06,0.19,0.4,2026-05-19,,,,,,,,,,,,,,,,,,,,
2026-05-19T22:53:36.908,NATIONALUM,33.28,45.98,23.35,4.8,-0.09,0.09,0.49,2026-05-19,,,,,,,,,,,,,,,,,,,,
2026-05-19T22:53:36.908,JAYNECOIND,32.61,47.59,27.18,19.36,0.05,0.26,0.37,2026-05-19,,,,,,,,,,,,,,,,,,,,
2026-05-19T22:53:36.908,AEROFLEX,31.98,19.08,-4.05,-1.79,0.23,0.99,1.08,2026-05-19,,,,,,,,,,,,,,,,,,,,
2026-05-19T22:53:36.908,PFOCUS,31.41,62.49,38.31,9.09,-0.29,-0.09,0.38,2026-05-19,,,,,,,,,,,,,,,,,,,,
2026-05-19T22:53:36.908,AXISCADES,31.1,28.93,15.27,39.25,0.08,0.57,0.45,2026-05-19,,,,,,,,,,,,,,,,,,,,
2026-05-19T22:53:36.908,BLISSGVS,30.8,26.45,14.15,6.87,0.1,0.32,0.76,2026-05-19,,,,,,,,,,,,,,,,,,,,
2026-05-19T22:53:36.908,OMAXAUTO,30.72,8.46,5.91,-4.4,0.71,0.68,1.07,2026-05-19,,,,,,,,,,,,,,,,,,,,
2026-05-19T22:53:36.908,AGIIL,30.41,33.49,12.5,20.75,0.02,0.55,0.5,2026-05-19,,,,,,,,,,,,,,,,,,,,
2026-05-19T22:53:36.908,KIRLOSENG,30.08,29.17,14.87,0.54,0.03,0.25,0.57,2026-05-19,,,,,,,,,,,,,,,,,,,,
2026-05-19T22:53:36.908,IMFA,29.7,37.71,26.23,24.72,-0.09,-0.02,0.04,2026-05-19,,,,,,,,,,,,,,,,,,,,
2026-05-19T22:53:36.908,BBOX,28.98,11.37,5.11,1.37,0.75,0.62,0.74,2026-05-19,,,,,,,,,,,,,,,,,,,,
2026-05-19T22:53:36.908,WHEELS,28.92,15.96,6.08,6.48,0.47,0.79,0.76,2026-05-19,,,,,,,,,,,,,,,,,,,,
2026-05-19T22:53:36.908,VEDL,28.26,25.64,15.09,3.14,0.19,0.33,0.79,2026-05-19,,,,,,,,,,,,,,,,,,,,
2026-05-19T22:53:36.908,LAURUSLABS,28.13,21.2,16.13,23.5,0.18,0.33,0.36,2026-05-19,,,,,,,,,,,,,,,,,,,,
2026-05-19T22:53:36.908,NETWEB,26.61,36.56,20.95,11.98,-0.02,0.19,0.06,2026-05-19,,,,,,,,,,,,,,,,,,,,
2026-05-19T22:53:36.908,NGLFINE,25.34,24.86,11.86,-5.48,0.02,0.02,0.58,2026-05-19,,,,,,,,,,,,,,,,,,,,
2026-05-19T22:53:36.908,SANSERA,24.83,28.39,20.47,1.62,0.01,0.09,0.54,2026-05-19,,,,,,,,,,,,,,,,,,,,
2026-05-19T22:53:36.908,ADANIPOWER,24.76,21.59,11.65,7.62,0.1,0.45,0.44,2026-05-19,,,,,,,,,,,,,,,,,,,,
2026-05-19T22:53:36.908,SOUTHWEST,24.47,31.4,12.44,15.11,-0.03,0.25,0.3,2026-05-19,,,,,,,,,,,,,,,,,,,,
2026-05-19T22:53:36.908,RISHABH,24.34,24.14,15.08,2.93,0.14,0.18,0.41,2026-05-19,,,,,,,,,,,,,,,,,,,,
2026-05-19T22:53:36.908,APEX,24.06,30.15,14.83,1.33,-0.08,0.16,0.61,2026-05-19,,,,,,,,,,,,,,,,,,,,
2026-05-19T22:53:36.908,GMDCLTD,23.88,39.0,21.51,17.04,-0.13,0.08,0.08,2026-05-19,,,,,,,,,,,,,,,,,,,,
2026-05-19T22:53:36.908,SILVERTUC,23.79,21.25,25.13,4.33,0.16,0.1,0.78,2026-05-19,,,,,,,,,,,,,,,,,,,,
2026-05-19T22:53:36.908,IDEA,23.56,8.05,8.74,6.48,0.41,0.14,0.3,2026-05-19,,,,,,,,,,,,,,,,,,,,
2026-05-19T22:53:36.908,LUMAXIND,22.97,28.52,47.35,25.56,-0.06,-0.22,0.05,2026-05-19,,,,,,,,,,,,,,,,,,,,
2026-05-19T22:53:36.908,SEAMECLTD,22.44,14.64,9.67,-7.59,0.0,0.17,0.82,2026-05-19,,,,,,,,,,,,,,,,,,,,
2026-05-19T22:53:36.908,ANANDRATHI,22.22,24.33,15.8,14.04,-0.03,0.18,0.15,2026-05-19,,,,,,,,,,,,,,,,,,,,
2026-05-19T22:53:36.908,GOKULAGRO,22.19,16.39,4.15,7.68,0.15,0.38,0.29,2026-05-19,,,,,,,,,,,,,,,,,,,,
2026-05-19T22:53:36.908,GESHIP,22.17,14.99,11.19,-0.83,0.21,0.27,0.48,2026-05-19,,,,,,,,,,,,,,,,,,,,
2026-05-19T22:53:36.908,SCHNEIDER,22.06,16.47,5.72,2.48,0.2,0.57,0.52,2026-05-19,,,,,,,,,,,,,,,,,,,,
2026-05-19T22:53:36.908,DIACABS,21.82,12.36,10.61,1.17,0.27,0.42,0.29,2026-05-19,,,,,,,,,,,,,,,,,,,,
2026-05-19T22:53:36.908,SCI,21.78,18.08,10.15,7.19,0.1,0.26,0.25,2026-05-19,,,,,,,,,,,,,,,,,,,,
2026-05-19T22:53:36.908,SENORES,21.6,16.47,12.95,NaN,0.18,0.29,0.36,2026-05-19,,,,,,,,,,,,,,,,,,,,
2026-05-19T22:53:36.908,RPTECH,20.65,14.07,4.77,-3.44,0.19,0.43,0.64,2026-05-19,,,,,,,,,,,,,,,,,,,,
2026-05-19T22:53:36.908,ATALREAL,20.46,13.28,23.93,24.8,0.13,0.06,0.14,2026-05-19,,,,,,,,,,,,,,,,,,,,
2026-05-19T22:53:36.908,THANGAMAYL,20.26,28.31,23.37,13.9,-0.13,-0.01,0.09,2026-05-19,,,,,,,,,,,,,,,,,,,,
2026-05-19T22:53:36.908,HARDWYN,20.19,21.95,3.12,-7.73,0.13,0.49,0.58,2026-05-19,,,,,,,,,,,,,,,,,,,,
2026-05-19T22:53:36.908,APARINDS,19.93,28.05,8.85,0.38,0.07,0.29,0.37,2026-05-19,,,,,,,,,,,,,,,,,,,,
2026-05-19T22:53:36.908,UNIVCABLES,19.73,18.9,3.87,2.85,0.18,0.39,0.37,2026-05-19,,,,,,,,,,,,,,,,,,,,
2026-05-19T22:53:36.908,SJS,19.63,21.15,20.46,12.46,0.16,0.07,0.13,2026-05-19,,,,,,,,,,,,,,,,,,,,
2026-05-19T22:53:36.908,HIRECT,19.31,20.32,6.54,8.38,0.11,0.41,0.24,2026-05-19,,,,,,,,,,,,,,,,,,,,
2026-05-19T22:53:36.908,KRISHANA,19.24,35.17,33.74,34.21,0.09,0.31,0.29,2026-05-19,,,,,,,,,,,,,,,,,,,,
2026-05-19T22:53:36.908,CUMMINSIND,18.24,19.62,12.76,7.86,0.02,0.2,0.2,2026-05-19,,,,,,,,,,,,,,,,,,,,
2026-05-07T17:32:12.033,GVT&D,,,,,,,,2026-05-07,4768.2,4.49,4488.4,4391.0,4566.46,5070.81,1.25,104.93,109.4,75.18,industrials,electric equipment,45.61,4.42,50.44,0.4,0.63,4425.35,4222.01,45.2
2026-05-07T17:32:12.033,HINDCOPPER,,,,,,,,2026-05-07,568.6,3.29,544.88,528.25,549.69,596.97,1.43,87.75,80.48,59.29,metals & mining,mining / minerals / metals,13.31,3.44,68.26,0.58,1.27,528.46,513.75,38.61
2026-05-07T17:32:12.033,ACUTAAS,,,,,,,,2026-05-07,2725.7,1.49,2587.2,2486.0,2512.59,3045.37,0.73,42.35,61.73,68.99,healthcare,pharmaceuticals - indian - bulk drugs,24.32,8.48,96.56,0.37,0.89,2500.34,2344.62,34.2
2026-05-07T17:32:12.033,MCX,,,,,,,,2026-05-07,3042.6,2.33,2903.25,2867.0,2938.25,3199.13,0.72,9.67,16.18,71.04,financials,miscellaneous,25.62,3.55,86.8,0.5,0.77,2860.69,2739.65,34.07
2026-05-07T17:32:12.033,POWERINDIA,,,,,,,,2026-05-07,34875.0,4.48,32830.0,32530.0,33811.29,36470.57,1.03,148.66,175.09,80.25,industrials,electric equipment,44.68,3.15,91.38,0.57,0.71,32547.95,30877.67,32.11
2026-05-07T17:32:12.033,KIRLOSENG,,,,,,,,2026-05-07,1727.9,1.09,1676.09,1666.2,1721.94,1736.84,0.8,56.39,45.41,67.73,industrials,engines,29.72,0.35,91.71,0.57,0.74,1605.47,1550.75,30.52
2026-05-07T17:32:12.033,SCHNEIDER,,,,,,,,2026-05-07,1343.4,4.75,1195.6,1155.5,1246.79,1488.32,1.59,82.72,125.12,74.29,industrials,electric equipment,48.21,7.75,57.03,0.39,0.53,1180.64,1059.97,29.35
2026-05-07T17:32:12.033,SYRMA,,,,,,,,2026-05-07,1093.4,3.21,1037.82,945.85,1025.78,1194.84,0.91,51.29,69.56,77.04,consumer discretionary,electronics - components,34.89,6.59,31.99,0.28,0.46,1005.62,950.73,29.25
2026-05-07T17:32:12.033,ADANIPOWER,,,,,,,,2026-05-07,230.19,0.47,224.91,214.24,230.8,229.27,0.84,27.67,16.95,84.09,power & utilities,power generation and supply,46.18,-0.27,56.32,0.34,0.84,214.03,205.18,27.6
