Timestamp,Symbol,Cmp,%ch,Low 2%,Low5,Sl,Target,R_vol,Forward pe,Pe,Rsi,Sector,Industry,Adx,%ch sl,Rs,Srs,Ars,Is,Tps,Rs score,Scan_Date,Rs_score,Rscore_1mago,Rscore_3mago,Rscore_6mago,Rs_1m,Rs_3m,Rs_6m
2026-04-09T21:24:06.119,GVT&D,3911.3,5.0,3676.96,3650.0,3570.29,4422.81,1.65,86.08,89.31,58.66,industrials,electric equipment,24.28,9.55,42.78,0.18,0.51,3444.58,3161.04,35.75,2026-04-09,,,,,,,
2026-04-09T21:24:06.119,MCX,2657.5,2.36,2524.97,2360.0,2414.6,3021.85,0.84,8.45,14.13,61.25,financials,miscellaneous,11.52,10.06,74.17,0.5,0.55,2441.45,2303.71,33.31,2026-04-09,,,,,,,
2026-04-09T21:24:06.119,NATIONALUM,412.35,3.05,390.33,385.2,382.16,457.64,0.89,11.86,11.96,61.26,metals & mining,aluminium and aluminium products,16.58,7.9,95.93,0.7,1.01,379.19,355.48,32.4,2026-04-09,,,,,,,
2026-04-09T21:24:06.119,POWERINDIA,27315.0,5.4,25347.7,24180.0,24536.0,31483.5,1.66,116.43,135.94,67.81,industrials,electric equipment,20.85,11.33,44.9,0.41,0.33,25056.18,23547.07,26.55,2026-04-09,,,,,,,
2026-04-09T21:24:06.119,GMDCLTD,604.35,0.68,584.08,565.15,571.83,653.13,0.61,36.15,19.3,61.32,metals & mining,mining / minerals / metals,12.08,5.69,12.24,-0.05,0.28,560.22,536.77,25.97,2026-04-09,,,,,,,
2026-04-09T21:24:06.119,ANANDRATHI,3553.7,4.57,3278.1,3052.6,3095.47,4241.04,7.63,73.61,76.75,81.21,financials,finance & investments,26.36,14.8,20.31,0.1,0.28,3292.75,3119.33,21.77,2026-04-09,,,,,,,
2026-04-09T21:24:06.119,DATAPATTNS,3369.4,2.7,3183.04,2900.1,3042.01,3860.49,0.91,80.84,74.33,60.05,aerospace & defence,electronics - components,19.51,10.76,32.73,0.12,0.17,3046.32,2846.12,20.5,2026-04-09,,,,,,,
2026-04-09T21:24:06.119,APARINDS,10767.0,2.65,10237.57,9298.5,9611.64,12500.04,1.4,51.75,43.28,62.92,industrials,electric equipment,23.84,12.02,37.65,0.16,0.14,9668.71,9193.0,20.43,2026-04-09,,,,,,,
2026-04-09T21:24:06.119,SYRMA,847.4,0.33,825.16,765.2,781.52,946.22,0.5,39.75,55.46,60.45,consumer discretionary,electronics - components,13.55,8.43,-1.39,-0.08,0.17,780.76,747.39,18.18,2026-04-09,,,,,,,
2026-04-09T21:24:06.119,LAURUSLABS,1083.7,0.12,1052.57,994.25,998.2,1211.95,0.55,58.01,69.21,61.5,healthcare,pharmaceuticals - indian - bulk drugs & formln,13.88,8.57,21.11,0.17,0.27,1014.7,970.16,18.1,2026-04-09,,,,,,,
2026-04-09T21:24:06.119,DELHIVERY,469.85,2.17,447.91,415.55,422.59,540.75,1.58,221.63,225.42,67.64,transportation,miscellaneous,15.48,11.18,-0.84,-0.07,0.02,434.54,413.15,16.98,2026-04-09,,,,,,,
2026-04-09T21:24:06.119,BSE,3257.4,2.96,3074.85,2763.0,2855.01,3860.99,1.4,55.74,40.95,66.36,financials,miscellaneous,14.32,14.09,38.87,0.34,0.23,2964.64,2773.37,16.89,2026-04-09,,,,,,,
