Timestamp,Symbol,From52wh,3d range,5d,Sector,Industry,Free float,Scan_Date,Rs_score,Rscore_1mago,Rscore_3mago,Rscore_6mago,Rs_1m,Rs_3m,Rs_6m
2026-08-26T12:43:38.135,ROLLT,0.0,10.5,22.74,industrials,packaging,51.64,2026-08-26,,,,,,,
2026-08-26T12:43:38.135,GATECH,0.0,7.53,16.28,i.t,computers - software - medium / small,109.27,2026-08-26,,,,,,,
2026-08-26T12:43:38.135,SIGMAADV,0.0,11.0,11.0,aerospace & defence,electronics - components,3689.07,2026-08-26,,,,,,,
2026-08-26T12:43:38.135,SETL,0.15,9.83,12.46,industrials,engineering,2594.45,2026-08-26,,,,,,,
2026-08-26T12:43:38.135,RPEL,0.22,8.19,8.21,building materials,refractories / intermediates,2890.21,2026-08-26,,,,,,,
2026-08-26T12:43:38.135,SOMANYCERA,0.31,7.49,10.26,building materials,ceramics - tiles / sanitaryware,1023.95,2026-08-26,,,,,,,
2026-08-26T12:43:38.135,JINDALSAW,0.33,7.31,11.32,industrials,steel - large,7013.82,2026-08-26,,,,,,,
2026-08-26T12:43:38.135,WELENT,0.39,10.02,19.15,realty,construction,4142.9,2026-08-26,,,,,,,
2026-08-26T12:43:38.135,OMAXE,0.43,15.26,15.26,realty,construction,531.11,2026-08-26,,,,,,,
2026-08-26T12:43:38.135,TFCILTD,0.45,12.21,13.09,financials,finance - term-lending institutions,6369.97,2026-08-26,,,,,,,
2026-08-26T12:43:38.135,UFLEX,0.47,5.87,5.87,industrials,packaging,2545.31,2026-08-26,,,,,,,
2026-08-26T12:43:38.135,INDSWFTLAB,0.65,16.71,16.71,healthcare,pharmaceuticals - indian - bulk drugs & formln,1821.82,2026-08-26,,,,,,,
2026-08-26T12:43:38.135,IOLCP,0.71,10.98,17.11,healthcare,pharmaceuticals - indian - bulk drugs & formln,2038.94,2026-08-26,,,,,,,
2026-08-26T12:43:38.135,ESAFSFB,0.78,5.18,7.32,bank,banks - private sector,840.94,2026-08-26,,,,,,,
2026-08-26T12:43:38.135,CYIENTDLM,0.82,11.08,14.01,aerospace & defence,electronics - components,3019.87,2026-08-26,,,,,,,
2026-08-26T12:43:38.135,RAMRAT,0.89,10.99,10.99,metals & mining,mining / minerals / metals,1497.56,2026-08-26,,,,,,,
2026-08-26T12:43:38.135,GOKULAGRO,0.94,7.98,8.2,fmcg,solvent extraction,1956.24,2026-08-26,,,,,,,
2026-08-26T12:43:38.135,DCBBANK,0.94,10.46,20.28,bank,banks - private sector,5882.86,2026-08-26,,,,,,,
2026-08-26T12:43:38.135,AEROFLEX,0.98,6.53,10.59,metals & mining,steel - medium / small,2361.47,2026-08-26,,,,,,,
2026-08-26T12:43:38.135,BODALCHEM,1.0,11.8,24.14,chemicals,dyes and pigments,482.55,2026-08-26,,,,,,,
2026-08-26T12:43:38.135,PVP,1.19,24.06,43.08,realty,construction,562.27,2026-08-26,,,,,,,
2026-08-26T12:43:38.135,VALIANTLAB,1.4,13.88,25.23,healthcare,pharmaceuticals - indian - bulk drugs & formln,148.56,2026-08-26,,,,,,,
2026-08-26T12:43:38.135,YATHARTH,1.41,11.82,12.91,healthcare,healthcare,4001.7,2026-08-26,,,,,,,
2026-08-26T12:43:38.135,MAXESTATES,1.47,16.88,18.03,realty,construction,5106.09,2026-08-26,,,,,,,
2026-08-26T12:43:38.135,KENNAMET,1.52,6.1,18.75,industrials,castings & forgings,2324.03,2026-08-26,,,,,,,
2026-08-26T12:43:38.135,FMGOETZE,1.58,22.97,24.54,auto,auto ancillaries,791.65,2026-08-26,,,,,,,
2026-08-26T12:43:38.135,TVSSRICHAK,1.75,14.6,14.6,auto,tyres,2185.21,2026-08-26,,,,,,,
2026-08-26T12:43:38.135,INDIAGLYCO,1.78,7.21,11.22,fmcg,breweries & distilleries,3247.88,2026-08-26,,,,,,,
2026-08-26T12:43:38.135,ROLEXRINGS,1.85,5.28,8.23,auto,auto ancillaries,2417.94,2026-08-26,,,,,,,
2026-08-26T12:43:38.135,PRUDENT,1.85,3.74,5.24,financials,finance & investments,6275.14,2026-08-26,,,,,,,
2026-08-26T12:43:38.135,SKYGOLD,1.93,11.02,12.1,consumer discretionary,diamond cutting / jewellery,6368.07,2026-08-26,,,,,,,
2026-08-26T12:43:38.135,PVRINOX,2.14,5.62,8.4,media,entertainment / electronic media software,8945.55,2026-08-26,,,,,,,
2026-08-26T12:43:38.135,MSTCLTD,2.14,8.42,9.32,i.t,trading,1830.04,2026-08-26,,,,,,,
2026-08-26T12:43:38.135,RATNAVEER,2.24,14.12,14.12,metals & mining,steel - medium / small,1088.67,2026-08-26,,,,,,,
2026-08-26T12:43:38.135,ASIANENE,2.36,7.89,9.45,energy,oil drilling / allied services,1022.55,2026-08-26,,,,,,,
2026-08-26T12:43:38.135,GIPCL,2.54,14.2,17.79,power & utilities,power generation and supply,1327.54,2026-08-26,,,,,,,
