Timestamp,Symbol,From52wh,3d range,5d,Sector,Industry,Free float,Scan_Date,Cmp,%ch,Low 2%,Low5,Sl,Target,R_vol,Forward pe,Pe,Rsi,Adx,%ch sl,Rs,Srs,Ars,Is,Tps,Rs score,Rs_score,Rscore_1mago,Rscore_3mago,Rscore_6mago,Rs_1m,Rs_3m,Rs_6m
2026-04-16T00:26:16.308,STLTECH,0.0,16.8,29.9,industrials,cables - telephone,6911.97,2026-04-16,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-16T00:26:16.308,SALSTEEL,0.0,29.02,34.27,metals & mining,steel - sponge iron,228.42,2026-04-16,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-16T00:26:16.308,GPIL,0.53,7.76,8.12,metals & mining,steel - medium / small,7418.11,2026-04-16,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-16T00:26:16.308,KRN,0.56,20.51,21.3,industrials,engineering,2038.9,2026-04-16,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-16T00:26:16.308,SEAMECLTD,0.61,6.73,6.73,miscellaneous,miscellaneous,1085.9,2026-04-16,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-16T00:26:16.308,ABSLAMC,0.69,10.02,11.44,financials,finance & investments,7620.55,2026-04-16,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-16T00:26:16.308,QPOWER,1.0,18.27,27.85,industrials,electric equipment,2237.97,2026-04-16,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-16T00:26:16.308,SKYGOLD,1.04,13.28,14.52,consumer discretionary,diamond cutting / jewellery,3135.78,2026-04-16,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-16T00:26:16.308,THANGAMAYL,1.4,8.85,9.99,consumer discretionary,diamond cutting / jewellery,5074.94,2026-04-16,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-16T00:26:16.308,VTL,1.41,6.29,6.29,textiles,textiles - cotton/blended,5634.88,2026-04-16,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-16T00:26:16.308,BAJAJCON,1.42,13.94,16.18,fmcg,personal care - indian,3290.0,2026-04-16,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-16T00:26:16.308,INOXINDIA,1.44,21.53,23.89,industrials,packaging,3332.38,2026-04-16,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-16T00:26:16.308,EMCURE,1.5,7.64,7.64,healthcare,pharmaceuticals - indian - bulk drugs & formln,6907.4,2026-04-16,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-16T00:26:16.308,SYRMA,1.63,7.52,10.06,consumer discretionary,electronics - components,9885.96,2026-04-16,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-16T00:26:16.308,SPORTKING,1.72,7.45,10.08,textiles,textiles - spinning - synthetic / blended,465.53,2026-04-16,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-16T00:26:16.308,VENUSREM,1.81,12.8,16.45,healthcare,pharmaceuticals - indian - formulations,832.25,2026-04-16,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-16T00:26:16.308,MBAPL,1.82,10.88,10.88,chemicals,fertilizers,1213.82,2026-04-16,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-16T00:26:16.308,AEROFLEX,1.84,8.64,18.61,metals & mining,steel - medium / small,1340.66,2026-04-16,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-16T00:26:16.308,J&KBANK,1.96,10.27,10.27,bank,banks - private sector,5685.12,2026-04-16,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-16T00:26:16.308,SMSPHARMA,2.12,12.63,13.91,healthcare,pharmaceuticals - indian - bulk drugs,1310.82,2026-04-16,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-16T00:26:16.308,RPTECH,2.37,16.52,21.11,services,trading,1045.22,2026-04-16,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-16T00:26:16.308,LOKESHMACH,2.38,28.41,30.84,industrials,engineering,256.35,2026-04-16,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-16T00:26:16.308,SENORES,2.58,8.05,9.98,healthcare,pharmaceuticals - indian - formulations,2130.63,2026-04-16,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-16T00:26:16.308,PAISALO,2.66,17.63,19.65,financials,finance & investments,2305.23,2026-04-16,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-16T00:26:16.308,RISHABH,2.66,14.24,14.65,industrials,electric equipment,559.87,2026-04-16,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-16T00:26:16.308,CEIGALL,2.71,4.98,8.17,realty,construction,936.33,2026-04-16,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-16T00:26:16.308,JAYNECOIND,2.82,17.89,17.89,metals & mining,steel - large,3990.73,2026-04-16,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-16T00:26:16.308,PRECWIRE,2.84,9.03,16.8,metals & mining,mining / minerals / metals,2744.17,2026-04-16,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-16T00:26:16.308,MANGLMCEM,3.06,9.29,9.69,building materials,cement - north india,1503.93,2026-04-16,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-16T00:26:16.308,AGIIL,3.13,14.58,22.35,realty,construction,1344.19,2026-04-16,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-16T00:26:16.308,DIVGIITTS,3.13,24.51,24.51,auto,auto ancillaries,938.18,2026-04-16,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-16T00:26:16.308,DEEDEV,3.54,25.42,28.67,metals & mining,steel - medium / small,790.96,2026-04-16,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-16T00:26:16.308,KINGFA,3.59,10.39,12.83,plastic products,plastics products,2102.61,2026-04-16,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-16T00:26:16.308,BLISSGVS,3.77,7.65,11.0,healthcare,pharmaceuticals - indian - formulations,1760.36,2026-04-16,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-16T00:26:16.308,AXISCADES,3.78,7.15,8.31,aerospace & defence,computers - software - medium / small,3053.23,2026-04-16,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-16T00:26:16.308,ARVIND,3.8,6.95,7.44,textiles,textiles - cotton/blended,6159.84,2026-04-16,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-16T00:26:16.308,NATCOPHARM,3.82,6.06,6.06,healthcare,pharmaceuticals - indian - bulk drugs & formln,9875.86,2026-04-16,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-16T00:26:16.308,ROSSTECH,3.82,27.42,31.46,aerospace & defence,engineering,928.93,2026-04-16,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-16T00:26:16.308,NITINSPIN,3.98,9.42,9.86,textiles,textiles - cotton/blended,997.37,2026-04-16,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-16T00:26:16.308,GMDCLTD,4.41,8.94,8.94,metals & mining,mining / minerals / metals,5145.18,2026-04-16,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-16T00:26:16.308,UNIPARTS,5.24,4.82,6.29,industrials,engineering,793.55,2026-04-16,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-16T00:26:16.308,SCHNEIDER,5.27,8.18,12.36,industrials,electric equipment,5956.98,2026-04-16,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-16T00:26:16.308,STEELCAS,5.38,10.76,22.47,industrials,castings & forgings,1579.96,2026-04-16,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-16T00:26:16.308,MAHLOG,5.4,11.22,13.22,transportation,miscellaneous,1640.18,2026-04-16,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-16T00:26:16.308,COASTCORP,6.09,8.98,9.37,fmcg,aquaculture,196.2,2026-04-16,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-16T00:26:16.308,ORICONENT,6.15,12.41,12.41,industrials,packaging,369.61,2026-04-16,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-16T00:26:16.308,IMFA,6.2,5.43,8.38,metals & mining,mining / minerals / metals,3158.55,2026-04-16,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-16T00:26:16.308,LUMAXTECH,6.25,9.96,15.59,auto,auto ancillaries,5338.48,2026-04-16,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-16T00:26:16.308,CENTUM,6.66,4.72,8.57,consumer discretionary,electronics - components,2241.33,2026-04-16,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-16T00:26:16.308,NARMADA,6.87,8.79,12.95,fmcg,miscellaneous,64.96,2026-04-16,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-16T00:26:16.308,WHEELS,6.88,4.89,7.35,auto,auto ancillaries,1051.91,2026-04-16,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-16T00:26:16.308,BHAGYANGR,7.12,18.91,30.17,power & utilities,power generation and supply,214.94,2026-04-16,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-16T00:26:16.308,MMFL,7.31,13.71,15.1,industrials,castings & forgings,979.04,2026-04-16,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-16T00:26:16.308,STYLAMIND,7.38,1.76,1.94,building materials,miscellaneous,1823.55,2026-04-16,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-16T00:26:16.308,DCBBANK,7.39,5.27,7.86,bank,banks - private sector,5083.86,2026-04-16,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-16T00:26:16.308,KMEW,8.1,7.59,8.56,transportation,miscellaneous,2040.73,2026-04-16,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-16T00:26:16.308,INDSWFTLAB,8.13,11.68,15.63,healthcare,pharmaceuticals - indian - bulk drugs & formln,711.28,2026-04-16,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-16T00:26:16.308,SAKAR,8.21,11.5,20.9,healthcare,pharmaceuticals - indian - bulk drugs & formln,615.96,2026-04-16,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-16T00:26:16.308,GLOBAL,8.38,12.11,12.11,services,miscellaneous,144.09,2026-04-16,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-16T00:26:16.308,SHAH,8.47,6.41,6.41,metals & mining,steel - medium / small,318.6,2026-04-16,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-16T00:26:16.308,ANURAS,8.47,3.94,3.99,chemicals,chemicals,6000.54,2026-04-16,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-16T00:26:16.308,CCL,8.63,7.15,12.93,fmcg,tea,7778.67,2026-04-16,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-16T00:26:16.308,SATIN,8.9,9.53,12.77,financials,finance & investments,1129.86,2026-04-16,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-16T00:26:16.308,MAYURUNIQ,8.99,7.56,7.56,consumer discretionary,leather / leather products,1031.56,2026-04-16,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-16T00:26:16.308,SJS,9.48,4.82,10.24,auto,plastics products,4399.48,2026-04-16,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-16T00:26:16.308,CRAFTSMAN,9.57,5.4,11.76,auto,auto ancillaries,9096.8,2026-04-16,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-16T00:26:16.308,VISHNU,9.63,7.92,7.92,chemicals,chemicals,1116.09,2026-04-16,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-16T00:26:16.308,SCI,9.68,8.65,8.65,transportation,shipping,4277.8,2026-04-16,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-16T00:26:16.308,NGLFINE,9.76,11.58,13.04,healthcare,pharmaceuticals - indian - bulk drugs,391.4,2026-04-16,,,,,,,,,,,,,,,,,,,,,,,,,
