Timestamp,Symbol,From52wh,3d range,5d,Sector,Industry,Free float,Scan_Date,Rs_score,Rscore_1mago,Rscore_3mago,Rscore_6mago,Rs_1m,Rs_3m,Rs_6m
2026-06-17T16:55:08.633,BHAGYANGR,0.0,10.65,20.03,power & utilities,power generation and supply,404.42,2026-06-17,,,,,,,
2026-06-17T16:55:08.633,GAYAPROJ,0.0,11.21,22.06,realty,construction,454.75,2026-06-17,,,,,,,
2026-06-17T16:55:08.633,BLISSGVS,0.45,11.71,12.5,healthcare,pharmaceuticals - indian - formulations,3247.25,2026-06-17,,,,,,,
2026-06-17T16:55:08.633,RATEGAIN,0.52,11.19,16.55,i.t,computers - software - medium / small,5364.41,2026-06-17,,,,,,,
2026-06-17T16:55:08.633,BLUSPRING,0.75,23.8,32.73,miscellaneous,diversified - large,682.17,2026-06-17,,,,,,,
2026-06-17T16:55:08.633,MUFIN,0.86,5.98,10.82,financials,finance & investments,1344.07,2026-06-17,,,,,,,
2026-06-17T16:55:08.633,GRWRHITECH,0.86,7.42,8.11,industrials,packaging,5918.94,2026-06-17,,,,,,,
2026-06-17T16:55:08.633,KERNEX,0.97,9.25,13.21,consumer discretionary,electronics - components,2514.69,2026-06-17,,,,,,,
2026-06-17T16:55:08.633,AEROENTER,0.99,10.16,13.95,metals & mining,steel - medium / small,633.18,2026-06-17,,,,,,,
2026-06-17T16:55:08.633,GOLDIAM,0.99,9.0,20.6,consumer discretionary,diamond cutting / jewellery,2342.29,2026-06-17,,,,,,,
2026-06-17T16:55:08.633,RISHABH,1.07,5.62,10.8,industrials,electric equipment,670.39,2026-06-17,,,,,,,
2026-06-17T16:55:08.633,RICOAUTO,1.18,11.49,14.28,auto,auto ancillaries,962.75,2026-06-17,,,,,,,
2026-06-17T16:55:08.633,UFBL,1.24,6.92,18.28,consumer discretionary,hotels,1582.8,2026-06-17,,,,,,,
2026-06-17T16:55:08.633,LLOYDSENGG,1.25,25.05,33.51,industrials,engineering,7538.46,2026-06-17,,,,,,,
2026-06-17T16:55:08.633,AVL,1.25,12.36,19.2,consumer discretionary,trading,4146.72,2026-06-17,,,,,,,
2026-06-17T16:55:08.633,PARAS,1.26,25.19,34.49,aerospace & defence,engineering,4849.31,2026-06-17,,,,,,,
2026-06-17T16:55:08.633,SASKEN,1.34,14.51,18.26,i.t,computers - software - medium / small,2085.29,2026-06-17,,,,,,,
2026-06-17T16:55:08.633,STYLAMIND,1.38,4.7,10.68,building materials,miscellaneous,2562.03,2026-06-17,,,,,,,
2026-06-17T16:55:08.633,SHILPAMED,1.48,10.17,10.17,healthcare,pharmaceuticals - indian - formulations,6701.96,2026-06-17,,,,,,,
2026-06-17T16:55:08.633,AEROFLEX,1.53,14.63,28.02,metals & mining,steel - medium / small,2334.51,2026-06-17,,,,,,,
2026-06-17T16:55:08.633,IRISDOREME,1.62,8.33,11.72,consumer discretionary,textiles - products,287.1,2026-06-17,,,,,,,
2026-06-17T16:55:08.633,HIRECT,1.64,7.33,15.61,consumer discretionary,electronics - components,2297.36,2026-06-17,,,,,,,
2026-06-17T16:55:08.633,WALCHANNAG,1.74,9.47,21.23,industrials,engineering,1299.74,2026-06-17,,,,,,,
2026-06-17T16:55:08.633,PREMEXPLN,1.74,14.0,18.38,aerospace & defence,chemicals,2415.76,2026-06-17,,,,,,,
