Timestamp,Symbol,Cmp,%ch,Low 2%,Low5,Sl,Target,R_vol,Forward pe,Pe,Rsi,Sector,Industry,Adx,%ch sl,Rs,Srs,Ars,Is,Tps,Rs score,Scan_Date,From52wh,3d range,5d,Free float
2026-08-11T09:37:47.25,ATHERENERG,1498.1,2.18,1442.56,1405.0,1369.06,1691.66,0.15,-281.6,-142.63,75.93,auto,automobiles - scooters and 3 - wheelers,57.51,9.43,122.79,0.9,1.11,1367.11,1273.76,72.37,2026-08-11,,,,
2026-08-11T09:37:47.25,HINDCOPPER,532.6,1.21,517.15,495.1,501.7,578.95,0.28,36.58,44.83,62.0,metals & mining,mining / minerals / metals,20.34,6.16,2.3,-0.18,0.61,493.7,468.92,27.24,2026-08-11,,,,
2026-08-11T09:37:47.25,WELCORP,1849.4,0.05,1808.3,1738.7,1745.47,2005.29,0.05,11.65,21.1,75.3,industrials,steel - large,38.7,5.95,141.54,1.05,1.07,1756.33,1697.13,26.35,2026-08-11,,,,
2026-08-11T09:37:47.25,SYRMA,1538.1,1.43,1479.8,1405.0,1364.27,1798.85,0.21,74.09,78.77,69.17,consumer discretionary,electronics - components,28.65,12.74,108.65,0.63,0.78,1429.61,1349.84,25.75,2026-08-11,,,,
2026-08-11T09:37:47.25,NATIONALUM,388.55,1.53,377.89,375.15,363.25,426.5,0.16,8.9,10.41,68.09,metals & mining,aluminium and aluminium products,24.22,6.97,16.79,-0.02,0.48,369.93,360.12,25.69,2026-08-11,,,,
2026-08-11T09:37:47.25,APARINDS,16483.0,0.21,16060.24,15511.0,14922.52,18823.72,0.13,35.41,55.92,68.7,industrials,electric equipment,30.65,10.46,100.99,0.59,0.78,15295.02,14529.04,22.14,2026-08-11,,,,
2026-08-11T09:37:47.25,GRANULES,866.2,1.29,835.45,822.0,821.88,932.68,0.05,29.83,31.6,56.51,healthcare,pharmaceuticals - indian - bulk drugs & formln,20.4,5.39,42.64,0.4,0.53,812.29,777.65,20.9,2026-08-11,,,,
2026-08-11T09:37:47.25,SONACOMS,814.35,0.23,792.23,785.05,793.79,845.18,0.05,70.2,72.54,75.69,auto,auto ancillaries,64.28,2.59,76.05,0.41,0.57,763.11,731.33,20.5,2026-08-11,,,,
2026-08-11T09:37:47.25,SAILIFE,1446.4,1.42,1386.41,1319.5,1350.81,1589.79,0.17,104.51,83.06,71.72,healthcare,pharmaceuticals - indian - bulk drugs & formln,32.56,7.08,50.91,0.49,0.6,1332.43,1251.56,19.71,2026-08-11,,,,
2026-08-11T09:37:47.25,MOTHERSON,169.21,0.73,164.8,150.9,154.25,191.65,0.08,43.17,40.48,76.14,auto,auto ancillaries,26.17,9.7,44.03,0.25,0.48,157.77,150.01,18.32,2026-08-11,,,,
2026-08-11T09:37:47.25,NEULANDLAB,22710.0,2.22,21835.38,19431.0,20100.75,26623.88,0.24,49.33,57.26,72.82,healthcare,pharmaceuticals - indian - bulk drugs,34.4,12.98,53.24,0.51,0.3,20641.67,19112.43,16.7,2026-08-11,,,,
2026-08-11T09:37:47.25,NAVINFLUOR,8290.5,1.15,8039.92,7551.0,7737.62,9119.82,0.12,43.68,53.16,61.42,chemicals,chemicals,24.36,7.15,43.62,0.16,0.39,7681.09,7273.53,14.87,2026-08-11,,,,
2026-08-11T09:37:47.25,CRAFTSMAN,10334.5,0.51,10006.78,10200.0,10129.83,10641.51,0.02,41.59,51.16,64.5,auto,auto ancillaries,37.12,2.02,34.8,0.21,0.42,9627.27,9166.34,14.34,2026-08-11,,,,
2026-08-11T09:37:47.25,M&MFIN,412.3,0.0,400.82,386.85,401.92,427.88,0.04,15.48,17.62,69.71,financials,finance & investments,44.42,2.58,16.34,-0.03,0.11,382.46,361.77,13.25,2026-08-11,,,,
2026-08-11T09:37:47.25,TITAN,5143.0,1.04,4988.2,4882.3,4960.7,5416.46,0.25,64.19,78.4,76.27,consumer discretionary,diamond cutting / jewellery,51.43,3.67,21.04,0.11,0.29,4918.96,4767.93,12.69,2026-08-11,,,,
