Timestamp,Symbol,From52wh,3d range,5d,Sector,Industry,Free float,Scan_Date,Cmp,%ch,Low 2%,Low5,Sl,Target,R_vol,Forward pe,Pe,Rsi,Adx,%ch sl,Rs,Srs,Ars,Is,Tps,Rs score
2026-09-15T17:43:41.018,SPECTRUM,0.0,15.32,23.44,industrials,electric equipment,1360.39,2026-09-15,,,,,,,,,,,,,,,,,,
2026-09-15T17:43:41.018,DIACABS,0.0,16.65,18.68,industrials,cables - power,3262.64,2026-09-15,,,,,,,,,,,,,,,,,,
2026-09-15T17:43:41.018,GAYAPROJ,1.98,17.3,22.56,realty,construction,950.82,2026-09-15,,,,,,,,,,,,,,,,,,
2026-09-15T17:43:41.018,ACMESOLAR,2.35,9.38,9.38,realty,engineering - turnkey services,8497.99,2026-09-15,,,,,,,,,,,,,,,,,,
2026-09-15T17:43:41.018,GMMPFAUDLR,2.66,7.3,12.07,industrials,engineering,4534.26,2026-09-15,,,,,,,,,,,,,,,,,,
2026-09-15T17:43:41.018,EMCURE,2.69,5.21,6.58,healthcare,pharmaceuticals - indian - bulk drugs & formln,8380.95,2026-09-15,,,,,,,,,,,,,,,,,,
2026-09-15T17:43:41.018,LOTUSDEV,2.82,12.68,13.85,realty,construction,1892.29,2026-09-15,,,,,,,,,,,,,,,,,,
2026-09-15T17:43:41.018,AEGISVOPAK,3.05,10.56,10.56,transportation,miscellaneous,4371.92,2026-09-15,,,,,,,,,,,,,,,,,,
2026-09-15T17:43:41.018,STLNETWORK,3.2,14.27,26.0,telecom-service,telecommunications - service provider,1014.19,2026-09-15,,,,,,,,,,,,,,,,,,
2026-09-15T17:43:41.018,ROSSTECH,3.27,11.14,13.66,aerospace & defence,engineering,1201.91,2026-09-15,,,,,,,,,,,,,,,,,,
2026-09-15T17:43:41.018,SBC,3.34,4.29,5.92,textiles,textiles - products,1130.11,2026-09-15,,,,,,,,,,,,,,,,,,
2026-09-15T17:43:41.018,NITINSPIN,3.38,5.08,7.37,textiles,textiles - cotton/blended,1564.93,2026-09-15,,,,,,,,,,,,,,,,,,
2026-09-15T17:43:41.018,SWANDEF,3.64,7.53,12.38,transportation,miscellaneous,1410.04,2026-09-15,,,,,,,,,,,,,,,,,,
2026-09-15T17:43:41.018,AKUMS,3.88,6.98,8.03,healthcare,pharmaceuticals - indian - bulk drugs & formln,2981.33,2026-09-15,,,,,,,,,,,,,,,,,,
2026-09-15T17:43:41.018,YATHARTH,4.2,6.57,7.36,healthcare,healthcare,4181.65,2026-09-15,,,,,,,,,,,,,,,,,,
2026-09-15T17:43:41.018,FOSECOIND,4.41,5.07,5.85,chemicals,chemicals,1728.75,2026-09-15,,,,,,,,,,,,,,,,,,
2026-09-15T17:43:41.018,FINEORG,4.43,2.61,2.98,chemicals,chemicals,3961.13,2026-09-15,,,,,,,,,,,,,,,,,,
2026-09-15T17:43:41.018,YUKEN,4.47,8.48,17.21,industrials,engineering,617.81,2026-09-15,,,,,,,,,,,,,,,,,,
2026-09-15T17:43:41.018,SOMANYCERA,4.51,5.27,5.27,building materials,ceramics - tiles / sanitaryware,1012.1,2026-09-15,,,,,,,,,,,,,,,,,,
2026-09-15T17:43:41.018,PVRINOX,4.94,8.29,8.88,media,entertainment / electronic media software,8689.36,2026-09-15,,,,,,,,,,,,,,,,,,
2026-09-15T17:43:41.018,VENUSPIPES,5.03,7.07,14.53,metals & mining,steel - medium / small,2074.89,2026-09-15,,,,,,,,,,,,,,,,,,
2026-09-15T17:43:41.018,MAHSEAMLES,5.08,9.65,10.45,metals & mining,steel - medium / small,2792.25,2026-09-15,,,,,,,,,,,,,,,,,,
2026-09-15T17:43:41.018,SHYAMMETL,5.1,4.87,5.16,metals & mining,steel - large,7478.9,2026-09-15,,,,,,,,,,,,,,,,,,
2026-09-15T17:43:41.018,ARROWGREEN,5.13,13.88,13.88,plastic products,plastics products,434.55,2026-09-15,,,,,,,,,,,,,,,,,,
2026-09-15T17:43:41.018,SHREEJISPG,5.2,10.01,10.01,transportation,shipping,1114.77,2026-09-15,,,,,,,,,,,,,,,,,,
2026-09-15T17:43:41.018,GOCLCORP,5.27,5.03,5.03,miscellaneous,diversified - medium / small,694.88,2026-09-15,,,,,,,,,,,,,,,,,,
2026-09-15T17:43:41.018,ACE,5.34,5.1,7.08,industrials,engineering,4661.44,2026-09-15,,,,,,,,,,,,,,,,,,
2026-09-15T17:43:41.018,UNIPARTS,5.49,5.82,5.82,industrials,engineering,1333.49,2026-09-15,,,,,,,,,,,,,,,,,,
2026-09-15T17:43:41.018,DCBBANK,5.5,4.07,6.77,bank,banks - private sector,5987.01,2026-09-15,,,,,,,,,,,,,,,,,,
2026-09-15T17:43:41.018,HATSUN,5.53,15.59,19.15,fmcg,food - processing - indian,7620.69,2026-09-15,,,,,,,,,,,,,,,,,,
2026-09-15T17:43:41.018,KAMDHENU,5.54,8.15,8.76,metals & mining,steel - medium / small,555.73,2026-09-15,,,,,,,,,,,,,,,,,,
2026-09-15T17:43:41.018,VENKEYS,5.58,8.27,10.36,fmcg,miscellaneous,1059.58,2026-09-15,,,,,,,,,,,,,,,,,,
2026-09-15T17:43:41.018,VALIANTLAB,5.6,9.56,22.55,healthcare,pharmaceuticals - indian - bulk drugs & formln,166.91,2026-09-15,,,,,,,,,,,,,,,,,,
2026-09-15T17:43:41.018,EBGNG,5.7,7.39,15.4,services,trading,1931.23,2026-09-15,,,,,,,,,,,,,,,,,,
2026-09-15T17:43:41.018,MUKKA,5.71,16.56,18.22,fmcg,food - processing - indian,251.12,2026-09-15,,,,,,,,,,,,,,,,,,
2026-09-15T17:43:41.018,EIMCOELECO,5.79,6.52,6.52,industrials,engineering,660.21,2026-09-15,,,,,,,,,,,,,,,,,,
2026-09-15T17:43:41.018,KAPSTON,5.83,8.66,8.66,miscellaneous,miscellaneous,466.53,2026-09-15,,,,,,,,,,,,,,,,,,
2026-09-15T17:43:41.018,METROPOLIS,5.85,6.61,6.61,healthcare,healthcare,6079.72,2026-09-15,,,,,,,,,,,,,,,,,,
2026-09-15T17:43:41.018,BLISSGVS,5.91,7.69,7.69,healthcare,pharmaceuticals - indian - formulations,4721.09,2026-09-15,,,,,,,,,,,,,,,,,,
2026-09-15T17:43:41.018,KROSS,5.93,10.59,18.47,auto,auto ancillaries,464.11,2026-09-15,,,,,,,,,,,,,,,,,,
2026-09-15T17:43:41.018,NAZARA,5.95,7.07,7.07,i.t,telecommunications - service provider,8705.69,2026-09-15,,,,,,,,,,,,,,,,,,
