Timestamp,Symbol,Cmp,%ch,Low 2%,Low5,Sl,Target,R_vol,Forward pe,Pe,Rsi,Sector,Industry,Adx,%ch sl,Rs,Srs,Ars,Is,Tps,Rs score,Scan_Date
2026-05-04T09:33:49.122,ACUTAAS,2654.6,2.33,2553.1,2388.4,2401.62,3034.07,0.39,41.25,59.62,66.85,healthcare,pharmaceuticals - indian - bulk drugs,19.53,10.53,96.94,0.44,0.95,2435.22,2291.09,35.2,2026-05-04
2026-05-04T09:33:49.122,MCX,3030.8,2.0,2920.4,2773.8,2902.63,3223.05,0.1,9.63,16.17,73.82,financials,miscellaneous,20.83,4.42,90.87,0.53,0.76,2872.24,2763.52,33.99,2026-05-04
2026-05-04T09:33:49.122,KIRLOSENG,1726.0,1.64,1667.08,1605.0,1682.07,1791.9,0.06,56.33,45.12,70.18,industrials,engines,29.3,2.61,87.58,0.56,0.84,1609.37,1530.0,31.16,2026-05-04
2026-05-04T09:33:49.122,SCHNEIDER,1305.8,4.99,1219.51,1130.0,1164.36,1517.97,0.27,80.41,121.34,80.28,industrials,electric equipment,44.24,12.15,54.54,0.41,0.42,1167.89,1064.45,25.5,2026-05-04
2026-05-04T09:33:49.122,ADANIPOWER,224.05,0.99,218.44,214.24,221.53,227.83,0.17,26.93,16.41,83.39,power & utilities,power generation and supply,44.47,1.14,53.19,0.27,0.85,207.58,198.11,24.95,2026-05-04
2026-05-04T09:33:49.122,SYRMA,965.05,0.64,940.8,945.85,994.51,920.85,0.07,45.27,62.96,63.3,consumer discretionary,electronics - components,29.49,-2.96,21.51,0.08,0.34,903.67,867.48,21.21,2026-05-04
2026-05-04T09:33:49.122,CUMMINSIND,5337.0,1.34,5181.75,5120.0,5265.2,5444.7,0.04,76.11,65.12,67.34,industrials,engines,23.66,1.36,33.62,0.12,0.36,5087.9,4908.08,19.59,2026-05-04
2026-05-04T09:33:49.122,CCL,1150.1,1.32,1110.34,1094.0,1092.81,1236.04,0.11,38.18,40.25,62.2,fmcg,tea,21.05,5.24,34.3,0.24,0.3,1081.96,1030.86,19.27,2026-05-04
2026-05-04T09:33:49.122,GABRIEL,1045.2,1.91,1000.58,976.45,1022.67,1079.0,0.19,68.58,58.91,64.97,auto,auto ancillaries,23.58,2.2,-14.27,-0.24,-0.09,976.75,930.11,18.4,2026-05-04
2026-05-04T09:33:49.122,LAURUSLABS,1146.0,4.09,1079.96,1080.0,1120.7,1183.95,0.43,55.42,66.85,61.99,healthcare,pharmaceuticals - indian - bulk drugs & formln,17.74,2.26,36.39,0.09,0.28,1072.65,1029.63,18.34,2026-05-04
2026-05-04T09:33:49.122,BSE,3725.0,2.32,3607.38,3451.0,3646.22,3843.17,0.17,63.74,47.12,75.4,financials,miscellaneous,31.91,2.16,77.62,0.41,0.44,3544.58,3432.26,17.79,2026-05-04
2026-05-04T09:33:49.122,RBLBANK,339.85,0.98,332.22,306.1,321.58,367.26,0.07,21.46,23.47,62.99,bank,banks - private sector,24.07,5.68,22.68,-0.04,0.29,316.43,301.37,17.53,2026-05-04
2026-05-04T09:33:49.122,EMCURE,1723.7,2.6,1652.48,1603.0,1624.23,1872.9,0.1,35.44,36.6,62.95,healthcare,pharmaceuticals - indian - bulk drugs & formln,10.74,6.12,35.54,0.19,0.15,1570.36,1459.66,14.6,2026-05-04
2026-05-04T09:33:49.122,BHEL,358.8,1.81,346.63,339.0,350.37,371.45,0.22,80.09,150.6,78.0,industrials,electric equipment,41.68,2.41,53.43,0.27,0.55,335.7,320.02,14.53,2026-05-04
2026-05-04T09:33:49.122,KARURVYSYA,297.7,1.43,287.73,290.65,288.56,311.41,0.06,10.42,11.31,55.55,bank,banks - private sector,13.12,3.17,39.27,0.12,0.35,281.42,269.5,14.52,2026-05-04
2026-05-04T09:33:49.122,RRKABEL,1633.1,3.95,1570.25,1451.8,1505.94,1823.84,1.22,27.49,36.09,68.14,industrials,cables - power,19.12,8.44,32.54,0.07,0.29,1474.45,1393.46,14.37,2026-05-04
2026-05-04T09:33:49.122,MAHABANK,79.34,1.24,77.35,76.45,79.02,79.81,0.11,7.46,8.58,63.83,bank,banks - public sector,24.15,0.4,45.55,0.25,0.39,73.95,70.36,13.62,2026-05-04
2026-05-04T09:33:49.122,NAM-INDIA,1031.9,2.17,992.74,982.1,1029.25,1035.87,0.08,42.71,42.01,60.33,financials,finance & investments,29.55,0.26,18.48,0.09,0.25,944.21,880.83,13.39,2026-05-04
2026-05-04T09:33:49.122,GRANULES,700.5,0.11,676.25,686.15,688.8,718.05,0.12,21.28,28.63,73.27,healthcare,pharmaceuticals - indian - bulk drugs & formln,34.3,1.7,36.14,0.12,0.47,655.48,622.97,13.1,2026-05-04
