Timestamp,Symbol,From52wh,3d range,5d,Sector,Industry,Free float,Scan_Date,Rs_score,Rscore_1mago,Rscore_3mago,Rscore_6mago,Rs_1m,Rs_3m,Rs_6m
2026-07-06T11:10:57.584,CEMPRO,0.06,10.25,22.11,realty,construction,8498.79,2026-07-06,,,,,,,
2026-07-06T11:10:57.584,DIACABS,0.11,10.77,10.77,industrials,cables - power,1841.98,2026-07-06,,,,,,,
2026-07-06T11:10:57.584,VTL,0.38,6.02,7.63,textiles,textiles - cotton/blended,6825.48,2026-07-06,,,,,,,
2026-07-06T11:10:57.584,SPECTRUM,0.78,13.5,18.15,industrials,electric equipment,879.52,2026-07-06,,,,,,,
2026-07-06T11:10:57.584,RPEL,0.89,4.76,13.55,building materials,refractories / intermediates,2215.52,2026-07-06,,,,,,,
2026-07-06T11:10:57.584,CGCL,0.91,6.11,10.28,financials,finance & investments,9115.82,2026-07-06,,,,,,,
2026-07-06T11:10:57.584,RANEHOLDIN,0.99,5.67,8.57,financials,finance & investments,1356.46,2026-07-06,,,,,,,
2026-07-06T11:10:57.584,RML,1.0,8.68,13.82,auto,auto ancillaries,1030.72,2026-07-06,,,,,,,
2026-07-06T11:10:57.584,KERNEX,1.04,9.36,18.11,consumer discretionary,electronics - components,2892.58,2026-07-06,,,,,,,
2026-07-06T11:10:57.584,SPARC,1.27,11.36,12.89,healthcare,miscellaneous,2885.09,2026-07-06,,,,,,,
2026-07-06T11:10:57.584,GHCLTEXTIL,1.32,13.94,15.88,textiles,textiles - spinning - synthetic / blended,837.97,2026-07-06,,,,,,,
2026-07-06T11:10:57.584,UFBL,1.48,12.9,19.4,consumer discretionary,hotels,1851.24,2026-07-06,,,,,,,
2026-07-06T11:10:57.584,JAYBARMARU,1.53,4.95,5.95,auto,auto ancillaries,775.18,2026-07-06,,,,,,,
2026-07-06T11:10:57.584,GRWRHITECH,1.57,5.83,7.48,industrials,packaging,6393.51,2026-07-06,,,,,,,
2026-07-06T11:10:57.584,ABDL,1.62,5.65,5.65,fmcg,breweries & distilleries,3659.89,2026-07-06,,,,,,,
2026-07-06T11:10:57.584,NGLFINE,1.68,13.79,13.79,healthcare,pharmaceuticals - indian - bulk drugs,546.51,2026-07-06,,,,,,,
2026-07-06T11:10:57.584,MMFL,1.74,12.13,15.63,industrials,castings & forgings,1091.62,2026-07-06,,,,,,,
2026-07-06T11:10:57.584,MSTCLTD,1.8,8.27,8.27,i.t,trading,1804.98,2026-07-06,,,,,,,
2026-07-06T11:10:57.584,VENUSPIPES,1.88,4.46,9.34,metals & mining,steel - medium / small,1938.74,2026-07-06,,,,,,,
2026-07-06T11:10:57.584,TRIVENI,1.98,7.09,15.84,fmcg,sugar,3972.7,2026-07-06,,,,,,,
2026-07-06T11:10:57.584,IBULLSLTD,1.98,11.81,14.35,miscellaneous,diversified - medium / small,4703.36,2026-07-06,,,,,,,
2026-07-06T11:10:57.584,SHILPAMED,2.05,7.94,9.53,healthcare,pharmaceuticals - indian - formulations,7053.21,2026-07-06,,,,,,,
2026-07-06T11:10:57.584,SPANDANA,2.33,16.1,21.56,financials,finance & investments,1443.39,2026-07-06,,,,,,,
2026-07-06T11:10:57.584,PAISALO,2.36,6.83,28.89,financials,finance & investments,3544.13,2026-07-06,,,,,,,
2026-07-06T11:10:57.584,JTLIND,2.39,10.35,13.09,metals & mining,steel - medium / small,1697.67,2026-07-06,,,,,,,
2026-07-06T11:10:57.584,SATIN,2.51,4.87,12.87,financials,finance & investments,1818.95,2026-07-06,,,,,,,
2026-07-06T11:10:57.584,THELEELA,2.82,6.68,6.68,services,hotels,3995.63,2026-07-06,,,,,,,
2026-07-06T11:10:57.584,TIRUPATIFL,2.86,11.89,24.64,industrials,castings & forgings,453.37,2026-07-06,,,,,,,
2026-07-06T11:10:57.584,GINNIFILA,2.9,19.16,20.47,textiles,textiles - cotton/blended,145.66,2026-07-06,,,,,,,
2026-07-06T11:10:57.584,CCL,3.08,3.49,5.54,fmcg,tea,8621.3,2026-07-06,,,,,,,
2026-07-06T11:10:57.584,BLSE,3.11,14.66,24.19,i.t,computers - software - medium / small,759.81,2026-07-06,,,,,,,
2026-07-06T11:10:57.584,PRIVISCL,3.15,3.6,4.45,chemicals,chemicals,5604.69,2026-07-06,,,,,,,
2026-07-06T11:10:57.584,MANGLMCEM,3.3,6.74,6.74,building materials,cement - north india,1544.18,2026-07-06,,,,,,,
2026-07-06T11:10:57.584,PSPPROJECT,3.34,9.62,14.4,realty,construction,1322.96,2026-07-06,,,,,,,
