Timestamp,Symbol,High,Lod price,Cmp,%ch,Initial_atr1.5sl,Sl,Target,Forward pe,Pe,Sector,Industry,%ch y_low,Srs,Ars,Srs y,Ars y,%ch_high,%ch 2 low,%ch sl,Atr%,%ch_3low,E_s50,Avg_true_range,Adr%,Brackets12,Ma_x,Rvol,M_cap,Va,Va_ma,Atr% x,Lod dist,Free float,Grand_total_number2,Scan_Date,Low 2%,Low5,R_vol,Rsi,Adx,Rs,Is,Tps,Rs score,From52wh,3d range,5d,Low,Max2,W rsi,Adr p - adr%
2026-04-01T08:03:51.553,DBOL,,,,,,,,,,fmcg,sugar,,,,,,,,,,,,,,,,,,,,,,380.36,,2026-04-01,,,,,,,,,,3.13,22.3,26.16,,,,
2026-04-01T08:03:51.553,SEAMECLTD,,,,,,,,,,miscellaneous,miscellaneous,,,,,,,,,,,,,,,,,,,,,,977.21,,2026-04-01,,,,,,,,,,3.76,8.28,12.43,,,,
2026-04-01T08:03:51.553,EMCURE,,,,,,,,,,healthcare,pharmaceuticals - indian - bulk drugs & formln,,,,,,,,,,,,,,,,,,,,,,6692.22,,2026-04-01,,,,,,,,,,4.56,8.27,15.79,,,,
2026-04-01T08:03:51.553,MBAPL,,,,,,,,,,chemicals,fertilizers,,,,,,,,,,,,,,,,,,,,,,1018.5,,2026-04-01,,,,,,,,,,5.92,5.48,9.51,,,,
2026-04-01T08:03:51.553,CCL,,,,,,,,,,fmcg,tea,,,,,,,,,,,,,,,,,,,,,,7492.28,,2026-04-01,,,,,,,,,,6.1,8.25,8.25,,,,
2026-04-01T08:03:51.553,KTKBANK,,,,,,,,,,bank,banks - private sector,,,,,,,,,,,,,,,,,,,,,,8431.02,,2026-04-01,,,,,,,,,,6.69,5.33,9.04,,,,
2026-04-01T08:03:51.553,GPIL,,,,,,,,,,metals & mining,steel - medium / small,,,,,,,,,,,,,,,,,,,,,,6573.22,,2026-04-01,,,,,,,,,,7.31,6.41,12.46,,,,
2026-04-01T08:03:51.553,MANOMAY,,,,,,,,,,textiles,textiles - products,,,,,,,,,,,,,,,,,,,,,,181.51,,2026-04-01,,,,,,,,,,9.36,12.67,21.14,,,,
2026-04-01T08:03:51.553,CENTUM,,,,,,,,,,consumer discretionary,electronics - components,,,,,,,,,,,,,,,,,,,,,,2163.17,,2026-04-01,,,,,,,,,,9.86,8.35,9.97,,,,
2026-04-01T08:03:51.553,WHEELS,,,,,,,,,,auto,auto ancillaries,,,,,,,,,,,,,,,,,,,,,,1015.85,,2026-04-01,,,,,,,,,,10.07,12.02,14.09,,,,
2026-04-01T08:03:51.553,HONASA,,,,,,,,,,services,trading,,,,,,,,,,,,,,,,,,,,,,6254.94,,2026-04-01,,,,,,,,,,10.76,5.42,8.17,,,,
2026-04-01T08:03:51.553,PREMIERPOL,,,,,,,,,,plastic products,plastics products,,,,,,,,,,,,,,,,,,,,,,212.99,,2026-04-01,,,,,,,,,,11.08,11.69,16.36,,,,
2026-04-01T08:03:51.553,MTARTECH,,,,,,,,,,aerospace & defence,engineering,,,,,,,,,,,,,,,,,,,,,,7403.06,,2026-04-01,,,,,,,,,,11.54,10.4,11.55,,,,
2026-04-01T08:03:51.553,BLISSGVS,,,,,,,,,,healthcare,pharmaceuticals - indian - formulations,,,,,,,,,,,,,,,,,,,,,,1474.31,,2026-04-01,,,,,,,,,,11.61,12.43,20.16,,,,
2026-04-01T08:03:51.553,SOUTHWEST,,,,,,,,,,metals & mining,mining / minerals / metals,,,,,,,,,,,,,,,,,,,,,,197.78,,2026-04-01,,,,,,,,,,12.04,13.13,17.84,,,,
2026-04-01T08:03:51.553,AETHER,,,,,,,,,,chemicals,chemicals,,,,,,,,,,,,,,,,,,,,,,3628.59,,2026-04-01,,,,,,,,,,12.44,12.06,16.21,,,,
2026-04-01T08:03:51.553,AGIIL,,,,,,,,,,realty,construction,,,,,,,,,,,,,,,,,,,,,,1006.89,,2026-04-01,,,,,,,,,,12.97,16.35,16.35,,,,
2026-04-01T08:03:51.553,GMDCLTD,,,,,,,,,,metals & mining,mining / minerals / metals,,,,,,,,,,,,,,,,,,,,,,4680.93,,2026-04-01,,,,,,,,,,13.03,7.75,7.75,,,,
2026-04-01T08:03:51.553,VENUSREM,,,,,,,,,,healthcare,pharmaceuticals - indian - formulations,,,,,,,,,,,,,,,,,,,,,,638.41,,2026-04-01,,,,,,,,,,13.2,10.97,11.03,,,,
2026-04-01T08:03:51.553,KINGFA,,,,,,,,,,plastic products,plastics products,,,,,,,,,,,,,,,,,,,,,,1890.28,,2026-04-01,,,,,,,,,,13.33,8.19,9.01,,,,
2026-04-01T08:03:51.553,SANSERA,,,,,,,,,,auto,auto ancillaries,,,,,,,,,,,,,,,,,,,,,,9012.97,,2026-04-01,,,,,,,,,,13.42,7.66,9.79,,,,
2026-04-01T08:03:51.553,INDSWFTLAB,,,,,,,,,,healthcare,pharmaceuticals - indian - bulk drugs & formln,,,,,,,,,,,,,,,,,,,,,,648.97,,2026-04-01,,,,,,,,,,13.52,16.1,16.1,,,,
2026-04-01T08:03:51.553,SMSPHARMA,,,,,,,,,,healthcare,pharmaceuticals - indian - bulk drugs,,,,,,,,,,,,,,,,,,,,,,1121.06,,2026-04-01,,,,,,,,,,13.61,11.54,13.31,,,,
2026-04-01T08:03:51.553,SAKAR,,,,,,,,,,healthcare,pharmaceuticals - indian - bulk drugs & formln,,,,,,,,,,,,,,,,,,,,,,522.82,,2026-04-01,,,,,,,,,,13.76,12.56,12.56,,,,
2026-04-01T08:03:51.553,VOLTAMP,,,,,,,,,,industrials,electric equipment,,,,,,,,,,,,,,,,,,,,,,6151.02,,2026-04-01,,,,,,,,,,13.9,6.42,6.42,,,,
2026-04-01T08:03:51.553,STLTECH,,,,,,,,,,industrials,cables - telephone,,,,,,,,,,,,,,,,,,,,,,4782.06,,2026-04-01,,,,,,,,,,14.28,13.03,16.34,,,,
2026-04-01T08:03:51.553,GODAVARIB,,,,,,,,,,fmcg,sugar,,,,,,,,,,,,,,,,,,,,,,554.36,,2026-04-01,,,,,,,,,,15.33,11.09,11.09,,,,
2026-04-01T08:03:51.553,PRIVISCL,,,,,,,,,,chemicals,chemicals,,,,,,,,,,,,,,,,,,,,,,4459.93,,2026-04-01,,,,,,,,,,15.77,5.23,7.39,,,,
2026-04-01T08:03:51.553,DATAPATTNS,,,,,,,,,,aerospace & defence,electronics - components,,,,,,,,,,,,,,,,,,,,,,9786.29,,2026-04-01,,,,,,,,,,15.91,10.84,10.93,,,,
2026-04-01T08:03:51.553,ABSLAMC,,,,,,,,,,financials,finance & investments,,,,,,,,,,,,,,,,,,,,,,6385.57,,2026-04-01,,,,,,,,,,16.08,9.21,9.21,,,,
2026-04-01T08:03:51.553,LINCOLN,,,,,,,,,,healthcare,pharmaceuticals - indian - formulations,,,,,,,,,,,,,,,,,,,,,,568.33,,2026-04-01,,,,,,,,,,16.55,10.19,10.19,,,,
2026-04-01T08:03:51.553,PRECWIRE,,,,,,,,,,metals & mining,mining / minerals / metals,,,,,,,,,,,,,,,,,,,,,,2316.68,,2026-04-01,,,,,,,,,,17.97,10.25,10.33,,,,
2026-04-01T08:03:51.553,TRIVENI,,,,,,,,,,fmcg,sugar,,,,,,,,,,,,,,,,,,,,,,3240.33,,2026-04-01,,,,,,,,,,18.95,12.78,24.47,,,,
2026-04-01T08:03:51.553,HEG,,,,,,,,,,industrials,electrodes - graphites,,,,,,,,,,,,,,,,,,,,,,4591.82,,2026-04-01,,,,,,,,,,19.29,19.76,25.32,,,,
2026-04-01T08:03:51.553,MEDPLUS,,,,,,,,,,consumer discretionary,trading,,,,,,,,,,,,,,,,,,,,,,6008.81,,2026-04-01,,,,,,,,,,19.65,4.94,7.13,,,,
2026-04-01T08:03:51.553,SPORTKING,,,,,,,,,,textiles,textiles - spinning - synthetic / blended,,,,,,,,,,,,,,,,,,,,,,365.85,,2026-04-01,,,,,,,,,,19.79,9.1,12.5,,,,
2026-04-01T08:03:51.553,AVANTIFEED,,,,,,,,,,fmcg,food - processing - indian,,,,,,,,,,,,,,,,,,,,,,9096.42,,2026-04-01,,,,,,,,,,21.02,9.47,15.4,,,,
2026-04-01T08:03:51.553,CUPID,,,,,,,,,,fmcg,personal care - indian,,,,,,,,,,,,,,,,,,,,,,6039.81,,2026-04-01,,,,,,,,,,21.15,8.23,12.66,,,,
2026-04-01T08:03:51.553,APEX,,,,,,,,,,fmcg,aquaculture,,,,,,,,,,,,,,,,,,,,,,310.45,,2026-04-01,,,,,,,,,,25.64,12.44,16.3,,,,
2026-04-01T08:03:51.553,ANTELOPUS,,,,,,,,,,energy,oil drilling / allied services,,,,,,,,,,,,,,,,,,,,,,602.14,,2026-04-01,,,,,,,,,,25.82,14.67,15.69,,,,
2026-04-01T08:03:51.553,SUMEETINDS,,,,,,,,,,textiles,textiles - manmade,,,,,,,,,,,,,,,,,,,,,,158.7,,2026-04-01,,,,,,,,,,26.79,12.16,12.16,,,,
2026-03-31T23:39:46.851,GAYAPROJ,,,,,,,,,,realty,construction,,,,,,,,,,,,,,,,,,,,,,258.93,,2026-03-31,,,,,,,,,,1.91,15.77,15.77,,,,
2026-03-31T23:39:46.851,GRANULES,,,,,,,,,,healthcare,pharmaceuticals - indian - bulk drugs & formln,,,,,,,,,,,,,,,,,,,,,,9210.78,,2026-03-31,,,,,,,,,,3.06,5.19,12.92,,,,
2026-03-31T23:39:46.851,DBOL,,,,,,,,,,fmcg,sugar,,,,,,,,,,,,,,,,,,,,,,380.36,,2026-03-31,,,,,,,,,,3.13,22.3,26.16,,,,
2026-03-31T23:39:46.851,SEAMECLTD,,,,,,,,,,miscellaneous,miscellaneous,,,,,,,,,,,,,,,,,,,,,,977.21,,2026-03-31,,,,,,,,,,3.76,8.28,12.43,,,,
2026-03-31T23:39:46.851,EMCURE,,,,,,,,,,healthcare,pharmaceuticals - indian - bulk drugs & formln,,,,,,,,,,,,,,,,,,,,,,6692.22,,2026-03-31,,,,,,,,,,4.56,8.27,15.79,,,,
2026-03-31T23:39:46.851,MBAPL,,,,,,,,,,chemicals,fertilizers,,,,,,,,,,,,,,,,,,,,,,1018.5,,2026-03-31,,,,,,,,,,5.92,5.48,9.51,,,,
2026-03-31T23:39:46.851,CCL,,,,,,,,,,fmcg,tea,,,,,,,,,,,,,,,,,,,,,,7492.28,,2026-03-31,,,,,,,,,,6.1,8.25,8.25,,,,
2026-03-31T23:39:46.851,KTKBANK,,,,,,,,,,bank,banks - private sector,,,,,,,,,,,,,,,,,,,,,,8431.02,,2026-03-31,,,,,,,,,,6.69,5.33,9.04,,,,
2026-03-31T23:39:46.851,GPIL,,,,,,,,,,metals & mining,steel - medium / small,,,,,,,,,,,,,,,,,,,,,,6573.22,,2026-03-31,,,,,,,,,,7.31,6.41,12.46,,,,
2026-03-31T23:39:46.851,MANOMAY,,,,,,,,,,textiles,textiles - products,,,,,,,,,,,,,,,,,,,,,,181.51,,2026-03-31,,,,,,,,,,9.36,12.67,21.14,,,,
2026-03-31T23:39:46.851,CENTUM,,,,,,,,,,consumer discretionary,electronics - components,,,,,,,,,,,,,,,,,,,,,,2163.17,,2026-03-31,,,,,,,,,,9.86,8.35,9.97,,,,
2026-03-31T23:39:46.851,WHEELS,,,,,,,,,,auto,auto ancillaries,,,,,,,,,,,,,,,,,,,,,,1015.85,,2026-03-31,,,,,,,,,,10.07,12.02,14.09,,,,
2026-03-31T23:39:46.851,HONASA,,,,,,,,,,services,trading,,,,,,,,,,,,,,,,,,,,,,6254.94,,2026-03-31,,,,,,,,,,10.76,5.42,8.17,,,,
2026-03-31T23:39:46.851,PREMIERPOL,,,,,,,,,,plastic products,plastics products,,,,,,,,,,,,,,,,,,,,,,212.99,,2026-03-31,,,,,,,,,,11.08,11.69,16.36,,,,
2026-03-31T23:39:46.851,MTARTECH,,,,,,,,,,aerospace & defence,engineering,,,,,,,,,,,,,,,,,,,,,,7403.06,,2026-03-31,,,,,,,,,,11.54,10.4,11.55,,,,
2026-03-31T23:39:46.851,BLISSGVS,,,,,,,,,,healthcare,pharmaceuticals - indian - formulations,,,,,,,,,,,,,,,,,,,,,,1474.31,,2026-03-31,,,,,,,,,,11.61,12.43,20.16,,,,
2026-03-31T23:39:46.851,SOUTHWEST,,,,,,,,,,metals & mining,mining / minerals / metals,,,,,,,,,,,,,,,,,,,,,,197.78,,2026-03-31,,,,,,,,,,12.04,13.13,17.84,,,,
2026-03-31T23:39:46.851,AETHER,,,,,,,,,,chemicals,chemicals,,,,,,,,,,,,,,,,,,,,,,3628.59,,2026-03-31,,,,,,,,,,12.44,12.06,16.21,,,,
2026-03-31T23:39:46.851,AGIIL,,,,,,,,,,realty,construction,,,,,,,,,,,,,,,,,,,,,,1006.89,,2026-03-31,,,,,,,,,,12.97,16.35,16.35,,,,
2026-03-31T23:39:46.851,GMDCLTD,,,,,,,,,,metals & mining,mining / minerals / metals,,,,,,,,,,,,,,,,,,,,,,4680.93,,2026-03-31,,,,,,,,,,13.03,7.75,7.75,,,,
2026-03-31T23:39:46.851,VENUSREM,,,,,,,,,,healthcare,pharmaceuticals - indian - formulations,,,,,,,,,,,,,,,,,,,,,,638.41,,2026-03-31,,,,,,,,,,13.2,10.97,11.03,,,,
2026-03-31T23:39:46.851,KINGFA,,,,,,,,,,plastic products,plastics products,,,,,,,,,,,,,,,,,,,,,,1890.28,,2026-03-31,,,,,,,,,,13.33,8.19,9.01,,,,
2026-03-31T23:39:46.851,SANSERA,,,,,,,,,,auto,auto ancillaries,,,,,,,,,,,,,,,,,,,,,,9012.97,,2026-03-31,,,,,,,,,,13.42,7.66,9.79,,,,
2026-03-31T23:39:46.851,INDSWFTLAB,,,,,,,,,,healthcare,pharmaceuticals - indian - bulk drugs & formln,,,,,,,,,,,,,,,,,,,,,,648.97,,2026-03-31,,,,,,,,,,13.52,16.1,16.1,,,,
2026-03-31T23:39:46.851,SMSPHARMA,,,,,,,,,,healthcare,pharmaceuticals - indian - bulk drugs,,,,,,,,,,,,,,,,,,,,,,1121.06,,2026-03-31,,,,,,,,,,13.61,11.54,13.31,,,,
2026-03-31T23:39:46.851,SAKAR,,,,,,,,,,healthcare,pharmaceuticals - indian - bulk drugs & formln,,,,,,,,,,,,,,,,,,,,,,522.82,,2026-03-31,,,,,,,,,,13.76,12.56,12.56,,,,
2026-03-31T23:39:46.851,VOLTAMP,,,,,,,,,,industrials,electric equipment,,,,,,,,,,,,,,,,,,,,,,6151.02,,2026-03-31,,,,,,,,,,13.9,6.42,6.42,,,,
2026-03-31T23:39:46.851,STLTECH,,,,,,,,,,industrials,cables - telephone,,,,,,,,,,,,,,,,,,,,,,4782.06,,2026-03-31,,,,,,,,,,14.28,13.03,16.34,,,,
2026-03-31T23:39:46.851,GODAVARIB,,,,,,,,,,fmcg,sugar,,,,,,,,,,,,,,,,,,,,,,554.36,,2026-03-31,,,,,,,,,,15.33,11.09,11.09,,,,
2026-03-31T23:39:46.851,PRIVISCL,,,,,,,,,,chemicals,chemicals,,,,,,,,,,,,,,,,,,,,,,4459.93,,2026-03-31,,,,,,,,,,15.77,5.23,7.39,,,,
2026-03-31T23:39:46.851,DATAPATTNS,,,,,,,,,,aerospace & defence,electronics - components,,,,,,,,,,,,,,,,,,,,,,9786.29,,2026-03-31,,,,,,,,,,15.91,10.84,10.93,,,,
2026-03-31T23:39:46.851,ABSLAMC,,,,,,,,,,financials,finance & investments,,,,,,,,,,,,,,,,,,,,,,6385.57,,2026-03-31,,,,,,,,,,16.08,9.21,9.21,,,,
2026-03-31T23:39:46.851,LINCOLN,,,,,,,,,,healthcare,pharmaceuticals - indian - formulations,,,,,,,,,,,,,,,,,,,,,,568.33,,2026-03-31,,,,,,,,,,16.55,10.19,10.19,,,,
2026-03-31T23:39:46.851,PRECWIRE,,,,,,,,,,metals & mining,mining / minerals / metals,,,,,,,,,,,,,,,,,,,,,,2316.68,,2026-03-31,,,,,,,,,,17.97,10.25,10.33,,,,
2026-03-31T23:39:46.851,TRIVENI,,,,,,,,,,fmcg,sugar,,,,,,,,,,,,,,,,,,,,,,3240.33,,2026-03-31,,,,,,,,,,18.95,12.78,24.47,,,,
2026-03-31T23:39:46.851,HEG,,,,,,,,,,industrials,electrodes - graphites,,,,,,,,,,,,,,,,,,,,,,4591.82,,2026-03-31,,,,,,,,,,19.29,19.76,25.32,,,,
2026-03-31T23:39:46.851,MEDPLUS,,,,,,,,,,consumer discretionary,trading,,,,,,,,,,,,,,,,,,,,,,6008.81,,2026-03-31,,,,,,,,,,19.65,4.94,7.13,,,,
2026-03-31T23:39:46.851,SPORTKING,,,,,,,,,,textiles,textiles - spinning - synthetic / blended,,,,,,,,,,,,,,,,,,,,,,365.85,,2026-03-31,,,,,,,,,,19.79,9.1,12.5,,,,
2026-03-31T23:39:46.851,AVANTIFEED,,,,,,,,,,fmcg,food - processing - indian,,,,,,,,,,,,,,,,,,,,,,9096.42,,2026-03-31,,,,,,,,,,21.02,9.47,15.4,,,,
2026-03-31T23:39:46.851,CUPID,,,,,,,,,,fmcg,personal care - indian,,,,,,,,,,,,,,,,,,,,,,6039.81,,2026-03-31,,,,,,,,,,21.15,8.23,12.66,,,,
2026-03-31T23:39:46.851,APEX,,,,,,,,,,fmcg,aquaculture,,,,,,,,,,,,,,,,,,,,,,310.45,,2026-03-31,,,,,,,,,,25.64,12.44,16.3,,,,
2026-03-31T23:39:46.851,ANTELOPUS,,,,,,,,,,energy,oil drilling / allied services,,,,,,,,,,,,,,,,,,,,,,602.14,,2026-03-31,,,,,,,,,,25.82,14.67,15.69,,,,
2026-03-31T23:39:46.851,SUMEETINDS,,,,,,,,,,textiles,textiles - manmade,,,,,,,,,,,,,,,,,,,,,,158.7,,2026-03-31,,,,,,,,,,26.79,12.16,12.16,,,,
2026-03-30T23:38:18.763,GAYAPROJ,,,,,,,,,,realty,construction,,,,,,,,,,,,,,,,,,,,,,258.93,,2026-03-30,,,,,,,,,,1.91,15.77,15.77,,,,
2026-03-30T23:38:18.763,GRANULES,,,,,,,,,,healthcare,pharmaceuticals - indian - bulk drugs & formln,,,,,,,,,,,,,,,,,,,,,,9210.78,,2026-03-30,,,,,,,,,,3.06,5.19,12.92,,,,
2026-03-30T23:38:18.763,DBOL,,,,,,,,,,fmcg,sugar,,,,,,,,,,,,,,,,,,,,,,380.36,,2026-03-30,,,,,,,,,,3.13,22.3,26.16,,,,
2026-03-30T23:38:18.763,SEAMECLTD,,,,,,,,,,miscellaneous,miscellaneous,,,,,,,,,,,,,,,,,,,,,,977.21,,2026-03-30,,,,,,,,,,3.76,8.28,12.43,,,,
2026-03-30T23:38:18.763,EMCURE,,,,,,,,,,healthcare,pharmaceuticals - indian - bulk drugs & formln,,,,,,,,,,,,,,,,,,,,,,6692.22,,2026-03-30,,,,,,,,,,4.56,8.27,15.79,,,,
2026-03-30T23:38:18.763,MBAPL,,,,,,,,,,chemicals,fertilizers,,,,,,,,,,,,,,,,,,,,,,1018.5,,2026-03-30,,,,,,,,,,5.92,5.48,9.51,,,,
2026-03-30T23:38:18.763,CCL,,,,,,,,,,fmcg,tea,,,,,,,,,,,,,,,,,,,,,,7492.28,,2026-03-30,,,,,,,,,,6.1,8.25,8.25,,,,
2026-03-30T23:38:18.763,KTKBANK,,,,,,,,,,bank,banks - private sector,,,,,,,,,,,,,,,,,,,,,,8431.02,,2026-03-30,,,,,,,,,,6.69,5.33,9.04,,,,
2026-03-30T23:38:18.763,GPIL,,,,,,,,,,metals & mining,steel - medium / small,,,,,,,,,,,,,,,,,,,,,,6573.22,,2026-03-30,,,,,,,,,,7.31,6.41,12.46,,,,
2026-03-30T23:38:18.763,MANOMAY,,,,,,,,,,textiles,textiles - products,,,,,,,,,,,,,,,,,,,,,,181.51,,2026-03-30,,,,,,,,,,9.36,12.67,21.14,,,,
2026-03-30T23:38:18.763,CENTUM,,,,,,,,,,consumer discretionary,electronics - components,,,,,,,,,,,,,,,,,,,,,,2163.17,,2026-03-30,,,,,,,,,,9.86,8.35,9.97,,,,
2026-03-30T23:38:18.763,WHEELS,,,,,,,,,,auto,auto ancillaries,,,,,,,,,,,,,,,,,,,,,,1015.85,,2026-03-30,,,,,,,,,,10.07,12.02,14.09,,,,
2026-03-30T23:38:18.763,HONASA,,,,,,,,,,services,trading,,,,,,,,,,,,,,,,,,,,,,6254.94,,2026-03-30,,,,,,,,,,10.76,5.42,8.17,,,,
2026-03-30T23:38:18.763,PREMIERPOL,,,,,,,,,,plastic products,plastics products,,,,,,,,,,,,,,,,,,,,,,212.99,,2026-03-30,,,,,,,,,,11.08,11.69,16.36,,,,
2026-03-30T23:38:18.763,MTARTECH,,,,,,,,,,aerospace & defence,engineering,,,,,,,,,,,,,,,,,,,,,,7403.06,,2026-03-30,,,,,,,,,,11.54,10.4,11.55,,,,
2026-03-30T23:38:18.763,BLISSGVS,,,,,,,,,,healthcare,pharmaceuticals - indian - formulations,,,,,,,,,,,,,,,,,,,,,,1474.31,,2026-03-30,,,,,,,,,,11.61,12.43,20.16,,,,
2026-03-30T23:38:18.763,SOUTHWEST,,,,,,,,,,metals & mining,mining / minerals / metals,,,,,,,,,,,,,,,,,,,,,,197.78,,2026-03-30,,,,,,,,,,12.04,13.13,17.84,,,,
2026-03-30T23:38:18.763,AETHER,,,,,,,,,,chemicals,chemicals,,,,,,,,,,,,,,,,,,,,,,3628.59,,2026-03-30,,,,,,,,,,12.44,12.06,16.21,,,,
2026-03-30T23:38:18.763,AGIIL,,,,,,,,,,realty,construction,,,,,,,,,,,,,,,,,,,,,,1006.89,,2026-03-30,,,,,,,,,,12.97,16.35,16.35,,,,
2026-03-30T23:38:18.763,GMDCLTD,,,,,,,,,,metals & mining,mining / minerals / metals,,,,,,,,,,,,,,,,,,,,,,4680.93,,2026-03-30,,,,,,,,,,13.03,7.75,7.75,,,,
2026-03-30T23:38:18.763,VENUSREM,,,,,,,,,,healthcare,pharmaceuticals - indian - formulations,,,,,,,,,,,,,,,,,,,,,,638.41,,2026-03-30,,,,,,,,,,13.2,10.97,11.03,,,,
2026-03-30T23:38:18.763,KINGFA,,,,,,,,,,plastic products,plastics products,,,,,,,,,,,,,,,,,,,,,,1890.28,,2026-03-30,,,,,,,,,,13.33,8.19,9.01,,,,
2026-03-30T23:38:18.763,SANSERA,,,,,,,,,,auto,auto ancillaries,,,,,,,,,,,,,,,,,,,,,,9012.97,,2026-03-30,,,,,,,,,,13.42,7.66,9.79,,,,
2026-03-30T23:38:18.763,INDSWFTLAB,,,,,,,,,,healthcare,pharmaceuticals - indian - bulk drugs & formln,,,,,,,,,,,,,,,,,,,,,,648.97,,2026-03-30,,,,,,,,,,13.52,16.1,16.1,,,,
2026-03-30T23:38:18.763,SMSPHARMA,,,,,,,,,,healthcare,pharmaceuticals - indian - bulk drugs,,,,,,,,,,,,,,,,,,,,,,1121.06,,2026-03-30,,,,,,,,,,13.61,11.54,13.31,,,,
2026-03-30T23:38:18.763,SAKAR,,,,,,,,,,healthcare,pharmaceuticals - indian - bulk drugs & formln,,,,,,,,,,,,,,,,,,,,,,522.82,,2026-03-30,,,,,,,,,,13.76,12.56,12.56,,,,
2026-03-30T23:38:18.763,VOLTAMP,,,,,,,,,,industrials,electric equipment,,,,,,,,,,,,,,,,,,,,,,6151.02,,2026-03-30,,,,,,,,,,13.9,6.42,6.42,,,,
2026-03-30T23:38:18.763,STLTECH,,,,,,,,,,industrials,cables - telephone,,,,,,,,,,,,,,,,,,,,,,4782.06,,2026-03-30,,,,,,,,,,14.28,13.03,16.34,,,,
2026-03-30T23:38:18.763,GODAVARIB,,,,,,,,,,fmcg,sugar,,,,,,,,,,,,,,,,,,,,,,554.36,,2026-03-30,,,,,,,,,,15.33,11.09,11.09,,,,
2026-03-30T23:38:18.763,PRIVISCL,,,,,,,,,,chemicals,chemicals,,,,,,,,,,,,,,,,,,,,,,4459.93,,2026-03-30,,,,,,,,,,15.77,5.23,7.39,,,,
2026-03-30T23:38:18.763,DATAPATTNS,,,,,,,,,,aerospace & defence,electronics - components,,,,,,,,,,,,,,,,,,,,,,9786.29,,2026-03-30,,,,,,,,,,15.91,10.84,10.93,,,,
2026-03-30T23:38:18.763,ABSLAMC,,,,,,,,,,financials,finance & investments,,,,,,,,,,,,,,,,,,,,,,6385.57,,2026-03-30,,,,,,,,,,16.08,9.21,9.21,,,,
2026-03-30T23:38:18.763,LINCOLN,,,,,,,,,,healthcare,pharmaceuticals - indian - formulations,,,,,,,,,,,,,,,,,,,,,,568.33,,2026-03-30,,,,,,,,,,16.55,10.19,10.19,,,,
2026-03-30T23:38:18.763,PRECWIRE,,,,,,,,,,metals & mining,mining / minerals / metals,,,,,,,,,,,,,,,,,,,,,,2316.68,,2026-03-30,,,,,,,,,,17.97,10.25,10.33,,,,
2026-03-30T23:38:18.763,TRIVENI,,,,,,,,,,fmcg,sugar,,,,,,,,,,,,,,,,,,,,,,3240.33,,2026-03-30,,,,,,,,,,18.95,12.78,24.47,,,,
2026-03-30T23:38:18.763,HEG,,,,,,,,,,industrials,electrodes - graphites,,,,,,,,,,,,,,,,,,,,,,4591.82,,2026-03-30,,,,,,,,,,19.29,19.76,25.32,,,,
2026-03-30T23:38:18.763,MEDPLUS,,,,,,,,,,consumer discretionary,trading,,,,,,,,,,,,,,,,,,,,,,6008.81,,2026-03-30,,,,,,,,,,19.65,4.94,7.13,,,,
2026-03-30T23:38:18.763,SPORTKING,,,,,,,,,,textiles,textiles - spinning - synthetic / blended,,,,,,,,,,,,,,,,,,,,,,365.85,,2026-03-30,,,,,,,,,,19.79,9.1,12.5,,,,
2026-03-30T23:38:18.763,AVANTIFEED,,,,,,,,,,fmcg,food - processing - indian,,,,,,,,,,,,,,,,,,,,,,9096.42,,2026-03-30,,,,,,,,,,21.02,9.47,15.4,,,,
2026-03-30T23:38:18.763,CUPID,,,,,,,,,,fmcg,personal care - indian,,,,,,,,,,,,,,,,,,,,,,6039.81,,2026-03-30,,,,,,,,,,21.15,8.23,12.66,,,,
2026-03-30T23:38:18.763,APEX,,,,,,,,,,fmcg,aquaculture,,,,,,,,,,,,,,,,,,,,,,310.45,,2026-03-30,,,,,,,,,,25.64,12.44,16.3,,,,
2026-03-30T23:38:18.763,ANTELOPUS,,,,,,,,,,energy,oil drilling / allied services,,,,,,,,,,,,,,,,,,,,,,602.14,,2026-03-30,,,,,,,,,,25.82,14.67,15.69,,,,
2026-03-30T23:38:18.763,SUMEETINDS,,,,,,,,,,textiles,textiles - manmade,,,,,,,,,,,,,,,,,,,,,,158.7,,2026-03-30,,,,,,,,,,26.79,12.16,12.16,,,,
2026-03-26T23:16:22.778,CALSOFT,14.2,,13.21,1.46,11.61,11.7,16.22,20.64,47.18,i.t,computers - software - medium / small,1.58,-0.15,-0.32,-0.18,-0.33,20.14,20.14,11.72,9.16,11.76,-0.43,1.21,,,,,,,,,41.31,,,2026-03-26,,,0.57,51.19,22.92,,,,,,,,12.71,14.2,42.39,9.44
2026-03-26T23:16:22.778,SIGMA,44.39,,40.41,4.72,35.28,37.3,46.63,1.55,1.64,i.t,computers - software - medium / small,0.61,-0.22,0.04,-0.27,-0.01,18.37,18.37,13.53,8.77,10.38,-4.96,3.54,,,,,,,,,36.98,,,2026-03-26,,,1.84,46.7,19.35,,,,,,,,39.1,44.39,40.49,8.15
2026-03-26T23:16:22.778,KESORAMIND,9.44,,9.1,5.94,8.21,7.4,12.49,11.97,0.05,miscellaneous,miscellaneous,2.13,0.4,0.49,0.31,0.41,25.53,25.53,7.76,7.24,22.81,-0.04,0.66,,,,,,,,,51.6,,,2026-03-26,,,2.22,56.59,24.96,,,,,,,,8.76,9.44,54.65,6.8
