Timestamp,Symbol,From52wh,3d range,5d,Sector,Industry,Free float,Scan_Date,Cmp,%ch,Low 2%,Low5,Sl,Target,R_vol,Forward pe,Pe,Rsi,Adx,%ch sl,Rs,Srs,Ars,Is,Tps,Rs score
2026-08-25T09:26:58.719,CLSEL,0.0,15.99,16.87,fmcg,food - processing - indian,417.6,2026-08-25,,,,,,,,,,,,,,,,,,
2026-08-25T09:26:58.719,PITTIENG,0.09,7.96,7.96,industrials,engineering,1930.59,2026-08-25,,,,,,,,,,,,,,,,,,
2026-08-25T09:26:58.719,PVRINOX,0.2,5.96,7.96,media,entertainment / electronic media software,9086.46,2026-08-25,,,,,,,,,,,,,,,,,,
2026-08-25T09:26:58.719,YATHARTH,0.44,9.94,10.2,healthcare,healthcare,3943.99,2026-08-25,,,,,,,,,,,,,,,,,,
2026-08-25T09:26:58.719,SOMANYCERA,0.64,9.69,10.12,building materials,ceramics - tiles / sanitaryware,1019.35,2026-08-25,,,,,,,,,,,,,,,,,,
2026-08-25T09:26:58.719,TI,0.84,3.18,3.83,fmcg,breweries & distilleries,9942.22,2026-08-25,,,,,,,,,,,,,,,,,,
2026-08-25T09:26:58.719,ARCHIDPLY,0.89,28.44,29.28,building materials,miscellaneous,72.12,2026-08-25,,,,,,,,,,,,,,,,,,
2026-08-25T09:26:58.719,INDIAGLYCO,1.1,9.41,10.39,fmcg,breweries & distilleries,3270.07,2026-08-25,,,,,,,,,,,,,,,,,,
2026-08-25T09:26:58.719,TIIL,1.16,11.68,15.61,metals & mining,steel - medium / small,2007.98,2026-08-25,,,,,,,,,,,,,,,,,,
2026-08-25T09:26:58.719,WELSPUNLIV,1.29,5.02,13.0,textiles,textiles - products,6117.26,2026-08-25,,,,,,,,,,,,,,,,,,
2026-08-25T09:26:58.719,DCBBANK,1.38,9.81,14.44,bank,banks - private sector,5481.37,2026-08-25,,,,,,,,,,,,,,,,,,
2026-08-25T09:26:58.719,EDELWEISS,2.05,6.84,10.09,financials,finance & investments,8408.65,2026-08-25,,,,,,,,,,,,,,,,,,
2026-08-25T09:26:58.719,TFCILTD,2.35,5.31,8.37,financials,finance - term-lending institutions,5865.15,2026-08-25,,,,,,,,,,,,,,,,,,
2026-08-25T09:26:58.719,GNFC,2.58,3.9,5.66,chemicals,chemicals,5200.7,2026-08-25,,,,,,,,,,,,,,,,,,
2026-08-25T09:26:58.719,ACMESOLAR,2.7,4.73,11.96,realty,engineering - turnkey services,8093.7,2026-08-25,,,,,,,,,,,,,,,,,,
2026-08-25T09:26:58.719,RATNAVEER,2.82,12.92,13.83,metals & mining,steel - medium / small,1070.76,2026-08-25,,,,,,,,,,,,,,,,,,
2026-08-25T09:26:58.719,SKIPPER,2.9,6.72,10.78,industrials,engineering,2177.87,2026-08-25,,,,,,,,,,,,,,,,,,
2026-08-25T09:26:58.719,ENTERO,3.15,16.83,17.97,healthcare,trading,3267.66,2026-08-25,,,,,,,,,,,,,,,,,,
2026-08-25T09:26:58.719,ENGINERSIN,3.66,9.46,9.86,realty,engineering - turnkey services,7037.67,2026-08-25,,,,,,,,,,,,,,,,,,
2026-08-25T09:26:58.719,AZAD,3.84,5.75,6.62,aerospace & defence,engineering,8190.23,2026-08-25,,,,,,,,,,,,,,,,,,
2026-08-25T09:26:58.719,MINDACORP,4.93,4.32,5.55,auto,auto ancillaries,6145.32,2026-08-25,,,,,,,,,,,,,,,,,,
2026-08-25T09:26:58.719,SUVEN,5.02,8.88,18.88,healthcare,miscellaneous,2952.35,2026-08-25,,,,,,,,,,,,,,,,,,
2026-08-25T09:26:58.719,JSFB,5.18,8.0,8.16,bank,banks - private sector,5035.19,2026-08-25,,,,,,,,,,,,,,,,,,
2026-08-25T09:26:58.719,TBZ,5.48,16.31,17.58,consumer discretionary,diamond cutting / jewellery,482.72,2026-08-25,,,,,,,,,,,,,,,,,,
2026-08-25T09:26:58.719,FCL,5.99,18.31,19.49,chemicals,chemicals,2120.42,2026-08-25,,,,,,,,,,,,,,,,,,
2026-08-25T09:26:58.719,KRN,6.14,5.47,9.38,industrials,engineering,3368.78,2026-08-25,,,,,,,,,,,,,,,,,,
2026-08-25T09:26:58.719,BLUSPRING,6.26,16.1,24.25,miscellaneous,diversified - large,803.22,2026-08-25,,,,,,,,,,,,,,,,,,
2026-08-25T09:26:58.719,NAHARINDUS,6.43,30.57,31.61,textiles,textiles - cotton/blended,179.04,2026-08-25,,,,,,,,,,,,,,,,,,
2026-08-25T09:26:58.719,ALKYLAMINE,6.45,10.44,12.62,chemicals,chemicals,2945.43,2026-08-25,,,,,,,,,,,,,,,,,,
2026-08-25T09:26:58.719,TVSSCS,6.62,16.63,17.11,transportation,miscellaneous,3438.11,2026-08-25,,,,,,,,,,,,,,,,,,
2026-08-25T09:26:58.719,SENORES,6.77,9.8,9.8,healthcare,pharmaceuticals - indian - formulations,3720.03,2026-08-25,,,,,,,,,,,,,,,,,,
2026-08-25T09:26:58.719,GENUSPOWER,6.89,3.62,12.28,consumer discretionary,electronics - components,6263.9,2026-08-25,,,,,,,,,,,,,,,,,,
2026-08-25T09:26:58.719,BALAMINES,7.4,10.11,10.64,chemicals,chemicals,3331.69,2026-08-25,,,,,,,,,,,,,,,,,,
2026-08-25T09:26:58.719,VIYASH,7.52,4.87,10.02,healthcare,pharmaceuticals - indian - bulk drugs & formln,4658.61,2026-08-25,,,,,,,,,,,,,,,,,,
2026-08-25T09:26:58.719,BEPL,7.58,4.4,8.61,energy,petrochemicals,1354.67,2026-08-25,,,,,,,,,,,,,,,,,,
2026-08-25T09:26:58.719,UTTAMSUGAR,8.58,12.93,25.41,fmcg,sugar,316.82,2026-08-25,,,,,,,,,,,,,,,,,,
2026-08-25T09:26:58.719,EMIL,8.75,6.75,8.29,consumer discretionary,trading,2405.51,2026-08-25,,,,,,,,,,,,,,,,,,
2026-08-25T09:26:58.719,LTFOODS,8.84,15.15,16.36,fmcg,food - processing - indian,7610.18,2026-08-25,,,,,,,,,,,,,,,,,,
2026-08-25T09:26:58.719,FMGOETZE,9.05,12.81,14.85,auto,auto ancillaries,730.83,2026-08-25,,,,,,,,,,,,,,,,,,
2026-08-25T09:26:58.719,VINCOFE,9.32,11.78,13.96,consumer discretionary,trading,1552.67,2026-08-25,,,,,,,,,,,,,,,,,,
2026-08-25T09:26:58.719,BAJAJHIND,9.5,17.49,40.24,fmcg,sugar,4875.23,2026-08-25,,,,,,,,,,,,,,,,,,
2026-08-25T09:26:58.719,KRONOX,9.59,16.97,49.41,chemicals,chemicals,193.3,2026-08-25,,,,,,,,,,,,,,,,,,
2026-08-25T09:26:58.719,DALMIASUG,9.62,14.46,15.56,fmcg,sugar,954.34,2026-08-25,,,,,,,,,,,,,,,,,,
2026-08-25T09:26:58.719,DWARKESH,9.65,16.15,34.43,fmcg,sugar,580.21,2026-08-25,,,,,,,,,,,,,,,,,,
2026-08-25T09:26:58.719,CGCL,10.06,10.09,10.09,financials,finance & investments,9175.6,2026-08-25,,,,,,,,,,,,,,,,,,
2026-08-25T09:26:58.719,AVADHSUGAR,10.26,16.21,27.1,fmcg,sugar,629.58,2026-08-25,,,,,,,,,,,,,,,,,,
2026-08-25T09:26:58.719,MAWANASUG,10.37,21.26,31.18,fmcg,sugar,209.95,2026-08-25,,,,,,,,,,,,,,,,,,
2026-08-25T09:26:58.719,THYROCARE,10.38,5.67,10.1,healthcare,healthcare,3690.07,2026-08-25,,,,,,,,,,,,,,,,,,
