Timestamp,Symbol,Rs_score,Rscore_1mago,Rscore_3mago,Rscore_6mago,Rs_1m,Rs_3m,Rs_6m,Scan_Date,From52wh,3d range,5d,Sector,Industry,Free float
2026-08-25T09:26:59.235,BAJAJCON,25.53,31.16,51.72,26.97,-0.12,-0.14,0.28,2026-08-25,,,,,,
2026-08-25T09:26:59.235,MOREPENLAB,25.49,-0.78,-6.34,-7.87,0.67,1.16,1.45,2026-08-25,,,,,,
2026-08-25T09:26:59.235,SHILPAMED,25.46,11.02,9.75,-0.69,0.37,0.69,1.59,2026-08-25,,,,,,
2026-08-25T09:26:59.235,IDEA,25.25,16.01,28.26,9.93,0.08,0.0,0.22,2026-08-25,,,,,,
2026-08-25T09:26:59.235,NATIONALUM,24.69,17.8,31.89,21.99,0.18,-0.04,0.16,2026-08-25,,,,,,
2026-08-25T09:26:59.235,SJS,24.55,21.78,20.69,22.89,0.06,0.26,0.38,2026-08-25,,,,,,
2026-08-25T09:26:59.235,FCL,24.37,12.08,13.84,-1.96,0.2,0.22,0.9,2026-08-25,,,,,,
2026-08-25T09:26:59.235,SYRMA,24.27,20.49,22.78,18.87,0.11,0.38,0.69,2026-08-25,,,,,,
2026-08-25T09:26:59.235,APARINDS,23.85,15.05,15.98,12.16,0.21,0.35,0.66,2026-08-25,,,,,,
2026-08-25T09:26:59.235,KTKBANK,23.64,12.68,9.36,3.38,0.18,0.26,0.64,2026-08-25,,,,,,
2026-08-25T09:26:59.235,AEGISLOG,22.89,17.77,-4.57,-2.92,0.05,0.89,0.95,2026-08-25,,,,,,
2026-08-25T09:26:59.235,MCX,22.56,15.39,36.85,26.42,0.19,-0.01,0.4,2026-08-25,,,,,,
2026-08-25T09:26:59.235,SETL,22.56,14.27,-5.42,-4.73,0.11,1.32,1.38,2026-08-25,,,,,,
2026-08-25T09:26:59.235,AVADHSUGAR,22.23,3.31,-3.17,-4.98,0.49,0.72,1.37,2026-08-25,,,,,,
2026-08-25T09:26:59.235,RATNAVEER,21.8,8.69,3.52,0.51,0.38,0.57,0.77,2026-08-25,,,,,,
2026-08-25T09:26:59.235,RATEGAIN,21.73,20.4,11.65,-1.9,0.06,0.32,0.71,2026-08-25,,,,,,
2026-08-25T09:26:59.235,PFOCUS,21.69,16.88,32.18,44.86,0.06,0.27,0.07,2026-08-25,,,,,,
2026-08-25T09:26:59.235,APOLLO,21.53,25.8,46.08,22.71,-0.02,-0.06,0.64,2026-08-25,,,,,,
2026-08-25T09:26:59.235,MANINDS,20.21,6.97,15.28,12.77,0.38,0.32,0.73,2026-08-25,,,,,,
2026-08-25T09:26:59.235,ADANIENSOL,20.14,23.14,17.29,9.28,-0.1,0.05,0.49,2026-08-25,,,,,,
2026-08-25T09:26:59.235,AZAD,19.97,13.02,5.2,4.27,0.18,0.36,0.67,2026-08-25,,,,,,
2026-08-25T09:26:59.235,BHEL,19.96,16.61,18.44,6.61,-0.02,-0.02,0.57,2026-08-25,,,,,,
2026-08-25T09:26:59.235,EBGNG,19.78,NaN,NaN,NaN,0.01,0.34,0.72,2026-08-25,,,,,,
2026-08-25T09:26:59.235,SONACOMS,19.46,12.49,4.86,1.04,0.13,0.34,0.53,2026-08-25,,,,,,
2026-08-25T09:26:59.235,KERNEX,18.99,25.09,15.05,2.99,-0.17,0.3,0.69,2026-08-25,,,,,,
2026-08-25T09:26:59.235,DATAPATTNS,18.67,15.02,13.82,13.28,0.02,0.14,0.61,2026-08-25,,,,,,
2026-08-25T09:26:59.235,MARKSANS,18.6,2.87,3.46,-6.57,0.23,0.27,0.78,2026-08-25,,,,,,
2026-08-25T09:26:59.235,IDEAFORGE,18.59,15.12,16.22,-0.6,-0.07,-0.07,0.9,2026-08-25,,,,,,
2026-08-25T09:26:59.235,GANDHAR,18.4,12.85,0.32,-1.54,0.04,0.57,0.71,2026-08-25,,,,,,
2026-08-25T09:26:59.235,CYIENTDLM,18.38,10.29,-1.84,-4.22,0.11,0.71,1.07,2026-08-25,,,,,,
2026-08-25T09:26:59.235,ARVIND,18.32,13.75,8.74,2.85,0.01,0.08,0.4,2026-08-25,,,,,,
2026-08-25T09:26:59.235,KRN,18.12,11.77,9.38,-0.86,0.21,0.38,0.9,2026-08-25,,,,,,
2026-08-25T09:26:59.235,JAYNECOIND,18.0,23.48,34.81,30.7,0.19,0.02,0.26,2026-08-25,,,,,,
2026-08-25T09:26:59.235,ASTRAMICRO,17.97,19.7,6.93,6.03,-0.05,0.26,0.87,2026-08-25,,,,,,
2026-08-25T09:26:59.235,SUVEN,17.91,5.1,8.05,4.09,0.2,0.36,1.45,2026-08-25,,,,,,
2026-08-25T09:26:59.235,MOTHERSON,17.89,11.1,9.87,13.14,0.13,0.23,0.25,2026-08-25,,,,,,
2026-08-25T09:26:59.235,GAEL,17.4,9.65,10.96,5.22,0.14,0.11,0.29,2026-08-25,,,,,,
2026-08-25T09:26:59.235,SHRIRAMFIN,17.26,13.4,11.1,23.18,0.08,0.18,0.04,2026-08-25,,,,,,
2026-08-25T09:26:59.235,MAWANASUG,17.21,3.48,1.39,-3.44,0.34,0.49,0.88,2026-08-25,,,,,,
2026-08-25T09:26:59.235,QPOWER,17.1,6.49,43.89,NaN,0.19,0.18,0.49,2026-08-25,,,,,,
2026-08-25T09:26:59.235,VEDL,16.68,15.17,29.32,14.95,0.04,-0.2,0.12,2026-08-25,,,,,,
2026-08-25T09:26:59.235,AKUMS,16.53,6.56,-0.43,-2.47,0.15,0.46,0.59,2026-08-25,,,,,,
2026-08-25T09:26:59.235,BLUSPRING,15.65,7.12,NaN,NaN,0.17,0.88,1.19,2026-08-25,,,,,,
2026-08-25T09:26:59.235,ADANIPOWER,15.44,17.34,28.84,10.35,-0.05,-0.17,0.4,2026-08-25,,,,,,
2026-08-25T09:26:59.235,IBULLSLTD,15.03,25.47,11.27,-8.99,-0.11,0.37,1.88,2026-08-25,,,,,,
2026-08-25T09:26:59.235,WELSPUNLIV,14.93,5.31,0.24,2.45,0.18,0.39,0.39,2026-08-25,,,,,,
2026-08-25T09:26:59.235,BELRISE,14.79,20.9,NaN,NaN,-0.01,0.06,0.24,2026-08-25,,,,,,
2026-08-25T09:26:59.235,UJJIVANSFB,14.31,11.31,5.99,17.87,-0.01,0.28,0.12,2026-08-25,,,,,,
2026-08-25T09:26:59.235,FINCABLES,14.16,2.47,4.85,-2.6,0.29,0.18,0.57,2026-08-25,,,,,,
2026-08-25T09:26:59.235,BALAMINES,13.84,9.09,7.64,-7.55,-0.01,0.21,1.05,2026-08-25,,,,,,
2026-08-25T09:26:59.235,IFCI,13.67,4.08,6.97,7.18,0.18,0.29,0.33,2026-08-25,,,,,,
2026-08-25T09:26:59.235,DCBBANK,13.56,7.66,7.8,16.9,0.07,0.13,0.03,2026-08-25,,,,,,
2026-08-25T09:26:59.235,CONFIPET,13.47,14.68,4.53,-11.18,-0.12,0.13,1.15,2026-08-25,,,,,,
2026-08-25T09:26:59.235,BBOX,13.37,11.33,27.25,2.46,-0.02,-0.23,0.43,2026-08-25,,,,,,
2026-08-25T09:26:59.235,GOLDIETF,13.32,9.69,15.73,17.63,0.12,0.02,0.06,2026-08-25,,,,,,
2026-08-25T09:26:59.235,GOLDBEES,13.28,9.56,15.64,17.48,0.12,0.02,0.06,2026-08-25,,,,,,
2026-08-25T09:26:59.235,HDFCGOLD,13.28,9.62,15.76,17.49,0.12,0.02,0.07,2026-08-25,,,,,,
2026-08-25T09:26:59.235,TATAGOLD,13.26,9.57,15.69,17.4,0.12,0.02,0.07,2026-08-25,,,,,,
2026-06-11T05:53:39.411,KSHITIJPOL,,,,,,,,2026-06-11,0.0,9.94,20.56,miscellaneous,printing & stationery,105.81
2026-06-11T05:53:39.411,CARYSIL,,,,,,,,2026-06-11,0.68,14.11,14.11,consumer discretionary,domestic appliances,1988.79
2026-06-11T05:53:39.411,AKUMS,,,,,,,,2026-06-11,0.82,9.77,10.72,healthcare,pharmaceuticals - indian - bulk drugs & formln,2305.55
2026-06-11T05:53:39.411,GAYAPROJ,,,,,,,,2026-06-11,1.14,10.0,12.82,realty,construction,391.1
2026-06-11T05:53:39.411,ABSLAMC,,,,,,,,2026-06-11,1.17,9.1,9.21,financials,finance & investments,8075.49
2026-06-11T05:53:39.411,CEMPRO,,,,,,,,2026-06-11,1.61,17.29,23.67,realty,construction,6914.73
2026-06-11T05:53:39.411,NEOGEN,,,,,,,,2026-06-11,1.99,9.16,12.24,chemicals,chemicals,2567.34
2026-06-11T05:53:39.411,RATEGAIN,,,,,,,,2026-06-11,2.29,7.19,7.19,i.t,computers - software - medium / small,4743.35
2026-06-11T05:53:39.411,RUBYMILLS,,,,,,,,2026-06-11,2.39,12.74,28.52,textiles,textiles - composite,296.46
2026-06-11T05:53:39.411,HONASA,,,,,,,,2026-06-11,2.42,4.25,5.52,services,trading,8695.05
2026-06-11T05:53:39.411,PAISALO,,,,,,,,2026-06-11,2.44,7.85,14.45,financials,finance & investments,3152.93
2026-06-11T05:53:39.411,UFBL,,,,,,,,2026-06-11,2.49,11.39,38.82,consumer discretionary,hotels,1432.72
2026-06-11T05:53:39.411,JNKINDIA,,,,,,,,2026-06-11,2.54,27.72,32.66,realty,engineering - turnkey services,897.66
2026-06-11T05:53:39.411,J&KBANK,,,,,,,,2026-06-11,2.58,9.09,9.09,bank,banks - private sector,6898.96
2026-06-11T05:53:39.411,SOUTHWEST,,,,,,,,2026-06-11,2.64,11.41,12.27,metals & mining,mining / minerals / metals,248.77
2026-06-11T05:53:39.411,KERNEX,,,,,,,,2026-06-11,2.78,9.69,9.7,consumer discretionary,electronics - components,2301.18
2026-06-11T05:53:39.411,KOVAI,,,,,,,,2026-06-11,3.24,12.71,12.71,healthcare,healthcare,2786.28
2026-06-11T05:53:39.411,CCL,,,,,,,,2026-06-11,3.46,16.49,16.59,fmcg,tea,8587.48
2026-06-11T05:53:39.411,NARMADA,,,,,,,,2026-06-11,3.56,24.44,24.44,fmcg,miscellaneous,82.14
2026-06-11T05:53:39.411,SANDHAR,,,,,,,,2026-06-11,3.57,9.01,9.32,auto,auto ancillaries,1280.89
2026-06-11T05:53:39.411,SAKAR,,,,,,,,2026-06-11,3.71,12.85,12.85,healthcare,pharmaceuticals - indian - bulk drugs & formln,880.02
2026-06-11T05:53:39.411,SHILPAMED,,,,,,,,2026-06-11,3.82,10.46,14.11,healthcare,pharmaceuticals - indian - formulations,6542.72
2026-06-11T05:53:39.411,BELRISE,,,,,,,,2026-06-11,3.96,12.35,12.35,auto,auto ancillaries,6779.74
2026-06-11T05:53:39.411,ARVIND,,,,,,,,2026-06-11,4.17,4.31,6.13,textiles,textiles - cotton/blended,7820.05
2026-06-11T05:53:39.411,EQUITASBNK,,,,,,,,2026-06-11,4.43,6.02,10.28,bank,banks - private sector,8388.95
2026-06-11T05:53:39.411,MAYURUNIQ,,,,,,,,2026-06-11,4.46,18.43,18.43,consumer discretionary,leather / leather products,1453.29
2026-06-11T05:53:39.411,INOXINDIA,,,,,,,,2026-06-11,4.46,28.28,34.78,industrials,packaging,4292.21
2026-06-11T05:53:39.411,BLSE,,,,,,,,2026-06-11,4.64,5.63,6.6,i.t,computers - software - medium / small,619.64
2026-06-11T05:53:39.411,KIRLPNU,,,,,,,,2026-06-11,4.65,11.59,11.59,industrials,compressors / drilling equipment,6461.52
2026-06-11T05:53:39.411,RPEL,,,,,,,,2026-06-11,4.91,11.37,23.46,building materials,refractories / intermediates,1959.4
2026-06-11T05:53:39.411,CHENNPETRO,,,,,,,,2026-06-11,5.18,7.55,10.37,energy,refineries,5769.12
2026-06-11T05:53:39.411,VTL,,,,,,,,2026-06-11,5.19,7.13,7.13,textiles,textiles - cotton/blended,6194.83
2026-06-11T05:53:39.411,SANSTAR,,,,,,,,2026-06-11,5.3,5.88,7.75,fmcg,miscellaneous,620.37
2026-06-11T05:53:39.411,SATIN,,,,,,,,2026-06-11,5.33,6.67,7.77,financials,finance & investments,1648.74
2026-06-11T05:53:39.411,BAJAJCON,,,,,,,,2026-06-11,5.38,8.1,8.83,fmcg,personal care - indian,4192.48
2026-06-11T05:53:39.411,HINDOILEXP,,,,,,,,2026-06-11,5.41,8.33,13.92,energy,oil drilling / allied services,2359.88
2026-06-11T05:53:39.411,RAIN,,,,,,,,2026-06-11,5.41,9.67,9.67,miscellaneous,miscellaneous,3912.52
2026-06-11T05:53:39.411,SIS,,,,,,,,2026-06-11,5.5,7.79,10.73,miscellaneous,miscellaneous,1650.45
2026-06-11T05:53:39.411,RISHABH,,,,,,,,2026-06-11,5.69,11.55,11.55,industrials,electric equipment,626.6
2026-06-11T05:53:39.411,BALAMINES,,,,,,,,2026-06-11,5.81,13.73,13.73,chemicals,chemicals,3135.79
2026-06-11T05:53:39.411,VENUSREM,,,,,,,,2026-06-11,5.95,10.86,14.41,healthcare,pharmaceuticals - indian - formulations,1271.68
2026-06-11T05:53:39.411,VETO,,,,,,,,2026-06-11,6.09,10.76,27.22,industrials,electric equipment,151.84
2026-06-11T05:53:39.411,ASIANENE,,,,,,,,2026-06-11,6.12,7.31,12.43,energy,oil drilling / allied services,649.05
2026-06-11T05:53:39.411,SKMEGGPROD,,,,,,,,2026-06-11,6.28,9.53,11.43,fmcg,food - processing - indian,540.28
2026-06-11T05:53:39.411,CEIGALL,,,,,,,,2026-06-11,6.61,8.79,8.79,realty,construction,1127.95
2026-06-11T05:53:39.411,SHAILY,,,,,,,,2026-06-11,6.67,8.45,8.45,plastic products,plastics products,7851.09
2026-06-11T05:53:39.411,PANAMAPET,,,,,,,,2026-06-11,6.68,23.41,23.71,energy,petrochemicals,850.3
2026-06-11T05:53:39.411,YATHARTH,,,,,,,,2026-06-11,6.73,6.7,6.7,healthcare,healthcare,3535.32
2026-06-11T05:53:39.411,SENORES,,,,,,,,2026-06-11,6.85,14.89,14.89,healthcare,pharmaceuticals - indian - formulations,2776.3
2026-06-11T05:53:39.411,KDDL,,,,,,,,2026-06-11,6.85,6.65,10.7,consumer discretionary,miscellaneous,1749.07
2026-06-11T05:53:39.411,ATALREAL,,,,,,,,2026-06-11,6.91,33.89,35.98,realty,construction,256.61
2026-06-11T05:53:39.411,ADFFOODS,,,,,,,,2026-06-11,7.11,5.43,7.53,fmcg,food - processing - indian,1966.02
2026-06-11T05:53:39.411,DEEDEV,,,,,,,,2026-06-11,7.15,7.7,15.04,metals & mining,steel - medium / small,1351.58
2026-06-11T05:53:39.411,NITINSPIN,,,,,,,,2026-06-11,7.19,4.79,11.95,textiles,textiles - cotton/blended,1275.55
2026-06-11T05:53:39.411,DIACABS,,,,,,,,2026-06-11,7.25,8.47,13.2,industrials,cables - power,1658.68
2026-06-11T05:53:39.411,SEAMECLTD,,,,,,,,2026-06-11,7.28,4.76,6.68,miscellaneous,miscellaneous,1099.29
2026-06-11T05:53:39.411,WABAG,,,,,,,,2026-06-11,7.3,4.78,5.22,realty,engineering - turnkey services,7814.24
2026-06-11T05:53:39.411,SASKEN,,,,,,,,2026-06-11,7.31,16.72,16.72,i.t,computers - software - medium / small,1959.16
2026-06-11T05:53:39.411,TALBROAUTO,,,,,,,,2026-06-11,7.37,10.68,10.7,auto,auto ancillaries,902.39
2026-06-11T05:53:39.411,KRISHANA,,,,,,,,2026-06-11,7.38,6.36,7.06,chemicals,fertilizers,1113.61
2026-06-11T05:53:39.411,IOLCP,,,,,,,,2026-06-11,7.46,9.11,11.9,healthcare,pharmaceuticals - indian - bulk drugs & formln,1801.44
2026-06-11T05:53:39.411,MIDHANI,,,,,,,,2026-06-11,7.59,8.89,8.89,aerospace & defence,steel - medium / small,2111.02
2026-06-11T05:53:39.411,IDEAFORGE,,,,,,,,2026-06-11,7.61,8.68,11.5,aerospace & defence,engineering,2815.02
2026-06-11T05:53:39.411,ACMESOLAR,,,,,,,,2026-06-11,7.65,9.19,12.21,realty,engineering - turnkey services,3410.71
2026-06-11T05:53:39.411,JAYBARMARU,,,,,,,,2026-06-11,7.84,19.16,19.16,auto,auto ancillaries,586.04
2026-06-11T05:53:39.411,THYROCARE,,,,,,,,2026-06-11,7.86,16.82,16.82,healthcare,healthcare,3313.78
2026-06-11T05:53:39.411,RPTECH,,,,,,,,2026-06-11,7.97,9.1,9.1,services,trading,1255.09
2026-06-11T05:53:39.411,SOTL,,,,,,,,2026-06-11,8.09,10.07,13.66,energy,petrochemicals,1172.69
2026-06-11T05:53:39.411,RSWM,,,,,,,,2026-06-11,8.1,17.19,31.15,textiles,textiles - cotton/blended,429.58
2026-06-11T05:53:39.411,AZAD,,,,,,,,2026-06-11,8.11,8.23,10.08,aerospace & defence,engineering,6158.35
2026-06-11T05:53:39.411,BBOX,,,,,,,,2026-06-11,8.19,14.06,16.49,i.t,computers - software - medium / small,5393.4
2026-06-11T05:53:39.411,YASHO,,,,,,,,2026-06-11,8.26,12.37,21.77,chemicals,chemicals,957.61
2026-06-11T05:53:39.411,WELSPUNLIV,,,,,,,,2026-06-11,8.27,5.08,5.72,textiles,textiles - products,4540.04
2026-06-11T05:53:39.411,DIVGIITTS,,,,,,,,2026-06-11,8.41,4.88,7.65,auto,auto ancillaries,939.09
2026-06-11T05:53:39.411,UNIVCABLES,,,,,,,,2026-06-11,8.57,9.84,11.92,industrials,cables - power,1574.66
2026-06-11T05:53:39.411,ASHIANA,,,,,,,,2026-06-11,8.65,7.91,7.91,realty,construction,1390.72
2026-06-11T05:53:39.411,GALAPREC,,,,,,,,2026-06-11,8.71,4.49,8.93,industrials,fasteners,511.06
2026-06-11T05:53:39.411,MARKSANS,,,,,,,,2026-06-11,8.78,11.96,11.96,healthcare,pharmaceuticals - indian - formulations,6280.21
2026-06-11T05:53:39.411,DHANBANK,,,,,,,,2026-06-11,8.84,7.97,10.52,bank,banks - private sector,1265.4
2026-06-11T05:53:39.411,USHAMART,,,,,,,,2026-06-11,8.88,6.73,10.83,metals & mining,steel - medium / small,8803.01
2026-06-10T21:31:04.245,KSHITIJPOL,,,,,,,,2026-06-10,0.0,9.94,20.56,miscellaneous,printing & stationery,105.81
2026-06-10T21:31:04.245,CARYSIL,,,,,,,,2026-06-10,0.68,14.11,14.11,consumer discretionary,domestic appliances,1988.79
2026-06-10T21:31:04.245,AKUMS,,,,,,,,2026-06-10,0.82,9.77,10.72,healthcare,pharmaceuticals - indian - bulk drugs & formln,2305.55
2026-06-10T21:31:04.245,GAYAPROJ,,,,,,,,2026-06-10,1.14,10.0,12.82,realty,construction,391.1
2026-06-10T21:31:04.245,ABSLAMC,,,,,,,,2026-06-10,1.17,9.1,9.21,financials,finance & investments,8075.49
2026-06-10T21:31:04.245,CEMPRO,,,,,,,,2026-06-10,1.61,17.29,23.67,realty,construction,6914.73
2026-06-10T21:31:04.245,NEOGEN,,,,,,,,2026-06-10,1.99,9.16,12.24,chemicals,chemicals,2567.34
2026-06-10T21:31:04.245,RATEGAIN,,,,,,,,2026-06-10,2.29,7.19,7.19,i.t,computers - software - medium / small,4743.35
2026-06-10T21:31:04.245,RUBYMILLS,,,,,,,,2026-06-10,2.39,12.74,28.52,textiles,textiles - composite,296.46
2026-06-10T21:31:04.245,HONASA,,,,,,,,2026-06-10,2.42,4.25,5.52,services,trading,8695.05
2026-06-10T21:31:04.245,PAISALO,,,,,,,,2026-06-10,2.44,7.85,14.45,financials,finance & investments,3152.93
2026-06-10T21:31:04.245,UFBL,,,,,,,,2026-06-10,2.49,11.39,38.82,consumer discretionary,hotels,1432.72
2026-06-10T21:31:04.245,JNKINDIA,,,,,,,,2026-06-10,2.54,27.72,32.66,realty,engineering - turnkey services,897.66
2026-06-10T21:31:04.245,J&KBANK,,,,,,,,2026-06-10,2.58,9.09,9.09,bank,banks - private sector,6898.96
2026-06-10T21:31:04.245,SOUTHWEST,,,,,,,,2026-06-10,2.64,11.41,12.27,metals & mining,mining / minerals / metals,248.77
2026-06-10T21:31:04.245,KERNEX,,,,,,,,2026-06-10,2.78,9.69,9.7,consumer discretionary,electronics - components,2301.18
2026-06-10T21:31:04.245,KOVAI,,,,,,,,2026-06-10,3.24,12.71,12.71,healthcare,healthcare,2786.28
2026-06-10T21:31:04.245,CCL,,,,,,,,2026-06-10,3.46,16.49,16.59,fmcg,tea,8587.48
2026-06-10T21:31:04.245,NARMADA,,,,,,,,2026-06-10,3.56,24.44,24.44,fmcg,miscellaneous,82.14
2026-06-10T21:31:04.245,SANDHAR,,,,,,,,2026-06-10,3.57,9.01,9.32,auto,auto ancillaries,1280.89
2026-06-10T21:31:04.245,SAKAR,,,,,,,,2026-06-10,3.71,12.85,12.85,healthcare,pharmaceuticals - indian - bulk drugs & formln,880.02
2026-06-10T21:31:04.245,SHILPAMED,,,,,,,,2026-06-10,3.82,10.46,14.11,healthcare,pharmaceuticals - indian - formulations,6542.72
2026-06-10T21:31:04.245,BELRISE,,,,,,,,2026-06-10,3.96,12.35,12.35,auto,auto ancillaries,6779.74
2026-06-10T21:31:04.245,ARVIND,,,,,,,,2026-06-10,4.17,4.31,6.13,textiles,textiles - cotton/blended,7820.05
2026-06-10T21:31:04.245,EQUITASBNK,,,,,,,,2026-06-10,4.43,6.02,10.28,bank,banks - private sector,8388.95
2026-06-10T21:31:04.245,MAYURUNIQ,,,,,,,,2026-06-10,4.46,18.43,18.43,consumer discretionary,leather / leather products,1453.29
2026-06-10T21:31:04.245,INOXINDIA,,,,,,,,2026-06-10,4.46,28.28,34.78,industrials,packaging,4292.21
2026-06-10T21:31:04.245,BLSE,,,,,,,,2026-06-10,4.64,5.63,6.6,i.t,computers - software - medium / small,619.64
2026-06-10T21:31:04.245,KIRLPNU,,,,,,,,2026-06-10,4.65,11.59,11.59,industrials,compressors / drilling equipment,6461.52
2026-06-10T21:31:04.245,RPEL,,,,,,,,2026-06-10,4.91,11.37,23.46,building materials,refractories / intermediates,1959.4
2026-06-10T21:31:04.245,CHENNPETRO,,,,,,,,2026-06-10,5.18,7.55,10.37,energy,refineries,5769.12
2026-06-10T21:31:04.245,VTL,,,,,,,,2026-06-10,5.19,7.13,7.13,textiles,textiles - cotton/blended,6194.83
2026-06-10T21:31:04.245,SANSTAR,,,,,,,,2026-06-10,5.3,5.88,7.75,fmcg,miscellaneous,620.37
2026-06-10T21:31:04.245,SATIN,,,,,,,,2026-06-10,5.33,6.67,7.77,financials,finance & investments,1648.74
2026-06-10T21:31:04.245,BAJAJCON,,,,,,,,2026-06-10,5.38,8.1,8.83,fmcg,personal care - indian,4192.48
2026-06-10T21:31:04.245,HINDOILEXP,,,,,,,,2026-06-10,5.41,8.33,13.92,energy,oil drilling / allied services,2359.88
2026-06-10T21:31:04.245,RAIN,,,,,,,,2026-06-10,5.41,9.67,9.67,miscellaneous,miscellaneous,3912.52
2026-06-10T21:31:04.245,SIS,,,,,,,,2026-06-10,5.5,7.79,10.73,miscellaneous,miscellaneous,1650.45
2026-06-10T21:31:04.245,RISHABH,,,,,,,,2026-06-10,5.69,11.55,11.55,industrials,electric equipment,626.6
2026-06-10T21:31:04.245,BALAMINES,,,,,,,,2026-06-10,5.81,13.73,13.73,chemicals,chemicals,3135.79
2026-06-10T21:31:04.245,VENUSREM,,,,,,,,2026-06-10,5.95,10.86,14.41,healthcare,pharmaceuticals - indian - formulations,1271.68
2026-06-10T21:31:04.245,VETO,,,,,,,,2026-06-10,6.09,10.76,27.22,industrials,electric equipment,151.84
2026-06-10T21:31:04.245,ASIANENE,,,,,,,,2026-06-10,6.12,7.31,12.43,energy,oil drilling / allied services,649.05
2026-06-10T21:31:04.245,SKMEGGPROD,,,,,,,,2026-06-10,6.28,9.53,11.43,fmcg,food - processing - indian,540.28
2026-06-10T21:31:04.245,CEIGALL,,,,,,,,2026-06-10,6.61,8.79,8.79,realty,construction,1127.95
2026-06-10T21:31:04.245,SHAILY,,,,,,,,2026-06-10,6.67,8.45,8.45,plastic products,plastics products,7851.09
2026-06-10T21:31:04.245,PANAMAPET,,,,,,,,2026-06-10,6.68,23.41,23.71,energy,petrochemicals,850.3
2026-06-10T21:31:04.245,YATHARTH,,,,,,,,2026-06-10,6.73,6.7,6.7,healthcare,healthcare,3535.32
2026-06-10T21:31:04.245,SENORES,,,,,,,,2026-06-10,6.85,14.89,14.89,healthcare,pharmaceuticals - indian - formulations,2776.3
2026-06-10T21:31:04.245,KDDL,,,,,,,,2026-06-10,6.85,6.65,10.7,consumer discretionary,miscellaneous,1749.07
2026-06-10T21:31:04.245,ATALREAL,,,,,,,,2026-06-10,6.91,33.89,35.98,realty,construction,256.61
2026-06-10T21:31:04.245,ADFFOODS,,,,,,,,2026-06-10,7.11,5.43,7.53,fmcg,food - processing - indian,1966.02
2026-06-10T21:31:04.245,DEEDEV,,,,,,,,2026-06-10,7.15,7.7,15.04,metals & mining,steel - medium / small,1351.58
2026-06-10T21:31:04.245,NITINSPIN,,,,,,,,2026-06-10,7.19,4.79,11.95,textiles,textiles - cotton/blended,1275.55
