Timestamp,Symbol,Cmp,%ch,Low 2%,Low5,Sl,Target,R_vol,Forward pe,Pe,Rsi,Sector,Industry,Adx,%ch sl,Rs,Srs,Ars,Is,Tps,Rs score,Scan_Date,Rs_score,Rscore_1mago,Rscore_3mago,Rscore_6mago,Rs_1m,Rs_3m,Rs_6m
2026-05-08T11:20:06.044,NETWEB,4399.9,2.26,4243.4,3760.0,4164.55,4752.93,0.64,88.49,118.53,72.14,i.t,computers - hardware,30.44,5.65,4.46,0.23,1.08,3968.58,3737.2,46.79,2026-05-08,,,,,,,
2026-05-08T11:20:06.044,MCX,3130.8,2.9,2961.95,2867.0,2958.23,3389.65,0.7,9.95,16.56,74.68,financials,miscellaneous,27.77,5.83,91.13,0.56,0.84,2942.1,2801.78,34.67,2026-05-08,,,,,,,
2026-05-08T11:20:06.044,ACUTAAS,2725.0,-0.03,2646.0,2538.0,2552.22,2984.17,0.26,42.34,62.65,68.92,healthcare,pharmaceuticals - indian - bulk drugs,25.63,6.77,94.2,0.42,0.88,2519.16,2398.79,32.43,2026-05-08,,,,,,,
2026-05-08T11:20:06.044,KIRLOSENG,1733.1,0.3,1691.19,1666.2,1731.54,1735.45,0.16,56.56,45.91,68.18,industrials,engines,29.5,0.09,94.17,0.62,0.74,1624.13,1559.21,31.15,2026-05-08,,,,,,,
2026-05-08T11:20:06.044,SYRMA,1119.8,2.41,1060.65,960.0,1039.88,1239.68,0.53,52.52,71.79,79.03,consumer discretionary,electronics - components,36.72,7.69,36.93,0.31,0.5,1028.29,976.3,30.32,2026-05-08,,,,,,,
2026-05-08T11:20:06.044,SCHNEIDER,1350.0,0.49,1283.8,1220.0,1274.14,1463.79,0.34,83.13,131.06,74.65,industrials,electric equipment,48.24,5.95,60.47,0.42,0.56,1200.46,1093.31,29.3,2026-05-08,,,,,,,
2026-05-08T11:20:06.044,APARINDS,12870.0,0.54,12468.54,12115.0,12498.71,13426.94,0.21,61.86,52.82,67.97,industrials,electric equipment,46.3,2.97,51.87,0.41,0.49,11954.2,11287.34,28.44,2026-05-08,,,,,,,
2026-05-08T11:20:06.044,GABRIEL,1145.4,1.67,1102.5,1012.5,1059.99,1273.51,0.61,75.16,64.71,75.7,auto,auto ancillaries,30.64,8.06,-10.4,-0.14,-0.07,1055.48,996.64,23.06,2026-05-08,,,,,,,
2026-05-08T11:20:06.044,CRAFTSMAN,9411.5,8.97,8484.35,7612.5,7851.32,11751.78,13.89,50.8,55.79,83.6,auto,auto ancillaries,31.42,19.87,38.64,0.28,0.32,8427.41,8015.85,22.33,2026-05-08,,,,,,,
2026-05-08T11:20:06.044,SCI,340.85,6.65,312.38,301.5,319.23,373.29,2.02,9.81,13.14,75.72,transportation,shipping,35.61,6.77,52.2,0.21,0.54,308.41,285.69,21.97,2026-05-08,,,,,,,
