Timestamp,Symbol,Cmp,%ch,Low 2%,Low5,Sl,Target,R_vol,Forward pe,Pe,Rsi,Sector,Industry,Adx,%ch sl,Rs,Srs,Ars,Is,Tps,Rs score,Scan_Date,Rs_score,Rscore_1mago,Rscore_3mago,Rscore_6mago,Rs_1m,Rs_3m,Rs_6m
2026-04-28T18:43:36.387,NATIONALUM,441.5,0.11,427.33,418.55,435.43,450.61,0.64,12.7,13.18,65.67,metals & mining,aluminium and aluminium products,23.66,1.39,114.51,0.71,1.28,418.0,403.08,41.49,2026-04-28,,,,,,,
2026-04-28T18:43:36.387,NETWEB,4002.2,2.1,3853.36,3760.0,3793.28,4315.58,0.76,77.32,124.67,68.94,i.t,computers - hardware,26.52,5.51,17.15,-0.05,0.84,3610.82,3423.78,37.91,2026-04-28,,,,,,,
2026-04-28T18:43:36.387,MCX,2898.0,2.4,2776.44,2756.0,2825.05,3007.42,0.5,9.21,15.4,67.67,financials,miscellaneous,17.16,2.58,82.14,0.43,0.82,2739.77,2638.1,32.05,2026-04-28,,,,,,,
2026-04-28T18:43:36.387,POWERINDIA,32805.0,2.31,31227.7,29825.0,30649.14,36038.8,0.93,139.83,168.2,82.91,industrials,electric equipment,36.44,7.03,72.69,0.81,0.56,30777.79,29392.38,31.36,2026-04-28,,,,,,,
2026-04-28T18:43:36.387,KIRLOSENG,1724.4,2.58,1642.48,1571.6,1618.98,1882.53,0.95,56.28,44.66,72.19,industrials,engines,26.87,6.51,77.29,0.69,0.84,1581.86,1491.35,30.13,2026-04-28,,,,,,,
2026-04-28T18:43:36.387,GMDCLTD,714.4,2.27,683.84,654.0,689.09,752.36,2.48,42.73,22.46,66.98,metals & mining,mining / minerals / metals,29.54,3.67,17.98,0.14,0.72,637.37,618.44,26.02,2026-04-28,,,,,,,
2026-04-28T18:43:36.387,ADANIPOWER,223.35,2.43,214.9,203.3,209.86,243.58,1.18,43.28,12.07,88.29,power & utilities,power generation and supply,43.19,6.43,54.67,0.26,0.87,206.52,195.21,22.88,2026-04-28,,,,,,,
2026-04-28T18:43:36.387,ANANDRATHI,3585.0,0.75,3478.02,3532.7,3699.72,3412.91,0.74,71.93,74.34,67.24,financials,finance & investments,39.38,-3.1,24.39,0.02,0.34,3407.11,3328.69,22.26,2026-04-28,,,,,,,
2026-04-28T18:43:36.387,DATAPATTNS,4059.9,2.52,3880.8,3515.7,3677.71,4633.19,1.07,97.41,89.72,71.29,aerospace & defence,electronics - components,30.28,10.39,48.29,0.34,0.62,3582.24,3338.79,20.66,2026-04-28,,,,,,,
2026-04-28T18:43:36.387,HINDALCO,1074.3,1.18,1034.05,1017.0,1044.15,1119.52,1.17,29.1,14.66,71.95,metals & mining,aluminium and aluminium products,25.82,2.89,45.07,0.18,0.54,1025.51,994.32,17.28,2026-04-28,,,,,,,
2026-04-28T18:43:36.387,BSE,3626.1,2.59,3472.73,3412.2,3540.74,3754.15,0.83,62.05,45.75,72.24,financials,miscellaneous,29.34,2.41,74.65,0.33,0.47,3444.21,3321.29,17.09,2026-04-28,,,,,,,
2026-04-28T18:43:36.387,SCI,303.1,4.38,282.88,284.61,288.83,324.51,1.7,8.72,11.94,69.82,transportation,shipping,31.03,4.94,30.54,0.03,0.45,273.22,254.31,16.3,2026-04-28,,,,,,,
2026-04-28T18:43:36.387,GABRIEL,1020.45,0.69,983.14,967.0,1001.78,1048.45,2.0,66.96,58.21,62.27,auto,auto ancillaries,22.27,1.86,-20.61,-0.24,-0.02,945.82,897.4,15.53,2026-04-28,,,,,,,
2026-04-28T18:43:36.387,GLENMARK,2403.7,3.38,2280.75,2204.8,2242.33,2645.75,2.49,42.05,61.61,71.16,healthcare,pharmaceuticals - indian - bulk drugs & formln,16.0,7.2,19.12,0.22,0.15,2254.57,2166.43,15.27,2026-04-28,,,,,,,
2026-04-28T18:43:36.387,KEI,4965.1,1.56,4791.61,4750.0,4790.68,5226.73,0.55,50.52,54.28,66.12,industrials,cables - power,23.51,3.64,21.72,0.12,0.25,4639.54,4428.27,14.85,2026-04-28,,,,,,,
2026-04-28T18:43:36.387,GESHIP,1474.4,3.52,1399.44,1397.6,1381.26,1614.1,1.2,6.48,8.99,59.56,transportation,shipping,20.02,6.74,43.35,0.29,0.53,1374.66,1317.95,14.74,2026-04-28,,,,,,,
2026-04-28T18:43:36.387,RRKABEL,1609.0,6.66,1474.51,1400.0,1434.01,1871.48,6.72,38.46,37.61,71.08,industrials,cables - power,16.29,12.2,27.48,0.12,0.25,1477.41,1389.72,14.0,2026-04-28,,,,,,,
2026-04-28T18:43:36.387,SAIL,185.63,0.78,180.23,173.8,176.58,199.2,1.11,51.0,27.29,76.2,metals & mining,steel - large,31.73,5.12,36.67,0.32,0.48,175.34,171.1,13.85,2026-04-28,,,,,,,
2026-04-28T18:43:36.387,GRSE,2875.3,0.84,2769.58,2700.4,2762.7,3044.19,1.04,48.21,47.4,69.33,aerospace & defence,miscellaneous,28.81,4.08,5.93,0.03,0.1,2625.78,2498.14,13.76,2026-04-28,,,,,,,
2026-04-28T18:43:36.387,WELCORP,1226.4,1.15,1180.26,1110.0,1159.67,1326.49,1.15,17.86,16.42,88.78,industrials,steel - large,46.28,5.75,39.45,0.29,0.36,1130.27,1076.77,13.36,2026-04-28,,,,,,,
