Timestamp,Symbol,From52wh,3d range,5d,Sector,Industry,Free float,Scan_Date
2026-09-05T23:13:17.387,SMLMAH,0.0,19.04,24.01,auto,automobiles - lcvs / hcvs,3740.0,2026-09-05
2026-09-05T23:13:17.387,BHAGERIA,0.0,20.39,21.53,chemicals,dyes and pigments,375.38,2026-09-05
2026-09-05T23:13:17.387,TBZ,0.0,26.86,64.31,consumer discretionary,diamond cutting / jewellery,830.47,2026-09-05
2026-09-05T23:13:17.387,BLISSGVS,0.05,10.52,15.74,healthcare,pharmaceuticals - indian - formulations,4624.94,2026-09-05
2026-09-05T23:13:17.387,AKSHARCHEM,0.08,18.72,22.64,chemicals,dyes and pigments,133.3,2026-09-05
2026-09-05T23:13:17.387,SETL,0.43,11.29,15.22,industrials,engineering,3224.92,2026-09-05
2026-09-05T23:13:17.387,JINDWORLD,0.47,50.47,51.65,textiles,textiles - products,2204.84,2026-09-05
2026-09-05T23:13:17.387,QPOWER,0.49,7.78,7.98,industrials,electric equipment,3021.2,2026-09-05
2026-09-05T23:13:17.387,SHREEJISPG,0.56,7.7,8.92,transportation,shipping,1108.5,2026-09-05
2026-09-05T23:13:17.387,BLUSPRING,0.6,15.81,16.0,miscellaneous,diversified - large,871.17,2026-09-05
2026-09-05T23:13:17.387,WELSPUNLIV,0.68,7.33,12.08,textiles,textiles - products,6626.72,2026-09-05
2026-09-05T23:13:17.387,MENONBE,0.79,12.87,19.1,auto,auto ancillaries,568.39,2026-09-05
2026-09-05T23:13:17.387,IGPL,0.8,7.4,9.18,chemicals,chemicals,546.28,2026-09-05
2026-09-05T23:13:17.387,IRISDOREME,0.86,12.19,12.19,consumer discretionary,textiles - products,469.86,2026-09-05
2026-09-05T23:13:17.387,ORIENTBELL,0.91,9.76,15.8,building materials,ceramics - tiles / sanitaryware,210.64,2026-09-05
2026-09-05T23:13:17.387,ARROWGREEN,0.91,11.01,19.95,plastic products,plastics products,421.88,2026-09-05
2026-09-05T23:13:17.387,DEEPINDS,0.91,21.18,21.18,energy,oil drilling / allied services,1837.64,2026-09-05
2026-09-05T23:13:17.387,BALAMINES,0.97,7.53,11.11,chemicals,chemicals,3718.21,2026-09-05
2026-09-05T23:13:17.387,MAHSEAMLES,1.11,7.88,8.04,metals & mining,steel - medium / small,2740.48,2026-09-05
2026-09-05T23:13:17.387,DOLPHIN,1.11,20.52,22.75,energy,oil drilling / allied services,674.31,2026-09-05
2026-09-05T23:13:17.387,LANCORHOL,1.3,26.88,29.37,realty,construction,144.51,2026-09-05
2026-09-05T23:13:17.387,BOSCH-HCIL,1.31,9.29,10.69,consumer discretionary,air-conditioners,1259.73,2026-09-05
2026-09-05T23:13:17.387,FCL,1.34,8.43,8.77,chemicals,chemicals,2261.34,2026-09-05
2026-09-05T23:13:17.387,WELENT,1.38,18.17,24.05,realty,construction,4940.15,2026-09-05
2026-09-05T23:13:17.387,NITINSPIN,1.62,5.12,5.12,textiles,textiles - cotton/blended,1555.32,2026-09-05
2026-09-05T23:13:17.387,OMAXE,1.81,12.57,19.63,realty,construction,644.99,2026-09-05
2026-09-05T23:13:17.387,ROSSTECH,1.83,5.27,7.06,aerospace & defence,engineering,1092.77,2026-09-05
2026-09-05T23:13:17.387,WSTCSTPAPR,1.87,6.41,9.17,building materials,paper,1864.9,2026-09-05
2026-09-05T23:13:17.387,NRAIL,1.89,22.23,22.23,building materials,paper,255.55,2026-09-05
2026-09-05T23:13:17.387,NIACL,1.91,28.5,28.5,financials,finance & investments,5517.84,2026-09-05
2026-09-05T23:13:17.387,ARTEMISMED,1.92,6.87,8.04,healthcare,healthcare,2192.04,2026-09-05
2026-09-05T23:13:17.387,RBZJEWEL,1.96,32.06,41.95,consumer discretionary,diamond cutting / jewellery,200.69,2026-09-05
2026-09-05T23:13:17.387,GUFICBIO,1.99,9.25,14.91,healthcare,pharmaceuticals - indian - bulk drugs & formln,1226.78,2026-09-05
2026-09-05T23:13:17.387,INNOVACAP,2.04,13.4,14.05,healthcare,pharmaceuticals - indian - bulk drugs & formln,3302.59,2026-09-05
2026-09-05T23:13:17.387,ENTERO,2.21,4.68,7.25,healthcare,trading,3785.96,2026-09-05
2026-09-05T23:13:17.387,INGERRAND,2.23,4.56,4.92,industrials,compressors / drilling equipment,3823.44,2026-09-05
2026-09-05T23:13:17.387,CAPLIPOINT,2.31,8.58,15.45,healthcare,pharmaceuticals - indian - formulations,6287.57,2026-09-05
2026-09-05T23:13:17.387,OAL,2.37,23.19,23.19,chemicals,chemicals,451.98,2026-09-05
2026-09-05T23:13:17.387,SBC,2.41,11.64,12.99,textiles,textiles - products,1083.46,2026-09-05
2026-09-05T23:13:17.387,MANORAMA,2.43,12.39,12.39,fmcg,food - processing - indian,5436.62,2026-09-05
2026-09-05T23:13:17.387,IOLCP,2.45,10.2,10.2,healthcare,pharmaceuticals - indian - bulk drugs & formln,2214.0,2026-09-05
2026-09-05T23:13:17.387,JTLIND,2.48,7.72,8.17,metals & mining,steel - medium / small,1828.3,2026-09-05
2026-09-05T23:13:17.387,SAHYADRI,2.62,15.72,20.41,building materials,cement products,123.98,2026-09-05
2026-09-05T23:13:17.387,INDORAMA,2.72,13.36,17.54,textiles,textiles - manmade,479.3,2026-09-05
2026-09-05T23:13:17.387,BODALCHEM,2.73,34.45,50.35,chemicals,dyes and pigments,842.81,2026-09-05
2026-09-05T23:13:17.387,EXICOM,2.76,13.66,13.66,industrials,electric equipment,860.89,2026-09-05
2026-09-05T23:13:17.387,RML,2.78,21.18,21.18,auto,auto ancillaries,1058.24,2026-09-05
2026-09-05T23:13:17.387,MUFIN,2.78,4.65,4.65,financials,finance & investments,1436.49,2026-09-05
2026-09-05T23:13:17.387,USHAMART,2.86,6.27,8.94,metals & mining,steel - medium / small,9452.59,2026-09-05
2026-09-05T23:13:17.387,ACMESOLAR,2.9,10.07,12.43,realty,engineering - turnkey services,8449.47,2026-09-05
2026-09-05T23:13:17.387,VISHNU,2.93,10.38,12.12,chemicals,chemicals,1455.22,2026-09-05
2026-09-05T23:13:17.387,SKIPPER,2.94,16.21,16.21,industrials,engineering,2235.74,2026-09-05
2026-09-05T23:13:17.387,KAMDHENU,2.97,15.54,15.54,metals & mining,steel - medium / small,563.77,2026-09-05
2026-09-05T23:13:17.387,TFCILTD,2.97,4.9,7.73,financials,finance - term-lending institutions,6377.54,2026-09-05
2026-09-05T23:13:17.387,GIPCL,3.08,7.19,8.02,power & utilities,power generation and supply,1383.22,2026-09-05
2026-09-05T23:13:17.387,INOXINDIA,3.11,11.73,11.73,industrials,packaging,5128.63,2026-09-05
2026-09-05T23:13:17.387,HARSHA,3.12,3.82,6.19,industrials,engineering,1034.15,2026-09-05
2026-09-05T23:13:17.387,TEXINFRA,3.13,4.77,6.97,realty,construction,490.24,2026-09-05
2026-09-05T23:13:17.387,RAYMOND,3.16,22.34,23.37,transportation,transport - airlines,2521.82,2026-09-05
2026-09-05T23:13:17.387,DICIND,3.18,14.69,16.75,chemicals,chemicals,160.4,2026-09-05
2026-09-05T23:13:17.387,RATNAVEER,3.22,10.03,13.62,metals & mining,steel - medium / small,1186.59,2026-09-05
2026-09-05T23:13:17.387,YATHARTH,3.29,4.16,6.02,healthcare,healthcare,4221.26,2026-09-05
2026-09-05T23:13:17.387,METROPOLIS,3.34,2.48,4.47,healthcare,healthcare,6241.4,2026-09-05
2026-09-05T23:13:17.387,UNIMECH,3.36,6.74,9.1,aerospace & defence,engineering,1542.52,2026-09-05
2026-09-05T23:13:17.387,SOMANYCERA,3.37,4.39,4.61,building materials,ceramics - tiles / sanitaryware,1024.13,2026-09-05
2026-09-05T23:13:17.387,MUKKA,3.39,21.95,33.5,fmcg,food - processing - indian,250.72,2026-09-05
2026-09-05T23:13:17.387,BLSE,3.4,4.11,4.4,i.t,computers - software - medium / small,817.91,2026-09-05
2026-09-05T23:13:17.387,HEG,3.4,7.06,8.35,industrials,electrodes - graphites,6144.15,2026-09-05
2026-09-05T23:13:17.387,PREMIERPOL,3.48,13.29,13.29,plastic products,plastics products,288.82,2026-09-05
