Timestamp,Symbol,High,Lod price,Cmp,%ch,Initial_atr1.5sl,Sl,Target,Forward pe,Pe,Sector,Industry,%ch y_low,Srs,Ars,Srs y,Ars y,%ch_high,%ch 2 low,%ch sl,Atr%,%ch_3low,E_s50,Avg_true_range,Adr%,Brackets12,Ma_x,Rvol,M_cap,Va,Va_ma,Atr% x,Lod dist,Free float,Grand_total_number2,Scan_Date,Low,Max2,R_vol,Rsi,W rsi,Adx,Adr p - adr%,%ch7,Lch7,Lc
2026-02-24T23:15:32.958,GOLDETF,155.0,,154.05,1.0,145.32,145.79,170.57,NaN,0.0,indices,indices,4.12,0.43,0.53,0.42,0.52,2.11,,5.67,3.13,3.95,,,,,,,,,,,,,,2026-02-24,153.04,,0.49,58.36,76.0,11.91,,,,
2026-02-24T23:15:32.958,GOLD1,133.05,,132.14,0.68,124.47,125.29,145.85,NaN,0.0,indices,indices,4.4,0.43,0.53,0.42,0.52,1.95,,5.47,3.19,3.93,,,,,,,,,,,,,,2026-02-24,131.32,,0.58,58.69,78.76,18.61,,,,
2026-02-24T23:15:32.958,VEDL,698.9,,695.1,2.03,660.02,665.96,753.37,11.89,18.77,metals & mining,mining / minerals / metals,0.47,0.51,0.47,0.46,0.44,4.27,,4.38,3.14,3.7,,,,,,,,,,,,,,2026-02-24,676.0,,0.61,57.01,78.94,18.11,,,,
2026-02-24T23:15:32.958,METAL,12.15,,12.12,1.0,11.39,11.83,12.69,NaN,0.0,indices,indices,-1.12,0.21,0.27,0.18,0.26,3.85,,2.43,3.81,3.59,,,,,,,,,,,,,,2026-02-24,11.7,,0.41,56.28,73.2,38.39,,,,
2026-02-24T23:15:32.958,DABUR,519.75,,518.05,0.72,501.52,505.47,543.2,40.98,49.36,fmcg,personal care - indian,0.57,-0.07,0.07,-0.1,0.07,2.45,,2.49,2.06,3.53,,,,,,,,,,,,,,2026-02-24,512.75,,0.88,55.18,53.1,10.72,,,,
2026-02-24T23:15:32.958,EGOLD,158.5,,157.65,0.64,148.45,149.64,173.66,NaN,0.0,indices,indices,3.54,0.42,0.52,0.41,0.51,2.06,,5.35,3.05,3.51,,,,,,,,,,,,,,2026-02-24,156.35,,0.12,57.45,71.47,22.75,,,,
2026-02-24T23:15:32.958,INOXINDIA,1159.0,,1155.2,1.07,1109.98,1145.08,1175.44,43.17,41.81,industrials,packaging,-1.25,-0.06,-0.06,-0.07,-0.07,2.47,,0.88,2.59,2.78,,,,,,,,,,,,,,2026-02-24,1131.3,,0.44,54.86,51.77,18.85,,,,
2026-02-24T23:15:32.958,KRYSTAL,637.45,,625.05,-0.99,589.06,612.92,649.3,13.73,14.13,miscellaneous,miscellaneous,2.09,-0.13,0.01,-0.14,0.02,1.99,,1.98,3.89,2.47,,,,,,,,,,,,,,2026-02-24,625.0,,0.22,55.7,56.35,55.34,,,,
2026-02-24T23:15:32.958,ATULAUTO,482.85,,473.4,-1.45,438.31,502.48,415.25,21.44,38.55,auto,automobiles - scooters and 3 - wheelers,-4.16,0.02,-0.02,0.02,-0.01,4.32,,-5.79,5.51,2.28,,,,,,,,,,,,,,2026-02-24,462.85,,0.52,52.22,52.58,34.68,,,,
2026-02-24T23:15:32.958,INDUSINDBK,934.4,,931.4,1.27,895.48,919.94,954.31,141.98,-35.21,bank,banks - private sector,-0.66,0.15,0.1,0.11,0.09,2.46,,1.25,2.48,2.13,,,,,,,,,,,,,,2026-02-24,912.0,,0.74,56.85,61.81,12.8,,,,
2026-02-24T23:15:32.958,JUNIORBEES,756.0,,750.28,0.08,728.41,744.58,761.68,NaN,0.0,indices,indices,-1.0,-0.03,0.01,-0.05,0.01,2.86,,0.77,2.04,2.08,,,,,,,,,,,,,,2026-02-24,743.0,,0.68,55.14,55.88,14.37,,,,
2026-02-24T23:15:32.958,GRASIM,2886.7,,2879.3,0.21,2791.9,2884.76,2868.39,47.11,43.16,textiles,textiles - manmade,-1.63,-0.05,0.05,-0.06,0.04,1.66,,-0.19,2.05,2.01,,,,,,,,,,,,,,2026-02-24,2847.4,,0.97,52.44,56.46,13.85,,,,
2026-02-24T23:15:32.958,VRLLOG,287.9,,286.1,-0.75,273.91,293.41,271.48,19.33,16.1,transportation,miscellaneous,-4.56,-0.02,-0.02,-0.05,-0.01,2.33,,-2.49,2.69,1.98,,,,,,,,,,,,,,2026-02-24,283.55,,0.46,55.47,56.6,19.69,,,,
2026-02-24T23:15:32.958,KTKBANK,204.4,,202.92,0.57,193.5,205.55,197.66,6.6,6.6,bank,banks - private sector,-2.03,0.1,-0.05,0.08,-0.05,2.61,,-1.28,3.02,1.87,,,,,,,,,,,,,,2026-02-24,199.2,,0.68,56.22,57.22,15.77,,,,
2026-02-24T23:15:32.958,NEXT50IETF,73.88,,73.41,0.08,70.96,72.66,74.91,NaN,0.0,indices,indices,0.42,-0.03,0.01,-0.05,0.01,1.62,,1.03,2.12,1.65,,,,,,,,,,,,,,2026-02-24,72.7,,0.75,55.38,56.31,15.33,,,,
2026-02-24T23:15:32.958,MANAPPURAM,307.5,,305.3,0.48,289.86,300.94,314.02,27.07,66.63,financials,finance & investments,1.52,0.07,0.06,0.04,0.05,2.21,,1.45,2.98,1.48,,,,,,,,,,,,,,2026-02-24,300.85,,0.31,53.24,57.46,12.79,,,,
2026-02-24T23:15:32.958,PIDILITIND,1486.7,,1480.5,-0.03,1441.4,1471.91,1497.69,60.98,44.5,chemicals,chemicals,-0.33,-0.11,-0.05,-0.13,-0.05,1.62,,0.58,1.63,1.4,,,,,,,,,,,,,,2026-02-24,1470.0,,1.07,52.92,50.44,13.89,,,,
2026-02-24T23:15:32.958,OILIETF,12.39,,12.35,0.49,11.97,12.28,12.49,NaN,0.0,indices,indices,-0.16,0.03,0.03,0.01,0.03,1.23,,0.59,1.77,1.4,,,,,,,,,,,,,,2026-02-24,12.26,,0.59,57.38,57.2,13.51,,,,
2026-02-24T23:15:32.958,SETFNN50,746.5,,744.15,0.26,722.21,737.13,758.18,NaN,0.0,indices,indices,-0.14,-0.03,0.01,-0.05,0.01,1.66,,0.95,1.72,1.34,,,,,,,,,,,,,,2026-02-24,738.1,,0.91,55.16,55.79,26.3,,,,
2026-02-24T23:15:32.958,AUTOBEES,288.75,,287.5,-0.38,278.34,287.43,287.64,NaN,0.0,indices,indices,0.1,0.03,0.16,0.01,0.17,1.08,,0.02,1.85,1.2,,,,,,,,,,,,,,2026-02-24,285.67,,0.42,53.11,59.13,26.46,,,,
2026-02-24T23:15:32.958,AUTOIETF,28.83,,28.79,-0.45,27.92,28.79,28.79,NaN,0.0,indices,indices,-0.34,0.03,0.16,0.02,0.17,0.91,,-0.0,1.87,1.16,,,,,,,,,,,,,,2026-02-24,28.62,,0.46,52.84,59.53,21.26,,,,
2026-02-24T23:15:32.958,GROWWDEFNC,81.48,,80.19,-0.48,76.73,79.36,81.85,NaN,0.0,indices,indices,1.01,-0.0,-0.12,-0.02,-0.11,2.35,,1.05,2.67,0.93,,,,,,,,,,,,,,2026-02-24,79.61,,0.39,52.79,52.56,12.7,,,,
2026-02-24T23:15:32.958,MUFIN,117.11,,116.25,-0.44,110.16,114.9,118.95,70.88,102.42,financials,finance & investments,1.27,0.26,0.5,0.26,0.51,1.41,,1.18,3.1,0.67,,,,,,,,,,,,,,2026-02-24,115.48,,0.38,51.01,60.38,16.26,,,,
2026-02-24T23:15:32.958,EQUAL50ADD,347.03,,345.77,-0.8,336.76,345.7,345.92,NaN,0.0,indices,indices,0.21,-0.01,0.04,-0.02,0.05,0.88,,0.02,1.68,0.61,,,,,,,,,,,,,,2026-02-24,344.0,,0.34,50.28,58.27,36.33,,,,
2026-02-24T23:15:32.958,STYLAMIND,2228.0,,2216.1,0.11,2154.91,2199.62,2249.06,20.4,26.54,building materials,miscellaneous,0.4,0.22,0.24,0.21,0.25,1.04,,0.75,1.37,0.5,,,,,,,,,,,,,,2026-02-24,2210.2,,0.25,53.24,62.81,30.77,,,,
2026-02-23T23:46:33.698,LMW,15853.0,,15675.0,1.92,14959.14,15470.37,16084.26,285.62,143.04,industrials,textile machinery,-3.52,-0.01,-0.09,-0.07,-0.1,6.04,,1.32,3.23,6.68,,,,,,,,,,,,,,2026-02-23,15450.0,,0.97,58.29,55.12,18.62,,,,
2026-02-23T23:46:33.698,GOLDBEES,132.0,,130.0,1.93,123.01,124.02,141.96,NaN,0.0,indices,indices,-0.63,0.43,0.54,0.4,0.52,6.53,,4.82,3.15,4.91,,,,,,,,,,,,,,2026-02-23,129.3,,0.6,56.8,76.06,15.01,,,,
2026-02-23T23:46:33.698,SETFGOLD,135.0,,133.98,1.86,125.27,127.3,147.35,NaN,0.0,indices,indices,-0.24,0.43,0.54,0.4,0.52,5.69,,5.25,3.62,4.89,,,,,,,,,,,,,,2026-02-23,132.63,,0.33,56.8,75.33,13.92,,,,
2026-02-23T23:46:33.698,AXISGOLD,132.49,,131.21,2.11,122.81,124.33,144.96,NaN,0.0,indices,indices,0.24,0.43,0.55,0.4,0.52,5.91,,5.53,3.71,4.88,,,,,,,,,,,,,,2026-02-23,130.9,,0.89,56.5,78.39,13.71,,,,
2026-02-23T23:46:33.698,INFOBEAN,899.4,,883.8,-0.28,783.37,849.79,951.82,27.76,28.48,i.t,computers - software - medium / small,0.6,0.29,1.24,0.18,1.25,6.31,,4.0,6.92,4.47,,,,,,,,,,,,,,2026-02-23,876.1,,0.39,52.68,68.96,31.34,,,,
2026-02-23T23:46:33.698,STYLEBAAZA,345.4,,335.7,1.08,307.87,338.11,330.89,33.04,37.48,consumer discretionary,trading,-5.12,-0.04,0.26,-0.06,0.25,6.8,,-0.71,5.34,3.8,,,,,,,,,,,,,,2026-02-23,330.1,,0.36,54.63,55.68,16.55,,,,
2026-02-23T23:46:33.698,TATAGOLD,15.9,,15.22,1.87,13.91,14.31,17.04,NaN,0.0,indices,indices,1.91,0.43,0.54,0.4,0.52,8.16,,6.35,5.09,3.75,,,,,,,,,,,,,,2026-02-23,15.15,,0.7,56.2,72.84,18.72,,,,
2026-02-23T23:46:33.698,SOBHA,1538.3,,1513.1,-0.06,1438.14,1497.46,1544.37,262.69,113.66,realty,construction,-1.69,-0.06,-0.07,-0.08,-0.07,4.93,,1.04,2.92,3.5,,,,,,,,,,,,,,2026-02-23,1507.2,,0.34,54.03,50.76,23.04,,,,
2026-02-23T23:46:33.698,KRYSTAL,639.95,,631.3,3.48,594.25,612.2,669.49,13.87,13.65,miscellaneous,miscellaneous,-0.51,-0.13,0.02,-0.17,-0.01,4.91,,3.12,4.14,3.49,,,,,,,,,,,,,,2026-02-23,625.0,,0.51,58.08,57.35,56.12,,,,
2026-02-23T23:46:33.698,NESTLEIND,1318.5,,1315.1,1.65,1275.7,1277.62,1390.06,63.59,52.17,fmcg,food - processing - mnc,-0.21,0.04,0.07,0.03,0.05,3.3,,2.93,1.94,3.4,,,,,,,,,,,,,,2026-02-23,1295.5,,0.92,55.64,59.62,11.84,,,,
2026-02-23T23:46:33.698,WELSPUNLIV,142.9,,139.34,1.87,129.96,140.44,137.14,232.23,52.61,textiles,textiles - products,-4.03,0.12,-0.02,0.07,-0.03,5.97,,-0.78,4.41,3.33,,,,,,,,,,,,,,2026-02-23,138.15,,1.39,55.3,55.79,26.11,,,,
2026-02-23T23:46:33.698,JAYBARMARU,109.1,,106.62,2.41,97.24,104.33,111.21,15.68,13.97,auto,auto ancillaries,2.33,0.16,0.3,0.13,0.27,5.72,,2.2,6.51,3.31,,,,,,,,,,,,,,2026-02-23,105.5,,0.58,60.85,63.07,27.69,,,,
2026-02-23T23:46:33.698,ZFCVINDIA,15756.0,,15595.0,2.29,14815.21,15637.78,15509.44,52.76,58.12,auto,auto ancillaries,-3.42,0.01,0.13,-0.06,0.11,4.34,,-0.27,3.47,3.27,,,,,,,,,,,,,,2026-02-23,15408.0,,0.36,57.79,59.3,29.75,,,,
2026-02-23T23:46:33.698,PFOCUS,267.99,,266.08,2.65,242.22,271.26,255.72,73.1,-55.87,realty,miscellaneous,-3.65,0.68,1.04,0.56,0.99,3.92,,-1.91,6.21,3.18,,,,,,,,,,,,,,2026-02-23,259.36,,0.84,55.76,71.7,39.09,,,,
2026-02-23T23:46:33.698,ULTRACEMCO,12996.0,,12976.0,1.65,12621.28,12923.69,13080.63,55.3,48.99,building materials,cement - north india,-2.8,-0.05,0.11,-0.07,0.09,3.32,,0.41,1.8,3.16,,,,,,,,,,,,,,2026-02-23,12759.0,,0.57,59.26,65.7,15.95,,,,
2026-02-23T23:46:33.698,GROWWGOLD,15.48,,15.35,1.93,14.44,14.62,16.8,NaN,0.0,indices,indices,1.13,0.43,0.54,0.39,0.51,4.03,,4.97,3.34,3.16,,,,,,,,,,,,,,2026-02-23,15.3,,0.74,56.64,74.39,16.56,,,,
2026-02-23T23:46:33.698,TATAPOWER,381.55,,379.25,0.33,366.49,373.99,389.77,39.34,31.87,power & utilities,power generation and supply,-0.57,-0.08,-0.09,-0.1,-0.09,3.33,,1.41,2.28,2.97,,,,,,,,,,,,,,2026-02-23,376.8,,0.84,55.64,49.73,17.02,,,,
2026-02-23T23:46:33.698,DABUR,515.95,,514.35,0.91,497.46,504.66,533.73,40.69,48.92,fmcg,personal care - indian,-0.79,-0.09,0.05,-0.1,0.04,3.11,,1.92,2.18,2.86,,,,,,,,,,,,,,2026-02-23,507.3,,0.61,52.46,51.75,11.17,,,,
2026-02-23T23:46:33.698,MAYURUNIQ,577.3,,563.0,1.62,533.26,580.49,528.02,12.05,13.85,consumer discretionary,leather / leather products,-5.81,-0.03,-0.06,-0.06,-0.08,5.23,,-3.01,3.57,2.62,,,,,,,,,,,,,,2026-02-23,554.0,,0.94,55.26,58.21,29.16,,,,
2026-02-23T23:46:33.698,EPL,217.1,,216.67,1.87,206.78,216.79,216.44,21.24,16.99,industrials,packaging,-1.65,-0.14,-0.13,-0.18,-0.14,2.81,,-0.05,3.23,2.61,,,,,,,,,,,,,,2026-02-23,213.03,,0.33,55.83,52.73,19.72,,,,
2026-02-23T23:46:33.698,UNIPARTS,484.95,,483.4,1.8,454.37,504.55,441.1,16.38,16.49,industrials,engineering,-6.61,0.14,0.21,0.07,0.19,2.81,,-4.19,3.77,2.48,,,,,,,,,,,,,,2026-02-23,474.85,,0.39,51.77,54.69,20.75,,,,
2026-02-23T23:46:33.698,MINDACORP,585.85,,579.45,-0.66,550.69,584.51,569.33,39.8,47.69,auto,auto ancillaries,-3.19,0.07,0.01,0.04,0.02,3.58,,-0.87,3.12,2.45,,,,,,,,,,,,,,2026-02-23,572.8,,0.64,50.0,53.03,21.97,,,,
2026-02-23T23:46:33.698,CAMPUS,269.7,,269.15,1.49,258.18,273.54,260.37,32.35,57.4,consumer discretionary,leather / leather products,-4.01,-0.05,-0.09,-0.09,-0.1,2.43,,-1.61,2.48,2.22,,,,,,,,,,,,,,2026-02-23,264.5,,0.6,52.7,51.36,28.51,,,,
2026-02-23T23:46:33.698,M&MFIN,383.6,,380.2,1.62,359.18,374.46,391.67,16.03,21.08,financials,finance & investments,-0.32,0.34,0.34,0.29,0.32,3.1,,1.53,3.47,2.19,,,,,,,,,,,,,,2026-02-23,374.15,,0.55,53.79,61.19,10.9,,,,
2026-02-23T23:46:33.698,SBIETFPB,301.09,,296.25,0.73,287.41,292.68,303.39,NaN,0.0,indices,indices,-0.83,0.02,0.02,-0.01,0.01,3.82,,1.22,2.23,2.15,,,,,,,,,,,,,,2026-02-23,294.1,,0.03,56.85,60.6,11.77,,,,
2026-02-23T23:46:33.698,SCI,267.88,,259.27,1.69,242.3,266.76,244.3,7.46,10.48,transportation,shipping,-3.17,0.13,0.21,0.09,0.2,5.49,,-2.81,4.79,2.1,,,,,,,,,,,,,,2026-02-23,256.4,,1.02,59.25,59.13,31.91,,,,
2026-02-23T23:46:33.698,FINIETF,32.9,,32.66,0.87,31.5,32.18,33.61,NaN,0.0,indices,indices,0.12,0.02,0.04,-0.01,0.03,2.52,,1.48,2.39,2.06,,,,,,,,,,,,,,2026-02-23,32.3,,0.4,55.58,58.48,15.79,,,,
2026-02-23T23:46:33.698,GLENMARK,2053.6,,2039.2,-0.2,1962.33,1982.96,2151.67,35.68,54.14,healthcare,pharmaceuticals - indian - bulk drugs & formln,1.76,-0.04,0.2,-0.05,0.21,2.72,,2.84,2.35,2.0,,,,,,,,,,,,,,2026-02-23,2021.8,,0.57,56.14,56.94,11.02,,,,
2026-02-23T23:46:33.698,ADANIENSOL,1010.0,,1003.8,0.57,951.92,1021.54,968.33,54.55,53.06,power & utilities,power generation and supply,-2.55,0.17,0.11,0.13,0.1,2.61,,-1.74,3.14,1.98,,,,,,,,,,,,,,2026-02-23,993.15,,0.84,53.61,55.46,16.41,,,,
2026-02-23T23:46:33.698,TITAN,4280.0,,4272.7,0.86,4138.88,4197.91,4422.27,56.28,78.85,consumer discretionary,diamond cutting / jewellery,0.91,0.1,0.2,0.06,0.19,1.9,,1.78,1.94,1.95,,,,,,,,,,,,,,2026-02-23,4240.1,,0.56,61.29,68.25,29.0,,,,
2026-02-23T23:46:33.698,GESHIP,1317.3,,1299.2,0.93,1238.77,1328.75,1240.1,5.71,8.13,transportation,shipping,-4.02,0.26,0.29,0.23,0.28,3.35,,-2.22,3.19,1.93,,,,,,,,,,,,,,2026-02-23,1287.0,,0.68,63.41,71.72,29.24,,,,
2026-02-23T23:46:33.698,DELHIVERY,435.45,,433.95,0.7,415.49,431.57,438.71,204.69,211.25,transportation,miscellaneous,-1.59,-0.17,0.17,-0.17,0.17,2.21,,0.55,2.56,1.87,,,,,,,,,,,,,,2026-02-23,429.6,,0.47,56.55,55.05,19.79,,,,
2026-02-23T23:46:33.698,GRASIM,2883.7,,2873.4,1.43,2784.28,2885.72,2848.76,47.01,42.55,textiles,textiles - manmade,-2.2,-0.05,0.03,-0.08,0.02,2.16,,-0.43,2.16,1.8,,,,,,,,,,,,,,2026-02-23,2839.7,,0.96,51.79,56.08,13.95,,,,
2026-02-23T23:46:33.698,AUTOBEES,289.54,,288.59,0.77,279.15,286.84,292.09,NaN,0.0,indices,indices,-0.35,0.02,0.17,0.0,0.16,1.91,,0.61,1.97,1.58,,,,,,,,,,,,,,2026-02-23,286.39,,0.54,54.84,59.82,26.97,,,,
2026-02-23T23:46:33.698,BEL,445.3,,439.75,-0.32,421.14,437.15,444.95,50.9,54.06,aerospace & defence,electronics - components,-0.88,0.11,0.1,0.08,0.1,2.67,,0.6,2.71,1.57,,,,,,,,,,,,,,2026-02-23,435.7,,0.69,54.63,61.39,15.89,,,,
2026-02-23T23:46:33.698,CEIGALL,289.0,,286.75,-0.19,272.37,288.8,282.65,17.23,19.83,realty,construction,-1.73,0.07,0.1,0.06,0.1,2.3,,-0.71,3.39,1.5,,,,,,,,,,,,,,2026-02-23,282.5,,0.21,54.58,60.37,21.28,,,,
2026-02-23T23:46:33.698,JSWSTEEL,1248.0,,1240.5,0.38,1202.5,1239.21,1243.08,35.4,40.49,metals & mining,steel - large,-1.38,0.09,0.2,0.07,0.2,2.08,,0.1,1.94,1.46,,,,,,,,,,,,,,2026-02-23,1228.3,,0.51,57.08,64.45,17.11,,,,
2026-02-23T23:46:33.698,VSTTILLERS,6056.0,,5963.5,-0.71,5623.18,5934.19,6022.12,42.34,41.84,auto,automobiles - tractors,2.15,0.02,0.53,0.03,0.54,2.74,,0.49,4.2,1.17,,,,,,,,,,,,,,2026-02-23,5894.5,,0.6,53.56,60.48,22.7,,,,
2026-02-23T23:46:33.698,ICICIBANK,1408.3,,1399.4,0.35,1364.92,1398.55,1401.11,19.95,18.75,bank,banks - private sector,-0.89,-0.09,-0.05,-0.11,-0.05,1.76,,0.06,1.5,1.11,,,,,,,,,,,,,,2026-02-23,1395.3,,0.87,52.07,52.59,13.17,,,,
2026-02-23T23:46:33.698,NYKAA,269.5,,266.73,0.43,255.03,273.89,252.4,303.1,542.0,i.t,trading,-2.84,0.06,0.33,0.06,0.32,2.09,,-2.62,2.85,1.04,,,,,,,,,,,,,,2026-02-23,264.4,,0.42,54.36,58.06,30.71,,,,
2026-02-23T23:46:33.698,INDUSINDBK,934.65,,919.75,-0.68,883.68,919.14,920.97,140.21,-35.45,bank,banks - private sector,0.77,0.12,0.07,0.1,0.08,2.49,,0.07,2.52,0.86,,,,,,,,,,,,,,2026-02-23,911.95,,1.0,51.91,59.81,13.59,,,,
2026-02-23T23:46:33.698,CARYSIL,955.4,,931.5,-1.19,868.79,988.75,817.0,31.43,29.88,consumer discretionary,domestic appliances,-5.79,0.01,0.0,0.0,0.02,3.36,,-5.79,4.43,0.78,,,,,,,,,,,,,,2026-02-23,924.3,,0.31,53.63,53.91,41.92,,,,
2026-02-23T23:46:33.698,3MINDIA,36565.0,,36115.0,-0.08,34275.62,36241.1,35862.8,-163.89,107.63,miscellaneous,diversified - large,-0.46,0.09,0.19,0.08,0.2,1.95,,-0.35,3.54,0.7,,,,,,,,,,,,,,2026-02-23,36005.0,,0.58,52.81,60.97,16.11,,,,
2026-02-23T23:46:33.698,APLAPOLLO,2219.1,,2191.5,0.18,2114.27,2260.23,2054.05,49.05,53.17,industrials,steel - large,-3.75,0.24,0.15,0.22,0.15,1.92,,-3.04,2.32,0.65,,,,,,,,,,,,,,2026-02-23,2184.8,,0.48,60.14,72.8,45.81,,,,
2026-02-23T23:46:33.698,LIQUIDBEES,1000.01,,1000.0,0.0,998.42,999.35,1001.31,NaN,0.0,indices,indices,0.07,-0.08,-0.03,-0.09,-0.03,0.01,,0.07,0.04,0.01,,,,,,,,,,,,,,2026-02-23,999.99,,1.15,53.14,51.88,42.64,,,,
2026-02-22T23:58:09.914,PIDILITIND,,,1464.9,0.0,,1464.81,1465.03,60.33,44.02,chemicals,chemicals,0.0,-0.11,-0.07,-0.13,-0.07,,,,,,,,,,,,,,,,,,,2026-02-22,1460.0,,0.86,55.4,47.48,16.34,,1.75,-1.36,0.34
2026-02-22T23:58:09.914,LICI,,,873.3,1.05,,870.97,854.17,10.68,10.42,financials,finance & investments,-0.78,-0.09,-0.12,-0.11,-0.1,,,,,,,,,,,,,,,,,,,2026-02-22,861.7,,0.41,59.68,50.95,33.39,,0.82,-2.48,1.35
2026-02-22T23:58:09.914,PFC,,,410.1,0.13,,415.06,401.28,5.38,5.37,financials,finance - term-lending institutions,-1.6,-0.08,-0.02,-0.09,-0.02,,,,,,,,,,,,,,,,,,,2026-02-22,404.75,,0.9,69.96,56.21,37.42,,1.96,-4.47,1.32
2026-02-22T23:58:09.914,SIEMENS,,,3206.2,3.19,,3162.82,3023.52,102.76,64.54,industrials,electric equipment,-1.96,-0.08,-0.08,-0.09,-0.09,,,,,,,,,,,,,,,,,,,2026-02-22,3105.0,,3.63,54.24,53.88,26.94,,4.93,-2.17,3.26
2026-02-22T23:58:09.914,GROWWDEFNC,,,81.03,1.05,,78.94,82.06,NaN,0.0,indices,indices,0.86,-0.06,-0.12,-0.04,-0.11,,,,,,,,,,,,,,,,,,,2026-02-22,79.45,,0.75,53.58,54.1,12.69,,3.12,-0.87,1.99
2026-02-22T23:58:09.914,NRBBEARING,,,278.05,-0.5,,283.53,273.33,18.1,24.98,industrials,bearings,-1.5,-0.06,0.05,-0.06,0.05,,,,,,,,,,,,,,,,,,,2026-02-22,276.05,,0.32,69.33,52.34,21.55,,1.67,-4.81,0.73
2026-02-22T23:58:09.914,POWERGRID,,,298.95,1.46,,297.47,290.42,16.61,17.9,power & utilities,power generation and supply,-0.65,-0.06,-0.03,-0.05,-0.03,,,,,,,,,,,,,,,,,,,2026-02-22,294.25,,0.85,71.59,61.66,28.74,,2.65,-2.58,1.6
2026-02-22T23:58:09.914,CGPOWER,,,712.15,2.24,,694.28,699.95,98.36,99.32,industrials,electric equipment,0.98,-0.06,-0.02,-0.05,-0.03,,,,,,,,,,,,,,,,,,,2026-02-22,691.65,,0.64,65.8,56.95,32.2,,4.93,-2.07,2.96
2026-02-22T23:58:09.914,HDFCAMC,,,2715.7,-0.6,,2812.77,2611.35,37.78,23.34,financials,finance & investments,-2.52,-0.05,0.13,-0.06,0.13,,,,,,,,,,,,,,,,,,,2026-02-22,2701.4,,0.44,66.77,53.45,18.21,,2.64,-4.44,0.53
2026-02-22T23:58:09.914,ALPHAETF,,,25.63,1.02,,25.18,25.65,NaN,0.0,indices,indices,0.86,-0.05,0.01,-0.05,0.02,,,,,,,,,,,,,,,,,,,2026-02-22,25.29,,0.87,62.34,56.24,19.88,,0.9,-3.36,1.34
2026-02-22T23:58:09.914,JUNIORBEES,,,747.56,0.55,,741.1,746.95,NaN,0.0,indices,indices,0.22,-0.03,0.02,-0.03,0.01,,,,,,,,,,,,,,,,,,,2026-02-22,739.01,,0.46,60.8,54.96,13.62,,1.48,-2.63,1.16
2026-02-22T23:58:09.914,NEXT50,,,713.05,0.45,,708.54,711.88,NaN,0.0,indices,indices,0.01,-0.03,0.02,-0.03,0.02,,,,,,,,,,,,,,,,,,,2026-02-22,707.84,,0.22,59.44,54.68,12.58,,0.78,-2.29,0.74
2026-02-22T23:58:09.914,NEXT50IETF,,,73.06,0.55,,72.3,73.2,NaN,0.0,indices,indices,0.48,-0.03,0.02,-0.03,0.01,,,,,,,,,,,,,,,,,,,2026-02-22,72.22,,0.63,60.96,55.09,19.58,,1.47,-2.36,1.16
2026-02-22T23:58:09.914,KKCL,,,518.45,0.06,,508.97,531.91,23.4,22.9,consumer discretionary,textiles - products,2.33,-0.03,0.18,-0.09,0.11,,,,,,,,,,,,,,,,,,,2026-02-22,504.05,,1.15,70.92,53.36,21.4,,1.43,-6.15,2.86
2026-02-22T23:58:09.914,SETFNN50,,,740.73,0.5,,733.88,741.76,NaN,0.0,indices,indices,0.21,-0.03,0.02,-0.04,0.02,,,,,,,,,,,,,,,,,,,2026-02-22,735.01,,0.69,59.75,54.62,30.31,,0.56,-3.01,0.78
2026-02-22T23:58:09.914,BAJAJFINSV,,,2058.5,1.24,,2016.27,2058.6,36.76,33.91,financials,finance & investments,0.88,-0.03,-0.04,-0.03,-0.03,,,,,,,,,,,,,,,,,,,2026-02-22,2021.1,,0.43,55.94,54.6,15.27,,2.02,-0.74,1.85
2026-02-22T23:58:09.914,GOLDIAM,,,380.95,0.63,,384.05,370.3,15.72,27.25,consumer discretionary,diamond cutting / jewellery,-1.16,-0.02,0.03,0.03,0.08,,,,,,,,,,,,,,,,,,,2026-02-22,373.35,,0.57,61.77,54.01,23.62,,3.73,-4.73,2.04
2026-02-22T23:58:09.914,INFRAIETF,,,99.04,0.7,,98.6,97.97,NaN,0.0,n/a,indices,-0.45,-0.01,0.05,-0.02,0.04,,,,,,,,,,,,,,,,,,,2026-02-22,97.99,,0.39,63.16,57.58,20.03,,0.93,-1.76,1.07
2026-02-22T23:58:09.914,INFRABEES,,,995.05,0.83,,988.7,984.21,NaN,0.0,indices,indices,-0.3,-0.01,0.04,-0.02,0.04,,,,,,,,,,,,,,,,,,,2026-02-22,984.31,,0.79,63.17,57.6,19.37,,0.95,-2.76,1.09
2026-02-22T23:58:09.914,MASFIN,,,332.4,0.5,,329.42,332.75,16.36,17.11,financials,finance & investments,0.72,-0.01,0.08,0.01,0.11,,,,,,,,,,,,,,,,,,,2026-02-22,325.7,,0.5,57.26,59.52,13.35,,4.88,-1.41,2.06
2026-02-22T23:58:09.914,NTPC,,,372.95,2.68,,367.1,357.35,16.47,14.95,power & utilities,power generation and supply,-1.17,-0.0,0.07,-0.01,0.07,,,,,,,,,,,,,,,,,,,2026-02-22,362.7,,1.67,65.22,65.05,27.5,,1.41,-1.7,2.83
2026-02-22T23:58:09.914,SBIETFPB,,,294.1,0.16,,292.53,295.26,NaN,0.0,indices,indices,0.16,0.0,0.02,0.0,0.02,,,,,,,,,,,,,,,,,,,2026-02-22,290.01,,0.02,57.31,58.64,14.7,,2.31,-2.07,1.41
