Timestamp,Symbol,From52wh,3d range,5d,Sector,Industry,Free float,Scan_Date
2026-07-09T10:40:03.575,CGCL,0.22,6.92,10.65,financials,finance & investments,9631.43,2026-07-09
2026-07-09T10:40:03.575,BAJAJCON,0.34,4.83,4.83,fmcg,personal care - indian,4751.18,2026-07-09
2026-07-09T10:40:03.575,SKYGOLD,0.4,15.38,15.38,consumer discretionary,diamond cutting / jewellery,4621.71,2026-07-09
2026-07-09T10:40:03.575,INDOBORAX,0.43,9.19,13.26,chemicals,chemicals,961.71,2026-07-09
2026-07-09T10:40:03.575,SENORES,0.64,10.95,13.27,healthcare,pharmaceuticals - indian - formulations,3689.09,2026-07-09
2026-07-09T10:40:03.575,RPEL,0.69,4.86,6.15,building materials,refractories / intermediates,2250.56,2026-07-09
2026-07-09T10:40:03.575,STOVEKRAFT,0.81,7.48,7.95,consumer discretionary,domestic appliances,1202.24,2026-07-09
2026-07-09T10:40:03.575,INNOVACAP,0.88,9.05,9.75,healthcare,pharmaceuticals - indian - bulk drugs & formln,2879.3,2026-07-09
2026-07-09T10:40:03.575,BALAMINES,1.05,12.78,12.78,chemicals,chemicals,3377.84,2026-07-09
2026-07-09T10:40:03.575,AZAD,1.06,9.76,17.62,aerospace & defence,engineering,6827.09,2026-07-09
2026-07-09T10:40:03.575,UFBL,1.09,7.03,8.7,consumer discretionary,hotels,1858.66,2026-07-09
2026-07-09T10:40:03.575,HAPPYFORGE,1.09,6.7,7.19,industrials,castings & forgings,3193.65,2026-07-09
2026-07-09T10:40:03.575,MINDACORP,1.13,4.32,4.71,auto,auto ancillaries,5930.97,2026-07-09
2026-07-09T10:40:03.575,MARKSANS,1.17,8.73,9.36,healthcare,pharmaceuticals - indian - formulations,7078.33,2026-07-09
2026-07-09T10:40:03.575,AKUMS,1.32,8.51,9.03,healthcare,pharmaceuticals - indian - bulk drugs & formln,2597.39,2026-07-09
2026-07-09T10:40:03.575,J&KBANK,1.48,5.43,5.49,bank,banks - private sector,7532.03,2026-07-09
2026-07-09T10:40:03.575,SHILPAMED,1.52,7.6,7.6,healthcare,pharmaceuticals - indian - formulations,7296.75,2026-07-09
2026-07-09T10:40:03.575,JINDALSAW,1.69,7.24,7.24,industrials,steel - large,6236.99,2026-07-09
2026-07-09T10:40:03.575,GRWRHITECH,1.77,6.37,6.88,industrials,packaging,6380.28,2026-07-09
2026-07-09T10:40:03.575,CCL,1.84,5.29,5.71,fmcg,tea,8731.4,2026-07-09
2026-07-09T10:40:03.575,RATEGAIN,1.85,6.54,6.54,i.t,computers - software - medium / small,5763.02,2026-07-09
2026-07-09T10:40:03.575,TBZ,1.9,22.92,23.86,consumer discretionary,diamond cutting / jewellery,392.72,2026-07-09
2026-07-09T10:40:03.575,GANDHAR,1.94,6.41,6.41,energy,refineries,630.17,2026-07-09
2026-07-09T10:40:03.575,CAPLIPOINT,1.98,5.93,5.93,healthcare,pharmaceuticals - indian - formulations,5865.24,2026-07-09
2026-07-09T10:40:03.575,AETHER,2.02,15.69,15.69,chemicals,chemicals,4917.23,2026-07-09
2026-07-09T10:40:03.575,JAYBARMARU,2.03,9.89,12.62,auto,auto ancillaries,823.5,2026-07-09
2026-07-09T10:40:03.575,SPAL,2.05,12.68,12.96,consumer discretionary,textiles - products,1148.94,2026-07-09
2026-07-09T10:40:03.575,SIGNPOST,2.15,14.84,14.84,miscellaneous,miscellaneous,673.41,2026-07-09
2026-07-09T10:40:03.575,SUPRAJIT,2.21,7.12,8.77,auto,auto ancillaries,3808.98,2026-07-09
2026-07-09T10:40:03.575,CYIENTDLM,2.33,9.25,15.82,consumer discretionary,electronics - components,2048.66,2026-07-09
2026-07-09T10:40:03.575,RANEHOLDIN,2.35,4.21,5.21,financials,finance & investments,1337.8,2026-07-09
2026-07-09T10:40:03.575,SFL,2.36,6.72,6.72,consumer discretionary,miscellaneous,2851.69,2026-07-09
2026-07-09T10:40:03.575,THELEELA,2.39,6.78,8.44,services,hotels,4013.33,2026-07-09
2026-07-09T10:40:03.575,RML,2.39,11.66,11.66,auto,auto ancillaries,1055.22,2026-07-09
