Timestamp,Symbol,From52wh,3d range,5d,Sector,Industry,Free float,Scan_Date,Cmp,%ch,Low 2%,Low5,Sl,Target,R_vol,Forward pe,Pe,Rsi,Adx,%ch sl,Rs,Srs,Ars,Is,Tps,Rs score
2026-09-03T15:25:05.755,SBCL,0.0,12.77,13.1,metals & mining,mining / minerals / metals,4420.36,2026-09-03,,,,,,,,,,,,,,,,,,
2026-09-03T15:25:05.755,MENONBE,0.0,10.77,13.44,auto,auto ancillaries,545.67,2026-09-03,,,,,,,,,,,,,,,,,,
2026-09-03T15:25:05.755,CALSOFT,0.0,14.68,21.49,i.t,computers - software - medium / small,100.63,2026-09-03,,,,,,,,,,,,,,,,,,
2026-09-03T15:25:05.755,BHAGERIA,0.0,14.66,28.96,chemicals,dyes and pigments,357.51,2026-09-03,,,,,,,,,,,,,,,,,,
2026-09-03T15:25:05.755,OAL,0.0,16.53,18.8,chemicals,chemicals,437.9,2026-09-03,,,,,,,,,,,,,,,,,,
2026-09-03T15:25:05.755,JINDWORLD,0.0,25.57,30.29,textiles,textiles - products,1848.68,2026-09-03,,,,,,,,,,,,,,,,,,
2026-09-03T15:25:05.755,WELENT,0.3,13.83,16.08,realty,construction,4649.3,2026-09-03,,,,,,,,,,,,,,,,,,
2026-09-03T15:25:05.755,RBZJEWEL,0.41,24.39,33.69,consumer discretionary,diamond cutting / jewellery,192.01,2026-09-03,,,,,,,,,,,,,,,,,,
2026-09-03T15:25:05.755,DEEPINDS,0.45,14.35,14.35,energy,oil drilling / allied services,1742.31,2026-09-03,,,,,,,,,,,,,,,,,,
2026-09-03T15:25:05.755,SEAMECLTD,0.59,9.31,10.93,miscellaneous,miscellaneous,1237.74,2026-09-03,,,,,,,,,,,,,,,,,,
2026-09-03T15:25:05.755,EDELWEISS,0.68,7.74,10.12,financials,finance & investments,8611.9,2026-09-03,,,,,,,,,,,,,,,,,,
2026-09-03T15:25:05.755,ENTERO,0.71,4.35,6.91,healthcare,trading,3831.74,2026-09-03,,,,,,,,,,,,,,,,,,
2026-09-03T15:25:05.755,WSTCSTPAPR,0.75,7.56,9.09,building materials,paper,1878.66,2026-09-03,,,,,,,,,,,,,,,,,,
2026-09-03T15:25:05.755,RPEL,0.76,12.75,12.75,building materials,refractories / intermediates,3212.94,2026-09-03,,,,,,,,,,,,,,,,,,
2026-09-03T15:25:05.755,KAMDHENU,0.79,11.86,11.86,metals & mining,steel - medium / small,558.03,2026-09-03,,,,,,,,,,,,,,,,,,
2026-09-03T15:25:05.755,KMEW,0.88,9.54,12.53,transportation,miscellaneous,3720.5,2026-09-03,,,,,,,,,,,,,,,,,,
2026-09-03T15:25:05.755,RAYMOND,1.03,22.31,24.95,transportation,transport - airlines,2576.63,2026-09-03,,,,,,,,,,,,,,,,,,
2026-09-03T15:25:05.755,TEXINFRA,1.04,6.97,6.97,realty,construction,500.85,2026-09-03,,,,,,,,,,,,,,,,,,
2026-09-03T15:25:05.755,ASIANENE,1.05,13.0,13.23,energy,oil drilling / allied services,1115.23,2026-09-03,,,,,,,,,,,,,,,,,,
2026-09-03T15:25:05.755,MANALIPETC,1.07,11.38,28.67,energy,petrochemicals,852.73,2026-09-03,,,,,,,,,,,,,,,,,,
2026-09-03T15:25:05.755,MOREPENLAB,1.08,18.43,23.41,healthcare,pharmaceuticals - indian - bulk drugs & formln,4134.73,2026-09-03,,,,,,,,,,,,,,,,,,
2026-09-03T15:25:05.755,SETL,1.13,6.67,12.12,industrials,engineering,3069.18,2026-09-03,,,,,,,,,,,,,,,,,,
2026-09-03T15:25:05.755,VISHNU,1.23,8.08,8.33,chemicals,chemicals,1427.44,2026-09-03,,,,,,,,,,,,,,,,,,
