Timestamp,Symbol,High,Lod price,Cmp,%ch,Initial_atr1.5sl,Sl,Target,Forward pe,Pe,Sector,Industry,%ch y_low,Srs,Ars,Srs y,Ars y,%ch_high,%ch 2 low,%ch sl,Atr%,%ch_3low,E_s50,Avg_true_range,Adr%,Ma_x,Rvol,M_cap,Va,Va_ma,Atr% x,Lod dist,Free float,Grand_total_number2,Scan_Date,Change,Low 2%,Low5,R_vol,Rsi,Adx,Rs,Is,Tps,Rs score,Low,Max2,W rsi,Adr p - adr%,Custom_indicator_69505,Vars,Smavars,Csum,Brackets11,From52wh,3d range,5d
2026-03-24T10:44:53.057,AETHER,,,,,,,,,,chemicals,chemicals,,,,,,,,,,,,,,,,,,,,,3655.11,,2026-03-24,,,,,,,,,,,,,,,,,,,,6.57,9.62,17.4
2026-03-24T10:44:53.057,GRANULES,,,,,,,,,,healthcare,pharmaceuticals - indian - bulk drugs & formln,,,,,,,,,,,,,,,,,,,,,8610.98,,2026-03-24,,,,,,,,,,,,,,,,,,,,7.5,5.01,5.01
2026-03-24T10:44:53.057,INDSWFTLAB,,,,,,,,,,healthcare,pharmaceuticals - indian - bulk drugs & formln,,,,,,,,,,,,,,,,,,,,,684.17,,2026-03-24,,,,,,,,,,,,,,,,,,,,8.83,10.53,11.32
2026-03-24T10:44:53.057,TDPOWERSYS,,,,,,,,,,industrials,electric equipment,,,,,,,,,,,,,,,,,,,,,9571.28,,2026-03-24,,,,,,,,,,,,,,,,,,,,10.2,8.96,9.0
2026-03-24T10:44:53.057,AEROFLEX,,,,,,,,,,metals & mining,steel - medium / small,,,,,,,,,,,,,,,,,,,,,1000.51,,2026-03-24,,,,,,,,,,,,,,,,,,,,10.67,10.31,19.16
2026-03-24T10:44:53.057,NATCOPHARM,,,,,,,,,,healthcare,pharmaceuticals - indian - bulk drugs & formln,,,,,,,,,,,,,,,,,,,,,8395.16,,2026-03-24,,,,,,,,,,,,,,,,,,,,12.38,5.2,5.73
2026-03-24T10:44:53.057,SMSPHARMA,,,,,,,,,,healthcare,pharmaceuticals - indian - bulk drugs,,,,,,,,,,,,,,,,,,,,,1134.07,,2026-03-24,,,,,,,,,,,,,,,,,,,,12.61,7.95,8.73
2026-03-24T10:44:53.057,BAJAJCON,,,,,,,,,,fmcg,personal care - indian,,,,,,,,,,,,,,,,,,,,,2659.41,,2026-03-24,,,,,,,,,,,,,,,,,,,,12.65,7.08,8.51
2026-03-24T10:44:53.057,GMDCLTD,,,,,,,,,,metals & mining,mining / minerals / metals,,,,,,,,,,,,,,,,,,,,,4698.29,,2026-03-24,,,,,,,,,,,,,,,,,,,,12.71,11.13,12.67
2026-03-24T10:44:53.057,HAPPYFORGE,,,,,,,,,,industrials,castings & forgings,,,,,,,,,,,,,,,,,,,,,2421.48,,2026-03-24,,,,,,,,,,,,,,,,,,,,12.85,7.91,11.97
2026-03-24T10:44:53.057,J&KBANK,,,,,,,,,,bank,banks - private sector,,,,,,,,,,,,,,,,,,,,,4994.38,,2026-03-24,,,,,,,,,,,,,,,,,,,,13.05,14.54,15.27
2026-03-24T10:44:53.057,STLTECH,,,,,,,,,,industrials,cables - telephone,,,,,,,,,,,,,,,,,,,,,4846.6,,2026-03-24,,,,,,,,,,,,,,,,,,,,13.12,13.52,15.23
2026-03-24T10:44:53.057,CHENNPETRO,,,,,,,,,,energy,refineries,,,,,,,,,,,,,,,,,,,,,4660.16,,2026-03-24,,,,,,,,,,,,,,,,,,,,13.27,14.6,14.6
2026-03-24T10:44:53.057,SANSERA,,,,,,,,,,auto,auto ancillaries,,,,,,,,,,,,,,,,,,,,,9014.7,,2026-03-24,,,,,,,,,,,,,,,,,,,,13.4,10.04,10.04
2026-03-24T10:44:53.057,PRECWIRE,,,,,,,,,,metals & mining,mining / minerals / metals,,,,,,,,,,,,,,,,,,,,,2384.1,,2026-03-24,,,,,,,,,,,,,,,,,,,,15.59,7.76,9.57
2026-03-24T10:44:53.057,DIVGIITTS,,,,,,,,,,auto,auto ancillaries,,,,,,,,,,,,,,,,,,,,,811.64,,2026-03-24,,,,,,,,,,,,,,,,,,,,16.2,10.3,10.3
2026-03-24T10:44:53.057,SUNTV,,,,,,,,,,media,entertainment / electronic media software,,,,,,,,,,,,,,,,,,,,,5704.38,,2026-03-24,,,,,,,,,,,,,,,,,,,,16.26,5.3,8.88
2026-03-24T10:44:53.057,PRIVISCL,,,,,,,,,,chemicals,chemicals,,,,,,,,,,,,,,,,,,,,,4397.13,,2026-03-24,,,,,,,,,,,,,,,,,,,,16.96,4.59,6.04
2026-03-24T10:44:53.057,BLISSGVS,,,,,,,,,,healthcare,pharmaceuticals - indian - formulations,,,,,,,,,,,,,,,,,,,,,1350.6,,2026-03-24,,,,,,,,,,,,,,,,,,,,19.02,11.84,13.84
2026-03-24T10:44:53.057,GMBREW,,,,,,,,,,fmcg,breweries & distilleries,,,,,,,,,,,,,,,,,,,,,586.51,,2026-03-24,,,,,,,,,,,,,,,,,,,,24.44,5.81,8.8
2026-03-24T10:44:53.057,APEX,,,,,,,,,,fmcg,aquaculture,,,,,,,,,,,,,,,,,,,,,302.37,,2026-03-24,,,,,,,,,,,,,,,,,,,,27.57,12.56,12.56
2026-03-20T13:36:14.626,POWERINDIA,,,25475.0,3.35,,24912.94,26318.09,108.59,129.3,industrials,electric equipment,,0.23,0.29,,,,,2.26,,,,,,,,,,,,,,,2026-03-20,,24372.6,23400.0,0.67,63.01,31.54,26.8,23689.94,22556.14,24.2,,,,,,,,,,,,
2026-03-20T13:36:14.626,CHENNPETRO,,,1073.05,5.17,,966.75,1232.51,3.99,7.06,energy,refineries,,0.31,0.41,,,,,11.0,,,,,,,,,,,,,,,2026-03-20,,988.77,870.8,1.88,64.5,24.3,61.78,922.49,827.52,20.89,,,,,,,,,,,,
2026-03-20T13:36:14.626,DATAPATTNS,,,3277.0,0.63,,3319.35,3213.48,78.62,73.77,aerospace & defence,electronics - components,,0.07,0.06,,,,,-1.28,,,,,,,,,,,,,,,2026-03-20,,3167.36,3055.1,0.41,57.26,33.59,26.08,2941.66,2789.56,19.99,,,,,,,,,,,,
2026-03-20T13:36:14.626,CCL,,,1075.1,3.94,,1023.28,1152.82,35.69,36.68,fmcg,tea,,0.1,0.16,,,,,5.06,,,,,,,,,,,,,,,2026-03-20,,1024.0,1024.4,2.11,61.37,15.15,19.04,997.2,968.67,19.26,,,,,,,,,,,,
2026-03-20T13:36:14.626,ADANIPOWER,,,154.34,2.21,,144.1,169.69,29.91,8.36,power & utilities,power generation and supply,,-0.17,0.24,,,,,7.1,,,,,,,,,,,,,,,2026-03-20,,148.72,146.4,1.53,62.31,20.2,30.19,142.37,136.26,11.96,,,,,,,,,,,,
2026-03-20T13:36:14.626,JBCHEPHARM,,,2134.0,2.35,,2109.49,2170.77,42.24,43.19,healthcare,pharmaceuticals - indian - bulk drugs & formln,,0.14,0.27,,,,,1.16,,,,,,,,,,,,,,,2026-03-20,,2038.4,2065.0,0.73,63.95,26.53,23.55,2026.43,1948.75,9.35,,,,,,,,,,,,
2026-03-20T13:36:14.626,ADANIENSOL,,,1024.6,1.92,,975.02,1098.96,55.68,53.45,power & utilities,power generation and supply,,0.01,0.12,,,,,5.08,,,,,,,,,,,,,,,2026-03-20,,991.07,969.9,0.66,55.06,12.29,25.76,945.46,904.51,7.21,,,,,,,,,,,,
2026-03-20T13:36:14.626,COALINDIA,,,471.75,3.86,,454.54,497.57,10.16,9.37,metals & mining,mining / minerals / metals,,0.1,0.19,,,,,3.79,,,,,,,,,,,,,,,2026-03-20,,447.08,449.2,1.13,65.16,25.35,24.86,444.14,424.08,5.99,,,,,,,,,,,,
2026-03-20T13:36:14.626,GRANULES,,,589.7,1.24,,563.74,628.64,23.82,25.91,healthcare,pharmaceuticals - indian - bulk drugs & formln,,0.03,0.18,,,,,4.6,,,,,,,,,,,,,,,2026-03-20,,570.36,555.75,0.92,54.51,10.57,27.71,552.71,528.27,5.89,,,,,,,,,,,,
2026-03-20T13:36:14.626,FACT,,,799.0,1.4,,761.42,855.37,-190.24,1832.44,chemicals,fertilizers,,-0.26,-0.17,,,,,4.94,,,,,,,,,,,,,,,2026-03-20,,779.1,784.3,0.23,51.98,32.53,-20.97,697.63,640.55,5.63,,,,,,,,,,,,
2026-03-20T13:36:14.626,ABB,,,6345.0,2.11,,6214.37,6540.95,77.64,78.92,industrials,electric equipment,,0.09,0.05,,,,,2.1,,,,,,,,,,,,,,,2026-03-20,,6125.0,6162.5,0.37,61.36,34.35,23.42,5973.91,5730.6,5.21,,,,,,,,,,,,
2026-03-20T13:36:14.626,NLCINDIA,,,271.3,4.89,,248.75,305.13,12.99,13.01,power & utilities,power generation and supply,,-0.05,0.17,,,,,9.07,,,,,,,,,,,,,,,2026-03-20,,255.83,255.0,1.44,59.73,15.49,14.78,246.75,230.84,4.87,,,,,,,,,,,,
2026-03-20T13:36:14.626,AUROPHARMA,,,1290.4,3.44,,1276.38,1311.42,20.59,20.78,healthcare,pharmaceuticals - indian - bulk drugs & formln,,0.06,0.09,,,,,1.1,,,,,,,,,,,,,,,2026-03-20,,1233.13,1240.0,0.45,60.6,14.0,24.02,1220.44,1169.87,4.41,,,,,,,,,,,,
2026-03-20T13:36:14.626,INOXINDIA,,,1190.5,0.67,,1148.96,1252.8,44.49,43.26,industrials,packaging,,-0.1,-0.06,,,,,3.62,,,,,,,,,,,,,,,2026-03-20,,1158.65,1117.0,3.31,57.22,17.09,3.93,1099.02,1069.91,4.34,,,,,,,,,,,,
2026-03-20T13:36:14.626,TATAPOWER,,,407.9,2.36,,387.46,438.56,42.31,33.6,power & utilities,power generation and supply,,-0.05,-0.02,,,,,5.28,,,,,,,,,,,,,,,2026-03-20,,393.96,385.0,3.7,65.95,17.15,5.15,381.34,371.97,3.46,,,,,,,,,,,,
2026-03-20T13:36:14.626,POWERGRID,,,303.1,2.16,,295.18,314.98,16.84,17.77,power & utilities,power generation and supply,,-0.03,-0.02,,,,,2.68,,,,,,,,,,,,,,,2026-03-20,,293.71,291.4,0.46,58.79,13.97,7.04,287.1,277.0,2.97,,,,,,,,,,,,
2026-03-20T13:36:14.626,LLOYDSME,,,1265.3,6.74,,1159.22,1424.42,15.92,25.25,metals & mining,mining / minerals / metals,,-0.11,-0.18,,,,,9.15,,,,,,,,,,,,,,,2026-03-20,,1176.98,1119.9,1.51,56.92,11.58,-9.12,1136.3,1049.25,1.87,,,,,,,,,,,,
2026-03-20T13:36:14.626,PFC,,,415.8,0.96,,402.05,436.42,5.45,5.39,financials,finance - term-lending institutions,,-0.06,-0.04,,,,,3.42,,,,,,,,,,,,,,,2026-03-20,,404.99,396.55,0.8,53.05,19.18,4.0,380.87,367.37,1.7,,,,,,,,,,,,
2026-03-20T13:36:14.626,NTPCGREEN,,,101.47,2.62,,92.73,114.58,1268.38,149.82,power & utilities,power generation and supply,,-0.1,-0.08,,,,,9.43,,,,,,,,,,,,,,,2026-03-20,,97.12,94.21,1.2,72.08,30.93,-1.93,91.66,84.79,0.91,,,,,,,,,,,,
2026-03-20T13:36:14.626,OLECTRA,,,1082.4,8.15,,880.13,1385.81,47.89,57.45,auto,automobiles - lcvs / hcvs,,-0.4,-0.14,,,,,22.98,,,,,,,,,,,,,,,2026-03-20,,985.93,866.6,4.63,60.98,20.53,-29.21,951.25,867.18,0.26,,,,,,,,,,,,
2026-03-20T13:36:14.626,JSWENERGY,,,515.7,1.94,,494.36,547.71,53.5,38.77,power & utilities,power generation and supply,,-0.13,-0.03,,,,,4.32,,,,,,,,,,,,,,,2026-03-20,,499.85,496.05,0.89,60.93,15.86,-0.96,481.62,463.61,0.16,,,,,,,,,,,,
2026-03-20T13:36:14.626,NHPC,,,78.26,2.65,,73.5,85.41,88.93,24.2,power & utilities,power generation and supply,,-0.18,-0.14,,,,,6.48,,,,,,,,,,,,,,,2026-03-20,,75.07,74.27,0.66,60.21,18.51,-3.67,74.33,71.56,-0.1,,,,,,,,,,,,
2026-03-20T13:36:14.626,ONESOURCE,,,1524.9,4.05,,1480.12,1592.08,-49.25,827.97,healthcare,pharmaceuticals - indian - bulk drugs & formln,,-0.22,-0.26,,,,,3.03,,,,,,,,,,,,,,,2026-03-20,,1424.72,1421.5,0.78,63.9,19.57,-17.16,1374.38,1279.38,-1.14,,,,,,,,,,,,
2026-03-20T13:36:14.626,VGUARD,,,325.2,0.36,,309.07,349.39,62.54,49.4,industrials,electric equipment,,-0.19,-0.2,,,,,5.22,,,,,,,,,,,,,,,2026-03-20,,317.37,312.15,0.2,53.46,16.88,-12.63,305.25,292.89,-1.24,,,,,,,,,,,,
2026-03-20T13:36:14.626,HFCL,,,71.59,1.29,,69.21,75.16,26.71,196.33,telecom,cables - telephone,,-0.12,-0.17,,,,,3.44,,,,,,,,,,,,,,,2026-03-20,,69.6,69.3,0.36,53.42,16.51,-1.37,65.35,61.56,-2.06,,,,,,,,,,,,
2026-03-20T13:36:14.626,MAHSEAMLES,,,564.4,1.84,,551.57,583.64,7.79,8.84,industrials,steel - large,,-0.15,-0.24,,,,,2.33,,,,,,,,,,,,,,,2026-03-20,,545.03,539.3,0.39,57.98,17.35,-16.3,530.4,508.95,-3.7,,,,,,,,,,,,
2026-03-20T13:36:14.626,JINDALSAW,,,193.87,2.39,,182.32,211.19,11.97,10.72,industrials,steel - large,,-0.15,-0.18,,,,,6.33,,,,,,,,,,,,,,,2026-03-20,,186.69,187.0,0.13,55.78,24.01,-5.36,173.31,161.89,-5.84,,,,,,,,,,,,
2026-03-20T13:36:14.626,PRAJIND,,,316.25,1.93,,297.13,344.93,-118.0,109.24,industrials,engineering,,-0.24,-0.38,,,,,6.43,,,,,,,,,,,,,,,2026-03-20,,307.08,292.25,0.38,54.17,21.78,-23.26,288.27,270.83,-9.53,,,,,,,,,,,,
2026-03-16T10:59:31.275,CCL,,,,,,,,,,fmcg,tea,,,,,,,,,,,,,,,,,,,,,7473.57,,2026-03-16,,,,,,,,,,,,,,,,,,,,3.33,4.91,4.91
2026-03-16T10:59:31.275,AEROFLEX,,,,,,,,,,metals & mining,steel - medium / small,,,,,,,,,,,,,,,,,,,,,1015.74,,2026-03-16,,,,,,,,,,,,,,,,,,,,4.12,9.73,14.37
2026-03-16T10:59:31.275,VTL,,,,,,,,,,textiles,textiles - cotton/blended,,,,,,,,,,,,,,,,,,,,,5393.02,,2026-03-16,,,,,,,,,,,,,,,,,,,,5.0,4.59,5.08
2026-03-16T10:59:31.275,SEAMECLTD,,,,,,,,,,miscellaneous,miscellaneous,,,,,,,,,,,,,,,,,,,,,946.13,,2026-03-16,,,,,,,,,,,,,,,,,,,,5.72,5.99,6.54
2026-03-16T10:59:31.275,SWANDEF,,,,,,,,,,transportation,miscellaneous,,,,,,,,,,,,,,,,,,,,,617.03,,2026-03-16,,,,,,,,,,,,,,,,,,,,7.57,18.52,29.65
2026-03-16T10:59:31.275,ABSLAMC,,,,,,,,,,financials,finance & investments,,,,,,,,,,,,,,,,,,,,,7026.82,,2026-03-16,,,,,,,,,,,,,,,,,,,,7.65,9.12,18.97
2026-03-16T10:59:31.275,KTKBANK,,,,,,,,,,bank,banks - private sector,,,,,,,,,,,,,,,,,,,,,8054.01,,2026-03-16,,,,,,,,,,,,,,,,,,,,8.59,8.34,12.28
2026-03-16T10:59:31.275,J&KBANK,,,,,,,,,,bank,banks - private sector,,,,,,,,,,,,,,,,,,,,,5243.4,,2026-03-16,,,,,,,,,,,,,,,,,,,,8.72,9.71,13.81
2026-03-16T10:59:31.275,AGIIL,,,,,,,,,,realty,construction,,,,,,,,,,,,,,,,,,,,,964.99,,2026-03-16,,,,,,,,,,,,,,,,,,,,9.05,8.71,10.23
2026-03-16T10:59:31.275,HAPPYFORGE,,,,,,,,,,industrials,castings & forgings,,,,,,,,,,,,,,,,,,,,,2506.65,,2026-03-16,,,,,,,,,,,,,,,,,,,,9.78,7.95,12.03
2026-03-16T10:59:31.275,NATCOPHARM,,,,,,,,,,healthcare,pharmaceuticals - indian - bulk drugs & formln,,,,,,,,,,,,,,,,,,,,,8539.48,,2026-03-16,,,,,,,,,,,,,,,,,,,,10.88,8.67,11.75
2026-03-16T10:59:31.275,SAKAR,,,,,,,,,,healthcare,pharmaceuticals - indian - bulk drugs & formln,,,,,,,,,,,,,,,,,,,,,531.58,,2026-03-16,,,,,,,,,,,,,,,,,,,,11.08,11.83,12.08
2026-03-16T10:59:31.275,MRPL,,,,,,,,,,energy,refineries,,,,,,,,,,,,,,,,,,,,,3749.31,,2026-03-16,,,,,,,,,,,,,,,,,,,,11.74,11.55,14.11
2026-03-16T10:59:31.275,STLTECH,,,,,,,,,,industrials,cables - telephone,,,,,,,,,,,,,,,,,,,,,4863.68,,2026-03-16,,,,,,,,,,,,,,,,,,,,12.81,15.03,16.15
2026-03-16T10:59:31.275,STAR,,,,,,,,,,healthcare,pharmaceuticals - indian - bulk drugs & formln,,,,,,,,,,,,,,,,,,,,,5902.11,,2026-03-16,,,,,,,,,,,,,,,,,,,,13.4,6.64,8.13
2026-03-16T10:59:31.275,DATAPATTNS,,,,,,,,,,aerospace & defence,electronics - components,,,,,,,,,,,,,,,,,,,,,9925.57,,2026-03-16,,,,,,,,,,,,,,,,,,,,14.71,9.58,16.96
2026-03-16T10:59:31.275,MTARTECH,,,,,,,,,,aerospace & defence,engineering,,,,,,,,,,,,,,,,,,,,,7081.76,,2026-03-16,,,,,,,,,,,,,,,,,,,,15.38,7.69,14.93
2026-03-16T10:59:31.275,SANSERA,,,,,,,,,,auto,auto ancillaries,,,,,,,,,,,,,,,,,,,,,8736.21,,2026-03-16,,,,,,,,,,,,,,,,,,,,16.08,10.51,13.5
2026-03-16T10:59:31.275,AARTIIND,,,,,,,,,,chemicals,chemicals,,,,,,,,,,,,,,,,,,,,,8689.77,,2026-03-16,,,,,,,,,,,,,,,,,,,,16.32,10.69,10.75
2026-03-16T10:59:31.275,SMSPHARMA,,,,,,,,,,healthcare,pharmaceuticals - indian - bulk drugs,,,,,,,,,,,,,,,,,,,,,1072.62,,2026-03-16,,,,,,,,,,,,,,,,,,,,17.34,17.88,21.81
2026-03-16T10:59:31.275,GODAVARIB,,,,,,,,,,fmcg,sugar,,,,,,,,,,,,,,,,,,,,,537.83,,2026-03-16,,,,,,,,,,,,,,,,,,,,17.85,5.93,12.57
2026-03-16T10:59:31.275,PREMIERPOL,,,,,,,,,,plastic products,plastics products,,,,,,,,,,,,,,,,,,,,,195.76,,2026-03-16,,,,,,,,,,,,,,,,,,,,18.27,16.41,18.67
2026-03-16T10:59:31.275,BLISSGVS,,,,,,,,,,healthcare,pharmaceuticals - indian - formulations,,,,,,,,,,,,,,,,,,,,,1354.91,,2026-03-16,,,,,,,,,,,,,,,,,,,,18.77,10.09,16.98
2026-03-16T10:59:31.275,JPOLYINVST,,,,,,,,,,financials,finance & investments,,,,,,,,,,,,,,,,,,,,,318.1,,2026-03-16,,,,,,,,,,,,,,,,,,,,19.84,16.07,25.54
2026-03-16T10:59:31.275,PRECWIRE,,,,,,,,,,metals & mining,mining / minerals / metals,,,,,,,,,,,,,,,,,,,,,2226.66,,2026-03-16,,,,,,,,,,,,,,,,,,,,21.16,24.07,28.21
2026-03-16T10:59:31.275,GRWRHITECH,,,,,,,,,,industrials,packaging,,,,,,,,,,,,,,,,,,,,,3395.21,,2026-03-16,,,,,,,,,,,,,,,,,,,,22.22,13.46,13.46
2026-03-16T10:59:31.275,RACLGEAR,,,,,,,,,,auto,auto ancillaries,,,,,,,,,,,,,,,,,,,,,837.95,,2026-03-16,,,,,,,,,,,,,,,,,,,,26.7,10.27,18.78
2026-03-16T10:59:31.275,ICEMAKE,,,,,,,,,,industrials,engineering,,,,,,,,,,,,,,,,,,,,,320.13,,2026-03-16,,,,,,,,,,,,,,,,,,,,27.61,7.84,10.77
2026-03-12T09:59:10.407,STLTECH,,,,,,,,,,industrials,cables - telephone,,,,,,,,,,,,,,,,,,,,,5395.41,,2026-03-12,,,,,,,,,,,,,,,,,,,,0.01,12.35,20.6
2026-03-12T09:59:10.407,AEROFLEX,,,,,,,,,,metals & mining,steel - medium / small,,,,,,,,,,,,,,,,,,,,,1011.39,,2026-03-12,,,,,,,,,,,,,,,,,,,,1.23,9.67,14.99
2026-03-12T09:59:10.407,VTL,,,,,,,,,,textiles,textiles - cotton/blended,,,,,,,,,,,,,,,,,,,,,5549.34,,2026-03-12,,,,,,,,,,,,,,,,,,,,2.25,2.72,6.34
2026-03-12T09:59:10.407,VENUSREM,,,,,,,,,,healthcare,pharmaceuticals - indian - formulations,,,,,,,,,,,,,,,,,,,,,694.69,,2026-03-12,,,,,,,,,,,,,,,,,,,,2.27,20.0,35.27
2026-03-12T09:59:10.407,EMCURE,,,,,,,,,,healthcare,pharmaceuticals - indian - bulk drugs & formln,,,,,,,,,,,,,,,,,,,,,6481.24,,2026-03-12,,,,,,,,,,,,,,,,,,,,2.55,4.97,13.67
2026-03-12T09:59:10.407,CCL,,,,,,,,,,fmcg,tea,,,,,,,,,,,,,,,,,,,,,7518.9,,2026-03-12,,,,,,,,,,,,,,,,,,,,2.75,3.1,7.51
2026-03-12T09:59:10.407,KTKBANK,,,,,,,,,,bank,banks - private sector,,,,,,,,,,,,,,,,,,,,,8525.55,,2026-03-12,,,,,,,,,,,,,,,,,,,,3.24,12.28,14.6
2026-03-12T09:59:10.407,PRECWIRE,,,,,,,,,,metals & mining,mining / minerals / metals,,,,,,,,,,,,,,,,,,,,,2674.37,,2026-03-12,,,,,,,,,,,,,,,,,,,,5.31,6.46,12.23
2026-03-12T09:59:10.407,NATCOPHARM,,,,,,,,,,healthcare,pharmaceuticals - indian - bulk drugs & formln,,,,,,,,,,,,,,,,,,,,,9013.14,,2026-03-12,,,,,,,,,,,,,,,,,,,,5.93,5.72,5.95
2026-03-12T09:59:10.407,ABSLAMC,,,,,,,,,,financials,finance & investments,,,,,,,,,,,,,,,,,,,,,7107.88,,2026-03-12,,,,,,,,,,,,,,,,,,,,6.58,18.97,20.95
2026-03-12T09:59:10.407,GRANULES,,,,,,,,,,healthcare,pharmaceuticals - indian - bulk drugs & formln,,,,,,,,,,,,,,,,,,,,,8657.75,,2026-03-12,,,,,,,,,,,,,,,,,,,,6.99,5.79,7.66
2026-03-12T09:59:10.407,INDSWFTLAB,,,,,,,,,,healthcare,pharmaceuticals - indian - bulk drugs & formln,,,,,,,,,,,,,,,,,,,,,693.41,,2026-03-12,,,,,,,,,,,,,,,,,,,,7.6,6.79,16.71
2026-03-12T09:59:10.407,AETHER,,,,,,,,,,chemicals,chemicals,,,,,,,,,,,,,,,,,,,,,3316.12,,2026-03-12,,,,,,,,,,,,,,,,,,,,7.69,9.2,9.26
2026-03-12T09:59:10.407,JPOLYINVST,,,,,,,,,,financials,finance & investments,,,,,,,,,,,,,,,,,,,,,362.5,,2026-03-12,,,,,,,,,,,,,,,,,,,,8.64,13.97,45.21
2026-03-12T09:59:10.407,MTARTECH,,,,,,,,,,aerospace & defence,engineering,,,,,,,,,,,,,,,,,,,,,7478.85,,2026-03-12,,,,,,,,,,,,,,,,,,,,10.63,11.9,13.49
2026-03-12T09:59:10.407,MAHLOG,,,,,,,,,,transportation,miscellaneous,,,,,,,,,,,,,,,,,,,,,1545.82,,2026-03-12,,,,,,,,,,,,,,,,,,,,10.84,5.95,12.52
2026-03-12T09:59:10.407,DYNAMATECH,,,,,,,,,,industrials,engineering,,,,,,,,,,,,,,,,,,,,,3819.09,,2026-03-12,,,,,,,,,,,,,,,,,,,,11.66,10.95,14.24
2026-03-12T09:59:10.407,SANSERA,,,,,,,,,,auto,auto ancillaries,,,,,,,,,,,,,,,,,,,,,9068.58,,2026-03-12,,,,,,,,,,,,,,,,,,,,12.88,6.37,10.06
2026-03-12T09:59:10.407,CIEINDIA,,,,,,,,,,industrials,castings & forgings,,,,,,,,,,,,,,,,,,,,,5930.37,,2026-03-12,,,,,,,,,,,,,,,,,,,,13.36,5.66,7.96
2026-03-12T09:59:10.407,MRPL,,,,,,,,,,energy,refineries,,,,,,,,,,,,,,,,,,,,,3648.06,,2026-03-12,,,,,,,,,,,,,,,,,,,,14.13,11.88,19.7
2026-03-12T09:59:10.407,BAJAJCON,,,,,,,,,,fmcg,personal care - indian,,,,,,,,,,,,,,,,,,,,,2611.36,,2026-03-12,,,,,,,,,,,,,,,,,,,,14.23,10.38,10.38
2026-03-12T09:59:10.407,BLISSGVS,,,,,,,,,,healthcare,pharmaceuticals - indian - formulations,,,,,,,,,,,,,,,,,,,,,1430.27,,2026-03-12,,,,,,,,,,,,,,,,,,,,14.25,11.69,13.32
2026-03-12T09:59:10.407,TDPOWERSYS,,,,,,,,,,industrials,electric equipment,,,,,,,,,,,,,,,,,,,,,9018.37,,2026-03-12,,,,,,,,,,,,,,,,,,,,15.39,10.91,16.64
2026-03-12T09:59:10.407,PRIVISCL,,,,,,,,,,chemicals,chemicals,,,,,,,,,,,,,,,,,,,,,4404.52,,2026-03-12,,,,,,,,,,,,,,,,,,,,16.82,5.77,6.03
2026-03-12T09:59:10.407,GODAVARIB,,,,,,,,,,fmcg,sugar,,,,,,,,,,,,,,,,,,,,,542.62,,2026-03-12,,,,,,,,,,,,,,,,,,,,17.12,12.29,13.86
2026-03-12T09:59:10.407,GRWRHITECH,,,,,,,,,,industrials,packaging,,,,,,,,,,,,,,,,,,,,,3600.74,,2026-03-12,,,,,,,,,,,,,,,,,,,,17.51,7.96,9.46
2026-03-12T09:59:10.407,CHENNPETRO,,,,,,,,,,energy,refineries,,,,,,,,,,,,,,,,,,,,,4378.11,,2026-03-12,,,,,,,,,,,,,,,,,,,,18.52,11.67,19.97
2026-03-12T09:59:10.407,SHARDACROP,,,,,,,,,,chemicals,pesticides / agrochemicals - indian,,,,,,,,,,,,,,,,,,,,,2310.97,,2026-03-12,,,,,,,,,,,,,,,,,,,,21.57,5.93,11.27
2026-03-10T09:38:29.955,NATCOPHARM,,,,,,,,,,healthcare,pharmaceuticals - indian - bulk drugs & formln,,,,,,,,,,,,,,,,,,,,,9480.47,,2026-03-10,,,,,,,,,,,,,,,,,,,,1.06,5.62,11.13
2026-03-10T09:38:29.955,EMCURE,,,,,,,,,,healthcare,pharmaceuticals - indian - bulk drugs & formln,,,,,,,,,,,,,,,,,,,,,6572.68,,2026-03-10,,,,,,,,,,,,,,,,,,,,1.17,13.67,13.67
2026-03-10T09:38:29.955,AGIIL,,,,,,,,,,realty,construction,,,,,,,,,,,,,,,,,,,,,1031.59,,2026-03-10,,,,,,,,,,,,,,,,,,,,1.61,10.43,10.43
2026-03-10T09:38:29.955,PRECWIRE,,,,,,,,,,metals & mining,mining / minerals / metals,,,,,,,,,,,,,,,,,,,,,2712.44,,2026-03-10,,,,,,,,,,,,,,,,,,,,2.51,10.56,11.68
2026-03-10T09:38:29.955,CCL,,,,,,,,,,fmcg,tea,,,,,,,,,,,,,,,,,,,,,7534.01,,2026-03-10,,,,,,,,,,,,,,,,,,,,2.55,7.51,7.51
2026-03-10T09:38:29.955,STLTECH,,,,,,,,,,industrials,cables - telephone,,,,,,,,,,,,,,,,,,,,,4867.21,,2026-03-10,,,,,,,,,,,,,,,,,,,,2.97,12.12,16.9
2026-03-10T09:38:29.955,JPOLYINVST,,,,,,,,,,financials,finance & investments,,,,,,,,,,,,,,,,,,,,,384.38,,2026-03-10,,,,,,,,,,,,,,,,,,,,3.13,45.21,45.21
2026-03-10T09:38:29.955,SAKAR,,,,,,,,,,healthcare,pharmaceuticals - indian - bulk drugs & formln,,,,,,,,,,,,,,,,,,,,,577.94,,2026-03-10,,,,,,,,,,,,,,,,,,,,3.32,10.22,10.22
