Timestamp,Symbol,From52wh,3d range,5d,Sector,Industry,Free float,Scan_Date,High,Lod price,Cmp,%ch,Initial_atr1.5sl,Sl,Target,Forward pe,Pe,%ch y_low,Srs,Ars,Srs y,Ars y,%ch_high,%ch 2 low,%ch sl,Atr%,%ch_3low,E_s50,Avg_true_range,Adr%,Brackets12,Ma_x,Rvol,M_cap,Va,Va_ma,Atr% x,Lod dist,Grand_total_number2,Low 2%,Low5,R_vol,Rsi,Adx,Rs,Is,Tps,Rs score,Low,Max2,W rsi,Adr p - adr%
2026-04-01T23:06:34.275,GVT&D,,,,industrials,electric equipment,,2026-04-01,,,3798.7,4.35,,3525.65,4208.28,83.6,87.28,,0.18,0.57,,,,,7.74,,,,,,,,,,,,,,,3649.81,3463.1,2.35,55.36,19.68,35.87,3221.58,3334.05,30.45,,,,
2026-04-01T23:06:34.275,NATIONALUM,,,,metals & mining,aluminium and aluminium products,,2026-04-01,,,399.45,3.46,,369.8,443.92,11.49,11.54,,0.72,1.05,,,,,8.02,,,,,,,,,,,,,,,384.45,350.65,1.05,59.33,15.83,108.45,362.81,342.38,27.83,,,,
2026-04-01T23:06:34.275,DELHIVERY,,,,transportation,miscellaneous,,2026-04-01,,,431.4,3.53,,405.3,470.55,203.49,204.26,,-0.12,-0.01,,,,,6.44,,,,,,,,,,,,,,,418.46,405.1,1.16,54.81,13.26,-8.87,398.33,383.13,13.67,,,,
2026-04-01T23:06:34.275,GESHIP,,,,transportation,shipping,,2026-04-01,,,1460.1,3.21,,1406.21,1540.94,6.41,8.93,,0.35,0.43,,,,,3.83,,,,,,,,,,,,,,,1406.79,1373.0,1.21,60.78,20.79,52.7,1331.81,1267.39,13.25,,,,
2026-04-01T23:06:34.275,ASTERDM,,,,healthcare,healthcare,,2026-04-01,,,687.9,2.67,,640.12,759.57,168.6,104.52,,0.01,0.11,,,,,7.46,,,,,,,,,,,,,,,657.83,622.25,0.71,63.02,19.54,13.71,626.63,582.33,12.27,,,,
2026-04-01T23:06:34.275,GPIL,,,,metals & mining,steel - medium / small,,2026-04-01,,,278.65,3.66,,255.0,314.13,29.9,22.23,,0.05,0.45,,,,,9.28,,,,,,,,,,,,,,,267.69,251.45,2.17,59.31,16.33,16.72,253.66,240.82,11.82,,,,
2026-04-01T23:06:34.275,ADANIPOWER,,,,power & utilities,power generation and supply,,2026-04-01,,,157.11,4.44,,150.11,167.61,30.45,8.33,,0.0,0.26,,,,,4.66,,,,,,,,,,,,,,,150.37,147.35,1.96,62.37,14.99,29.66,143.82,134.89,11.5,,,,
2026-04-01T23:06:34.275,HEG,,,,industrials,electrodes - graphites,,2026-04-01,,,564.15,4.01,,481.57,688.01,13.16,27.45,,0.03,0.02,,,,,17.15,,,,,,,,,,,,,,,543.9,482.55,1.14,58.05,21.18,17.97,493.86,455.2,6.73,,,,
2026-04-01T23:06:34.275,HONASA,,,,services,trading,,2026-04-01,,,307.45,3.08,,274.47,356.92,49.91,62.27,,0.01,0.0,,,,,12.02,,,,,,,,,,,,,,,295.42,280.35,1.06,61.7,27.48,3.01,283.21,266.97,6.18,,,,
2026-04-01T23:06:34.275,NATCOPHARM,,,,healthcare,pharmaceuticals - indian - bulk drugs & formln,,2026-04-01,,,1001.9,2.84,,948.77,1081.59,29.61,11.21,,0.16,-0.05,,,,,5.6,,,,,,,,,,,,,,,965.05,925.1,0.44,59.74,22.45,15.96,924.56,879.55,4.93,,,,
2026-04-01T23:06:34.275,INOXINDIA,,,,industrials,packaging,,2026-04-01,,,1245.1,5.97,,1169.83,1358.01,46.53,42.98,,-0.03,-0.04,,,,,6.43,,,,,,,,,,,,,,,1166.4,1148.9,1.59,60.99,19.34,6.5,1132.95,1055.73,3.67,,,,
2026-04-01T23:06:34.275,AUROPHARMA,,,,healthcare,pharmaceuticals - indian - bulk drugs & formln,,2026-04-01,,,1342.1,2.89,,1295.35,1412.23,21.41,21.73,,0.14,0.13,,,,,3.61,,,,,,,,,,,,,,,1299.38,1255.4,1.42,66.64,14.22,31.02,1263.64,1222.59,3.19,,,,
2026-04-01T23:06:34.275,KSB,,,,industrials,pumps,,2026-04-01,,,828.2,3.93,,784.69,893.47,44.53,51.28,,-0.07,-0.08,,,,,5.55,,,,,,,,,,,,,,,781.11,776.0,0.67,65.85,22.58,0.98,758.65,713.33,3.07,,,,
2026-04-01T23:06:34.275,NLCINDIA,,,,power & utilities,power generation and supply,,2026-04-01,,,283.2,5.44,,256.59,323.12,13.56,13.51,,-0.09,0.15,,,,,10.37,,,,,,,,,,,,,,,265.38,251.65,2.17,64.29,15.27,22.94,258.53,242.67,3.05,,,,
2026-04-01T23:06:34.275,DMART,,,,consumer discretionary,trading,,2026-04-01,,,4271.1,7.94,,3770.75,5021.63,81.2,89.87,,-0.12,0.01,,,,,13.27,,,,,,,,,,,,,,,3984.78,3685.1,5.43,70.66,14.61,-9.78,3940.92,3716.98,1.82,,,,
2026-04-01T23:06:34.275,KAJARIACER,,,,building materials,ceramics - tiles / sanitaryware,,2026-04-01,,,991.8,7.79,,895.25,1136.62,45.0,39.37,,-0.22,-0.19,,,,,10.78,,,,,,,,,,,,,,,926.59,888.3,4.14,57.7,11.49,-19.09,886.46,823.21,1.7,,,,
2026-04-01T23:06:34.275,DCMSHRIRAM,,,,miscellaneous,diversified - mega,,2026-04-01,,,1151.9,3.17,,1043.66,1314.27,18.11,24.93,,-0.08,-0.21,,,,,10.37,,,,,,,,,,,,,,,1099.36,1019.3,0.88,64.19,23.49,-5.81,1056.38,1001.74,0.57,,,,
2026-04-01T23:06:34.275,LLOYDSME,,,,metals & mining,mining / minerals / metals,,2026-04-01,,,1347.6,5.97,,1215.09,1546.36,16.96,27.09,,0.01,-0.13,,,,,10.9,,,,,,,,,,,,,,,1276.16,1221.0,1.71,62.29,15.98,1.51,1216.34,1127.49,0.16,,,,
2026-04-01T23:06:34.275,PREMIERENE,,,,services,trading,,2026-04-01,,,937.7,5.16,,873.77,1033.6,26.88,30.12,,-0.15,-0.16,,,,,7.32,,,,,,,,,,,,,,,866.37,868.4,2.3,74.53,29.81,-9.46,862.74,810.62,-0.11,,,,
2026-04-01T23:06:34.275,TRIVENI,,,,fmcg,sugar,,2026-04-01,,,392.7,3.51,,347.27,460.84,25.57,27.55,,0.09,0.05,,,,,13.08,,,,,,,,,,,,,,,375.83,343.6,0.76,57.05,22.2,12.3,346.49,319.54,-0.15,,,,
2026-04-01T23:06:34.275,THERMAX,,,,industrials,electric equipment,,2026-04-01,,,3345.4,2.6,,3183.48,3588.28,46.16,53.86,,-0.03,-0.11,,,,,5.09,,,,,,,,,,,,,,,3206.56,3073.8,1.12,62.03,13.68,4.2,3084.77,2896.89,-0.76,,,,
2026-04-01T23:06:34.275,WELCORP,,,,industrials,steel - large,,2026-04-01,,,827.8,1.86,,791.24,882.64,12.05,11.01,,-0.11,-0.12,,,,,4.62,,,,,,,,,,,,,,,807.03,771.0,0.6,54.14,10.24,-2.36,759.53,728.17,-1.44,,,,
2026-04-01T23:06:34.275,BAYERCROP,,,,chemicals,pesticides / agrochemicals - multinational,,2026-04-01,,,4743.5,2.11,,4415.29,5235.81,55.7,31.15,,-0.09,-0.28,,,,,7.43,,,,,,,,,,,,,,,4502.81,4398.8,0.96,58.5,17.24,-9.01,4382.47,4137.0,-1.6,,,,
2026-04-01T23:06:34.275,MAHSEAMLES,,,,industrials,steel - large,,2026-04-01,,,580.5,3.63,,551.56,623.9,8.01,8.93,,-0.11,-0.23,,,,,5.25,,,,,,,,,,,,,,,556.15,538.1,0.87,59.11,15.97,-10.48,534.21,504.84,-4.68,,,,
2026-04-01T23:06:34.275,PAGEIND,,,,consumer discretionary,textiles - products,,2026-04-01,,,32620.0,2.66,,30787.33,35369.0,47.99,47.31,,-0.26,-0.33,,,,,5.95,,,,,,,,,,,,,,,31360.0,31260.0,0.78,54.4,20.88,-27.22,30611.71,29305.49,-6.41,,,,
2026-04-01T23:06:34.275,PRAJIND,,,,industrials,engineering,,2026-04-01,,,326.2,2.56,,303.95,359.57,-121.72,111.99,,-0.09,-0.36,,,,,7.32,,,,,,,,,,,,,,,316.49,309.8,0.37,58.14,23.45,-18.65,296.33,278.62,-10.27,,,,
2026-03-20T15:21:00.859,SIGMA,,,,i.t,computers - software - medium / small,,2026-03-20,41.55,,40.15,-2.6,35.27,37.17,46.11,1.54,1.67,9.73,-0.21,0.05,-0.19,0.08,5.73,5.73,5.73,7.74,2.16,-6.51,3.11,,,,,,,,,27.36,,,,0.6,44.02,22.09,,,,,39.3,41.55,39.68,7.31
2026-03-20T15:21:00.859,BVCL,,,,building materials,cement - north india,,2026-03-20,41.0,,40.9,10.81,36.74,35.24,52.23,-9.83,3691.0,2.14,-0.26,0.07,-0.35,-0.03,13.42,13.42,13.42,6.57,13.14,-2.01,2.69,,,,,,,,,176.83,,,,0.35,50.4,18.37,,,,,36.15,41.0,45.32,6.59
2026-03-20T15:21:00.859,TARAPUR,,,,industrials,electric equipment,,2026-03-20,27.22,,26.0,0.27,23.56,22.48,33.03,-54.17,-70.08,12.49,-0.15,-0.1,-0.2,-0.1,8.88,8.88,8.79,6.35,6.04,-0.76,1.65,,,,,,,,,59.32,,,,1.3,51.3,27.27,,,,,25.02,27.22,44.38,6.46
2026-03-20T15:21:00.859,REGENCERAM,,,,building materials,ceramics - tiles / sanitaryware,,2026-03-20,43.49,,43.12,1.96,39.2,39.87,49.61,-5.53,1057.25,0.84,-0.1,0.05,-0.1,0.03,8.13,8.13,6.18,6.27,7.21,-1.47,2.7,,,,,,,,,79.95,,,,0.46,49.66,22.44,,,,,40.96,43.49,45.39,5.77
2026-03-20T15:21:00.859,AIIL,,,,financials,finance & investments,,2026-03-20,499.9,,495.0,3.0,455.97,437.01,610.98,13.01,2.25,8.38,-0.25,-0.1,-0.31,-0.13,7.27,7.27,5.32,5.71,6.22,-18.29,28.25,,,,,,,,,72.04,,,,0.61,53.35,24.63,,,,,474.65,499.9,45.42,5.62
2026-03-20T15:21:00.859,ORIENTCER,,,,building materials,refractories / intermediates,,2026-03-20,39.47,,38.59,1.26,35.19,34.06,47.66,26.07,23.1,11.55,-0.1,-0.12,-0.14,-0.13,4.36,4.36,3.57,6.2,12.8,-2.27,2.39,,,,,,,,,20.07,,,,8.53,49.82,16.84,,,,,38.11,39.47,46.98,5.49
2026-03-20T15:21:00.859,DAVANGERE,,,,fmcg,sugar,,2026-03-20,4.2,,4.05,5.19,3.68,3.65,4.85,101.25,7.26,-1.38,-0.03,0.08,-0.06,0.03,16.34,16.34,8.25,6.13,12.19,-0.27,0.25,,,,,,,,,68.45,,,,0.39,49.68,11.12,,,,,3.88,4.2,49.86,5.4
2026-03-20T15:21:00.859,SIGMAADV,,,,aerospace & defence,electronics - components,,2026-03-20,172.91,,172.9,4.99,160.02,142.67,233.37,-308.75,9.02,13.65,-0.03,0.62,-0.04,0.55,7.73,7.73,4.47,4.67,13.01,-0.02,8.07,,,,,,,,,91.61,,,,1.77,56.68,19.08,,,,,165.51,172.91,51.68,5.29
2026-03-20T15:21:00.859,UNIVCABLES,,,,industrials,cables - power,,2026-03-20,700.0,,677.95,6.09,624.3,593.05,847.74,21.62,14.08,4.79,-0.19,-0.18,-0.27,-0.22,11.71,11.71,9.2,5.84,14.9,-22.9,39.62,,,,,,,,,93.15,,,,1.92,52.14,31.98,,,,,641.05,700.0,45.25,5.17
2026-03-20T15:21:00.859,WAAREEINDO,,,,industrials,electric equipment,,2026-03-20,385.15,,385.15,4.99,356.13,299.65,556.14,9.66,6.24,19.85,92.36,144.98,90.9,138.26,10.64,10.64,1.01,4.55,15.14,-14.67,17.51,,,,,,,,,21.98,,,,0.52,56.91,30.96,,,,,381.3,385.15,47.07,4.96
2026-03-20T15:21:00.859,MUKANDLTD,,,,metals & mining,steel - medium / small,,2026-03-20,128.61,,126.47,1.15,117.79,118.04,143.33,44.53,30.13,5.19,-0.14,-0.15,-0.17,-0.16,3.72,3.72,2.73,4.68,1.99,-0.64,5.92,,,,,,,,,21.62,,,,0.45,50.69,11.96,,,,,125.19,128.61,47.59,4.83
2026-03-20T15:21:00.859,MAANALU,,,,metals & mining,aluminium and aluminium products,,2026-03-20,139.98,,136.39,-0.89,126.42,121.38,166.42,65.57,48.8,6.54,0.11,0.1,0.13,0.11,8.43,8.43,5.61,4.78,10.44,-7.08,6.52,,,,,,,,,58.9,,,,0.51,49.56,38.31,,,,,132.55,139.98,48.6,4.65
2026-03-20T15:21:00.859,ARMANFIN,,,,financials,finance & investments,,2026-03-20,1519.0,,1508.6,2.86,1404.24,1310.08,1905.63,17.85,54.28,11.41,-0.04,-0.16,-0.07,-0.18,4.56,4.56,4.56,4.7,6.38,-33.41,70.9,,,,,,,,,78.84,,,,0.95,52.54,22.64,,,,,1452.7,1519.0,48.13,4.53
2026-03-20T15:21:00.859,IMFA,,,,metals & mining,mining / minerals / metals,,2026-03-20,1273.1,,1235.0,1.18,1142.43,1148.81,1407.38,12.69,17.88,6.52,0.02,0.52,0.04,0.51,4.63,4.63,3.76,4.61,1.5,-14.16,56.96,,,,,,,,,14.04,,,,0.27,48.21,17.73,,,,,1227.0,1273.1,52.15,4.53
2026-03-20T15:21:00.859,FEDFINA,,,,financials,finance & investments,,2026-03-20,136.3,,135.12,2.95,125.91,122.02,161.32,14.37,15.57,8.44,-0.18,0.14,-0.19,0.1,4.48,4.48,3.48,4.54,3.57,-6.26,6.13,,,,,,,,,55.44,,,,0.33,51.82,18.59,,,,,131.72,136.3,47.53,4.39
2026-03-20T15:21:00.859,GALLANTT,,,,metals & mining,steel - medium / small,,2026-03-20,563.05,,551.85,0.68,516.65,522.95,609.64,33.16,27.68,3.62,-0.24,-0.03,-0.24,-0.03,3.96,3.96,3.34,4.14,1.89,-2.34,22.86,,,,,,,,,30.63,,,,0.66,50.32,13.34,,,,,544.85,563.05,48.74,4.36
2026-03-20T15:21:00.859,EMCURE,,,,healthcare,pharmaceuticals - indian - bulk drugs & formln,,2026-03-20,1505.9,,1476.4,0.38,1388.72,1461.53,1506.14,30.35,32.04,0.75,0.03,0.15,0.0,0.14,2.78,2.78,2.31,4.1,0.77,-15.62,60.55,,,,,,,,,7.43,,,,0.26,49.3,13.34,,,,,1471.9,1505.9,54.94,4.06
2026-03-20T15:21:00.859,SASTASUNDR,,,,financials,finance & investments,,2026-03-20,290.0,,285.0,1.41,268.41,271.11,312.78,203.57,34.36,4.34,-0.2,-0.02,-0.18,-0.03,3.48,3.48,3.48,3.95,1.69,-8.21,11.25,,,,,,,,,42.22,,,,0.69,50.07,14.34,,,,,280.25,290.0,44.03,3.92
2026-03-20T15:21:00.859,CGCL,,,,financials,finance & investments,,2026-03-20,170.88,,169.97,0.94,160.77,160.73,188.44,15.97,18.09,4.71,-0.19,-0.03,-0.19,-0.04,2.82,2.82,2.67,3.52,2.27,-1.49,5.98,,,,,,,,,59.01,,,,0.34,51.7,16.19,,,,,166.44,170.88,44.34,3.61
2026-03-20T15:21:00.859,BSE,,,,financials,miscellaneous,,2026-03-20,2939.0,,2807.3,-3.03,2647.72,2771.44,2879.02,48.04,37.47,5.53,0.2,0.1,0.21,0.13,5.6,5.6,5.6,3.82,0.87,-5.65,107.19,,,,,,,,,22.58,,,,1.06,48.66,12.15,,,,,2783.1,2939.0,56.07,3.38
2026-03-20T15:21:00.859,KRISHANA,,,,chemicals,fertilizers,,2026-03-20,494.0,,487.5,2.53,460.17,466.15,530.19,22.61,22.63,0.56,-0.17,0.11,-0.21,0.08,4.97,4.97,4.0,3.83,3.59,-4.06,18.67,,,,,,,,,66.96,,,,0.74,49.1,10.95,,,,,475.0,494.0,48.47,3.33
2026-03-20T15:21:00.859,NMDC,,,,metals & mining,mining / minerals / metals,,2026-03-20,81.32,,79.74,2.31,75.71,76.89,85.43,9.97,9.93,0.51,-0.04,0.13,-0.07,0.11,4.93,4.93,4.24,3.34,2.89,-1.11,2.66,,,,,,,,,64.92,,,,1.29,49.46,14.44,,,,,78.01,81.32,52.78,3.31
2026-03-20T15:21:00.859,MON100,,,,indices,indices,,2026-03-20,228.3,,226.16,1.33,216.76,215.48,247.51,NaN,0.0,2.69,-0.03,0.14,-0.05,0.13,3.28,3.28,2.81,2.91,3.1,-2.37,6.57,,,,,,,,,62.37,,,,0.57,52.0,14.96,,,,,222.06,228.3,51.66,2.82
2026-03-20T15:21:00.859,ESABINDIA,,,,industrials,electrodes - welding equipment,,2026-03-20,5460.0,,5460.0,2.99,5217.15,5233.42,5913.17,48.85,38.75,0.89,-0.01,-0.01,-0.04,-0.04,3.79,3.79,3.79,3.01,3.79,-75.33,164.11,,,,,,,,,121.56,,,,0.31,50.26,10.33,,,,,5260.5,5460.0,49.28,2.76
2026-03-20T15:21:00.859,RELIANCE,,,,energy,refineries,,2026-03-20,1430.0,,1416.1,2.26,1366.44,1364.12,1520.07,25.69,22.52,1.0,-0.06,-0.11,-0.1,-0.13,3.92,3.92,2.43,2.4,2.91,-0.44,33.92,,,,,,,,,58.96,,,,1.32,51.88,24.85,,,,,1396.1,1430.0,46.8,2.34
2026-03-20T15:21:00.859,MAFANG,,,,indices,indices,,2026-03-20,159.12,,159.12,-0.66,155.87,160.5,156.36,NaN,0.0,-0.38,-0.14,-0.02,-0.12,-0.01,0.08,0.08,0.08,1.45,2.53,-1.53,2.31,,,,,,,,,5.18,,,,0.26,49.3,15.77,,,,,159.0,159.12,47.52,0.72
2026-03-18T12:49:38.694,CALSOFT,,,,i.t,computers - software - medium / small,,2026-03-18,15.0,,13.54,7.97,12.03,11.66,17.3,21.16,44.79,5.04,-0.17,-0.33,-0.24,-0.38,32.04,32.04,32.04,8.65,19.19,-0.37,1.17,,,,,,,,,186.05,,,,4.7,53.13,14.08,,,,,11.36,15.0,43.95,8.41
2026-03-18T12:49:38.694,COASTCORP,,,,fmcg,aquaculture,,2026-03-18,47.02,,45.58,-1.38,40.7,40.35,56.05,10.75,19.92,12.44,0.1,0.14,0.14,0.16,4.21,4.21,4.03,8.31,18.95,-0.64,3.79,,,,,,,,,10.03,,,,0.29,49.57,23.99,,,,,45.2,47.02,52.73,7.36
2026-03-18T12:49:38.694,BAFNAPH,,,,healthcare,pharmaceuticals - indian - formulations,,2026-03-18,114.77,,114.77,5.0,105.63,99.29,145.72,36.79,26.79,9.96,-0.2,0.24,-0.2,0.19,5.3,5.3,5.3,5.46,21.1,-2.85,6.27,,,,,,,,,92.2,,,,1.0,53.37,24.59,,,,,108.99,114.77,46.54,5.43
2026-03-18T12:49:38.694,AIIL,,,,financials,finance & investments,,2026-03-18,496.15,,479.05,0.23,439.72,429.52,578.1,12.59,2.23,8.12,-0.31,-0.1,-0.33,-0.1,7.39,7.39,4.71,6.16,9.58,-39.57,29.51,,,,,,,,,17.62,,,,0.4,49.65,27.22,,,,,473.85,496.15,42.93,5.4
2026-03-18T12:49:38.694,ORIENTCER,,,,building materials,refractories / intermediates,,2026-03-18,39.89,,38.77,10.96,35.35,33.96,48.39,26.2,21.18,-0.24,-0.12,-0.1,-0.2,-0.19,16.6,16.6,16.6,6.41,13.33,-2.52,2.49,,,,,,,,,183.49,,,,0.68,50.18,18.56,,,,,34.21,39.89,47.25,5.28
2026-03-18T12:49:38.694,WAAREEINDO,,,,industrials,electric equipment,,2026-03-18,349.4,,349.4,4.99,320.23,290.42,467.36,8.76,5.66,12.22,90.96,121.8,82.37,116.14,6.69,6.69,4.45,4.92,12.69,-54.38,17.18,,,,,,,,,86.71,,,,1.05,45.27,34.81,,,,,334.5,349.4,42.42,5.0
2026-03-18T12:49:38.694,MUKANDLTD,,,,metals & mining,steel - medium / small,,2026-03-18,129.99,,126.4,-0.31,117.52,117.86,143.49,44.51,30.55,-1.71,-0.14,-0.2,-0.16,-0.19,11.27,11.27,4.83,5.02,10.58,-1.22,6.34,,,,,,,,,37.86,,,,0.78,50.54,13.48,,,,,124.0,129.99,47.53,4.89
2026-03-18T12:49:38.694,JMFINANCIL,,,,financials,finance & investments,,2026-03-18,128.35,,128.07,6.74,118.63,114.77,154.67,9.79,9.21,0.43,-0.33,-0.25,-0.38,-0.3,9.54,9.54,6.6,5.27,11.37,-2.62,6.74,,,,,,,,,113.73,,,,1.36,51.33,11.28,,,,,120.4,128.35,43.22,4.77
2026-03-18T12:49:38.694,BBOX,,,,i.t,computers - software - medium / small,,2026-03-18,528.2,,520.0,1.28,483.22,487.91,584.18,44.52,40.85,0.52,0.03,-0.08,-0.04,-0.09,7.31,7.31,2.67,4.65,8.79,-0.53,24.16,,,,,,,,,22.97,,,,0.44,50.65,7.9,,,,,514.45,528.2,50.62,4.57
2026-03-18T12:49:38.694,TATVA,,,,chemicals,chemicals,,2026-03-18,1250.9,,1199.0,2.87,1110.21,1106.14,1384.71,46.19,83.2,2.57,0.02,0.15,-0.04,0.12,9.67,9.67,8.51,4.86,6.39,-14.34,58.23,,,,,,,,,79.34,,,,0.45,52.51,12.64,,,,,1152.8,1250.9,49.24,4.51
2026-03-18T12:49:38.694,KIOCL,,,,metals & mining,mining / minerals / metals,,2026-03-18,328.0,,325.65,3.43,300.87,292.42,392.11,271.38,-260.21,0.43,-0.31,0.08,-0.34,0.05,10.53,10.53,4.59,4.98,12.04,-21.48,16.22,,,,,,,,,74.3,,,,0.72,48.42,13.12,,,,,313.6,328.0,44.02,4.5
2026-03-18T12:49:38.694,CSBBANK,,,,bank,banks - private sector,,2026-03-18,391.0,,387.15,9.47,357.69,338.63,484.19,11.0,9.86,1.3,0.01,-0.09,-0.09,-0.17,12.31,12.31,11.25,5.26,19.2,-35.49,20.36,,,,,,,,,175.35,,,,0.81,51.5,33.1,,,,,351.45,391.0,47.09,4.43
2026-03-18T12:49:38.694,FEDFINA,,,,financials,finance & investments,,2026-03-18,138.82,,137.1,5.1,127.82,120.33,170.64,14.59,15.47,6.04,-0.15,0.13,-0.19,0.08,9.31,9.31,6.03,4.58,10.69,-5.46,6.27,,,,,,,,,98.35,,,,0.68,54.44,19.5,,,,,130.93,138.82,48.89,4.36
2026-03-18T12:49:38.694,ASAHIINDIA,,,,building materials,glass & glass products,,2026-03-18,955.0,,889.95,5.96,831.18,802.73,1064.38,57.05,68.68,2.23,-0.11,0.02,-0.15,-0.04,14.74,14.74,13.56,5.09,9.32,-42.94,45.34,,,,,,,,,107.97,,,,31.84,49.11,34.34,,,,,841.0,955.0,46.72,4.34
2026-03-18T12:49:38.694,GMDCLTD,,,,metals & mining,mining / minerals / metals,,2026-03-18,566.5,,562.7,1.74,525.07,519.5,649.1,33.65,17.78,2.92,-0.06,0.34,-0.08,0.32,5.87,5.87,3.68,4.19,7.56,-3.1,23.59,,,,,,,,,69.09,,,,0.54,51.92,11.7,,,,,546.4,566.5,53.45,4.01
2026-03-18T12:49:38.694,CANFINHOME,,,,financials,finance - housing,,2026-03-18,888.15,,881.95,6.51,828.68,802.94,1039.97,11.09,11.32,2.31,0.05,0.04,-0.03,-0.02,7.79,7.79,7.13,4.67,11.42,-8.25,41.18,,,,,,,,,128.47,,,,1.33,53.19,33.46,,,,,829.05,888.15,53.44,3.98
2026-03-18T12:49:38.694,PGIL,,,,consumer discretionary,textiles - products,,2026-03-18,1577.9,,1546.9,5.08,1437.53,1418.34,1804.02,33.42,25.66,1.21,0.05,-0.06,-0.02,-0.1,9.12,9.12,6.18,4.37,7.5,-4.43,67.58,,,,,,,,,90.12,,,,0.57,51.23,16.21,,,,,1486.0,1577.9,51.6,3.92
2026-03-18T12:49:38.694,SASTASUNDR,,,,financials,finance & investments,,2026-03-18,296.8,,283.65,-1.42,266.7,269.11,312.74,202.61,35.18,2.57,-0.17,-0.05,-0.14,-0.03,8.01,8.01,5.12,4.21,4.32,-10.98,11.94,,,,,,,,,10.89,,,,0.28,48.82,16.17,,,,,282.35,296.8,43.19,3.87
2026-03-18T12:49:38.694,DCMSHRIRAM,,,,miscellaneous,diversified - mega,,2026-03-18,1096.0,,1091.1,2.76,1031.85,962.75,1347.8,17.16,23.71,8.42,-0.24,-0.22,-0.3,-0.24,6.17,6.17,3.46,3.79,9.35,-17.66,41.39,,,,,,,,,76.82,,,,0.49,56.7,32.53,,,,,1059.3,1096.0,44.35,3.75
2026-03-18T12:49:38.694,BLACKBUCK,,,,transportation,miscellaneous,,2026-03-18,594.0,,591.3,2.97,553.98,546.81,680.28,84.96,18.29,0.86,-0.08,0.32,-0.13,0.28,6.83,6.83,4.82,4.03,8.04,-8.36,23.84,,,,,,,,,103.18,,,,0.6,51.1,20.68,,,,,566.7,594.0,49.24,3.75
2026-03-18T12:49:38.694,CGCL,,,,financials,finance & investments,,2026-03-18,173.16,,170.03,0.19,160.76,158.74,192.61,15.98,18.23,7.49,-0.16,-0.01,-0.18,-0.01,2.79,2.79,1.98,3.57,1.21,-2.1,6.07,,,,,,,,,3.95,,,,0.11,51.81,18.42,,,,,169.79,173.16,44.38,3.65
2026-03-18T12:49:38.694,RADICO,,,,fmcg,breweries & distilleries,,2026-03-18,2788.6,,2737.6,-0.06,2582.52,2684.87,2843.07,59.15,70.91,1.94,-0.16,0.01,-0.17,0.01,2.9,2.9,2.15,3.82,1.01,-66.98,104.71,,,,,,,,,7.26,,,,0.25,47.5,17.42,,,,,2730.0,2788.6,42.97,3.46
2026-03-18T12:49:38.694,PNGJL,,,,consumer discretionary,diamond cutting / jewellery,,2026-03-18,564.7,,560.6,1.83,528.36,529.91,621.97,11.13,19.59,1.33,-0.18,-0.09,-0.21,-0.1,5.55,5.55,2.12,3.92,6.38,-3.12,21.96,,,,,,,,,34.61,,,,0.35,52.14,10.73,,,,,553.0,564.7,42.86,3.41
2026-03-18T12:49:38.694,MUTHOOTFIN,,,,financials,finance & investments,,2026-03-18,3492.9,,3427.5,0.24,3239.31,3146.24,3990.03,12.27,15.75,6.78,0.07,0.24,0.06,0.24,4.69,4.69,2.73,3.38,4.4,-208.44,115.84,,,,,,,,,23.74,,,,0.73,49.0,22.41,,,,,3400.0,3492.9,50.87,3.25
2026-03-18T12:49:38.694,METROPOLIS,,,,healthcare,healthcare,,2026-03-18,1894.0,,1876.7,1.01,1793.71,1765.98,2098.13,58.72,57.08,2.74,-0.16,0.02,-0.17,0.01,4.42,4.42,1.66,2.84,3.9,-17.56,53.27,,,,,,,,,25.72,,,,0.94,51.73,13.32,,,,,1863.0,1894.0,48.03,2.84
2026-03-18T12:49:38.694,MAFANG,,,,indices,indices,,2026-03-18,160.21,,160.21,0.65,156.84,159.61,161.41,NaN,0.0,0.65,-0.12,0.03,-0.14,0.03,3.23,3.23,3.23,1.61,3.23,-0.71,2.58,,,,,,,,,194.31,,,,0.11,52.14,16.03,,,,,155.2,160.21,48.5,0.66
