Timestamp,Symbol,Rs_score,Rscore_1mago,Rscore_3mago,Rscore_6mago,Rs_1m,Rs_3m,Rs_6m,Scan_Date
2026-04-01T23:06:34.274,TFCILTD,27.34,31.32,25.16,29.5,-0.08,0.04,-0.1,2026-04-01
2026-04-01T23:06:34.274,BAJAJCON,26.95,35.45,7.97,0.27,-0.1,0.39,0.48,2026-04-01
2026-04-01T23:06:34.274,PRECWIRE,26.61,25.26,13.87,0.37,0.0,0.2,0.65,2026-04-01
2026-04-01T23:06:34.274,STLTECH,26.15,20.87,-2.01,-0.06,0.1,0.78,0.47,2026-04-01
2026-04-01T23:06:34.274,HINDCOPPER,25.48,40.4,20.97,1.12,-0.15,0.02,0.51,2026-04-01
2026-04-01T23:06:34.274,SAKAR,25.33,28.32,10.69,3.84,0.0,0.24,0.41,2026-04-01
2026-04-01T23:06:34.274,TDPOWERSYS,24.0,37.56,13.79,10.55,-0.02,0.24,0.5,2026-04-01
2026-04-01T23:06:34.274,GMDCLTD,23.92,26.37,21.7,17.6,0.01,-0.03,-0.04,2026-04-01
2026-04-01T23:06:34.274,BHAGYANGR,23.37,23.43,18.66,-1.22,0.0,-0.06,0.58,2026-04-01
2026-04-01T23:06:34.274,KMEW,22.67,23.42,19.19,NaN,-0.03,-0.12,0.25,2026-04-01
2026-04-01T23:06:34.274,MIRCELECTR,22.63,20.0,8.44,1.58,-0.02,-0.0,0.07,2026-04-01
2026-04-01T23:06:34.274,ACUTAAS,22.5,23.5,12.67,16.08,0.07,0.41,0.65,2026-04-01
2026-04-01T23:06:34.274,THANGAMAYL,21.88,30.37,16.95,-1.1,-0.09,0.11,0.72,2026-04-01
2026-04-01T23:06:34.274,LUMAXIND,21.82,39.46,31.16,19.48,-0.21,-0.11,0.01,2026-04-01
2026-04-01T23:06:34.274,NETWEB,21.17,34.08,6.99,9.61,-0.15,0.02,-0.13,2026-04-01
2026-04-01T23:06:34.274,SOUTHWEST,20.99,11.83,9.92,0.18,0.19,0.13,0.62,2026-04-01
2026-04-01T23:06:34.274,NGLFINE,20.82,30.25,-6.24,-7.53,-0.1,0.61,0.47,2026-04-01
2026-04-01T23:06:34.274,IMFA,20.48,23.77,18.46,16.81,-0.03,-0.15,0.06,2026-04-01
2026-04-01T23:06:34.274,BLISSGVS,20.09,15.38,2.05,2.61,0.06,0.4,0.55,2026-04-01
2026-04-01T23:06:34.274,PRIVISCL,19.47,19.82,19.98,14.77,-0.02,-0.06,0.21,2026-04-01
2026-04-01T23:06:34.274,KIRLOSENG,19.12,29.12,7.05,-4.88,-0.02,0.12,0.45,2026-04-01
2026-04-01T23:06:34.274,CCL,18.56,15.63,8.61,5.02,0.05,0.13,0.21,2026-04-01
2026-04-01T23:06:34.274,GODAVARIB,18.54,13.07,-0.06,NaN,0.11,0.13,0.18,2026-04-01
2026-04-01T23:06:34.274,BSE,17.41,10.7,11.24,11.35,0.02,0.09,0.4,2026-04-01
2026-04-01T23:06:34.274,SMSPHARMA,17.22,23.19,8.34,-4.48,0.01,0.27,0.45,2026-04-01
2026-04-01T23:06:34.274,SANSERA,16.99,22.39,4.41,-1.85,-0.06,0.25,0.43,2026-04-01
2026-04-01T23:06:34.274,SJS,16.86,25.81,13.56,10.6,-0.13,-0.09,0.09,2026-04-01
2026-04-01T23:06:34.274,ANANDRATHI,16.42,14.96,14.59,11.93,0.01,0.01,0.08,2026-04-01
2026-04-01T23:06:34.274,AXISGOLD,16.26,18.97,18.02,12.46,-0.05,0.1,0.31,2026-04-01
2026-04-01T23:06:34.274,DATAPATTNS,16.26,22.82,3.41,2.65,-0.04,0.17,0.13,2026-04-01
2026-04-01T23:06:34.274,QGOLDHALF,16.23,19.22,18.16,12.51,-0.05,0.09,0.31,2026-04-01
2026-04-01T23:06:34.274,GOLDIETF,16.18,19.12,18.21,12.55,-0.06,0.09,0.31,2026-04-01
2026-04-01T23:06:34.274,GOLDBEES,16.16,18.93,17.91,12.44,-0.05,0.09,0.31,2026-04-01
2026-04-01T23:06:34.274,GOLDBETA,16.16,19.18,18.28,12.74,-0.06,0.09,0.3,2026-04-01
2026-04-01T23:06:34.274,GOLDADD,16.14,19.14,18.09,12.56,-0.06,0.09,0.31,2026-04-01
2026-04-01T23:06:34.274,EGOLD,16.09,18.72,18.05,12.32,-0.05,0.09,0.31,2026-04-01
2026-04-01T23:06:34.274,SETFGOLD,16.06,18.94,18.0,12.39,-0.05,0.09,0.31,2026-04-01
2026-04-01T23:06:34.274,HDFCGOLD,16.02,19.01,18.02,12.47,-0.06,0.09,0.31,2026-04-01
2026-04-01T23:06:34.274,GOLD1,16.01,18.91,17.73,12.43,-0.06,0.1,0.31,2026-04-01
2026-04-01T23:06:34.274,GOLDCASE,16.01,19.07,18.14,12.45,-0.06,0.09,0.31,2026-04-01
2026-04-01T23:06:34.274,MBAPL,15.98,14.37,20.08,21.64,0.06,0.19,0.21,2026-04-01
2026-04-01T23:06:34.274,CENTUM,15.95,21.73,3.97,13.22,0.07,0.22,0.04,2026-04-01
2026-04-01T23:06:34.274,BSLGOLDETF,15.9,19.17,18.25,12.66,-0.06,0.08,0.3,2026-04-01
2026-04-01T23:06:34.274,TATAGOLD,15.87,18.94,18.07,12.56,-0.06,0.09,0.31,2026-04-01
2026-04-01T23:06:34.274,GOLDETF,15.7,19.15,17.94,12.61,-0.06,0.08,0.3,2026-04-01
2026-04-01T23:06:34.274,GROWWGOLD,15.67,18.81,17.82,NaN,-0.05,0.09,0.31,2026-04-01
2026-04-01T23:06:34.274,RBLBANK,15.61,23.12,22.46,9.5,-0.08,-0.01,0.1,2026-04-01
