Timestamp,Symbol,Cmp,%ch,Low 2%,Low5,Sl,Target,R_vol,Forward pe,Pe,Rsi,Sector,Industry,Adx,%ch sl,Rs,Srs,Ars,Is,Tps,Rs score,Scan_Date,Rs_score,Rscore_1mago,Rscore_3mago,Rscore_6mago,Rs_1m,Rs_3m,Rs_6m
2026-04-20T11:30:15.797,GVT&D,4240.0,2.46,4072.88,3978.0,3885.24,4772.14,0.4,93.31,99.21,66.89,industrials,electric equipment,32.15,9.13,45.0,0.34,0.5,3905.04,3691.72,49.15,2026-04-20,,,,,,,
2026-04-20T11:30:15.797,MCX,2882.9,0.94,2788.79,2629.0,2648.64,3234.29,0.29,9.16,15.54,70.97,financials,miscellaneous,16.88,8.84,88.55,0.42,0.81,2693.84,2564.14,38.95,2026-04-20,,,,,,,
2026-04-20T11:30:15.797,POWERINDIA,29690.0,2.64,28380.8,27670.0,27137.26,33519.1,0.59,126.56,151.73,75.36,industrials,electric equipment,26.85,9.41,48.61,0.55,0.43,27739.84,26387.22,35.47,2026-04-20,,,,,,,
2026-04-20T11:30:15.797,KIRLOSENG,1666.0,2.94,1581.23,1414.0,1460.8,1973.8,0.64,54.37,43.0,74.43,industrials,engines,21.45,14.05,78.93,0.74,0.78,1518.87,1430.02,31.64,2026-04-20,,,,,,,
2026-04-20T11:30:15.797,APARINDS,11937.0,3.96,11152.89,10929.5,10766.97,13692.04,0.64,57.38,47.38,72.16,industrials,electric equipment,32.39,10.87,38.29,0.25,0.3,10920.1,10210.42,31.57,2026-04-20,,,,,,,
2026-04-20T11:30:15.797,ACUTAAS,2379.2,0.74,2291.24,2255.6,2290.36,2512.47,0.17,45.09,67.06,55.11,healthcare,pharmaceuticals - indian - bulk drugs,16.2,3.88,63.03,0.41,0.73,2161.35,2014.77,29.53,2026-04-20,,,,,,,
2026-04-20T11:30:15.797,SYRMA,976.45,-0.17,941.98,844.5,874.28,1129.71,0.28,45.8,64.22,74.45,consumer discretionary,electronics - components,21.52,11.69,19.45,0.14,0.25,896.69,849.37,27.1,2026-04-20,,,,,,,
2026-04-20T11:30:15.797,GALLANTT,872.4,2.22,844.86,645.0,711.47,1113.8,1.21,52.43,43.1,75.98,metals & mining,steel - medium / small,37.75,22.62,30.89,0.22,0.1,721.87,636.57,26.26,2026-04-20,,,,,,,
2026-04-20T11:30:15.797,ANANDRATHI,3683.0,-0.18,3584.15,3480.0,3504.07,3951.4,0.16,73.9,77.08,81.84,financials,finance & investments,38.98,5.11,20.24,0.09,0.35,3462.94,3324.9,24.56,2026-04-20,,,,,,,
2026-04-20T11:30:15.797,ADANIPOWER,204.7,3.12,193.46,170.36,179.34,242.73,1.15,39.67,10.99,87.84,power & utilities,power generation and supply,30.55,14.14,61.19,0.2,0.68,187.9,176.05,23.44,2026-04-20,,,,,,,
2026-04-20T11:30:15.797,LAURUSLABS,1142.25,0.57,1096.03,1072.55,1085.42,1227.49,0.36,61.15,72.62,68.71,healthcare,pharmaceuticals - indian - bulk drugs & formln,19.1,5.24,27.71,0.21,0.26,1085.13,1044.89,22.54,2026-04-20,,,,,,,
2026-04-20T11:30:15.797,BHARATFORG,1871.6,0.6,1795.07,1739.2,1726.51,2089.24,0.19,84.61,78.7,62.8,industrials,castings & forgings,19.91,8.4,48.21,0.36,0.55,1757.3,1674.97,21.27,2026-04-20,,,,,,,
2026-04-20T11:30:15.797,LTF,292.47,1.86,278.04,266.21,263.93,335.28,0.31,24.79,25.52,62.63,financials,finance & investments,18.15,10.81,21.57,0.0,0.4,271.12,256.61,19.95,2026-04-20,,,,,,,
2026-04-20T11:30:15.797,DELHIVERY,471.5,1.84,449.08,453.85,455.35,495.73,0.97,222.41,226.96,65.96,transportation,miscellaneous,18.32,3.55,-0.84,-0.03,0.07,441.63,422.23,19.39,2026-04-20,,,,,,,
2026-04-20T11:30:15.797,KEI,4899.9,1.25,4630.89,4301.0,4313.37,5779.69,0.39,49.86,53.73,67.21,industrials,cables - power,19.41,13.6,17.25,0.08,0.23,4525.37,4269.57,19.27,2026-04-20,,,,,,,
2026-04-20T11:30:15.797,ABCAPITAL,345.1,1.38,329.04,325.0,322.49,379.01,0.24,23.83,25.38,58.92,financials,finance & investments,19.07,7.01,19.31,0.06,0.3,321.18,303.44,19.17,2026-04-20,,,,,,,
