Timestamp,Symbol,Cmp,%ch,Low 2%,Low5,Sl,Target,R_vol,Forward pe,Pe,Rsi,Sector,Industry,Adx,%ch sl,Rs,Srs,Ars,Is,Tps,Rs score,Scan_Date,From52wh,3d range,5d,Free float
2026-07-14T15:46:03.053,ATHERENERG,1202.0,1.47,1134.84,1133.3,1160.63,1264.05,0.78,-114.69,-84.92,68.33,auto,automobiles - scooters and 3 - wheelers,53.33,3.56,86.55,0.75,0.58,1091.66,1014.81,57.69,2026-07-14,,,,
2026-07-14T15:46:03.053,LAURUSLABS,1559.7,0.07,1518.51,1448.2,1516.31,1624.78,0.53,75.42,94.63,67.04,healthcare,pharmaceuticals - indian - bulk drugs & formln,38.33,2.86,53.22,0.33,0.6,1472.85,1421.51,23.88,2026-07-14,,,,
2026-07-14T15:46:03.053,ADANIENSOL,1688.8,2.69,1603.87,1610.1,1584.57,1845.15,0.68,74.2,86.56,69.79,power & utilities,power generation and supply,30.86,6.58,71.96,0.62,0.73,1564.72,1496.76,22.43,2026-07-14,,,,
2026-07-14T15:46:03.053,WELCORP,1686.0,4.08,1602.3,1520.1,1546.47,1895.3,4.07,30.02,26.46,74.56,industrials,steel - large,39.21,9.02,110.73,1.06,0.87,1562.36,1478.43,21.27,2026-07-14,,,,
2026-07-14T15:46:03.053,GRANULES,896.45,-0.13,867.45,851.2,856.23,956.79,0.66,27.23,36.73,77.83,healthcare,pharmaceuticals - indian - bulk drugs & formln,37.88,4.7,61.64,0.37,0.53,846.42,816.75,19.39,2026-07-14,,,,
2026-07-14T15:46:03.053,HONASA,473.1,0.18,461.33,460.5,467.73,481.15,0.49,55.53,76.79,74.56,services,trading,48.1,1.15,83.97,0.5,0.69,440.92,435.03,14.94,2026-07-14,,,,
2026-07-14T15:46:03.053,CARTRADE,2898.0,3.53,2737.14,2692.0,2823.95,3009.07,3.08,53.67,59.83,72.18,consumer discretionary,miscellaneous,62.97,2.62,3.61,0.01,0.05,2604.31,2567.54,14.93,2026-07-14,,,,
2026-07-14T15:46:03.053,ADANIGREEN,1605.0,3.78,1502.34,1481.2,1509.5,1748.25,1.33,172.21,160.26,65.49,power & utilities,power generation and supply,30.3,6.33,62.23,0.56,0.53,1481.88,1416.04,14.88,2026-07-14,,,,
2026-07-14T15:46:03.053,SAILIFE,1276.0,0.31,1234.41,1191.1,1225.9,1351.15,0.61,64.71,76.59,64.31,healthcare,pharmaceuticals - indian - bulk drugs & formln,22.85,4.09,44.14,0.27,0.4,1195.08,1150.39,14.42,2026-07-14,,,,
2026-07-14T15:46:03.053,NEULANDLAB,19001.0,-0.1,18363.24,18629.0,19059.76,18912.86,0.26,28.66,67.04,64.83,healthcare,pharmaceuticals - indian - bulk drugs,33.17,-0.31,16.58,0.19,0.16,17759.72,16873.75,13.02,2026-07-14,,,,
