Timestamp,Symbol,Cmp,%ch,Low 2%,Low5,Sl,Target,R_vol,Forward pe,Pe,Rsi,Sector,Industry,Adx,%ch sl,Rs,Srs,Ars,Is,Tps,Rs score,Scan_Date,High,Lod price,Initial_atr1.5sl,%ch y_low,Srs y,Ars y,%ch_high,%ch 2 low,Atr%,%ch_3low,E_s50,Avg_true_range,Adr%,Brackets12,Ma_x,Rvol,M_cap,Va,Va_ma,Atr% x,Lod dist,Free float,Grand_total_number2,%ch7,Lch7,7d_high,Lc,Low,%ch sl atr,Bollinger bandwidth,%ch5,Lch5,5d_high,Column26,Rs_score,Rscore_1mago,Rscore_3mago,Rscore_6mago,Rs_1m,Rs_3m,Rs_6m,Max2,W rsi,Adr p - adr%
2026-07-29T22:55:16.027,PARAS,1212.4,2.22,,,1153.77,1329.66,,70.98,92.81,,aerospace & defence,engineering,,3.95,,0.63,0.67,,,,2026-07-29,1234.0,1187.1,1125.89,1.14,0.68,0.63,4.49,4.49,4.05,2.66,94.31,49.12,4.55,4.55,1.92,20.5,9558.46,5.68,5.28,2.08,51.51,37718746,80587330,,,,,,,,,,,,,,,,,,,,,
2026-07-29T22:55:16.027,E2E,491.45,-4.65,,,462.98,548.38,,57.41,-72.18,,i.t,computers - software - medium / small,,8.22,,1.18,0.63,,,,2026-07-29,529.9,489.65,452.98,19.09,1.31,0.71,8.22,8.22,5.99,0.37,81.17,29.45,5.17,5.17,2.76,241.38,10594.81,7.88,5.82,3.3,6.11,124467620,205564890,,,,,,,,,,,,,,,,,,,,,
2026-07-29T22:55:16.027,ASTRAMICRO,1773.8,4.09,,,1731.79,1857.83,,39.74,83.86,,aerospace & defence,telecommunications - equipment,,6.05,,0.7,0.64,,,,2026-07-29,1793.6,1691.2,1666.56,-3.32,0.69,0.58,6.26,6.26,4.41,5.08,189.07,78.28,4.16,4.16,2.42,35.39,16179.58,8.96,8.87,2.7,105.52,88739181,94945008,,,,,,,,,,,,,,,,,,,,,
2026-07-29T22:55:16.027,THANGAMAYL,6452.0,-10.0,,,6686.25,5983.5,,35.15,63.37,,consumer discretionary,diamond cutting / jewellery,,12.04,,0.65,0.85,,,,2026-07-29,7229.0,6452.0,5897.49,7.67,0.92,1.06,12.04,12.04,6.36,0.0,820.05,410.08,6.18,6.18,2.0,295.07,22281.15,9.26,8.63,2.29,0.0,11933447,31082021,,,,,,,,,,,,,,,,,,,,,
2026-06-23T22:02:29.484,PGEL,562.4,-0.9,,,514.95,657.29,,61.94,82.13,,consumer discretionary,electronics - components,,2.09,,-0.11,0.05,,,,2026-06-23,573.0,561.25,531.63,13.37,-0.08,0.06,2.98,2.98,3.57,1.4,50.79,20.09,4.04,4.04,2.53,72.07,16191.83,0.88,-2.71,2.78,5.72,161449118,285318658,,,,,,,,,,,,,,,,,,,,,
2026-06-23T22:02:29.484,GRSE,2802.2,-2.04,,,2651.74,3103.12,,26.47,43.81,,aerospace & defence,miscellaneous,,2.68,,0.12,-0.01,,,,2026-06-23,2865.0,2790.2,2650.09,9.87,0.18,0.01,2.68,2.68,3.33,0.98,61.13,93.42,3.01,3.01,0.65,43.51,32768.75,1.28,0.84,0.67,12.84,29210760,114552000,,,,,,,,,,,,,,,,,,,,,
2026-06-23T22:02:29.484,LALPATHLAB,1669.6,-0.13,,,1581.82,1845.16,,53.1,35.41,,healthcare,healthcare,,1.74,,0.11,0.02,,,,2026-06-23,1692.9,1664.0,1583.08,5.2,0.09,0.02,3.23,3.23,3.39,2.91,115.07,56.55,3.47,3.47,2.04,26.48,28011.85,1.9,1.69,2.19,9.9,78392750,167555020,,,,,,,,,,,,,,,,,,,,,
2026-06-23T22:02:29.484,GMRAIRPORT,107.37,-0.75,,,106.33,109.45,,92.56,636.35,,miscellaneous,miscellaneous,,2.89,,-0.03,0.17,,,,2026-06-23,110.1,107.01,102.71,3.01,-0.02,0.18,2.89,2.89,2.79,0.34,8.08,3.0,3.05,3.05,2.69,48.14,114227.0,2.34,1.81,2.91,12.0,3555596046,10558975952,,,,,,,,,,,,,,,,,,,,,
2026-06-23T22:02:29.484,JSWENERGY,568.9,-2.26,,,563.44,579.83,,67.09,45.37,,power & utilities,power generation and supply,,3.25,,0.1,0.02,,,,2026-06-23,585.4,567.0,542.43,0.64,0.13,0.04,3.25,3.25,2.94,0.76,11.89,16.72,3.35,3.35,0.71,46.0,106717.86,2.98,2.81,0.73,11.37,537472638,1757292260,,,,,,,,,,,,,,,,,,,,,
2026-06-23T22:02:29.484,IIFL,533.75,-0.75,,,523.61,554.04,,9.67,13.77,,financials,finance & investments,,2.85,,-0.13,0.1,,,,2026-06-23,546.15,531.0,505.5,2.82,-0.12,0.11,3.01,3.01,3.23,1.67,56.91,17.27,3.77,3.77,3.3,46.56,22872.07,3.03,0.8,3.69,15.93,319614908,425289575,,,,,,,,,,,,,,,,,,,,,
2026-06-23T22:02:29.484,ENGINERSIN,260.24,0.67,,,235.82,309.07,,18.75,21.02,,realty,engineering - turnkey services,,2.97,,0.2,0.27,,,,2026-06-23,265.0,257.35,244.4,9.72,0.22,0.26,5.57,5.57,4.06,4.85,19.32,10.56,4.26,4.26,1.83,143.64,14528.8,3.14,2.26,1.98,27.37,273583789,562042373,,,,,,,,,,,,,,,,,,,,,
2026-06-23T22:02:29.484,SHAILY,2802.5,1.36,,,2868.74,2670.03,,80.16,74.78,,plastic products,plastics products,,3.63,,0.09,0.25,,,,2026-06-23,2849.9,2750.0,2574.65,-6.42,0.07,0.24,3.63,3.63,5.16,3.72,168.61,144.71,5.51,5.51,1.17,43.45,12705.66,3.64,3.62,1.24,36.28,26012493,45955093,,,,,,,,,,,,,,,,,,,,,
2026-06-23T22:02:29.484,MANAPPURAM,319.35,-2.38,,,304.7,348.65,,16.74,27.89,,financials,finance & investments,,3.94,,0.01,0.06,,,,2026-06-23,330.9,318.35,303.89,5.24,0.04,0.09,4.22,4.22,3.29,4.4,15.13,10.49,3.03,3.03,1.44,43.04,30730.38,3.69,3.58,1.51,9.53,640935088,939336102,,,,,,,,,,,,,,,,,,,,,
2026-06-23T22:02:29.484,NAM-INDIA,1168.6,-1.67,,,1117.25,1271.31,,48.37,49.43,,financials,finance & investments,,2.81,,0.21,0.3,,,,2026-06-23,1193.6,1161.0,1112.02,7.82,0.19,0.32,2.81,2.81,2.94,0.93,98.36,34.34,3.48,3.48,2.86,42.43,75833.71,4.24,4.08,3.13,22.13,179087901,638115996,,,,,,,,,,,,,,,,,,,,,
2026-06-23T22:02:29.484,SCI,320.6,-0.68,,,292.66,376.49,,9.22,11.12,,transportation,shipping,,2.6,,0.41,0.38,,,,2026-06-23,327.35,319.05,299.34,9.81,0.41,0.39,4.25,4.25,4.0,3.59,14.49,12.83,4.17,4.17,1.13,47.24,15035.99,4.62,3.66,1.18,12.08,168856033,465799010,,,,,,,,,,,,,,,,,,,,,
2026-06-23T22:02:29.484,NAVINFLUOR,7500.5,-0.94,,,7169.75,8162.0,,45.19,58.09,,chemicals,chemicals,,2.03,,0.18,0.59,,,,2026-06-23,7625.0,7473.5,7177.15,3.99,0.19,0.6,3.71,3.71,2.85,2.77,574.17,213.61,3.16,3.16,2.69,29.29,38805.42,4.76,3.24,2.91,12.64,37356850,51248574,,,,,,,,,,,,,,,,,,,,,
2026-06-23T22:02:29.484,KEI,5575.0,-1.51,,,5411.01,5902.98,,46.86,58.9,,industrials,cables - power,,2.99,,0.2,0.3,,,,2026-06-23,5708.0,5542.5,5321.14,5.19,0.27,0.33,2.99,2.99,2.9,1.91,451.68,161.41,3.03,3.03,2.8,104.08,54114.72,4.77,4.56,3.04,20.13,62139603,95600595,,,,,,,,,,,,,,,,,,,,,
2026-06-23T22:02:29.484,NBCC,109.04,-0.86,,,108.69,109.73,,30.63,41.35,,miscellaneous,miscellaneous,,2.58,,-0.12,-0.05,,,,2026-06-23,111.35,108.55,103.33,1.86,-0.07,-0.04,2.58,2.58,3.61,0.45,10.73,3.94,3.97,3.97,2.73,64.24,29694.6,4.79,4.62,3.03,12.45,1032631361,2700000000,,,,,,,,,,,,,,,,,,,,,
2026-06-23T22:02:29.484,DATAPATTNS,4831.0,-0.72,,,4569.69,5353.61,,48.88,100.4,,aerospace & defence,electronics - components,,4.52,,0.74,0.64,,,,2026-06-23,4932.9,4719.7,4490.82,9.33,0.77,0.66,4.52,4.52,4.72,2.36,751.14,228.11,5.43,5.43,3.29,63.81,27242.92,5.07,3.99,3.9,48.79,32241586,55983969,,,,,,,,,,,,,,,,,,,,,
2026-06-23T22:02:29.484,GVT&D,5404.0,-1.65,,,5039.46,6133.08,,98.33,114.06,,industrials,electric equipment,,5.61,,0.7,0.66,,,,2026-06-23,5650.0,5350.0,5049.95,9.94,0.76,0.69,5.61,5.61,4.58,3.34,733.83,247.48,4.85,4.85,2.97,115.02,140684.77,5.53,4.6,3.43,21.82,125462802,256046535,,,,,,,,,,,,,,,,,,,,,
2026-06-23T22:02:29.484,NIACL,195.1,-8.02,,,164.02,257.27,,13.9,24.72,,financials,finance & investments,,10.01,,0.15,-0.02,,,,2026-06-23,211.91,192.62,181.27,35.52,0.22,0.06,10.01,10.01,6.49,8.75,31.19,12.66,5.1,5.1,2.46,212.06,34955.73,5.73,1.66,2.93,19.59,240000000,1648000000,,,,,,,,,,,,,,,,,,,,,
2026-06-23T22:02:29.484,ENRIN,3793.6,-1.81,,,3647.82,4085.16,,90.15,105.01,,power & utilities,power generation and supply,,4.2,,0.27,0.13,,,,2026-06-23,3909.9,3752.3,3575.44,4.7,0.24,0.16,4.2,4.2,3.75,1.16,420.86,142.31,4.32,4.32,2.96,57.51,137587.16,6.18,5.66,3.33,29.02,89030592,356120505,,,,,,,,,,,,,,,,,,,,,
2026-06-23T22:02:29.484,TATACOMM,2023.2,-1.87,,,1954.02,2161.57,,54.74,58.65,,telecom-service,telecommunications - service provider,,4.95,,0.02,0.18,,,,2026-06-23,2076.0,1978.1,1903.69,1.32,0.05,0.2,4.95,4.95,4.24,5.32,268.94,85.83,4.48,4.48,3.13,98.36,58758.45,6.34,6.18,3.61,52.54,117239507,285000000,,,,,,,,,,,,,,,,,,,,,
2026-06-23T22:02:29.484,NETWEB,4925.1,-3.64,,,4809.17,5156.97,,99.06,140.8,,i.t,computers - hardware,,5.59,,0.4,0.13,,,,2026-06-23,5175.0,4901.0,4548.4,6.89,0.5,0.18,5.59,5.59,5.29,0.49,726.41,260.32,6.28,6.28,2.79,74.79,29102.95,6.38,6.08,3.27,9.26,18799145,56940687,,,,,,,,,,,,,,,,,,,,,
2026-06-23T22:02:29.484,TRITURBINE,717.65,-2.67,,,661.1,830.75,,55.89,67.03,,industrials,electric equipment,,4.56,,0.25,0.33,,,,2026-06-23,735.45,703.35,667.88,0.61,0.29,0.37,10.95,10.95,4.96,8.27,97.74,35.61,4.92,4.92,2.75,38.81,23438.4,7.56,6.17,3.18,40.16,140388205,317894979,,,,,,,,,,,,,,,,,,,,,
2026-06-23T22:02:29.484,TDPOWERSYS,1354.1,2.08,,,1181.07,1700.17,,73.27,86.76,,industrials,electric equipment,,4.08,,0.74,1.06,,,,2026-06-23,1374.0,1320.1,1254.78,8.09,0.74,1.02,9.06,9.06,4.74,7.48,165.39,64.25,5.68,5.68,2.57,93.44,20721.9,7.67,6.86,2.93,52.92,114236169,156214830,,,,,,,,,,,,,,,,,,,,,
2026-06-23T22:02:29.484,BBOX,1007.2,2.57,,,1010.27,1001.07,,54.74,72.21,,i.t,computers - software - medium / small,,3.74,,0.8,0.66,,,,2026-06-23,1017.3,980.6,930.41,-4.72,0.74,0.62,4.24,4.24,5.32,3.21,174.09,53.61,5.96,5.96,3.25,46.9,17430.03,13.12,13.07,3.93,49.62,53257662,177495255,,,,,,,,,,,,,,,,,,,,,
2026-06-03T07:33:00.664,KESORAMIND,11.98,,,,12.21,12.65,,3.0,-4.22,59.8,miscellaneous,miscellaneous,31.0,1.84,,1.44,1.27,,,,2026-06-03,,,,-3.0,1.23,1.16,,,5.68,10.98,,,,,,,,,,,,,,10.06,-4.34,13.68,4.98,11.84,-5.54,21.65,,,,,,,,,,,,,,
2026-06-03T07:33:00.664,J&KBANK,141.92,,,,131.98,148.14,,4.89,6.63,60.47,bank,banks - private sector,13.72,6.12,,0.19,0.32,,,,2026-06-03,,,,2.74,0.15,0.26,,,4.19,10.2,,,,,,,,,,,,,,3.49,-0.82,144.95,3.29,135.6,-3.46,10.81,,,,,,,,,,,,,,
2026-06-03T07:33:00.664,HAPPYFORGE,1409.0,,,,1380.33,1519.67,,39.76,44.05,66.33,industrials,castings & forgings,32.93,5.05,,0.29,0.55,,,,2026-06-03,,,,-0.75,0.24,0.48,,,4.68,9.46,,,,,,,,,,,,,,2.76,-6.37,1490.0,5.84,1370.0,-4.5,10.15,,,,,,,,,,,,,,
2026-06-03T07:33:00.664,ENTERO,1152.4,,,,1176.88,1422.92,,44.74,43.59,63.74,healthcare,trading,18.61,10.45,,0.11,0.07,,,,2026-06-03,,,,6.71,0.01,0.03,,,4.14,9.05,,,,,,,,,,,,,,6.93,-15.09,1390.0,3.51,1255.8,-3.33,5.71,,,,,,,,,,,,,,
2026-06-03T07:33:00.664,PIXTRANS,1608.9,,,,1515.47,1767.93,,27.1,20.51,73.7,fmcg,miscellaneous,19.21,8.33,,0.05,0.11,,,,2026-06-03,,,,1.71,-0.03,0.04,,,3.0,8.72,,,,,,,,,,,,,,3.92,-10.82,1706.0,6.51,1541.4,-3.99,5.41,,,,,,,,,,,,,,
2026-06-03T07:33:00.664,MARINE,258.1,,,,223.67,241.07,,48.52,61.16,59.3,industrials,electric equipment,27.91,3.89,,-0.15,0.3,,,,2026-06-03,,,,2.11,-0.16,0.26,,,5.84,6.54,,,,,,,,,,,,,,21.56,-1.77,282.48,1.74,228.4,-2.24,19.06,,,,,,,,,,,,,,
2026-06-03T07:33:00.664,STARHEALTH,533.7,,,,507.69,545.61,,70.6,56.36,64.08,financials,finance & investments,32.91,3.73,,-0.05,0.13,,,,2026-06-03,,,,2.42,-0.08,0.11,,,2.91,5.78,,,,,,,,,,,,,,2.43,-1.5,539.45,1.28,520.0,-1.92,8.68,,,,,,,,,,,,,,
2026-06-03T07:33:00.664,NORTHARC,287.4,,,,287.58,290.52,,8.75,11.43,61.7,financials,finance & investments,26.28,0.51,,0.04,0.17,,,,2026-06-03,,,,-3.73,-0.04,0.12,,,4.76,5.72,,,,,,,,,,,,,,0.99,-5.52,292.9,4.41,276.85,-3.94,18.59,,,,,,,,,,,,,,
2026-06-03T07:33:00.664,THERMAX,4969.7,,,,4467.63,4682.37,,57.31,77.71,65.71,industrials,electric equipment,52.65,2.4,,0.44,0.36,,,,2026-06-03,,,,-0.4,0.37,0.31,,,4.12,5.66,,,,,,,,,,,,,,10.93,-4.19,5075.0,2.82,4449.7,-2.99,20.2,,,,,,,,,,,,,,
2026-06-03T07:33:00.664,NUVAMA,1573.4,,,,1491.7,1506.3,,26.6,9.11,59.67,financials,finance & investments,25.41,0.49,,-0.06,0.11,,,,2026-06-03,,,,-1.19,-0.08,0.09,,,3.7,5.09,,,,,,,,,,,,,,6.4,-2.1,1595.0,1.7,1474.0,-2.39,16.84,,,,,,,,,,,,,,
2026-06-03T07:33:00.664,PREMIERENE,1074.4,,,,975.47,1054.73,,26.49,32.0,59.89,services,trading,24.67,4.06,,-0.06,-0.04,,,,2026-06-03,,,,1.77,-0.09,-0.06,,,2.96,4.54,,,,,,,,,,,,,,6.69,-5.23,1083.0,2.26,992.7,-2.5,6.58,,,,,,,,,,,,,,
2026-06-03T07:33:00.664,ZFCVINDIA,14289.0,,,,14124.87,15541.13,,46.31,52.41,56.45,auto,auto ancillaries,15.73,5.01,,0.05,0.04,,,,2026-06-03,,,,1.42,0.04,0.01,,,3.4,4.53,,,,,,,,,,,,,,3.48,-5.28,15349.0,3.55,14325.0,-3.51,5.37,,,,,,,,,,,,,,
2026-06-03T07:33:00.664,NAVNETEDUL,140.86,,,,141.15,152.61,,20.36,8.83,55.83,miscellaneous,printing & stationery,20.03,4.06,,-0.12,-0.09,,,,2026-06-03,,,,0.64,-0.18,-0.12,,,3.14,4.53,,,,,,,,,,,,,,0.0,-5.02,150.9,3.4,142.05,-2.47,9.93,,,,,,,,,,,,,,
2026-06-03T07:33:00.664,HINDOILEXP,171.79,,,,165.16,176.58,,68.17,21.39,60.8,energy,oil drilling / allied services,29.84,3.46,,0.15,-0.06,,,,2026-06-03,,,,-1.01,0.08,-0.08,,,4.51,4.51,,,,,,,,,,,,,,1.19,-7.24,174.4,4.51,163.49,0.29,16.36,,,,,,,,,,,,,,
2026-06-03T07:33:00.664,FEDFINA,158.53,,,,148.67,161.77,,14.73,17.23,59.6,financials,finance & investments,19.24,4.41,,0.02,0.07,,,,2026-06-03,,,,0.91,-0.05,0.04,,,3.82,4.45,,,,,,,,,,,,,,7.23,-1.43,166.44,3.47,150.02,-3.8,8.56,,,,,,,,,,,,,,
2026-06-03T07:33:00.664,NATCOPHARM,939.3,,,,1166.35,1182.25,,15.7,11.86,59.17,healthcare,pharmaceuticals - indian - bulk drugs & formln,30.64,0.68,,0.3,0.3,,,,2026-06-03,,,,-1.41,0.3,0.28,,,3.78,4.38,,,,,,,,,,,,,,2.36,-21.23,1202.0,2.12,1149.9,-2.33,9.1,,,,,,,,,,,,,,
2026-06-03T07:33:00.664,UNIPARTS,599.2,,,,540.47,563.63,,13.22,17.09,61.25,industrials,engineering,19.35,2.14,,0.04,0.29,,,,2026-06-03,,,,-0.64,-0.0,0.26,,,3.63,4.34,,,,,,,,,,,,,,18.47,-0.34,654.0,2.8,537.0,-3.08,9.89,,,,,,,,,,,,,,
2026-06-03T07:33:00.664,KEI,5261.5,,,,5075.98,5398.02,,44.23,54.75,65.06,industrials,cables - power,15.7,3.17,,0.17,0.26,,,,2026-06-03,,,,1.38,0.14,0.23,,,3.52,4.15,,,,,,,,,,,,,,4.57,-3.24,5476.3,1.76,5146.2,-2.45,13.59,,,,,,,,,,,,,,
2026-06-03T07:33:00.664,ADOR,1108.8,,,,1055.37,1127.03,,14.11,23.54,61.45,industrials,electrodes - welding equipment,14.89,3.39,,-0.08,0.1,,,,2026-06-03,,,,1.25,-0.12,0.06,,,3.59,3.92,,,,,,,,,,,,,,10.8,-2.29,1209.0,2.11,1068.6,-3.03,15.91,,,,,,,,,,,,,,
2026-06-03T07:33:00.664,ONEPOINT,58.78,,,,60.65,61.65,,37.68,40.54,68.62,i.t,computers - software - medium / small,36.03,0.83,,0.02,0.31,,,,2026-06-03,,,,-1.91,0.0,0.28,,,4.16,3.82,,,,,,,,,,,,,,7.69,-6.62,65.85,2.79,59.49,-2.66,17.67,,,,,,,,,,,,,,
2026-06-03T07:33:00.664,KPIL,1290.8,,,,1238.75,1314.85,,12.69,21.2,58.57,realty,transmisson line towers / equipment,25.29,3.07,,-0.05,-0.03,,,,2026-06-03,,,,-0.14,-0.06,-0.05,,,3.22,3.63,,,,,,,,,,,,,,3.93,-1.35,1327.0,3.22,1237.0,-3.27,9.73,,,,,,,,,,,,,,
2026-06-03T07:33:00.664,HONASA,407.05,,,,347.82,373.18,,47.78,66.19,65.61,services,trading,32.28,3.65,,0.13,0.16,,,,2026-06-03,,,,1.45,0.13,0.14,,,3.06,3.52,,,,,,,,,,,,,,17.86,5.15,424.9,2.17,352.85,-2.56,9.22,,,,,,,,,,,,,,
2026-06-03T07:33:00.664,HNDFDS,540.25,,,,521.51,533.39,,39.38,44.69,57.97,fmcg,diversified - large,23.69,1.14,,-0.11,-0.04,,,,2026-06-03,,,,0.02,-0.13,-0.05,,,2.68,3.15,,,,,,,,,,,,,,4.13,-3.48,549.25,1.12,521.6,-1.99,6.78,,,,,,,,,,,,,,
2026-06-02T20:31:02.077,KESORAMIND,11.98,,,,12.21,12.65,,3.0,-4.37,59.8,miscellaneous,miscellaneous,31.0,1.84,,1.44,1.27,,,,2026-06-02,,,,-3.0,1.23,1.16,,,5.68,10.98,,,,,,,,,,,,,,10.06,-4.34,13.68,4.98,11.84,-5.54,21.65,,,,,,,,,,,,,,
2026-06-02T20:31:02.077,J&KBANK,141.92,,,,131.98,148.14,,4.89,6.62,60.47,bank,banks - private sector,13.72,6.12,,0.19,0.32,,,,2026-06-02,,,,2.74,0.15,0.26,,,4.19,10.2,,,,,,,,,,,,,,3.49,-0.82,144.95,3.29,135.6,-3.46,10.81,,,,,,,,,,,,,,
2026-06-02T20:31:02.077,HAPPYFORGE,1409.0,,,,1380.33,1519.67,,39.76,44.64,66.33,industrials,castings & forgings,32.93,5.05,,0.29,0.55,,,,2026-06-02,,,,-0.75,0.24,0.48,,,4.68,9.46,,,,,,,,,,,,,,2.76,-6.37,1490.0,5.84,1370.0,-4.5,10.15,,,,,,,,,,,,,,
2026-06-02T20:31:02.077,ENTERO,1152.4,,,,1176.88,1422.92,,44.74,43.17,63.74,healthcare,trading,18.61,10.45,,0.11,0.07,,,,2026-06-02,,,,6.71,0.01,0.03,,,4.14,9.05,,,,,,,,,,,,,,6.93,-15.09,1390.0,3.51,1255.8,-3.33,5.71,,,,,,,,,,,,,,
2026-06-02T20:31:02.077,PIXTRANS,1608.9,,,,1515.47,1767.93,,27.1,20.07,73.7,fmcg,miscellaneous,19.21,8.33,,0.05,0.11,,,,2026-06-02,,,,1.71,-0.03,0.04,,,3.0,8.72,,,,,,,,,,,,,,3.92,-10.82,1706.0,6.51,1541.4,-3.99,5.41,,,,,,,,,,,,,,
2026-06-02T20:31:02.077,MARINE,258.1,,,,223.67,241.07,,48.52,59.53,59.3,industrials,electric equipment,27.91,3.89,,-0.15,0.3,,,,2026-06-02,,,,2.11,-0.16,0.26,,,5.84,6.54,,,,,,,,,,,,,,21.56,-1.77,282.48,1.74,228.4,-2.24,19.06,,,,,,,,,,,,,,
2026-06-02T20:31:02.077,STARHEALTH,533.7,,,,507.69,545.61,,70.6,56.28,64.08,financials,finance & investments,32.91,3.73,,-0.05,0.13,,,,2026-06-02,,,,2.42,-0.08,0.11,,,2.91,5.78,,,,,,,,,,,,,,2.43,-1.5,539.45,1.28,520.0,-1.92,8.68,,,,,,,,,,,,,,
2026-06-02T20:31:02.077,NORTHARC,287.4,,,,287.58,290.52,,8.75,11.06,61.7,financials,finance & investments,26.28,0.51,,0.04,0.17,,,,2026-06-02,,,,-3.73,-0.04,0.12,,,4.76,5.72,,,,,,,,,,,,,,0.99,-5.52,292.9,4.41,276.85,-3.94,18.59,,,,,,,,,,,,,,
2026-06-02T20:31:02.077,THERMAX,4969.7,,,,4467.63,4682.37,,57.31,78.07,65.71,industrials,electric equipment,52.65,2.4,,0.44,0.36,,,,2026-06-02,,,,-0.4,0.37,0.31,,,4.12,5.66,,,,,,,,,,,,,,10.93,-4.19,5075.0,2.82,4449.7,-2.99,20.2,,,,,,,,,,,,,,
2026-06-02T20:31:02.077,NUVAMA,1573.4,,,,1491.7,1506.3,,26.6,9.02,59.67,financials,finance & investments,25.41,0.49,,-0.06,0.11,,,,2026-06-02,,,,-1.19,-0.08,0.09,,,3.7,5.09,,,,,,,,,,,,,,6.4,-2.1,1595.0,1.7,1474.0,-2.39,16.84,,,,,,,,,,,,,,
2026-06-02T20:31:02.077,PREMIERENE,1074.4,,,,975.47,1054.73,,26.49,31.35,59.89,services,trading,24.67,4.06,,-0.06,-0.04,,,,2026-06-02,,,,1.77,-0.09,-0.06,,,2.96,4.54,,,,,,,,,,,,,,6.69,-5.23,1083.0,2.26,992.7,-2.5,6.58,,,,,,,,,,,,,,
2026-06-02T20:31:02.077,ZFCVINDIA,14289.0,,,,14124.87,15541.13,,46.31,52.58,56.45,auto,auto ancillaries,15.73,5.01,,0.05,0.04,,,,2026-06-02,,,,1.42,0.04,0.01,,,3.4,4.53,,,,,,,,,,,,,,3.48,-5.28,15349.0,3.55,14325.0,-3.51,5.37,,,,,,,,,,,,,,
2026-06-02T20:31:02.077,NAVNETEDUL,140.86,,,,141.15,152.61,,20.36,8.82,55.83,miscellaneous,printing & stationery,20.03,4.06,,-0.12,-0.09,,,,2026-06-02,,,,0.64,-0.18,-0.12,,,3.14,4.53,,,,,,,,,,,,,,0.0,-5.02,150.9,3.4,142.05,-2.47,9.93,,,,,,,,,,,,,,
2026-06-02T20:31:02.077,HINDOILEXP,171.79,,,,165.16,176.58,,68.17,20.55,60.8,energy,oil drilling / allied services,29.84,3.46,,0.15,-0.06,,,,2026-06-02,,,,-1.01,0.08,-0.08,,,4.51,4.51,,,,,,,,,,,,,,1.19,-7.24,174.4,4.51,163.49,0.29,16.36,,,,,,,,,,,,,,
2026-06-02T20:31:02.077,FEDFINA,158.53,,,,148.67,161.77,,14.73,17.03,59.6,financials,finance & investments,19.24,4.41,,0.02,0.07,,,,2026-06-02,,,,0.91,-0.05,0.04,,,3.82,4.45,,,,,,,,,,,,,,7.23,-1.43,166.44,3.47,150.02,-3.8,8.56,,,,,,,,,,,,,,
2026-06-02T20:31:02.077,NATCOPHARM,939.3,,,,1166.35,1182.25,,15.7,11.78,59.17,healthcare,pharmaceuticals - indian - bulk drugs & formln,30.64,0.68,,0.3,0.3,,,,2026-06-02,,,,-1.41,0.3,0.28,,,3.78,4.38,,,,,,,,,,,,,,2.36,-21.23,1202.0,2.12,1149.9,-2.33,9.1,,,,,,,,,,,,,,
2026-06-02T20:31:02.077,UNIPARTS,599.2,,,,540.47,563.63,,13.22,16.91,61.25,industrials,engineering,19.35,2.14,,0.04,0.29,,,,2026-06-02,,,,-0.64,-0.0,0.26,,,3.63,4.34,,,,,,,,,,,,,,18.47,-0.34,654.0,2.8,537.0,-3.08,9.89,,,,,,,,,,,,,,
2026-06-02T20:31:02.077,KEI,5261.5,,,,5075.98,5398.02,,44.23,53.84,65.06,industrials,cables - power,15.7,3.17,,0.17,0.26,,,,2026-06-02,,,,1.38,0.14,0.23,,,3.52,4.15,,,,,,,,,,,,,,4.57,-3.24,5476.3,1.76,5146.2,-2.45,13.59,,,,,,,,,,,,,,
2026-06-02T20:31:02.077,ADOR,1108.8,,,,1055.37,1127.03,,14.11,23.38,61.45,industrials,electrodes - welding equipment,14.89,3.39,,-0.08,0.1,,,,2026-06-02,,,,1.25,-0.12,0.06,,,3.59,3.92,,,,,,,,,,,,,,10.8,-2.29,1209.0,2.11,1068.6,-3.03,15.91,,,,,,,,,,,,,,
2026-06-02T20:31:02.077,ONEPOINT,58.78,,,,60.65,61.65,,37.68,40.86,68.62,i.t,computers - software - medium / small,36.03,0.83,,0.02,0.31,,,,2026-06-02,,,,-1.91,0.0,0.28,,,4.16,3.82,,,,,,,,,,,,,,7.69,-6.62,65.85,2.79,59.49,-2.66,17.67,,,,,,,,,,,,,,
2026-06-02T20:31:02.077,KPIL,1290.8,,,,1238.75,1314.85,,12.69,21.38,58.57,realty,transmisson line towers / equipment,25.29,3.07,,-0.05,-0.03,,,,2026-06-02,,,,-0.14,-0.06,-0.05,,,3.22,3.63,,,,,,,,,,,,,,3.93,-1.35,1327.0,3.22,1237.0,-3.27,9.73,,,,,,,,,,,,,,
2026-06-02T20:31:02.077,HONASA,407.05,,,,347.82,373.18,,47.78,65.5,65.61,services,trading,32.28,3.65,,0.13,0.16,,,,2026-06-02,,,,1.45,0.13,0.14,,,3.06,3.52,,,,,,,,,,,,,,17.86,5.15,424.9,2.17,352.85,-2.56,9.22,,,,,,,,,,,,,,
2026-06-02T20:31:02.077,HNDFDS,540.25,,,,521.51,533.39,,39.38,43.26,57.97,fmcg,diversified - large,23.69,1.14,,-0.11,-0.04,,,,2026-06-02,,,,0.02,-0.13,-0.05,,,2.68,3.15,,,,,,,,,,,,,,4.13,-3.48,549.25,1.12,521.6,-1.99,6.78,,,,,,,,,,,,,,
