Timestamp,Symbol,Cmp,%ch,Low 2%,Low5,Sl,Target,R_vol,Forward pe,Pe,Rsi,Sector,Industry,Adx,%ch sl,Rs,Srs,Ars,Is,Tps,Rs score,Scan_Date,From52wh,3d range,5d,Free float,Rs_score,Rscore_1mago,Rscore_3mago,Rscore_6mago,Rs_1m,Rs_3m,Rs_6m
2026-07-07T05:51:12.875,CUB,224.69,3.66,207.76,202.5,256.2,177.42,0.02,11.61,12.57,91.05,bank,banks - private sector,69.53,-12.3,8131.87,70.62,97.71,205.65,192.17,2679.01,2026-07-07,,,,,,,,,,,
2026-07-07T05:51:12.875,HFCL,224.95,4.88,206.63,201.49,210.33,246.88,0.49,46.48,105.61,70.63,telecom,cables - telephone,47.84,6.95,219.17,2.01,1.81,202.88,186.57,41.83,2026-07-07,,,,,,,,,,,
2026-07-07T05:51:12.875,SYRMA,1391.1,1.1,1342.7,1364.1,1413.17,1357.99,0.64,65.74,82.56,64.75,consumer discretionary,electronics - components,52.99,-1.56,74.95,0.78,0.7,1279.51,1216.72,35.24,2026-07-07,,,,,,,,,,,
2026-07-07T05:51:12.875,ANANDRATHI,2095.5,1.64,2023.99,1945.1,1955.32,2305.76,0.89,42.04,43.77,81.74,financials,finance & investments,33.91,7.17,43.35,0.25,0.31,1958.78,1880.74,22.67,2026-07-07,,,,,,,,,,,
2026-07-07T05:51:12.875,SCHNEIDER,1501.0,1.31,1448.44,1355.0,1388.7,1669.45,0.75,407.88,168.84,64.23,industrials,electric equipment,28.47,8.09,99.77,0.93,0.75,1351.56,1249.88,21.59,2026-07-07,,,,,,,,,,,
2026-07-07T05:51:12.875,ADANIENSOL,1622.8,3.44,1539.58,1470.0,1488.95,1823.58,1.38,71.3,85.41,68.59,power & utilities,power generation and supply,22.04,8.99,66.12,0.43,0.65,1502.98,1441.02,21.51,2026-07-07,,,,,,,,,,,
2026-07-07T05:51:12.875,CEMPRO,1521.4,5.0,1433.64,1245.9,1326.02,1814.46,0.39,26.98,43.71,80.16,realty,construction,53.74,14.73,79.32,0.82,0.91,1389.19,1290.03,19.45,2026-07-07,,,,,,,,,,,
2026-07-07T05:51:12.875,GABRIEL,1275.1,3.52,1204.42,1215.1,1241.59,1325.37,1.07,68.85,72.61,65.81,auto,auto ancillaries,34.0,2.7,24.02,0.13,-0.03,1175.52,1115.74,19.09,2026-07-07,,,,,,,,,,,
2026-07-07T05:51:12.875,AEGISLOG,1409.2,6.32,1281.55,1128.0,1233.82,1672.27,1.18,30.14,55.07,94.11,services,trading,70.37,14.21,82.17,0.82,0.7,1231.51,1112.54,18.64,2026-07-07,,,,,,,,,,,
2026-07-07T05:51:12.875,GRANULES,854.2,2.45,817.81,792.75,786.73,955.4,1.09,25.95,34.95,72.9,healthcare,pharmaceuticals - indian - bulk drugs & formln,27.79,8.58,49.81,0.27,0.45,803.3,775.92,17.27,2026-07-07,,,,,,,,,,,
2026-07-07T05:51:12.875,CARTRADE,2791.4,3.4,2650.9,2584.2,2788.62,2795.57,0.47,51.69,59.66,71.05,consumer discretionary,miscellaneous,60.3,0.1,-6.69,-0.09,0.08,2533.22,2397.18,16.1,2026-07-07,,,,,,,,,,,
2026-07-07T05:51:12.875,NAVINFLUOR,7729.0,2.34,7395.57,7502.0,7561.46,7980.31,0.68,46.57,59.29,62.93,chemicals,chemicals,30.21,2.22,33.58,0.2,0.48,7304.23,7006.66,15.85,2026-07-07,,,,,,,,,,,
2026-07-07T05:51:12.875,FEDERALBNK,330.3,0.89,318.99,323.7,329.69,331.22,0.27,15.18,18.69,68.77,bank,banks - private sector,38.38,0.19,27.86,0.14,0.49,317.66,311.33,14.57,2026-07-07,,,,,,,,,,,
2026-07-07T05:51:12.875,LTF,335.6,2.63,318.55,297.65,306.41,379.38,1.15,26.06,28.15,78.46,financials,finance & investments,27.79,9.53,9.8,-0.03,0.21,315.88,301.79,14.27,2026-07-07,,,,,,,,,,,
2026-07-07T05:51:12.875,ABDL,702.7,7.26,637.98,650.25,658.58,768.87,7.38,120.33,86.86,72.97,fmcg,breweries & distilleries,41.52,6.7,17.54,0.08,0.25,645.64,611.85,14.01,2026-07-07,,,,,,,,,,,
2026-07-07T05:51:12.875,NEULANDLAB,18956.0,0.06,18149.6,18027.0,18148.43,20167.36,0.55,28.59,66.82,73.96,healthcare,pharmaceuticals - indian - bulk drugs,30.13,4.45,15.91,0.16,0.13,17858.55,17139.46,13.18,2026-07-07,,,,,,,,,,,
2026-07-07T05:51:12.875,HONASA,468.9,1.55,449.62,440.1,438.58,514.39,0.53,55.04,76.24,75.16,services,trading,46.8,6.91,64.39,0.52,0.62,435.01,417.7,13.09,2026-07-07,,,,,,,,,,,
2026-07-07T05:51:12.875,HSCL,684.15,0.51,659.54,640.0,661.32,718.39,0.98,42.97,45.37,57.95,chemicals,chemicals,22.26,3.45,57.88,0.3,0.41,627.28,594.38,12.9,2026-07-07,,,,,,,,,,,
2026-07-07T05:51:12.875,RADICO,4106.7,5.51,3825.14,3855.8,3871.02,4460.22,2.52,76.56,90.94,76.13,fmcg,breweries & distilleries,41.82,6.09,27.9,0.16,0.32,3866.94,3717.41,12.65,2026-07-07,,,,,,,,,,,
2026-07-07T05:51:12.875,TORNTPHARM,4822.7,1.14,4648.24,4574.3,4560.3,5216.31,0.58,104.75,75.34,72.76,healthcare,pharmaceuticals - indian - formulations,27.42,5.75,29.37,0.15,0.32,4618.34,4469.07,11.67,2026-07-07,,,,,,,,,,,
2026-07-07T05:51:12.875,ABCAPITAL,409.75,2.12,393.37,386.0,391.87,436.57,0.79,23.77,28.45,69.72,financials,finance & investments,29.26,4.56,15.18,0.04,0.32,389.41,375.11,11.59,2026-07-07,,,,,,,,,,,
2026-07-07T05:51:12.875,SONACOMS,667.5,1.12,644.45,608.3,622.69,734.71,0.98,54.0,64.74,75.3,auto,auto ancillaries,30.41,7.2,31.99,0.3,0.38,630.34,605.97,10.71,2026-07-07,,,,,,,,,,,
2026-07-07T05:51:12.875,CCL,1199.7,2.28,1151.11,1159.6,1159.59,1259.86,0.42,34.88,41.16,64.21,fmcg,tea,41.83,3.46,21.33,0.21,0.38,1129.9,1087.45,10.22,2026-07-07,,,,,,,,,,,
2026-07-07T05:51:12.875,CGCL,242.38,3.64,228.59,216.32,225.63,267.51,1.02,20.61,24.0,80.83,financials,finance & investments,51.19,7.43,27.96,0.2,0.21,226.69,216.84,9.96,2026-07-07,,,,,,,,,,,
2026-07-07T05:51:12.875,JBCHEPHARM,2390.0,1.07,2303.39,2267.1,2266.75,2574.88,0.58,94.09,52.81,76.86,healthcare,pharmaceuticals - indian - bulk drugs & formln,33.09,5.44,35.48,0.21,0.38,2290.82,2219.44,9.33,2026-07-07,,,,,,,,,,,
2026-07-07T05:51:12.875,STARHEALTH,581.35,0.18,565.85,572.3,581.39,581.3,0.22,76.9,61.39,66.92,financials,finance & investments,45.52,-0.01,21.49,0.15,0.15,547.85,526.88,8.88,2026-07-07,,,,,,,,,,,
2026-07-07T05:51:12.875,GMRAIRPORT,113.45,0.58,110.54,109.75,111.45,116.45,0.31,97.8,667.35,68.7,miscellaneous,miscellaneous,29.34,1.8,6.56,-0.01,0.21,108.0,104.71,8.0,2026-07-07,,,,,,,,,,,
2026-07-07T05:51:12.875,AJANTPHARM,3373.5,1.42,3240.76,3268.0,3266.5,3533.99,1.09,39.5,39.91,65.18,healthcare,pharmaceuticals - indian - formulations,32.12,3.28,30.33,0.06,0.33,3120.59,2977.41,7.96,2026-07-07,,,,,,,,,,,
2026-07-07T05:51:12.875,DELHIVERY,519.65,2.4,497.99,463.55,481.96,576.18,1.81,133.93,254.73,72.36,transportation,miscellaneous,26.15,7.82,27.13,0.2,0.12,485.75,463.68,7.86,2026-07-07,,,,,,,,,,,
2026-07-07T05:51:12.875,CREDITACC,1587.1,1.91,1502.63,1432.1,1486.86,1737.46,0.95,18.72,32.66,74.14,financials,finance & investments,30.07,6.74,19.85,0.16,0.1,1477.98,1417.14,7.53,2026-07-07,,,,,,,,,,,
2026-07-07T05:51:12.875,PHOENIXLTD,2105.8,2.84,1989.4,1912.1,1955.36,2331.46,3.33,46.67,61.54,80.05,realty,construction,32.51,7.69,21.66,0.04,0.2,1985.08,1906.74,7.5,2026-07-07,,,,,,,,,,,
2026-07-07T05:51:12.875,ASHOKLEY,166.12,1.08,159.4,155.76,158.64,177.34,0.5,18.88,23.9,61.01,auto,automobiles - lcvs / hcvs,17.77,4.72,4.38,-0.17,0.17,156.55,150.61,7.42,2026-07-07,,,,,,,,,,,
2026-07-07T05:51:12.875,LUPIN,2491.6,0.63,2424.62,2382.7,2383.86,2653.21,0.37,17.88,20.83,73.06,healthcare,pharmaceuticals - indian - bulk drugs & formln,24.48,4.52,19.64,0.09,0.23,2389.93,2326.68,7.1,2026-07-07,,,,,,,,,,,
2026-07-07T05:51:12.875,PAYTM,1218.2,-0.26,1172.37,1128.3,1136.27,1341.1,0.74,106.11,141.0,68.3,i.t,miscellaneous,18.3,7.21,-10.7,-0.13,-0.08,1149.96,1106.78,6.89,2026-07-07,,,,,,,,,,,
2026-07-07T05:51:12.875,GLENMARK,2270.9,2.71,2171.78,2142.8,2131.86,2479.46,0.79,53.16,47.06,58.17,healthcare,pharmaceuticals - indian - bulk drugs & formln,16.8,6.52,14.81,0.03,0.18,2152.15,2067.19,6.83,2026-07-07,,,,,,,,,,,
2026-07-07T05:51:12.875,BOSCHLTD,42125.0,0.55,40679.8,39750.0,40821.53,44080.2,1.05,54.5,44.8,75.24,auto,auto ancillaries,35.13,3.19,14.91,0.07,0.06,40175.44,38848.28,6.79,2026-07-07,,,,,,,,,,,
2026-07-07T05:51:12.875,CAPLIPOINT,2624.2,3.39,2500.18,2505.0,2592.19,2672.21,0.88,29.31,31.11,72.57,healthcare,pharmaceuticals - indian - formulations,61.96,1.23,36.73,0.34,0.26,2416.86,2282.66,6.56,2026-07-07,,,,,,,,,,,
2026-07-07T05:51:12.875,MANAPPURAM,346.1,5.45,316.74,313.0,316.89,389.92,2.78,18.14,29.51,67.42,financials,finance & investments,13.89,9.22,24.82,0.02,0.17,319.87,302.01,6.38,2026-07-07,,,,,,,,,,,
2026-07-07T05:51:12.875,SAMMAANCAP,176.64,0.57,170.68,169.4,170.01,186.59,0.55,-0.45,-2.02,56.32,financials,finance - housing,23.48,3.9,18.0,0.13,0.02,164.64,157.5,6.08,2026-07-07,,,,,,,,,,,
2026-07-07T05:51:12.875,INDUSINDBK,1009.8,3.64,940.8,916.45,926.89,1134.17,2.07,33.09,88.5,70.49,bank,banks - private sector,23.89,8.95,18.82,0.05,0.32,952.39,911.84,5.86,2026-07-07,,,,,,,,,,,
2026-07-07T05:51:12.875,THELEELA,502.2,5.57,469.08,468.35,486.89,525.16,3.19,12.84,29.59,71.73,services,hotels,36.9,3.14,21.2,0.06,0.11,464.1,441.22,5.82,2026-07-07,,,,,,,,,,,
2026-07-07T05:51:12.875,TITAN,4484.4,0.52,4361.0,4275.0,4381.79,4638.31,0.53,84.42,78.41,63.18,consumer discretionary,diamond cutting / jewellery,15.82,2.34,15.42,0.02,0.19,4313.64,4191.67,5.72,2026-07-07,,,,,,,,,,,
2026-07-07T05:51:12.875,TVSMOTOR,3705.0,2.14,3546.62,3429.0,3489.98,4027.53,0.59,57.04,58.32,66.48,auto,automobiles - motorcycles / mopeds,18.51,6.16,0.95,-0.1,0.0,3511.29,3398.0,5.7,2026-07-07,,,,,,,,,,,
2026-07-07T05:51:12.875,NESTLEIND,1473.7,0.95,1421.1,1387.3,1398.93,1585.85,0.55,63.85,68.51,64.31,fmcg,food - processing - mnc,19.12,5.34,17.08,0.05,0.12,1413.03,1373.73,5.47,2026-07-07,,,,,,,,,,,
2026-07-07T05:51:12.875,FORTIS,980.05,0.56,953.44,946.25,951.39,1023.03,0.84,69.61,71.02,57.22,healthcare,healthcare,12.03,3.01,7.1,0.0,-0.14,938.82,913.35,5.1,2026-07-07,,,,,,,,,,,
2026-07-07T05:51:12.875,IKS,1877.1,0.85,1794.97,1670.1,1721.28,2110.83,0.9,38.12,43.5,74.12,i.t,computers - software - medium / small,37.97,9.05,11.59,0.03,0.19,1757.72,1692.09,4.85,2026-07-07,,,,,,,,,,,
2026-07-07T05:51:12.875,ASIANPAINT,2754.9,0.63,2667.56,2624.0,2671.07,2880.64,0.39,56.31,61.04,61.78,building materials,paints / varnishes,28.35,3.14,-6.74,-0.08,0.11,2655.41,2583.9,4.72,2026-07-07,,,,,,,,,,,
2026-07-07T05:51:12.875,ZYDUSLIFE,1147.9,0.64,1108.97,1095.1,1096.5,1225.0,1.17,22.69,22.91,68.22,healthcare,pharmaceuticals - indian - bulk drugs & formln,40.77,4.69,21.85,0.16,0.13,1097.5,1063.71,4.21,2026-07-07,,,,,,,,,,,
2026-07-07T05:51:12.875,CANFINHOME,918.8,2.08,878.47,845.65,877.97,980.05,1.16,8.85,11.27,65.7,financials,finance - housing,20.43,4.65,1.77,-0.09,0.1,860.15,824.36,4.12,2026-07-07,,,,,,,,,,,
2026-07-07T05:51:12.875,SUNPHARMA,1912.8,0.42,1862.0,1859.4,1859.85,1992.23,0.33,42.32,40.02,70.99,healthcare,pharmaceuticals - indian - bulk drugs & formln,28.49,2.85,6.34,0.02,0.11,1854.41,1814.82,3.74,2026-07-07,,,,,,,,,,,
2026-07-07T05:51:12.875,CHOLAFIN,1850.5,3.39,1772.72,1770.0,1804.81,1919.03,1.61,23.93,29.88,73.63,financials,finance & investments,35.79,2.53,8.12,-0.01,0.07,1760.32,1699.98,3.58,2026-07-07,,,,,,,,,,,
2026-07-07T05:51:12.875,IDFCFIRSTB,81.14,0.85,78.11,78.13,80.18,82.58,0.82,53.38,42.93,70.03,bank,banks - private sector,41.29,1.2,0.0,-0.13,0.09,77.63,75.61,3.29,2026-07-07,,,,,,,,,,,
2026-07-07T05:51:12.875,SOLARINDS,18539.0,0.14,18049.64,17825.0,17769.48,19693.28,0.55,76.58,100.01,58.71,aerospace & defence,chemicals,20.49,4.33,39.32,0.4,0.28,17394.03,16862.31,3.26,2026-07-07,,,,,,,,,,,
2026-07-07T05:51:12.875,AEGISVOPAK,279.97,8.76,251.42,230.41,243.57,334.58,8.52,112.89,131.44,79.72,transportation,miscellaneous,30.09,14.95,1.81,0.02,-0.06,251.6,233.53,3.12,2026-07-07,,,,,,,,,,,
2026-07-07T05:51:12.875,GRASIM,3213.0,1.01,3108.56,3080.5,3116.14,3358.29,0.45,27.82,43.88,66.03,textiles,textiles - manmade,15.42,3.11,17.48,0.04,0.09,3108.82,3035.69,3.09,2026-07-07,,,,,,,,,,,
2026-07-07T05:51:12.875,IIFL,527.75,1.58,507.25,491.7,511.85,551.59,0.32,9.56,13.51,57.32,financials,finance & investments,19.66,3.11,-9.13,-0.22,0.02,489.35,463.8,2.9,2026-07-07,,,,,,,,,,,
2026-07-07T05:51:12.875,MANKIND,2541.5,0.51,2457.84,2471.8,2469.2,2649.95,0.33,47.27,54.83,61.95,healthcare,pharmaceuticals - indian - bulk drugs & formln,30.12,2.93,14.71,0.08,0.0,2412.65,2324.52,2.31,2026-07-07,,,,,,,,,,,
2026-07-07T05:51:12.875,MARUTI,14456.0,0.63,14005.18,13510.0,13845.14,15372.29,0.43,31.05,30.96,67.36,auto,automobiles - passenger cars,23.29,4.41,-10.98,-0.2,-0.14,13780.85,13344.49,2.24,2026-07-07,,,,,,,,,,,
2026-07-07T05:51:12.875,KAJARIACER,1215.5,1.1,1178.25,1185.5,1202.78,1234.59,0.27,31.07,39.88,70.64,building materials,ceramics - tiles / sanitaryware,36.19,1.06,12.69,0.16,-0.06,1154.13,1114.59,2.07,2026-07-07,,,,,,,,,,,
2026-07-07T05:51:12.875,AARTIIND,488.5,0.16,474.22,454.5,466.65,521.27,0.77,32.22,42.26,57.81,chemicals,chemicals,15.79,4.68,29.7,0.2,0.25,458.72,448.89,1.96,2026-07-07,,,,,,,,,,,
2026-07-07T05:51:12.875,PIDILITIND,1616.9,1.18,1567.41,1578.0,1600.63,1641.3,0.51,71.04,52.72,71.12,chemicals,chemicals,39.94,1.02,10.08,0.01,0.03,1560.58,1523.93,1.91,2026-07-07,,,,,,,,,,,
2026-07-07T05:51:12.875,CEATLTD,3803.8,0.12,3675.88,3395.3,3584.47,4132.79,0.62,15.73,22.01,70.35,auto,tyres,18.54,6.12,-2.69,-0.07,-0.01,3568.7,3453.57,1.75,2026-07-07,,,,,,,,,,,
2026-07-07T05:51:12.875,DIVISLAB,6857.5,1.49,6618.43,6530.5,6599.75,7244.13,1.12,60.56,70.88,60.09,healthcare,pharmaceuticals - indian - bulk drugs,21.92,3.91,6.86,-0.0,0.0,6587.1,6416.8,1.49,2026-07-07,,,,,,,,,,,
2026-07-07T05:51:12.875,POONAWALLA,476.35,3.34,451.83,432.0,438.51,533.11,1.39,37.81,70.36,75.6,financials,finance & investments,28.74,8.63,0.21,-0.09,-0.15,444.43,425.04,1.13,2026-07-07,,,,,,,,,,,
2026-07-07T05:51:12.875,BEL,425.55,1.79,411.7,408.5,412.09,445.74,1.25,35.0,51.33,56.76,aerospace & defence,electronics - components,19.91,3.27,3.15,-0.01,-0.0,406.98,397.4,1.05,2026-07-07,,,,,,,,,,,
2026-07-07T05:51:12.875,PRESTIGE,1703.5,2.13,1633.56,1540.3,1596.84,1863.5,2.07,73.3,61.37,77.07,realty,construction,32.22,6.68,3.09,-0.02,-0.03,1600.13,1537.59,0.71,2026-07-07,,,,,,,,,,,
2026-07-07T05:51:12.875,PNBHOUSING,1089.8,2.39,1040.37,1026.6,1025.26,1186.62,0.94,10.82,12.38,68.21,financials,finance - housing,22.39,6.3,21.24,0.02,0.25,1033.7,993.82,0.7,2026-07-07,,,,,,,,,,,
2026-07-07T05:51:12.875,PVRINOX,1014.05,1.28,976.08,959.0,959.77,1095.46,0.94,13.35,29.82,62.85,media,entertainment / electronic media software,13.97,5.66,-8.23,-0.08,-0.11,965.23,933.57,0.69,2026-07-07,,,,,,,,,,,
2026-07-07T05:51:12.875,BALRAMCHIN,571.0,1.52,547.04,527.5,538.25,620.12,1.04,18.07,30.47,60.94,fmcg,sugar,25.18,6.08,26.88,0.2,0.18,535.24,513.41,0.52,2026-07-07,,,,,,,,,,,
2026-07-07T05:51:12.875,JSWINFRA,324.0,-0.63,315.76,318.7,326.93,319.61,0.51,40.3,44.26,63.4,transportation,miscellaneous,34.31,-0.9,19.05,0.05,0.01,303.73,292.88,0.45,2026-07-07,,,,,,,,,,,
2026-07-07T05:51:12.875,UNITDSPR,1427.3,2.44,1364.94,1330.2,1358.87,1529.94,1.22,47.01,55.17,69.78,fmcg,breweries & distilleries,19.69,5.04,-0.9,-0.06,0.02,1360.24,1315.15,0.14,2026-07-07,,,,,,,,,,,
2026-07-07T05:51:12.875,GRAVITA,1771.3,2.72,1668.94,1612.6,1665.62,1929.81,1.41,35.09,34.05,64.03,metals & mining,mining / minerals / metals,19.41,6.34,-0.28,-0.12,0.08,1640.18,1545.03,0.1,2026-07-07,,,,,,,,,,,
2026-07-07T05:51:12.875,ICICIBANK,1426.9,1.1,1383.37,1366.1,1390.82,1481.02,0.74,17.3,18.8,74.74,bank,banks - private sector,33.06,2.59,3.93,-0.02,-0.03,1378.3,1346.54,0.09,2026-07-07,,,,,,,,,,,
2026-07-07T05:51:12.875,SAREGAMA,488.05,0.47,467.46,477.0,481.95,497.19,0.06,31.61,45.57,63.66,media,entertainment / electronic media software,55.63,1.26,27.69,0.28,0.03,454.45,434.19,0.06,2026-07-07,,,,,,,,,,,
2026-07-07T05:51:12.875,APOLLOTYRE,455.35,1.53,437.13,423.15,435.62,484.95,0.65,11.42,21.01,67.24,auto,tyres,31.0,4.53,-12.13,-0.15,-0.1,427.56,409.86,0.05,2026-07-07,,,,,,,,,,,
2026-07-07T05:51:12.875,360ONE,1133.3,2.15,1087.21,1060.6,1085.07,1205.64,1.28,39.79,37.58,59.04,financials,finance & investments,12.78,4.44,-2.49,-0.12,-0.07,1069.88,1027.91,-0.07,2026-07-07,,,,,,,,,,,
2026-07-07T05:51:12.875,M&M,3201.2,2.05,3062.4,3061.8,3084.89,3375.66,0.82,19.16,20.91,58.06,auto,automobiles - passenger cars,13.09,3.77,-13.86,-0.22,-0.13,3038.15,2927.36,-0.53,2026-07-07,,,,,,,,,,,
2026-07-07T05:51:12.875,CIPLA,1472.3,0.97,1424.33,1446.0,1426.48,1541.04,0.38,53.58,30.65,69.69,healthcare,pharmaceuticals - indian - bulk drugs & formln,28.39,3.21,-2.9,-0.1,-0.09,1419.8,1382.83,-0.59,2026-07-07,,,,,,,,,,,
2026-07-07T05:51:12.875,BHARTIARTL,1925.7,0.8,1877.29,1843.2,1867.46,2013.07,0.31,38.42,41.91,63.18,telecom-service,telecommunications - service provider,16.06,3.12,-8.46,-0.16,-0.05,1861.44,1820.25,-0.93,2026-07-07,,,,,,,,,,,
2026-07-07T05:51:12.875,INDHOTEL,738.15,1.31,714.08,701.1,725.51,757.11,0.72,43.83,50.42,68.8,services,hotels,22.75,1.74,-0.54,-0.08,-0.03,709.56,695.46,-1.03,2026-07-07,,,,,,,,,,,
2026-07-06T22:11:53.532,CUB,224.69,3.66,207.76,202.5,256.2,177.42,0.02,11.61,12.12,91.05,bank,banks - private sector,69.53,-12.3,8131.87,70.62,97.71,205.65,192.17,2679.01,2026-07-06,,,,,,,,,,,
2026-07-06T22:11:53.532,HFCL,224.95,4.88,206.63,201.49,210.33,246.88,0.49,46.48,100.69,70.63,telecom,cables - telephone,47.84,6.95,219.17,2.01,1.81,202.88,186.57,41.83,2026-07-06,,,,,,,,,,,
2026-07-06T22:11:53.532,SYRMA,1391.1,1.1,1342.7,1364.1,1413.17,1357.99,0.64,65.74,81.66,64.75,consumer discretionary,electronics - components,52.99,-1.56,74.95,0.78,0.7,1279.51,1216.72,35.24,2026-07-06,,,,,,,,,,,
