Timestamp,Symbol,Rs_score,Rscore_1mago,Rscore_3mago,Rscore_6mago,Rs_1m,Rs_3m,Rs_6m,Scan_Date,Cmp,%ch,Low 2%,Low5,Sl,Target,R_vol,Forward pe,Pe,Rsi,Sector,Industry,Adx,%ch sl,Rs,Srs,Ars,Is,Tps,Rs score
2026-04-15T13:45:50.27,JPPOWER,,,,,,,,2026-04-15,18.34,6.75,17.03,15.53,15.77,22.19,1.57,NaN,23.53,70.72,power & utilities,power generation and supply,22.55,16.3,0.0,-0.08,-0.13,16.18,14.68,4.12
2026-04-15T13:45:50.27,THERMAX,,,,,,,,2026-04-15,4082.0,5.46,3797.5,3196.6,3382.61,5131.08,1.67,56.32,63.94,80.46,industrials,electric equipment,20.77,20.68,22.14,0.18,0.06,3688.33,3409.97,4.09
2026-04-15T13:45:50.27,ATUL,,,,,,,,2026-04-15,6558.0,3.96,6223.98,6271.5,6186.71,7114.93,0.61,30.03,31.25,57.77,chemicals,chemicals,18.07,6.0,2.07,0.01,-0.06,6175.31,5910.29,3.98
2026-04-15T13:45:50.27,PFIZER,,,,,,,,2026-04-15,4926.0,1.53,4768.09,4725.0,4712.26,5246.61,0.29,39.71,26.0,56.17,healthcare,pharmaceuticals - multinational,11.28,4.54,-4.66,-0.18,-0.1,4679.52,4532.46,3.86
2026-04-15T13:45:50.27,ELGIEQUIP,,,,,,,,2026-04-15,530.25,2.83,509.6,492.85,475.99,611.65,0.54,44.04,40.29,65.78,industrials,compressors / drilling equipment,18.94,11.4,13.0,0.03,-0.07,493.35,469.42,3.82
2026-04-15T13:45:50.27,PERSISTENT,,,,,,,,2026-04-15,5524.0,2.73,5339.14,5271.1,5251.87,5932.19,0.44,49.06,48.21,66.96,i.t,computers - software - large,31.61,5.18,2.16,-0.05,0.04,5158.66,4960.45,3.78
2026-04-15T13:45:50.27,GLAND,,,,,,,,2026-04-15,1753.9,1.72,1706.38,1693.3,1682.46,1861.06,0.43,27.63,33.53,56.68,healthcare,pharmaceuticals - indian - formulations,19.16,4.25,-10.73,-0.16,-0.17,1648.35,1598.08,3.43
2026-04-15T13:45:50.27,NUVAMA,,,,,,,,2026-04-15,1338.4,3.26,1289.97,1210.0,1193.67,1555.5,0.45,23.87,5.66,66.07,financials,finance & investments,25.67,12.13,8.51,-0.14,-0.11,1236.59,1170.72,3.19
2026-04-15T13:45:50.27,CGCL,,,,,,,,2026-04-15,186.31,1.43,181.4,173.37,171.69,208.24,0.26,17.51,19.73,63.29,financials,finance & investments,17.14,8.51,1.63,-0.09,0.01,172.09,162.46,3.17
2026-04-15T13:45:50.27,TECHNOE,,,,,,,,2026-04-15,1189.5,6.85,1110.59,1052.0,1023.45,1438.57,1.59,29.01,26.21,64.22,realty,engineering - turnkey services,14.43,16.22,-18.72,-0.18,-0.19,1076.03,996.43,3.15
2026-04-15T13:45:50.27,NTPC,,,,,,,,2026-04-15,391.7,1.41,379.36,368.25,366.27,429.84,0.41,17.3,15.49,63.48,power & utilities,power generation and supply,13.87,6.94,18.43,0.06,0.14,371.11,357.91,3.11
2026-04-15T13:45:50.27,TATAPOWER,,,,,,,,2026-04-15,420.4,2.65,401.8,390.25,386.8,470.8,1.81,43.61,34.53,70.41,power & utilities,power generation and supply,14.2,8.69,8.5,-0.01,0.02,393.62,377.03,3.1
2026-04-15T13:45:50.27,HFCL,,,,,,,,2026-04-15,89.12,3.63,85.76,74.64,74.65,110.83,1.12,33.25,238.89,76.19,telecom,cables - telephone,21.28,19.39,27.03,0.07,0.13,79.25,73.93,3.09
2026-04-15T13:45:50.27,PHOENIXLTD,,,,,,,,2026-04-15,1777.4,1.57,1718.92,1650.0,1588.69,2060.46,0.27,57.63,57.45,66.31,realty,construction,27.93,11.88,14.56,0.01,0.14,1649.52,1570.21,3.08
