Timestamp,Symbol,From52wh,3d range,5d,Sector,Industry,Free float,Scan_Date,Rs_score,Rscore_1mago,Rscore_3mago,Rscore_6mago,Rs_1m,Rs_3m,Rs_6m
2026-09-04T10:17:39.113,TBZ,0.0,26.86,64.31,consumer discretionary,diamond cutting / jewellery,830.47,2026-09-04,,,,,,,
2026-09-04T10:17:39.113,OAL,0.19,20.07,20.07,chemicals,chemicals,450.33,2026-09-04,,,,,,,
2026-09-04T10:17:39.113,WELENT,0.28,13.67,19.33,realty,construction,4805.35,2026-09-04,,,,,,,
2026-09-04T10:17:39.113,BHAGERIA,0.54,20.39,21.53,chemicals,dyes and pigments,373.34,2026-09-04,,,,,,,
2026-09-04T10:17:39.113,IFCI,0.56,17.72,18.76,financials,finance - term-lending institutions,7527.83,2026-09-04,,,,,,,
2026-09-04T10:17:39.113,VISHNU,0.57,9.14,10.86,chemicals,chemicals,1473.88,2026-09-04,,,,,,,
2026-09-04T10:17:39.113,QPOWER,0.61,7.78,7.98,industrials,electric equipment,3017.76,2026-09-04,,,,,,,
2026-09-04T10:17:39.113,CYIENTDLM,0.94,7.83,12.36,aerospace & defence,electronics - components,3366.77,2026-09-04,,,,,,,
2026-09-04T10:17:39.113,INNOVACAP,1.0,13.4,14.05,healthcare,pharmaceuticals - indian - bulk drugs & formln,3337.71,2026-09-04,,,,,,,
2026-09-04T10:17:39.113,IGPL,1.35,7.4,9.18,chemicals,chemicals,543.29,2026-09-04,,,,,,,
2026-09-04T10:17:39.113,SMLMAH,1.43,12.44,17.13,auto,automobiles - lcvs / hcvs,3504.56,2026-09-04,,,,,,,
2026-09-04T10:17:39.113,SBC,1.78,5.24,6.51,textiles,textiles - products,1046.53,2026-09-04,,,,,,,
2026-09-04T10:17:39.113,RPEL,1.84,11.49,12.75,building materials,refractories / intermediates,3177.84,2026-09-04,,,,,,,
2026-09-04T10:17:39.113,ACMESOLAR,1.86,5.13,7.38,realty,engineering - turnkey services,8163.44,2026-09-04,,,,,,,
2026-09-04T10:17:39.113,INOXINDIA,1.88,11.73,11.73,industrials,packaging,5193.88,2026-09-04,,,,,,,
2026-09-04T10:17:39.113,JINDWORLD,1.92,48.96,50.13,textiles,textiles - products,2150.78,2026-09-04,,,,,,,
2026-09-04T10:17:39.113,WSTCSTPAPR,1.92,6.41,9.17,building materials,paper,1863.89,2026-09-04,,,,,,,
2026-09-04T10:17:39.113,DEEPINDS,2.19,19.02,19.02,energy,oil drilling / allied services,1781.8,2026-09-04,,,,,,,
2026-09-04T10:17:39.113,BALAMINES,2.3,7.29,10.86,chemicals,chemicals,3660.19,2026-09-04,,,,,,,
2026-09-04T10:17:39.113,BODALCHEM,2.33,34.45,50.35,chemicals,dyes and pigments,846.33,2026-09-04,,,,,,,
2026-09-04T10:17:39.113,MANORAMA,2.35,12.02,12.02,fmcg,food - processing - indian,5440.72,2026-09-04,,,,,,,
2026-09-04T10:17:39.113,DIFFNKG,2.39,11.33,25.23,industrials,electrodes - welding equipment,574.45,2026-09-04,,,,,,,
2026-09-04T10:17:39.113,RAYMOND,2.41,22.34,23.37,transportation,transport - airlines,2541.4,2026-09-04,,,,,,,
2026-09-04T10:17:39.113,ROSSTECH,2.41,4.5,6.27,aerospace & defence,engineering,1086.41,2026-09-04,,,,,,,
2026-09-04T10:17:39.113,CORDSCABLE,2.41,14.9,30.96,industrials,cables - power,197.98,2026-09-04,,,,,,,
2026-09-04T10:17:39.113,FCL,2.41,6.56,8.77,chemicals,chemicals,2236.76,2026-09-04,,,,,,,
2026-09-04T10:17:39.113,JTLIND,2.44,7.72,8.17,metals & mining,steel - medium / small,1829.1,2026-09-04,,,,,,,
2026-09-04T10:17:39.113,ACE,2.47,10.73,10.73,industrials,engineering,4803.08,2026-09-04,,,,,,,
2026-09-04T10:17:39.113,RBZJEWEL,2.48,32.06,41.95,consumer discretionary,diamond cutting / jewellery,199.63,2026-09-04,,,,,,,
2026-09-04T10:17:39.113,KMEW,2.56,9.35,12.71,transportation,miscellaneous,3663.42,2026-09-04,,,,,,,
