Timestamp,Symbol,From52wh,3d range,5d,Sector,Industry,Free float,Scan_Date,Rs_score,Rscore_1mago,Rscore_3mago,Rscore_6mago,Rs_1m,Rs_3m,Rs_6m
2026-05-13T03:36:38.397,BHAGYANGR,0.87,9.29,15.09,power & utilities,power generation and supply,360.66,2026-05-13,,,,,,,
2026-05-13T03:36:38.397,GVPIL,0.9,9.08,12.79,realty,engineering - turnkey services,1418.15,2026-05-13,,,,,,,
2026-05-13T03:36:38.397,SBC,1.4,3.02,4.93,textiles,textiles - products,818.28,2026-05-13,,,,,,,
2026-05-13T03:36:38.397,BAJAJCON,2.2,9.52,17.81,fmcg,personal care - indian,4081.86,2026-05-13,,,,,,,
2026-05-13T03:36:38.397,SJS,3.21,4.18,11.01,auto,plastics products,4966.58,2026-05-13,,,,,,,
2026-05-13T03:36:38.397,SALSTEEL,3.22,9.26,9.26,metals & mining,steel - sponge iron,243.92,2026-05-13,,,,,,,
2026-05-13T03:36:38.397,NITINSPIN,3.6,9.61,9.8,textiles,textiles - cotton/blended,1210.45,2026-05-13,,,,,,,
2026-05-13T03:36:38.397,HAPPYFORGE,3.6,4.98,10.83,industrials,castings & forgings,2877.12,2026-05-13,,,,,,,
2026-05-13T03:36:38.397,ANURAS,3.92,3.03,6.47,chemicals,chemicals,6334.63,2026-05-13,,,,,,,
2026-05-13T03:36:38.397,HONASA,4.04,4.55,7.54,services,trading,7301.45,2026-05-13,,,,,,,
2026-05-13T03:36:38.397,SHAH,4.76,5.62,6.52,metals & mining,steel - medium / small,351.22,2026-05-13,,,,,,,
2026-05-13T03:36:38.397,SENORES,4.79,5.92,11.65,healthcare,pharmaceuticals - indian - formulations,2327.89,2026-05-13,,,,,,,
2026-05-13T03:36:38.397,BBOX,4.97,17.91,23.77,i.t,computers - software - medium / small,4415.86,2026-05-13,,,,,,,
2026-05-13T03:36:38.397,VTL,5.14,10.24,15.06,textiles,textiles - cotton/blended,6197.86,2026-05-13,,,,,,,
