Timestamp,Symbol,From52wh,3d range,5d,Sector,Industry,Free float,Scan_Date
2026-08-15T14:32:53.684,UNIVASTU,0.0,14.37,25.52,realty,construction,188.19,2026-08-15
2026-08-15T14:32:53.684,GALAXYSURF,0.0,25.42,25.42,chemicals,chemicals,2587.71,2026-08-15
2026-08-15T14:32:53.684,E2E,0.0,10.72,20.93,i.t,computers - software - medium / small,8298.88,2026-08-15
2026-08-15T14:32:53.684,PRICOLLTD,0.37,7.56,9.38,auto,auto ancillaries,5936.15,2026-08-15
2026-08-15T14:32:53.684,SHILPAMED,0.41,7.27,7.32,healthcare,pharmaceuticals - indian - formulations,9624.4,2026-08-15
2026-08-15T14:32:53.684,AZAD,0.63,11.61,17.48,aerospace & defence,engineering,7750.49,2026-08-15
2026-08-15T14:32:53.684,COMSYN,0.71,14.24,26.8,industrials,packaging,474.77,2026-08-15
2026-08-15T14:32:53.684,HAPPYFORGE,0.73,10.34,12.05,industrials,castings & forgings,4248.4,2026-08-15
2026-08-15T14:32:53.684,VSSL,0.74,9.17,9.32,metals & mining,steel - medium / small,1672.09,2026-08-15
2026-08-15T14:32:53.684,MOREPENLAB,0.77,16.92,16.92,healthcare,pharmaceuticals - indian - bulk drugs & formln,2968.39,2026-08-15
2026-08-15T14:32:53.684,MARKSANS,1.07,21.32,25.46,healthcare,pharmaceuticals - indian - formulations,8469.58,2026-08-15
2026-08-15T14:32:53.684,KABRAEXTRU,1.22,9.08,20.87,industrials,engineering,715.78,2026-08-15
2026-08-15T14:32:53.684,RATNAVEER,1.23,13.11,14.0,metals & mining,steel - medium / small,896.17,2026-08-15
2026-08-15T14:32:53.684,DIVGIITTS,1.35,12.05,27.38,auto,auto ancillaries,1569.32,2026-08-15
2026-08-15T14:32:53.684,HEG,1.43,5.99,6.47,industrials,electrodes - graphites,5914.24,2026-08-15
2026-08-15T14:32:53.684,HNDFDS,1.5,4.29,4.49,fmcg,diversified - large,2733.88,2026-08-15
2026-08-15T14:32:53.684,ARROWGREEN,1.52,7.92,8.82,plastic products,plastics products,419.29,2026-08-15
2026-08-15T14:32:53.684,TFCILTD,1.72,4.78,4.78,financials,finance - term-lending institutions,5228.1,2026-08-15
2026-08-15T14:32:53.684,AVADHSUGAR,1.93,7.42,9.18,fmcg,sugar,517.9,2026-08-15
2026-08-15T14:32:53.684,AETHER,1.98,5.46,5.46,chemicals,chemicals,5407.57,2026-08-15
2026-08-15T14:32:53.684,UNIMECH,2.08,10.51,10.64,aerospace & defence,engineering,1562.95,2026-08-15
2026-08-15T14:32:53.684,SJS,2.22,8.38,9.92,auto,plastics products,6472.4,2026-08-15
2026-08-15T14:32:53.684,TI,2.57,13.26,18.95,fmcg,breweries & distilleries,9616.73,2026-08-15
