Timestamp,Symbol,From52wh,3d range,5d,Sector,Industry,Free float,Scan_Date,Rs_score,Rscore_1mago,Rscore_3mago,Rscore_6mago,Rs_1m,Rs_3m,Rs_6m,Cmp,%ch,Low 2%,Low5,Sl,Target,R_vol,Forward pe,Pe,Rsi,Adx,%ch sl,Rs,Srs,Ars,Is,Tps,Rs score
2026-06-29T12:44:48.58,TIRUPATIFL,0.0,21.12,22.74,industrials,castings & forgings,374.67,2026-06-29,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-29T12:44:48.58,MANCREDIT,0.23,10.73,17.16,financials,finance & investments,226.19,2026-06-29,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-29T12:44:48.58,HONASA,0.45,10.12,10.12,services,trading,9248.71,2026-06-29,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-29T12:44:48.58,INNOVACAP,0.63,6.75,6.75,healthcare,pharmaceuticals - indian - bulk drugs & formln,2736.14,2026-06-29,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-29T12:44:48.58,ACMESOLAR,0.64,7.21,10.15,realty,engineering - turnkey services,7472.56,2026-06-29,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-29T12:44:48.58,PIXTRANS,0.67,16.01,16.01,fmcg,miscellaneous,951.86,2026-06-29,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-29T12:44:48.58,ZYDUSWELL,0.7,12.46,12.46,fmcg,food - processing - indian,5425.12,2026-06-29,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-29T12:44:48.58,BHAGYANGR,0.83,15.27,16.24,power & utilities,power generation and supply,463.19,2026-06-29,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-29T12:44:48.58,PAISALO,1.1,2.71,3.77,financials,finance & investments,3196.38,2026-06-29,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-29T12:44:48.58,SETL,1.28,16.93,26.06,industrials,engineering,1837.4,2026-06-29,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-29T12:44:48.58,SKMEGGPROD,1.33,21.46,25.75,fmcg,food - processing - indian,662.61,2026-06-29,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-29T12:44:48.58,MACPOWER,1.41,17.61,17.61,industrials,engineering,353.25,2026-06-29,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-29T12:44:48.58,PREMEXPLN,1.88,10.37,10.37,aerospace & defence,chemicals,2472.38,2026-06-29,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-29T12:44:48.58,IOLCP,1.92,9.32,10.24,healthcare,pharmaceuticals - indian - bulk drugs & formln,1943.01,2026-06-29,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-29T12:44:48.58,THANGAMAYL,2.09,11.29,12.92,consumer discretionary,diamond cutting / jewellery,6993.0,2026-06-29,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-29T12:44:48.58,ALIVUS,2.17,3.11,6.39,healthcare,pharmaceuticals - indian - bulk drugs & formln,3464.88,2026-06-29,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-29T12:44:48.58,CAPLIPOINT,2.24,4.85,5.4,healthcare,pharmaceuticals - indian - formulations,5663.92,2026-06-29,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-29T12:44:48.58,AVALON,2.34,6.09,6.54,consumer discretionary,electronics - components,6574.47,2026-06-29,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-29T12:44:48.58,AKUMS,2.41,5.17,6.65,healthcare,pharmaceuticals - indian - bulk drugs & formln,2428.21,2026-06-29,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-29T12:44:48.58,BLISSGVS,2.62,18.11,18.82,healthcare,pharmaceuticals - indian - formulations,3603.53,2026-06-29,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-29T12:44:48.58,STYLAMIND,2.81,6.68,7.29,building materials,miscellaneous,2538.07,2026-06-29,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-29T12:44:48.58,AETHER,2.98,12.95,19.53,chemicals,chemicals,4491.07,2026-06-29,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-29T12:44:48.58,MBAPL,3.04,6.75,7.33,chemicals,fertilizers,1254.63,2026-06-29,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-29T12:44:48.58,PRIVISCL,3.2,3.14,7.18,chemicals,chemicals,5542.2,2026-06-29,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-29T12:44:48.58,WHEELS,3.25,15.93,17.48,auto,auto ancillaries,1762.06,2026-06-29,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-29T12:44:48.58,DIVGIITTS,3.35,6.3,8.14,auto,auto ancillaries,1044.57,2026-06-29,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-29T12:44:48.58,YASHO,3.52,9.76,11.41,chemicals,chemicals,1129.2,2026-06-29,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-29T12:44:48.58,SENORES,3.56,6.8,6.8,healthcare,pharmaceuticals - indian - formulations,3272.87,2026-06-29,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-29T12:44:48.58,GANDHAR,3.66,7.64,7.64,energy,refineries,586.48,2026-06-29,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-29T12:44:48.58,CEIGALL,3.74,6.25,6.25,realty,construction,1181.55,2026-06-29,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-29T12:44:48.58,INDSWFTLAB,3.81,9.45,12.31,healthcare,pharmaceuticals - indian - bulk drugs & formln,1004.75,2026-06-29,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-29T12:44:48.58,HAPPYFORGE,3.96,5.53,8.12,industrials,castings & forgings,3101.27,2026-06-29,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-29T12:44:48.58,ADFFOODS,4.22,5.97,7.74,fmcg,food - processing - indian,2150.56,2026-06-29,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-29T12:44:48.58,TALBROAUTO,4.26,13.13,19.23,auto,auto ancillaries,1056.08,2026-06-29,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-29T12:44:48.58,MARKSANS,4.26,8.64,8.98,healthcare,pharmaceuticals - indian - formulations,6708.52,2026-06-29,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-29T12:44:48.58,CEMPRO,4.27,4.96,7.19,realty,construction,6910.82,2026-06-29,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-29T12:44:48.58,BELRISE,4.4,4.72,5.17,auto,auto ancillaries,7190.77,2026-06-29,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-29T12:44:48.58,SJS,4.52,3.66,6.66,auto,plastics products,5508.5,2026-06-29,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-29T12:44:48.58,JINDALSAW,4.57,4.43,4.43,industrials,steel - large,6054.12,2026-06-29,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-29T12:44:48.58,MUTHOOTMF,4.57,8.0,8.58,financials,finance & investments,1579.42,2026-06-29,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-29T12:44:48.58,YATHARTH,4.61,5.02,5.25,healthcare,healthcare,3615.61,2026-06-29,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-29T12:44:48.58,PGIL,4.64,14.26,17.55,consumer discretionary,textiles - products,3615.78,2026-06-29,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-29T12:44:48.58,ABSLAMC,4.64,7.48,7.91,financials,finance & investments,8495.89,2026-06-29,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-29T12:44:48.58,RISHABH,4.84,8.69,8.69,industrials,electric equipment,680.31,2026-06-29,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-29T12:44:48.58,SAREGAMA,4.87,10.48,10.48,media,entertainment / electronic media software,3780.66,2026-06-29,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-29T12:44:48.58,AVL,4.96,13.93,15.17,consumer discretionary,trading,4573.34,2026-06-29,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-29T12:44:48.58,PSPPROJECT,5.15,5.65,6.65,realty,construction,1207.63,2026-06-29,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-29T12:44:48.58,MAYURUNIQ,5.15,4.97,7.17,consumer discretionary,leather / leather products,1442.9,2026-06-29,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-29T12:44:48.58,MSTCLTD,5.3,11.09,11.09,i.t,trading,1702.6,2026-06-29,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-29T12:44:48.58,WELSPUNLIV,5.32,6.21,7.55,textiles,textiles - products,5242.37,2026-06-29,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-29T12:44:48.58,CCL,5.45,3.49,7.61,fmcg,tea,8410.46,2026-06-29,,,,,,,,,,,,,,,,,,,,,,,,,
