Timestamp,Symbol,Cmp,%ch,Low 2%,Low5,Sl,Target,R_vol,Forward pe,Pe,Rsi,Sector,Industry,Adx,%ch sl,Rs,Srs,Ars,Is,Tps,Rs score,Scan_Date,From52wh,3d range,5d,Free float
2026-06-07T07:10:08.578,ATHERENERG,1033.6,4.6,964.08,927.6,930.44,1188.34,0.82,-98.63,-74.09,65.8,auto,automobiles - scooters and 3 - wheelers,36.03,11.09,49.45,0.4,0.75,926.54,854.64,51.99,2026-06-07,,,,
2026-06-07T07:10:08.578,ACUTAAS,3328.3,5.17,3098.47,2902.0,3072.05,3712.67,1.84,51.71,76.5,74.19,healthcare,pharmaceuticals - indian - bulk drugs,45.9,8.34,83.85,0.77,1.18,3052.49,2866.23,42.73,2026-06-07,,,,
2026-06-07T07:10:08.578,LAURUSLABS,1446.8,1.37,1399.83,1358.0,1414.07,1495.89,0.72,69.96,87.84,80.99,healthcare,pharmaceuticals - indian - bulk drugs & formln,52.31,2.31,48.39,0.31,0.56,1385.22,1342.33,30.23,2026-06-07,,,,
2026-06-07T07:10:08.578,ADANIPOWER,232.6,1.12,225.5,227.41,230.97,235.05,0.6,27.96,17.2,57.94,power & utilities,power generation and supply,30.16,0.71,48.49,0.48,0.78,215.27,205.92,26.63,2026-06-07,,,,
2026-06-07T07:10:08.578,ADANIENSOL,1579.0,3.88,1496.46,1445.0,1449.63,1773.06,1.47,69.38,83.11,71.27,power & utilities,power generation and supply,25.38,8.92,58.82,0.5,0.85,1447.23,1360.79,20.69,2026-06-07,,,,
2026-06-07T07:10:08.578,APARINDS,13878.0,1.23,13381.9,12511.0,12873.88,15384.17,0.79,54.99,57.06,66.65,industrials,electric equipment,35.45,7.8,62.52,0.47,0.5,12647.35,12020.36,18.36,2026-06-07,,,,
2026-06-07T07:10:08.578,SAILIFE,1186.4,2.34,1133.86,1109.2,1134.99,1263.52,1.05,60.16,71.43,64.16,healthcare,pharmaceuticals - indian - bulk drugs & formln,15.63,4.53,28.61,0.25,0.28,1101.18,1040.86,15.26,2026-06-07,,,,
2026-06-07T07:10:08.578,BHARATFORG,1929.8,-0.4,1878.76,1870.5,1890.0,1989.5,0.28,99.27,85.47,54.31,industrials,castings & forgings,12.69,2.11,44.01,0.26,0.47,1832.01,1780.87,13.88,2026-06-07,,,,
2026-06-07T07:10:08.578,ADANIGREEN,1525.7,7.19,1401.5,1396.0,1436.99,1658.76,2.03,163.7,158.1,71.57,power & utilities,power generation and supply,40.97,6.17,38.09,0.39,0.51,1402.4,1314.22,13.13,2026-06-07,,,,
2026-06-07T07:10:08.578,DATAPATTNS,4212.6,0.48,4067.98,3801.0,3864.93,4734.1,0.98,42.62,86.91,59.46,aerospace & defence,electronics - components,17.61,9.0,53.13,0.34,0.42,3811.63,3618.3,12.82,2026-06-07,,,,
2026-06-07T07:10:08.578,FEDERALBNK,304.15,1.35,289.83,284.85,286.28,330.95,0.69,13.98,17.21,66.98,bank,banks - private sector,14.72,6.24,28.16,0.09,0.48,287.18,275.7,12.74,2026-06-07,,,,
2026-06-07T07:10:08.578,SAMMAANCAP,184.28,0.63,179.52,172.2,171.94,202.79,1.14,-0.47,-2.11,77.7,financials,finance - housing,35.19,7.18,-2.63,0.11,0.32,168.54,164.8,12.64,2026-06-07,,,,
2026-06-07T07:10:08.578,HSCL,685.05,6.71,611.72,580.9,588.03,830.58,2.52,43.03,45.43,74.79,chemicals,chemicals,24.93,16.5,44.15,0.4,0.42,609.49,565.77,11.44,2026-06-07,,,,
2026-06-07T07:10:08.578,ABDL,580.7,1.55,560.32,542.0,534.51,649.98,0.65,99.43,71.78,63.74,fmcg,breweries & distilleries,23.23,8.64,-15.06,-0.13,0.03,539.97,515.68,10.09,2026-06-07,,,,
2026-06-07T07:10:08.578,GLAND,2273.0,2.41,2152.08,2196.0,2338.76,2174.37,1.19,25.53,36.45,65.24,healthcare,pharmaceuticals - indian - formulations,37.51,-2.81,15.26,0.18,0.11,2097.07,1980.42,9.94,2026-06-07,,,,
2026-06-07T07:10:08.578,ACMESOLAR,356.65,3.12,333.05,295.9,305.38,433.55,2.61,38.77,43.28,77.94,realty,engineering - turnkey services,35.51,16.79,30.81,0.5,0.12,320.0,295.86,9.28,2026-06-07,,,,
2026-06-07T07:10:08.578,ASTERDM,754.0,2.16,724.12,711.3,732.57,786.15,0.28,69.3,100.0,59.23,healthcare,healthcare,20.09,2.93,11.2,0.06,0.19,711.29,681.25,9.1,2026-06-07,,,,
2026-06-07T07:10:08.578,ADANIPORTS,1824.2,1.86,1760.77,1745.2,1802.19,1857.21,0.5,31.56,31.33,63.82,transportation,miscellaneous,25.83,1.22,26.3,0.12,0.25,1737.01,1675.31,7.13,2026-06-07,,,,
2026-06-07T07:10:08.578,ADANIENT,3048.2,2.54,2863.36,2865.2,2958.46,3182.81,1.88,-445.64,38.85,76.06,services,trading,53.75,3.03,23.59,0.28,0.23,2857.29,2725.71,5.75,2026-06-07,,,,
2026-06-07T07:10:08.578,BANDHANBNK,205.87,0.21,199.29,201.0,199.95,214.75,0.46,15.5,27.09,62.91,bank,banks - private sector,25.1,2.96,31.09,0.29,0.21,193.98,188.14,5.48,2026-06-07,,,,
2026-06-07T07:10:08.578,KIMS,788.95,3.14,748.18,725.4,758.92,834.0,3.97,186.07,131.05,62.05,healthcare,healthcare,28.96,3.96,8.67,0.03,0.03,728.94,691.99,4.73,2026-06-07,,,,
2026-06-07T07:10:08.578,CARTRADE,1958.4,2.36,1853.28,1720.1,1756.87,2260.69,0.68,36.27,41.86,62.02,consumer discretionary,miscellaneous,18.44,11.47,-35.12,-0.42,-0.22,1767.34,1644.65,4.48,2026-06-07,,,,
2026-06-07T07:10:08.578,SOLARINDS,18441.0,0.81,17983.0,17835.0,18741.85,17989.73,0.56,76.18,99.48,67.66,aerospace & defence,chemicals,46.27,-1.61,30.22,0.32,0.2,17428.51,16973.14,4.47,2026-06-07,,,,
2026-06-07T07:10:08.578,TIMKEN,3643.6,2.02,3529.47,3478.6,3546.51,3789.24,1.2,43.27,66.07,56.02,industrials,bearings,16.08,2.74,19.01,0.09,0.15,3432.72,3342.67,4.44,2026-06-07,,,,
2026-06-07T07:10:08.578,APOLLOHOSP,8304.5,0.67,8075.2,7816.0,8220.42,8430.62,0.41,56.39,61.49,61.65,healthcare,healthcare,16.85,1.02,6.13,0.07,0.02,7974.61,7763.7,4.41,2026-06-07,,,,
2026-06-07T07:10:08.578,ZYDUSLIFE,1089.0,0.41,1060.56,1048.9,1089.02,1088.97,0.62,21.52,21.74,71.01,healthcare,pharmaceuticals - indian - bulk drugs & formln,50.46,-0.0,11.01,0.07,0.02,1030.81,995.18,4.19,2026-06-07,,,,
2026-06-07T07:10:08.578,ATGL,762.25,2.45,726.18,700.0,709.71,841.06,1.35,124.55,127.89,65.06,energy,miscellaneous,39.78,7.4,21.71,0.18,0.21,666.89,603.12,3.9,2026-06-07,,,,
