Timestamp,Symbol,Cmp,%ch,Low 2%,Low5,Sl,Target,R_vol,Forward pe,Pe,Rsi,Sector,Industry,Adx,%ch sl,Rs,Srs,Ars,Is,Tps,Rs score,Scan_Date,Rs_score,Rscore_1mago,Rscore_3mago,Rscore_6mago,Rs_1m,Rs_3m,Rs_6m
2026-04-29T14:54:53.947,MCX,2964.0,2.28,2804.76,2756.0,2847.49,3138.76,0.67,9.42,15.77,70.84,financials,miscellaneous,18.31,4.09,84.76,0.5,0.8,2791.32,2678.71,32.14,2026-04-29,,,,,,,
2026-04-29T14:54:53.947,POWERINDIA,32955.0,0.46,31884.3,30365.0,31281.46,35465.32,0.6,140.47,172.08,83.26,industrials,electric equipment,38.22,5.35,71.61,0.79,0.53,31023.45,29904.78,31.0,2026-04-29,,,,,,,
2026-04-29T14:54:53.947,ACUTAAS,2501.1,1.35,2410.8,2340.0,2346.95,2732.33,0.45,47.41,70.07,59.88,healthcare,pharmaceuticals - indian - bulk drugs,15.98,6.57,77.32,0.34,0.89,2316.88,2197.62,30.43,2026-04-29,,,,,,,
2026-04-29T14:54:53.947,GMDCLTD,739.3,3.49,698.35,654.0,697.08,802.63,1.56,44.22,22.97,70.3,metals & mining,mining / minerals / metals,30.64,6.06,22.92,0.18,0.71,661.11,617.47,28.47,2026-04-29,,,,,,,
2026-04-29T14:54:53.947,APARINDS,12271.0,3.45,11617.9,11379.5,11825.95,12938.57,0.97,58.98,48.95,67.17,industrials,electric equipment,40.73,3.76,40.49,0.24,0.36,11180.42,10377.48,27.86,2026-04-29,,,,,,,
2026-04-29T14:54:53.947,SCHNEIDER,1185.0,3.57,1111.32,1080.0,1116.31,1288.04,0.45,72.97,111.62,73.19,industrials,electric equipment,40.73,6.15,37.92,0.26,0.29,1054.64,971.82,19.91,2026-04-29,,,,,,,
2026-04-29T14:54:53.947,SYRMA,982.55,1.13,943.3,962.55,984.56,979.53,0.82,46.09,63.79,67.84,consumer discretionary,electronics - components,29.82,-0.2,17.72,0.13,0.32,912.94,875.19,19.65,2026-04-29,,,,,,,
2026-04-29T14:54:53.947,GALLANTT,864.8,1.42,833.44,817.95,882.42,838.37,0.08,51.97,43.07,68.34,metals & mining,steel - medium / small,51.28,-2.0,30.63,0.49,0.08,765.22,694.73,19.44,2026-04-29,,,,,,,
2026-04-29T14:54:53.947,CHENNPETRO,1147.0,6.97,1027.53,988.0,999.62,1368.07,2.28,3.0,5.15,64.91,energy,refineries,16.03,14.74,52.09,0.25,0.68,1005.21,901.87,18.88,2026-04-29,,,,,,,
2026-04-29T14:54:53.947,RBLBANK,341.65,6.52,315.36,306.1,317.37,378.07,3.29,21.57,22.37,64.97,bank,banks - private sector,20.74,7.65,24.32,-0.03,0.28,313.29,296.01,17.12,2026-04-29,,,,,,,
2026-04-29T14:54:53.947,CCL,1129.5,2.38,1082.8,1078.0,1085.71,1195.19,0.61,37.5,39.12,58.75,fmcg,tea,19.88,4.03,25.83,0.22,0.26,1052.01,1011.39,17.01,2026-04-29,,,,,,,
2026-04-29T14:54:53.947,SCI,308.25,1.7,300.47,284.61,293.91,329.76,2.19,8.87,12.46,71.42,transportation,shipping,32.38,4.88,32.63,0.09,0.47,278.94,265.19,16.95,2026-04-29,,,,,,,
2026-04-29T14:54:53.947,GESHIP,1553.8,5.39,1453.34,1397.6,1389.37,1800.44,3.92,6.83,9.31,67.13,transportation,shipping,21.92,11.83,52.65,0.35,0.59,1429.86,1373.91,16.45,2026-04-29,,,,,,,
2026-04-29T14:54:53.947,GLENMARK,2419.3,0.65,2355.63,2212.1,2268.62,2645.33,0.85,42.33,63.69,72.14,healthcare,pharmaceuticals - indian - bulk drugs & formln,18.35,6.64,19.16,0.23,0.14,2271.71,2215.72,15.06,2026-04-29,,,,,,,
2026-04-29T14:54:53.947,WELCORP,1264.35,3.09,1210.35,1122.0,1188.51,1378.11,2.32,18.41,16.61,90.13,industrials,steel - large,48.88,6.38,44.91,0.31,0.42,1162.57,1111.88,15.05,2026-04-29,,,,,,,
2026-04-29T14:54:53.947,ABCAPITAL,350.55,3.62,330.8,337.45,344.62,359.45,0.83,24.21,25.23,59.28,financials,finance & investments,15.06,1.72,22.69,0.03,0.25,327.55,314.39,15.04,2026-04-29,,,,,,,
2026-04-29T14:54:53.947,RRKABEL,1625.0,0.99,1560.16,1400.0,1459.16,1873.77,2.97,38.84,40.11,72.15,industrials,cables - power,18.14,11.37,28.65,0.07,0.28,1498.6,1422.3,14.11,2026-04-29,,,,,,,
2026-04-29T14:54:53.947,ABDL,551.0,1.28,530.62,539.35,568.49,524.77,0.56,57.88,57.63,63.96,fmcg,breweries & distilleries,39.75,-3.08,5.35,-0.17,0.09,510.97,487.9,13.63,2026-04-29,,,,,,,
2026-04-29T14:54:53.947,KARURVYSYA,297.0,1.14,285.38,291.2,284.22,316.18,0.46,10.4,11.32,55.57,bank,banks - private sector,14.38,4.5,41.93,0.1,0.32,278.6,267.61,13.58,2026-04-29,,,,,,,
2026-04-29T14:54:53.947,MAHABANK,79.73,2.56,75.63,75.75,77.54,83.02,1.04,7.49,8.51,65.85,bank,banks - public sector,23.48,2.83,45.18,0.22,0.39,73.34,69.86,13.38,2026-04-29,,,,,,,
