Timestamp,Symbol,Cmp,%ch,Low 2%,Low5,Sl,Target,R_vol,Forward pe,Pe,Rsi,Sector,Industry,Adx,%ch sl,Rs,Srs,Ars,Is,Tps,Rs score,Scan_Date
2026-08-25T14:25:45.268,IDEA,15.22,8.17,13.8,13.88,13.63,17.6,3.2,-10.87,4.08,72.95,telecom-service,telecommunications - service provider,32.8,11.65,60.42,0.28,0.37,14.19,13.42,29.09,2026-08-25
2026-08-25T14:25:45.268,LAURUSLABS,1858.0,3.16,1760.57,1789.9,1844.73,1877.91,1.37,68.21,88.89,67.24,healthcare,pharmaceuticals - indian - bulk drugs & formln,42.86,0.72,82.84,0.68,0.76,1776.06,1721.5,27.2,2026-08-25
2026-08-25T14:25:45.268,APARINDS,16979.0,1.64,16370.9,16461.0,17198.02,16650.47,0.72,36.48,56.79,60.31,industrials,electric equipment,44.39,-1.27,141.42,0.46,0.87,15682.98,14901.96,23.98,2026-08-25
2026-08-25T14:25:45.268,SHRIRAMFIN,1127.4,0.75,1089.76,1098.2,1128.86,1125.21,0.31,18.97,19.75,59.3,financials,finance & investments,19.93,-0.13,12.36,-0.03,0.29,1082.7,1054.77,17.58,2026-08-25
2026-08-25T14:25:45.268,SAILIFE,1444.4,0.59,1391.89,1415.0,1455.46,1427.81,0.27,104.36,83.63,60.91,healthcare,pharmaceuticals - indian - bulk drugs & formln,31.08,-0.76,81.76,0.37,0.58,1363.42,1303.79,15.28,2026-08-25
2026-08-25T14:25:45.268,RADICO,4641.2,0.9,4480.17,4562.0,4701.14,4551.29,0.43,67.66,87.52,65.23,fmcg,breweries & distilleries,56.34,-1.27,56.72,0.57,0.4,4458.58,4327.32,14.93,2026-08-25
2026-08-25T14:25:45.268,IFCI,82.78,0.36,80.76,80.37,79.19,88.17,1.07,172.46,128.88,65.97,financials,finance - term-lending institutions,19.31,4.54,47.91,0.28,0.65,77.4,75.82,13.52,2026-08-25
2026-08-25T14:25:45.268,KARURVYSYA,346.85,2.57,330.26,329.0,331.62,369.7,0.57,11.09,11.91,65.38,bank,banks - private sector,18.14,4.59,30.89,-0.02,0.38,332.08,322.05,13.12,2026-08-25
2026-08-25T14:25:45.268,SAIL,185.26,3.12,176.69,169.32,172.57,204.3,3.65,11.64,17.37,66.45,metals & mining,steel - large,15.27,7.36,24.83,0.09,0.39,173.12,165.64,11.66,2026-08-25
2026-08-25T14:25:45.268,PNBHOUSING,1173.7,0.75,1134.25,1138.0,1162.4,1190.65,0.7,13.72,13.11,64.26,financials,finance - housing,27.68,0.97,44.56,0.29,0.29,1121.7,1084.0,11.33,2026-08-25
2026-08-25T14:25:45.268,MAHABANK,81.45,0.93,78.9,79.6,79.06,85.03,1.16,7.74,8.23,53.43,bank,banks - public sector,11.03,3.02,24.38,0.08,0.38,77.83,76.59,11.16,2026-08-25
2026-08-25T14:25:45.268,IIFL,670.5,-3.72,630.68,617.4,644.06,710.16,3.49,10.56,14.08,67.66,financials,finance & investments,51.34,4.11,28.78,0.23,0.14,613.1,580.65,11.06,2026-08-25
2026-08-25T14:25:45.268,AUBANK,1134.7,1.86,1083.0,1063.7,1088.36,1204.21,2.59,26.69,29.15,69.16,bank,banks - private sector,26.98,4.26,17.49,0.07,0.13,1088.21,1062.74,10.83,2026-08-25
2026-08-25T14:25:45.268,PAYTM,1700.8,4.76,1579.76,1546.3,1633.21,1802.18,1.73,123.6,159.79,75.91,i.t,miscellaneous,48.19,4.14,49.35,0.34,0.25,1592.32,1513.75,10.78,2026-08-25
2026-08-25T14:25:45.268,VIJAYA,1495.0,0.85,1419.24,1448.2,1479.19,1518.71,0.57,72.43,81.32,62.38,healthcare,healthcare,39.02,1.07,50.09,0.36,0.4,1405.74,1343.6,10.63,2026-08-25
2026-08-25T14:25:45.268,LTF,317.55,0.54,308.85,312.75,311.78,326.2,0.53,22.05,24.85,53.88,financials,finance & investments,11.54,1.85,10.42,-0.02,-0.0,300.56,291.07,10.53,2026-08-25
2026-08-25T14:25:45.268,TITAN,5087.5,0.17,4951.65,5011.0,5107.46,5057.56,0.23,63.5,78.23,68.37,consumer discretionary,diamond cutting / jewellery,49.66,-0.39,26.51,0.1,0.28,4962.15,4869.34,10.03,2026-08-25
2026-08-25T14:25:45.268,DIVISLAB,8617.0,1.42,8327.06,8457.5,8719.32,8463.53,0.91,63.45,77.09,70.39,healthcare,pharmaceuticals - indian - bulk drugs,61.03,-1.17,43.35,0.26,0.32,8345.58,8174.01,9.68,2026-08-25
2026-08-25T14:25:45.268,IPCALAB,1923.5,0.16,1873.37,1863.0,1813.64,2088.29,0.8,30.36,36.13,65.55,healthcare,pharmaceuticals - indian - bulk drugs & formln,26.94,6.06,31.51,0.2,0.28,1798.01,1738.99,9.42,2026-08-25
2026-08-25T14:25:45.268,TVSMOTOR,4392.3,0.66,4257.81,4326.4,4462.03,4287.7,0.29,51.17,60.48,65.32,auto,automobiles - motorcycles / mopeds,46.83,-1.56,23.75,0.06,0.17,4260.76,4168.81,8.53,2026-08-25
2026-08-25T14:25:45.268,EICHERMOT,8045.5,-0.02,7824.32,7947.5,8046.24,8044.39,0.2,37.74,38.24,60.53,auto,automobiles - motorcycles / mopeds,33.99,-0.01,15.39,-0.08,0.09,7830.96,7671.55,7.92,2026-08-25
2026-08-25T14:25:45.268,SIEMENS,4121.5,0.18,3978.8,3875.3,3980.71,4332.69,1.37,17.12,44.71,69.82,industrials,electric equipment,29.24,3.54,42.13,0.15,0.27,3909.27,3778.0,7.84,2026-08-25
2026-08-25T14:25:45.268,THELEELA,554.5,0.87,529.69,519.65,524.67,599.24,0.54,94.95,30.32,68.57,services,hotels,36.14,5.69,36.02,0.17,0.37,510.79,483.41,6.57,2026-08-25
2026-08-25T14:25:45.268,CARTRADE,3159.0,0.65,2959.6,2770.0,2807.13,3686.8,0.44,73.88,64.78,71.84,consumer discretionary,miscellaneous,38.31,12.53,29.14,0.45,0.12,2913.1,2743.68,6.24,2026-08-25
2026-08-25T14:25:45.268,GLENMARK,2395.0,0.18,2328.48,2222.5,2296.4,2542.9,1.06,34.99,37.52,64.31,healthcare,pharmaceuticals - indian - bulk drugs & formln,13.6,4.29,21.75,0.08,0.19,2273.99,2209.24,5.62,2026-08-25
2026-08-25T14:25:45.268,KALYANKJIL,610.15,0.36,592.16,588.0,596.07,631.27,0.38,45.13,43.74,62.19,consumer discretionary,diamond cutting / jewellery,27.34,2.36,66.18,0.4,0.25,575.49,564.65,4.94,2026-08-25
2026-08-25T14:25:45.268,TBOTEK,1720.4,0.99,1651.01,1647.2,1680.06,1780.9,0.39,55.35,68.86,66.14,i.t,travel agencies,39.12,2.4,19.27,0.18,0.01,1607.35,1540.05,4.09,2026-08-25
2026-08-25T14:25:45.268,JSWINFRA,343.7,1.03,331.09,326.4,332.21,360.93,0.4,52.08,47.78,59.55,transportation,miscellaneous,21.1,3.46,34.33,0.22,0.25,327.63,316.28,3.53,2026-08-25
2026-08-25T14:25:45.268,ASTRAL,1527.4,-0.35,1488.62,1516.2,1519.1,1539.85,0.5,85.43,71.53,58.01,plastic products,plastics products,25.25,0.55,10.41,-0.14,0.03,1462.6,1424.91,3.41,2026-08-25
2026-08-25T14:25:45.268,JINDALSTEL,1150.0,0.09,1117.3,1095.2,1116.67,1199.99,0.46,34.64,43.0,63.62,metals & mining,steel - large,24.1,2.98,8.18,-0.13,0.11,1105.8,1079.64,3.39,2026-08-25
2026-08-25T14:25:45.268,COFORGE,1887.4,0.77,1832.6,1785.4,1869.61,1914.09,0.31,38.24,38.05,70.27,i.t,computers - software - large,34.37,0.95,15.34,0.35,-0.03,1808.03,1754.1,3.27,2026-08-25
2026-08-25T14:25:45.268,360ONE,1200.6,0.91,1162.67,1157.5,1179.81,1231.78,0.28,36.92,38.22,60.93,financials,finance & investments,14.89,1.76,8.0,-0.02,0.04,1145.2,1108.05,2.97,2026-08-25
2026-08-25T14:25:45.268,MUTHOOTFIN,3213.7,0.15,3103.07,2845.0,2864.9,3736.9,0.6,11.52,11.33,67.76,financials,finance & investments,18.05,12.17,-15.49,-0.15,-0.17,3029.19,2904.82,2.62,2026-08-25
2026-08-25T14:25:45.268,LT,4093.5,0.09,3985.27,4024.8,4091.25,4096.88,0.47,34.15,33.92,60.24,realty,engineering - turnkey services,19.2,0.06,9.35,-0.15,-0.01,4008.18,3950.7,2.56,2026-08-25
2026-08-25T14:25:45.268,MOTILALOFS,1010.75,2.1,972.16,930.05,927.23,1136.04,1.37,11.95,30.07,71.51,financials,finance & investments,32.19,9.01,34.62,0.22,0.15,949.44,912.61,2.02,2026-08-25
2026-08-25T14:25:45.268,JYOTICNC,986.7,0.66,960.55,912.95,901.72,1114.17,0.57,98.28,69.32,74.75,industrials,engineering,34.63,9.42,23.22,0.06,0.03,913.24,878.54,1.64,2026-08-25
2026-08-25T14:25:45.268,GRAVITA,1809.6,0.1,1754.2,1783.1,1780.75,1852.88,0.32,30.99,33.6,57.26,metals & mining,mining / minerals / metals,13.93,1.62,16.78,0.05,-0.03,1721.81,1661.06,1.16,2026-08-25
2026-08-25T14:25:45.268,LODHA,1270.0,0.92,1228.04,1195.2,1213.89,1354.17,0.65,23.12,30.46,62.69,realty,construction,30.04,4.62,41.1,0.09,0.14,1201.36,1162.28,0.84,2026-08-25
2026-08-25T14:25:45.268,M&M,3422.0,0.23,3328.86,3371.1,3444.99,3387.51,0.32,17.53,20.65,57.79,auto,automobiles - passenger cars,30.46,-0.67,-3.41,-0.09,-0.09,3323.61,3252.81,-0.09,2026-08-25
2026-08-25T14:25:45.268,KOTAKBANK,400.05,-0.35,390.19,386.75,392.61,411.21,0.44,18.15,6.9,58.5,bank,banks - private sector,30.37,1.89,-5.2,-0.14,-0.09,387.36,379.19,-0.25,2026-08-25
2026-08-25T14:25:45.268,DEEPAKNTR,1748.6,1.06,1702.26,1707.2,1740.47,1760.8,0.98,17.28,30.12,54.35,chemicals,chemicals,27.54,0.47,11.83,-0.0,0.11,1647.64,1605.33,-0.54,2026-08-25
2026-08-25T14:25:45.268,DEVYANI,149.01,-0.07,143.48,140.96,146.98,152.05,0.31,310.44,-677.82,72.07,consumer discretionary,hotels,56.72,1.38,30.54,0.03,0.07,139.3,132.41,-0.55,2026-08-25
2026-08-25T14:25:45.268,NIACL,185.86,0.97,179.49,182.11,181.49,192.41,0.27,-31.61,39.33,59.53,financials,finance & investments,28.0,2.41,29.98,0.13,0.13,175.19,172.49,-0.56,2026-08-25
2026-08-25T14:25:45.268,CHALET,895.75,3.01,843.34,821.15,832.44,990.71,6.41,56.98,36.04,67.86,services,hotels,15.49,7.61,9.27,-0.04,-0.02,840.27,807.91,-1.24,2026-08-25
2026-08-25T14:25:45.268,LICI,422.45,0.14,413.02,410.0,402.32,452.64,0.84,9.83,5.01,55.51,financials,finance & investments,14.44,5.0,5.48,-0.12,-0.05,406.08,399.5,-1.35,2026-08-25
2026-08-25T14:25:45.268,HDFCAMC,2672.8,2.09,2554.66,2501.0,2512.52,2913.22,0.97,34.21,30.58,61.5,financials,finance & investments,15.06,6.38,10.04,-0.1,0.01,2574.93,2508.72,-1.38,2026-08-25
2026-08-25T14:25:45.268,BRIGADE,667.55,2.06,630.43,582.15,608.48,756.15,0.73,27.18,24.8,76.5,realty,construction,29.72,9.71,17.19,0.1,0.01,617.22,582.93,-1.39,2026-08-25
2026-08-25T14:25:45.268,ZEEL,105.15,0.56,102.24,101.25,97.43,116.72,0.48,33.28,49.33,53.26,media,entertainment / electronic media software,13.36,7.92,29.49,0.07,0.1,94.96,89.58,-1.47,2026-08-25
2026-08-25T14:25:45.268,MAZDOCK,2565.4,1.0,2469.6,2520.0,2582.88,2539.18,0.62,47.09,35.85,61.14,aerospace & defence,miscellaneous,27.98,-0.68,11.47,0.04,-0.0,2453.43,2378.76,-1.51,2026-08-25
2026-08-25T14:25:45.268,HYUNDAI,2208.5,0.07,2146.2,2160.1,2234.88,2168.93,0.64,50.47,36.22,61.62,auto,automobiles - passenger cars,38.19,-1.18,-2.39,-0.11,-0.07,2121.96,2067.56,-2.08,2026-08-25
2026-08-25T14:25:45.268,BHARTIHEXA,1597.3,-0.53,1562.9,1581.1,1544.61,1676.33,0.18,41.38,44.03,52.12,telecom-service,telecommunications - service provider,16.68,3.41,-1.05,-0.13,-0.09,1519.18,1474.59,-2.08,2026-08-25
2026-08-25T14:25:45.268,DIXON,14734.0,1.13,14112.0,14026.0,14181.52,15562.72,0.66,31.22,42.37,63.1,consumer discretionary,electronics - consumer,24.18,3.9,42.22,0.28,0.05,13945.19,13384.58,-2.31,2026-08-25
2026-08-25T14:25:45.268,COCHINSHIP,1517.0,0.2,1472.94,1461.7,1493.97,1551.54,0.58,65.84,58.55,60.75,aerospace & defence,miscellaneous,13.46,1.54,1.95,-0.07,-0.09,1451.96,1409.17,-2.82,2026-08-25
2026-08-25T14:25:45.268,BDL,1367.5,-0.04,1332.9,1308.2,1351.2,1391.94,1.17,105.52,96.27,57.92,aerospace & defence,engineering,17.06,1.21,-2.84,-0.01,-0.07,1283.96,1247.51,-3.36,2026-08-25
2026-08-25T14:25:45.268,PARADEEP,159.4,6.69,147.78,146.11,147.76,176.86,4.93,10.54,14.46,68.7,chemicals,fertilizers,25.29,7.88,24.02,0.25,-0.01,148.05,140.73,-3.73,2026-08-25
2026-08-25T14:25:45.268,JUBLFOOD,507.05,-0.17,494.85,494.75,510.26,502.24,0.52,86.23,77.66,66.31,consumer discretionary,hotels,45.89,-0.63,3.05,-0.13,-0.16,480.86,468.72,-4.6,2026-08-25
2026-08-25T14:25:45.268,CYIENT,939.9,3.39,880.68,860.0,871.57,1042.39,1.65,24.94,26.54,68.14,i.t,computers - software - medium / small,25.95,7.84,-13.35,-0.12,-0.2,876.1,830.25,-4.89,2026-08-25
2026-08-25T14:25:45.268,AWL,202.65,4.52,189.12,186.96,189.82,221.89,3.59,18.69,21.69,67.0,fmcg,solvent extraction,26.6,6.76,-2.87,-0.05,-0.2,190.07,182.81,-4.91,2026-08-25
2026-08-25T14:25:45.268,SBICARD,648.7,-0.25,632.84,610.0,632.57,672.89,0.62,23.23,27.21,53.12,financials,finance & investments,17.58,2.55,-15.7,-0.24,-0.28,617.16,599.4,-5.15,2026-08-25
2026-08-25T14:25:45.268,SWIGGY,287.45,1.13,276.36,269.75,275.7,305.07,1.0,-24.28,-18.64,59.3,i.t,miscellaneous,19.32,4.26,-7.7,-0.18,-0.3,271.0,262.22,-6.79,2026-08-25
2026-08-25T14:25:45.268,KAYNES,3913.5,1.91,3727.92,3639.1,3805.47,4075.54,1.24,116.2,74.36,63.37,consumer discretionary,electronics - components,19.08,2.84,15.83,-0.05,-0.13,3631.64,3503.25,-8.88,2026-08-25
2026-08-25T14:25:45.268,ICICIAMC,3252.8,0.71,3142.96,3083.9,3121.25,3450.12,0.13,52.63,25.71,58.37,financials,finance & investments,24.75,4.21,17.14,-0.04,NaN,3093.06,2978.36,NaN,2026-08-25
2026-08-25T14:25:45.268,URBANCO,169.97,0.67,163.76,143.3,148.82,201.69,1.59,-70.82,-76.05,79.91,i.t,miscellaneous,48.37,14.21,36.84,0.39,0.27,154.81,145.03,NaN,2026-08-25
2026-08-25T14:25:45.268,LGEINDIA,1691.0,1.61,1620.92,1614.6,1630.88,1781.18,0.64,43.94,61.89,63.34,consumer discretionary,electronics - consumer,24.08,3.69,20.86,0.0,0.02,1591.47,1520.82,NaN,2026-08-25
2026-08-25T14:25:45.268,LENSKART,666.5,1.02,639.21,623.15,629.9,721.4,0.59,130.18,172.26,83.59,fmcg,personal care - indian,57.42,5.81,57.32,0.27,0.58,622.36,593.25,NaN,2026-08-25
2026-08-25T14:25:45.268,MEESHO,209.79,2.3,197.96,192.0,196.28,230.06,0.67,-187.31,-74.57,68.65,i.t,miscellaneous,20.52,6.88,23.49,0.22,NaN,194.39,183.0,NaN,2026-08-25
2026-08-17T08:41:14.789,HONASA,502.8,4.87,476.87,461.3,457.19,571.21,11.26,45.38,65.73,74.31,services,trading,20.96,9.98,73.42,0.55,0.68,466.73,446.68,22.34,2026-08-17
2026-08-17T08:41:14.789,GRANULES,858.4,0.1,836.92,850.0,827.75,904.37,0.3,29.56,31.72,53.97,healthcare,pharmaceuticals - indian - bulk drugs & formln,21.23,3.7,45.36,0.39,0.49,812.23,783.8,21.78,2026-08-17
2026-08-17T08:41:14.789,BELRISE,255.35,0.37,246.15,249.46,245.8,269.67,1.0,41.72,41.79,64.42,auto,auto ancillaries,26.74,3.88,45.52,0.25,0.47,236.94,228.77,20.75,2026-08-17
2026-08-17T08:41:14.789,NEULANDLAB,23320.0,0.49,22569.4,22123.0,21525.81,26011.28,1.21,50.65,60.11,72.54,healthcare,pharmaceuticals - indian - bulk drugs,41.48,8.34,62.78,0.66,0.3,21497.94,20461.4,18.24,2026-08-17
2026-08-17T08:41:14.789,MOTHERSON,168.3,0.54,163.38,166.71,162.14,177.53,0.49,42.93,40.55,72.37,auto,auto ancillaries,31.04,3.8,46.99,0.17,0.4,158.98,152.97,18.24,2026-08-17
2026-08-17T08:41:14.789,POWERINDIA,35700.0,0.96,34574.4,34225.0,33008.47,39737.3,0.72,135.25,138.32,62.01,industrials,electric equipment,24.72,8.15,108.7,0.45,0.56,33159.63,31784.35,18.17,2026-08-17
2026-08-17T08:41:14.789,BHEL,421.7,0.41,408.22,400.2,403.82,448.53,0.85,97.62,60.33,58.7,industrials,electric equipment,18.76,4.43,59.12,0.49,0.4,398.45,389.32,17.78,2026-08-17
