Timestamp,Symbol,Change,Scan_Date,High,Low,Cmp,%ch,Initial_atr1.5sl,Sl,Target,Max2,R_vol,Forward pe,Pe,Rsi,W rsi,Sector,Industry,Adx,%ch y_low,Srs,Ars,Srs y,Ars y,%ch_high,%ch 2 low,%ch sl,Atr%,%ch_3low,Lod dist,E_s50,Avg_true_range,Adr p - adr%,Custom_indicator_69505,Vars,Smavars,Low 2%,Low5,Rs,Is,Tps,Rs score
2026-03-18T23:35:56.927,FEDFINA,,2026-03-18,138.82,130.93,136.93,4.97,127.65,120.32,170.15,138.82,0.95,14.57,15.47,54.25,48.78,financials,finance & investments,19.5,6.04,-0.15,0.13,-0.19,0.08,9.31,9.31,6.03,4.58,10.55,95.65,-5.62,6.27,4.36,,,,,,,,,
2026-03-18T23:35:56.927,KINGFA,,2026-03-18,4298.0,4167.3,4229.1,1.95,3966.7,4031.2,4624.9,4298.0,0.49,31.71,31.63,51.14,51.4,plastic products,plastics products,14.1,2.34,-0.13,0.2,-0.16,0.18,4.11,4.11,3.14,3.88,4.4,37.69,-19.75,163.97,4.14,,,,,,,,,
2026-03-18T23:35:56.927,GMDCLTD,,2026-03-18,566.5,546.4,559.25,1.11,521.61,519.31,639.13,566.5,0.72,33.45,17.78,51.02,53.02,metals & mining,mining / minerals / metals,11.7,2.92,-0.07,0.33,-0.08,0.32,5.87,5.87,3.68,4.22,6.9,54.44,-6.48,23.6,4.01,,,,,,,,,
2026-03-18T23:35:56.927,PGIL,,2026-03-18,1577.9,1486.0,1537.1,4.42,1427.74,1417.8,1775.69,1577.9,0.81,33.21,25.66,50.32,51.22,consumer discretionary,textiles - products,16.21,1.2,0.05,-0.06,-0.02,-0.1,9.12,9.12,6.18,4.4,6.82,75.62,-14.04,67.57,3.92,,,,,,,,,
2026-03-18T23:35:56.927,SASTASUNDR,,2026-03-18,296.8,282.35,285.6,-0.75,268.65,269.21,318.37,296.8,0.73,204.0,35.18,50.34,44.4,financials,finance & investments,16.17,2.57,-0.17,-0.04,-0.14,-0.03,8.01,8.01,5.12,4.18,5.04,27.22,-9.07,11.94,3.87,,,,,,,,,
2026-03-18T23:35:56.927,HCG,,2026-03-18,577.0,548.95,570.0,3.41,537.36,538.87,632.25,577.0,0.97,-209.56,408.3,48.17,38.61,healthcare,healthcare,19.73,0.61,-0.2,-0.03,-0.25,-0.06,5.53,5.53,5.11,3.86,5.91,95.59,-25.61,22.02,3.82,,,,,,,,,
2026-03-18T23:35:56.927,BLACKBUCK,,2026-03-18,598.8,566.7,595.8,3.75,558.06,546.88,693.63,598.8,0.97,85.6,18.29,52.4,49.77,transportation,miscellaneous,20.44,0.86,-0.08,0.33,-0.13,0.28,7.7,7.7,5.66,4.11,8.86,118.88,-3.95,24.48,3.79,,,,,,,,,
2026-03-18T23:35:56.927,DCMSHRIRAM,,2026-03-18,1097.9,1059.3,1094.1,3.04,1034.69,962.85,1356.61,1097.9,0.9,17.2,23.71,57.26,44.64,miscellaneous,diversified - mega,32.58,8.42,-0.23,-0.22,-0.3,-0.24,6.35,6.35,3.64,3.81,9.65,83.55,-14.72,41.65,3.76,,,,,,,,,
2026-03-18T23:35:56.927,CGCL,,2026-03-18,173.16,169.71,170.33,0.37,161.06,158.76,193.47,173.16,0.24,16.01,18.23,52.15,44.6,financials,finance & investments,18.42,7.49,-0.15,-0.01,-0.18,-0.01,2.79,2.79,2.03,3.56,1.39,10.22,-1.8,6.07,3.65,,,,,,,,,
2026-03-18T23:35:56.927,BHEL,,2026-03-18,261.5,256.35,260.15,1.48,245.75,251.3,277.85,261.5,0.27,58.07,109.55,49.97,50.24,industrials,electric equipment,20.56,-0.53,0.02,-0.03,0.0,-0.05,4.6,4.6,2.01,3.74,4.52,39.06,-2.24,9.73,3.47,,,,,,,,,
2026-03-18T23:35:56.927,PNGJL,,2026-03-18,564.7,553.0,560.85,1.87,528.61,529.93,622.69,564.7,0.54,11.14,19.59,52.21,42.94,consumer discretionary,diamond cutting / jewellery,10.73,1.33,-0.18,-0.09,-0.21,-0.1,5.55,5.55,2.12,3.92,6.42,35.75,-2.87,21.96,3.41,,,,,,,,,
2026-03-18T23:35:56.927,MUTHOOTFIN,,2026-03-18,3492.9,3400.0,3433.0,0.4,3244.81,3146.54,4005.92,3492.9,1.13,12.29,15.75,49.29,51.08,financials,finance & investments,22.41,6.78,0.07,0.25,0.06,0.24,4.69,4.69,2.73,3.37,4.57,28.49,-203.05,115.83,3.25,,,,,,,,,
2026-03-18T23:35:56.927,METROPOLIS,,2026-03-18,1894.0,1853.0,1867.9,0.53,1784.48,1765.32,2073.06,1894.0,1.74,58.44,57.08,50.35,47.37,healthcare,healthcare,13.32,2.74,-0.16,0.02,-0.17,0.01,4.42,4.42,2.21,2.89,3.42,27.62,-26.19,53.94,2.87,,,,,,,,,
2026-03-18T23:35:56.927,MON100,,2026-03-18,226.6,219.36,225.29,2.88,215.81,215.23,245.4,226.6,0.8,NaN,0.0,50.73,50.77,indices,indices,15.27,-1.0,-0.03,0.14,-0.06,0.11,5.89,5.89,3.3,3.02,5.28,87.02,-3.67,6.81,2.76,,,,,,,,,
2026-03-18T23:35:56.927,NIFTYCAPITALMKT,,2026-03-18,4688.5,4585.4,4652.0,1.62,4480.8,4411.14,5133.73,4688.5,NaN,NaN,0.0,52.53,53.13,indices,indices,18.81,1.46,-0.02,-0.03,-0.04,-0.04,4.47,4.47,2.25,2.45,6.31,58.54,-2.38,113.78,2.07,,,,,,,,,
2026-03-18T23:35:56.927,MAFANG,,2026-03-18,160.21,155.2,160.21,0.65,156.84,159.61,161.41,160.21,0.2,NaN,0.0,52.14,48.5,indices,indices,16.03,0.65,-0.12,0.03,-0.14,0.03,3.23,3.23,3.23,1.61,3.23,194.32,-0.71,2.58,0.66,,,,,,,,,
