Timestamp,Symbol,From52wh,3d range,5d,Sector,Industry,Free float,Scan_Date,Rs_score,Rscore_1mago,Rscore_3mago,Rscore_6mago,Rs_1m,Rs_3m,Rs_6m,Cmp,%ch,Low 2%,Low5,Sl,Target,R_vol,Forward pe,Pe,Rsi,Adx,%ch sl,Rs,Srs,Ars,Is,Tps,Rs score
2026-06-18T03:18:58.272,RICOAUTO,1.18,11.49,14.28,auto,auto ancillaries,962.75,2026-06-18,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-18T03:18:58.272,UFBL,1.24,6.92,18.28,consumer discretionary,hotels,1582.8,2026-06-18,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-18T03:18:58.272,LLOYDSENGG,1.25,25.05,33.51,industrials,engineering,7538.46,2026-06-18,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-18T03:18:58.272,AVL,1.25,12.36,19.2,consumer discretionary,trading,4146.72,2026-06-18,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-18T03:18:58.272,PARAS,1.26,25.19,34.49,aerospace & defence,engineering,4849.31,2026-06-18,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-18T03:18:58.272,SASKEN,1.34,14.51,18.26,i.t,computers - software - medium / small,2085.29,2026-06-18,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-18T03:18:58.272,STYLAMIND,1.38,4.7,10.68,building materials,miscellaneous,2562.03,2026-06-18,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-18T03:18:58.272,SHILPAMED,1.48,10.17,10.17,healthcare,pharmaceuticals - indian - formulations,6701.96,2026-06-18,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-18T03:18:58.272,AEROFLEX,1.53,14.63,28.02,metals & mining,steel - medium / small,2334.51,2026-06-18,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-18T03:18:58.272,HIRECT,1.64,7.33,15.61,consumer discretionary,electronics - components,2297.36,2026-06-18,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-18T03:18:58.272,WALCHANNAG,1.74,9.47,21.23,industrials,engineering,1299.74,2026-06-18,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-18T03:18:58.272,PREMEXPLN,1.74,14.0,18.38,aerospace & defence,chemicals,2415.76,2026-06-18,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-18T03:18:58.272,FCL,1.9,14.08,24.18,chemicals,chemicals,1968.08,2026-06-18,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-18T03:18:58.272,GVPIL,1.93,13.26,22.55,realty,engineering - turnkey services,2229.15,2026-06-18,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-18T03:18:58.272,KIRLPNU,2.01,15.44,19.74,industrials,compressors / drilling equipment,7283.07,2026-06-18,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-18T03:18:58.272,IRISDOREME,2.03,8.33,11.72,consumer discretionary,textiles - products,285.92,2026-06-18,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-18T03:18:58.272,MANINDS,2.28,8.4,18.14,metals & mining,steel - medium / small,2524.33,2026-06-18,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-18T03:18:58.272,THANGAMAYL,2.28,6.57,8.97,consumer discretionary,diamond cutting / jewellery,6721.75,2026-06-18,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-18T03:18:58.272,INGERRAND,2.31,9.04,16.58,industrials,compressors / drilling equipment,3550.45,2026-06-18,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-18T03:18:58.272,EIFFL,2.4,28.09,32.34,fmcg,food - processing - indian,196.2,2026-06-18,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-18T03:18:58.272,GNFC,2.53,10.62,16.3,chemicals,chemicals,4823.36,2026-06-18,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-18T03:18:58.272,DEEDEV,2.8,10.22,22.27,metals & mining,steel - medium / small,1526.03,2026-06-18,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-18T03:18:58.272,SANGHVIMOV,2.83,9.18,16.91,miscellaneous,miscellaneous,1902.14,2026-06-18,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-18T03:18:58.272,SENORES,3.14,5.01,17.54,healthcare,pharmaceuticals - indian - formulations,3168.56,2026-06-18,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-18T03:18:58.272,JAYBARMARU,3.19,14.86,30.67,auto,auto ancillaries,724.22,2026-06-18,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-18T03:18:58.272,INOXINDIA,3.28,9.63,9.96,industrials,packaging,4345.53,2026-06-18,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-18T03:18:58.272,JINDALSAW,3.37,6.99,17.03,industrials,steel - large,6075.51,2026-06-18,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-18T03:18:58.272,MEGASTAR,3.63,7.86,11.61,fmcg,food - processing - indian,140.5,2026-06-18,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-18T03:18:58.272,VTL,3.79,6.45,7.07,textiles,textiles - cotton/blended,6323.08,2026-06-18,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-18T03:18:58.272,AFIL,3.8,11.21,16.41,financials,finance & investments,267.86,2026-06-18,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-18T03:18:58.272,HAPPYFORGE,3.95,7.7,8.67,industrials,castings & forgings,2905.75,2026-06-18,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-18T03:18:58.272,SJS,4.08,7.05,12.92,auto,plastics products,5533.98,2026-06-18,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-18T03:18:58.272,MIDHANI,4.3,4.84,7.38,aerospace & defence,steel - medium / small,2186.28,2026-06-18,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-18T03:18:58.272,PAISALO,4.51,4.64,4.64,financials,finance & investments,3086.18,2026-06-18,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-18T03:18:58.272,CAPLIPOINT,4.59,5.24,6.82,healthcare,pharmaceuticals - indian - formulations,5223.02,2026-06-18,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-18T03:18:58.272,SATIN,4.62,5.77,11.39,financials,finance & investments,1661.15,2026-06-18,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-18T03:18:58.272,UNIVCABLES,4.77,10.57,13.6,industrials,cables - power,1640.11,2026-06-18,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-18T03:18:58.272,BALAMINES,4.87,7.5,8.16,chemicals,chemicals,3167.13,2026-06-18,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-18T03:18:58.272,PITTIENG,5.0,7.09,11.95,industrials,engineering,1711.81,2026-06-18,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-18T03:18:58.272,MINDACORP,5.27,6.2,8.41,auto,auto ancillaries,5413.19,2026-06-18,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-18T03:18:58.272,EMCURE,5.7,4.7,4.82,healthcare,pharmaceuticals - indian - bulk drugs & formln,7241.27,2026-06-18,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-18T03:18:58.272,DIVGIITTS,5.71,8.53,17.27,auto,auto ancillaries,1019.06,2026-06-18,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-18T03:18:58.272,KDDL,5.73,5.01,5.28,consumer discretionary,miscellaneous,1770.1,2026-06-18,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-18T03:18:58.272,PIXTRANS,5.76,3.79,5.68,fmcg,miscellaneous,831.06,2026-06-18,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-18T03:18:58.272,CEMPRO,5.84,5.87,9.17,realty,construction,6617.93,2026-06-18,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-18T03:18:58.272,MARKSANS,5.89,5.16,7.05,healthcare,pharmaceuticals - indian - formulations,6479.36,2026-06-18,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-18T03:18:58.272,INDOBORAX,5.91,7.79,8.66,chemicals,chemicals,806.36,2026-06-18,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-18T03:18:58.272,ABSLAMC,5.97,7.04,10.15,financials,finance & investments,7985.31,2026-06-18,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-18T03:18:58.272,IFCI,5.98,13.11,36.84,financials,finance - term-lending institutions,6656.51,2026-06-18,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-18T03:18:58.272,VINDHYATEL,5.99,7.85,16.12,realty,construction,1474.96,2026-06-18,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-18T03:18:58.272,STEELXIND,6.12,5.57,24.27,metals & mining,steel - medium / small,771.33,2026-06-18,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-18T03:18:58.272,MARINE,6.31,9.43,15.58,industrials,electric equipment,171.94,2026-06-18,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-18T03:18:58.272,RATNAVEER,6.32,13.08,16.36,metals & mining,steel - medium / small,705.42,2026-06-18,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-18T03:18:58.272,IDEAFORGE,6.36,11.48,11.48,aerospace & defence,engineering,2853.1,2026-06-18,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-18T03:18:58.272,MSPL,6.4,6.51,11.9,metals & mining,steel - medium / small,1422.5,2026-06-18,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-18T03:18:58.272,HNDFDS,6.55,6.92,9.74,fmcg,diversified - large,2526.76,2026-06-18,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-18T03:18:58.272,DIACABS,6.62,8.42,14.59,industrials,cables - power,1721.92,2026-06-18,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-18T03:18:58.272,DHANBANK,6.63,8.38,10.93,bank,banks - private sector,1296.19,2026-06-18,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-18T03:18:58.272,RPTECH,6.67,31.48,41.63,services,trading,1626.64,2026-06-18,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-18T03:18:58.272,JETFREIGHT,6.69,12.3,12.3,transportation,transport - airlines,52.07,2026-06-18,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-18T03:18:58.272,CHENNPETRO,6.72,6.13,9.92,energy,refineries,5675.59,2026-06-18,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-18T03:18:58.272,PYRAMID,7.11,7.66,10.87,industrials,packaging,162.72,2026-06-18,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-18T03:18:58.272,EPL,7.17,6.29,13.87,industrials,packaging,5493.63,2026-06-18,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-18T03:18:58.272,NEOGEN,7.48,9.71,9.71,chemicals,chemicals,2488.08,2026-06-18,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-18T03:18:58.272,STEELCAS,7.58,7.99,13.17,industrials,castings & forgings,1646.14,2026-06-18,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-18T03:18:58.272,SBCL,7.59,10.47,14.72,metals & mining,mining / minerals / metals,2798.56,2026-06-18,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-18T03:18:58.272,TRIVENI,7.62,5.22,9.76,fmcg,sugar,3463.25,2026-06-18,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-18T03:18:58.272,NRBBEARING,7.72,6.13,7.57,industrials,bearings,1989.34,2026-06-18,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-18T03:18:58.272,TVSSCS,7.82,5.59,17.06,transportation,miscellaneous,3405.69,2026-06-18,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-17T23:05:32.941,BHAGYANGR,0.0,10.65,20.03,power & utilities,power generation and supply,404.42,2026-06-17,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-17T23:05:32.941,GAYAPROJ,0.12,11.21,22.06,realty,construction,454.21,2026-06-17,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-17T23:05:32.941,BLISSGVS,0.45,11.71,12.5,healthcare,pharmaceuticals - indian - formulations,3247.25,2026-06-17,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-17T23:05:32.941,RATEGAIN,0.52,11.19,16.55,i.t,computers - software - medium / small,5364.41,2026-06-17,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-17T23:05:32.941,BLUSPRING,0.75,23.8,32.73,miscellaneous,diversified - large,682.17,2026-06-17,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-17T23:05:32.941,MUFIN,0.86,5.98,10.82,financials,finance & investments,1344.07,2026-06-17,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-17T23:05:32.941,GRWRHITECH,0.86,7.42,8.11,industrials,packaging,5918.94,2026-06-17,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-17T23:05:32.941,KERNEX,0.97,9.25,13.21,consumer discretionary,electronics - components,2514.69,2026-06-17,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-17T23:05:32.941,AEROENTER,0.99,10.16,13.95,metals & mining,steel - medium / small,633.18,2026-06-17,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-17T23:05:32.941,GOLDIAM,0.99,9.0,20.6,consumer discretionary,diamond cutting / jewellery,2342.29,2026-06-17,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-17T23:05:32.941,RISHABH,1.09,5.62,10.8,industrials,electric equipment,670.27,2026-06-17,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-17T23:05:32.941,RICOAUTO,1.18,11.49,14.28,auto,auto ancillaries,962.75,2026-06-17,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-17T23:05:32.941,UFBL,1.24,6.92,18.28,consumer discretionary,hotels,1582.8,2026-06-17,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-17T23:05:32.941,LLOYDSENGG,1.25,25.05,33.51,industrials,engineering,7538.46,2026-06-17,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-17T23:05:32.941,AVL,1.25,12.36,19.2,consumer discretionary,trading,4146.72,2026-06-17,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-17T23:05:32.941,PARAS,1.26,25.19,34.49,aerospace & defence,engineering,4849.31,2026-06-17,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-17T23:05:32.941,SASKEN,1.34,14.51,18.26,i.t,computers - software - medium / small,2085.29,2026-06-17,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-17T23:05:32.941,STYLAMIND,1.38,4.7,10.68,building materials,miscellaneous,2562.03,2026-06-17,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-17T23:05:32.941,SHILPAMED,1.48,10.17,10.17,healthcare,pharmaceuticals - indian - formulations,6701.96,2026-06-17,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-17T23:05:32.941,AEROFLEX,1.53,14.63,28.02,metals & mining,steel - medium / small,2334.51,2026-06-17,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-17T23:05:32.941,HIRECT,1.64,7.33,15.61,consumer discretionary,electronics - components,2297.36,2026-06-17,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-17T23:05:32.941,WALCHANNAG,1.74,9.47,21.23,industrials,engineering,1299.74,2026-06-17,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-17T23:05:32.941,PREMEXPLN,1.74,14.0,18.38,aerospace & defence,chemicals,2415.76,2026-06-17,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-17T23:05:32.941,FCL,1.9,14.08,24.18,chemicals,chemicals,1968.08,2026-06-17,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-17T23:05:32.941,GVPIL,1.93,13.26,22.55,realty,engineering - turnkey services,2229.15,2026-06-17,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-17T23:05:32.941,KIRLPNU,2.01,15.44,19.74,industrials,compressors / drilling equipment,7283.07,2026-06-17,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-17T23:05:32.941,IRISDOREME,2.03,8.33,11.72,consumer discretionary,textiles - products,285.92,2026-06-17,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-17T23:05:32.941,MANINDS,2.28,8.4,18.14,metals & mining,steel - medium / small,2524.33,2026-06-17,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-17T23:05:32.941,THANGAMAYL,2.28,6.57,8.97,consumer discretionary,diamond cutting / jewellery,6721.75,2026-06-17,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-17T23:05:32.941,INGERRAND,2.31,9.04,16.58,industrials,compressors / drilling equipment,3550.45,2026-06-17,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-17T23:05:32.941,EIFFL,2.4,28.09,32.34,fmcg,food - processing - indian,196.2,2026-06-17,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-17T23:05:32.941,GNFC,2.53,10.62,16.3,chemicals,chemicals,4823.36,2026-06-17,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-17T23:05:32.941,DEEDEV,2.8,10.22,22.27,metals & mining,steel - medium / small,1526.03,2026-06-17,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-17T23:05:32.941,SANGHVIMOV,2.83,9.18,16.91,miscellaneous,miscellaneous,1902.14,2026-06-17,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-17T23:05:32.941,SENORES,3.14,5.01,17.54,healthcare,pharmaceuticals - indian - formulations,3168.56,2026-06-17,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-17T23:05:32.941,JAYBARMARU,3.19,14.86,30.67,auto,auto ancillaries,724.22,2026-06-17,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-17T23:05:32.941,INOXINDIA,3.28,9.63,9.96,industrials,packaging,4345.53,2026-06-17,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-17T23:05:32.941,JINDALSAW,3.37,6.99,17.03,industrials,steel - large,6075.51,2026-06-17,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-17T23:05:32.941,MEGASTAR,3.63,7.86,11.61,fmcg,food - processing - indian,140.5,2026-06-17,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-17T23:05:32.941,VTL,3.79,6.45,7.07,textiles,textiles - cotton/blended,6323.08,2026-06-17,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-17T23:05:32.941,AFIL,3.8,11.21,16.41,financials,finance & investments,267.86,2026-06-17,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-17T23:05:32.941,HAPPYFORGE,3.95,7.7,8.67,industrials,castings & forgings,2905.75,2026-06-17,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-17T23:05:32.941,SJS,4.08,7.05,12.92,auto,plastics products,5533.98,2026-06-17,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-17T23:05:32.941,MIDHANI,4.3,4.84,7.38,aerospace & defence,steel - medium / small,2186.28,2026-06-17,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-17T23:05:32.941,PAISALO,4.51,4.64,4.64,financials,finance & investments,3086.18,2026-06-17,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-17T23:05:32.941,CAPLIPOINT,4.59,5.24,6.82,healthcare,pharmaceuticals - indian - formulations,5223.02,2026-06-17,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-17T23:05:32.941,SATIN,4.62,5.77,11.39,financials,finance & investments,1661.15,2026-06-17,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-17T23:05:32.941,UNIVCABLES,4.77,10.57,13.6,industrials,cables - power,1640.11,2026-06-17,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-17T23:05:32.941,BALAMINES,4.87,7.5,8.16,chemicals,chemicals,3167.13,2026-06-17,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-17T23:05:32.941,PITTIENG,5.0,7.09,11.95,industrials,engineering,1711.81,2026-06-17,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-17T23:05:32.941,MINDACORP,5.27,6.2,8.41,auto,auto ancillaries,5413.19,2026-06-17,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-17T23:05:32.941,EMCURE,5.7,4.7,4.82,healthcare,pharmaceuticals - indian - bulk drugs & formln,7241.27,2026-06-17,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-17T23:05:32.941,DIVGIITTS,5.71,8.53,17.27,auto,auto ancillaries,1019.06,2026-06-17,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-17T23:05:32.941,KDDL,5.73,5.01,5.28,consumer discretionary,miscellaneous,1770.1,2026-06-17,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-17T23:05:32.941,PIXTRANS,5.76,3.79,5.68,fmcg,miscellaneous,831.06,2026-06-17,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-17T23:05:32.941,CEMPRO,5.84,5.87,9.17,realty,construction,6617.93,2026-06-17,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-17T23:05:32.941,MARKSANS,5.89,5.16,7.05,healthcare,pharmaceuticals - indian - formulations,6479.36,2026-06-17,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-17T23:05:32.941,INDOBORAX,5.91,7.79,8.66,chemicals,chemicals,806.36,2026-06-17,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-17T23:05:32.941,ABSLAMC,5.97,7.04,10.15,financials,finance & investments,7985.31,2026-06-17,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-17T23:05:32.941,IFCI,5.98,13.11,36.84,financials,finance - term-lending institutions,6656.51,2026-06-17,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-17T23:05:32.941,VINDHYATEL,5.99,7.85,16.12,realty,construction,1474.96,2026-06-17,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-17T23:05:32.941,STEELXIND,6.12,5.57,24.27,metals & mining,steel - medium / small,771.33,2026-06-17,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-17T23:05:32.941,MARINE,6.31,9.43,15.58,industrials,electric equipment,171.94,2026-06-17,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-17T23:05:32.941,RATNAVEER,6.32,13.08,16.36,metals & mining,steel - medium / small,705.42,2026-06-17,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-17T23:05:32.941,IDEAFORGE,6.36,11.48,11.48,aerospace & defence,engineering,2853.1,2026-06-17,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-17T23:05:32.941,MSPL,6.4,6.51,11.9,metals & mining,steel - medium / small,1422.5,2026-06-17,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-17T23:05:32.941,HNDFDS,6.55,6.92,9.74,fmcg,diversified - large,2526.76,2026-06-17,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-17T23:05:32.941,DIACABS,6.62,8.42,14.59,industrials,cables - power,1721.92,2026-06-17,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-17T23:05:32.941,DHANBANK,6.63,8.38,10.93,bank,banks - private sector,1296.19,2026-06-17,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-17T23:05:32.941,RPTECH,6.67,31.48,41.63,services,trading,1626.64,2026-06-17,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-17T23:05:32.941,JETFREIGHT,6.69,12.3,12.3,transportation,transport - airlines,52.07,2026-06-17,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-17T23:05:32.941,CHENNPETRO,6.72,6.13,9.92,energy,refineries,5675.59,2026-06-17,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-17T23:05:32.941,PYRAMID,7.11,7.66,10.87,industrials,packaging,162.72,2026-06-17,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-17T23:05:32.941,EPL,7.17,6.29,13.87,industrials,packaging,5493.63,2026-06-17,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-17T23:05:32.941,NEOGEN,7.48,9.71,9.71,chemicals,chemicals,2488.08,2026-06-17,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-17T23:05:32.941,STEELCAS,7.58,7.99,13.17,industrials,castings & forgings,1646.14,2026-06-17,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-17T23:05:32.941,SBCL,7.59,10.47,14.72,metals & mining,mining / minerals / metals,2798.56,2026-06-17,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-17T23:05:32.941,TRIVENI,7.62,5.22,9.76,fmcg,sugar,3463.25,2026-06-17,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-17T23:05:32.941,NRBBEARING,7.72,6.13,7.57,industrials,bearings,1989.34,2026-06-17,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-17T23:05:32.941,TVSSCS,7.82,5.59,17.06,transportation,miscellaneous,3405.69,2026-06-17,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-22T11:18:25.445,CUPID,,,,,,,2026-05-22,122.56,164.36,104.75,68.21,0.08,0.5,0.97,,,,,,,,,,,,,,,,,,
2026-05-22T11:18:25.445,STLTECH,,,,,,,2026-05-22,109.23,57.35,13.66,-0.84,0.52,1.87,2.81,,,,,,,,,,,,,,,,,,
2026-05-22T11:18:25.445,MTARTECH,,,,,,,2026-05-22,101.37,68.19,34.4,16.02,0.56,1.22,2.14,,,,,,,,,,,,,,,,,,
2026-05-22T11:18:25.445,SIGMAADV,,,,,,,2026-05-22,90.8,62.89,31.09,38.65,0.54,0.97,0.76,,,,,,,,,,,,,,,,,,
