Timestamp,Symbol,From52wh,3d range,5d,Sector,Industry,Free float,Scan_Date
2026-06-23T01:08:01.916,BHAGYANGR,0.0,7.95,24.95,power & utilities,power generation and supply,458.36,2026-06-23
2026-06-23T01:08:01.916,SIGMAADV,0.0,16.49,24.05,aerospace & defence,electronics - components,2796.35,2026-06-23
2026-06-23T01:08:01.916,KANORICHEM,0.03,11.19,30.0,chemicals,chemicals,141.74,2026-06-23
2026-06-23T01:08:01.916,GRWRHITECH,0.43,9.1,13.45,industrials,packaging,6359.75,2026-06-23
2026-06-23T01:08:01.916,PRIVISCL,0.47,7.09,7.09,chemicals,chemicals,5626.54,2026-06-23
2026-06-23T01:08:01.916,CEMPRO,0.53,8.93,10.82,realty,construction,7116.51,2026-06-23
2026-06-23T01:08:01.916,SANSTAR,0.58,10.99,10.99,fmcg,miscellaneous,667.36,2026-06-23
2026-06-23T01:08:01.916,FCL,0.64,7.0,10.39,chemicals,chemicals,1993.55,2026-06-23
2026-06-23T01:08:01.916,HAPPYFORGE,0.65,10.05,17.22,industrials,castings & forgings,3156.7,2026-06-23
2026-06-23T01:08:01.916,CENTUM,0.76,7.54,7.54,consumer discretionary,electronics - components,2899.95,2026-06-23
2026-06-23T01:08:01.916,BELRISE,0.84,5.27,6.84,auto,auto ancillaries,7387.77,2026-06-23
2026-06-23T01:08:01.916,CAPLIPOINT,0.88,9.46,10.09,healthcare,pharmaceuticals - indian - formulations,5676.0,2026-06-23
2026-06-23T01:08:01.916,WELENT,0.96,6.07,6.65,realty,construction,3509.59,2026-06-23
2026-06-23T01:08:01.916,MEGASTAR,0.97,12.44,12.62,fmcg,food - processing - indian,150.75,2026-06-23
2026-06-23T01:08:01.916,VENUSPIPES,0.98,17.32,18.84,metals & mining,steel - medium / small,1788.38,2026-06-23
2026-06-23T01:08:01.916,INOXINDIA,1.07,16.49,16.49,industrials,packaging,4630.98,2026-06-23
2026-06-23T01:08:01.916,ADOR,1.2,8.49,8.78,industrials,electrodes - welding equipment,1004.11,2026-06-23
2026-06-23T01:08:01.916,ZIMLAB,1.26,16.65,17.43,healthcare,pharmaceuticals - indian - bulk drugs & formln,467.31,2026-06-23
2026-06-23T01:08:01.916,INGERRAND,1.28,5.84,10.21,industrials,compressors / drilling equipment,3705.45,2026-06-23
2026-06-23T01:08:01.916,RISHABH,1.32,4.57,8.49,industrials,electric equipment,686.88,2026-06-23
2026-06-23T01:08:01.916,SANGHVIMOV,1.33,8.91,9.0,miscellaneous,miscellaneous,1994.4,2026-06-23
2026-06-23T01:08:01.916,DHANBANK,1.36,7.05,10.43,bank,banks - private sector,1369.21,2026-06-23
2026-06-23T01:08:01.916,PRUDENT,1.37,7.35,7.35,financials,finance & investments,5698.33,2026-06-23
2026-06-23T01:08:01.916,SCHNEIDER,1.57,13.17,21.71,industrials,electric equipment,8341.74,2026-06-23
2026-06-23T01:08:01.916,NGLFINE,1.58,12.72,12.72,healthcare,pharmaceuticals - indian - bulk drugs,530.48,2026-06-23
2026-06-23T01:08:01.916,SHRIPISTON,1.61,4.85,5.26,auto,auto ancillaries,9417.14,2026-06-23
2026-06-23T01:08:01.916,AVL,1.82,7.11,14.25,consumer discretionary,trading,4342.96,2026-06-23
2026-06-23T01:08:01.916,LLOYDSENGG,1.85,13.16,28.12,industrials,engineering,7761.97,2026-06-23
2026-06-23T01:08:01.916,GRINDWELL,1.88,4.5,6.89,industrials,abrasives and grinding wheels,9805.67,2026-06-23
2026-06-23T01:08:01.916,IBULLSLTD,1.91,15.68,20.43,miscellaneous,diversified - medium / small,4257.21,2026-06-23
2026-06-23T01:08:01.916,EDELWEISS,1.93,12.4,16.22,financials,finance & investments,8353.85,2026-06-23
2026-06-23T01:08:01.916,ADFFOODS,1.95,6.56,14.67,fmcg,food - processing - indian,2201.43,2026-06-23
2026-06-23T01:08:01.916,KMEW,1.96,21.3,22.09,transportation,miscellaneous,2649.09,2026-06-23
2026-06-23T01:08:01.916,UFBL,2.01,11.93,16.49,consumer discretionary,hotels,1711.14,2026-06-23
2026-06-23T01:08:01.916,SBC,2.02,19.97,21.2,textiles,textiles - products,1042.41,2026-06-23
2026-06-23T01:08:01.916,EMCURE,2.13,4.54,5.82,healthcare,pharmaceuticals - indian - bulk drugs & formln,7515.28,2026-06-23
2026-06-23T01:08:01.916,GOODLUCK,2.16,13.73,16.03,metals & mining,steel - medium / small,2147.22,2026-06-23
2026-06-23T01:08:01.916,GALAPREC,2.16,18.48,18.9,industrials,fasteners,670.15,2026-06-23
2026-06-23T01:08:01.916,VIYASH,2.22,10.15,12.21,healthcare,pharmaceuticals - indian - bulk drugs & formln,4583.56,2026-06-23
2026-06-23T01:08:01.916,AEROENTER,2.3,26.07,39.96,metals & mining,steel - medium / small,793.82,2026-06-23
2026-06-23T01:08:01.916,WALCHANNAG,2.66,12.2,20.63,industrials,engineering,1426.68,2026-06-23
2026-06-23T01:08:01.916,NITINSPIN,2.79,4.54,5.83,textiles,textiles - cotton/blended,1357.82,2026-06-23
2026-06-23T01:08:01.916,AKUMS,2.8,5.32,5.95,healthcare,pharmaceuticals - indian - bulk drugs & formln,2403.48,2026-06-23
2026-06-23T01:08:01.916,ZYDUSWELL,2.87,7.52,8.95,fmcg,food - processing - indian,5183.59,2026-06-23
2026-06-23T01:08:01.916,RML,3.01,20.76,26.13,auto,auto ancillaries,925.91,2026-06-23
2026-06-23T01:08:01.916,UNIVCABLES,3.03,13.73,18.87,industrials,cables - power,1783.57,2026-06-23
2026-06-23T01:08:01.916,PANAMAPET,3.05,36.51,37.67,energy,petrochemicals,1106.36,2026-06-23
2026-06-23T01:08:01.916,RPTECH,3.12,13.55,37.66,services,trading,1803.11,2026-06-23
2026-06-23T01:08:01.916,ARVIND,3.13,5.74,9.3,textiles,textiles - cotton/blended,8060.17,2026-06-23
2026-06-23T01:08:01.916,VISHNU,3.16,7.24,7.24,chemicals,chemicals,1308.87,2026-06-23
2026-06-23T01:08:01.916,GOCLCORP,3.17,14.59,15.12,miscellaneous,diversified - medium / small,710.27,2026-06-23
2026-06-23T01:08:01.916,ENGINERSIN,3.18,8.4,13.39,realty,engineering - turnkey services,7072.14,2026-06-23
2026-06-23T01:08:01.916,SKMEGGPROD,3.42,9.26,9.26,fmcg,food - processing - indian,556.74,2026-06-23
2026-06-23T01:08:01.916,TRIVENI,3.51,5.42,7.49,fmcg,sugar,3584.95,2026-06-23
2026-06-23T01:08:01.916,KDDL,3.52,14.61,16.79,consumer discretionary,miscellaneous,1929.29,2026-06-23
2026-06-23T01:08:01.916,MANINDS,3.58,8.44,10.58,metals & mining,steel - medium / small,2561.82,2026-06-23
2026-06-23T01:08:01.916,THANGAMAYL,3.59,7.94,7.94,consumer discretionary,diamond cutting / jewellery,6631.42,2026-06-23
2026-06-23T01:08:01.916,ROSSTECH,3.63,8.55,12.63,aerospace & defence,engineering,1027.05,2026-06-23
2026-06-23T01:08:01.916,NIBE,3.68,11.66,15.87,aerospace & defence,engineering,1336.95,2026-06-23
2026-06-23T01:08:01.916,AETHER,3.79,8.89,8.89,chemicals,chemicals,4078.19,2026-06-23
2026-06-23T01:08:01.916,GPTINFRA,3.79,20.28,21.49,realty,construction,524.73,2026-06-23
2026-06-23T01:08:01.916,MARKSANS,3.95,5.43,8.31,healthcare,pharmaceuticals - indian - formulations,6512.93,2026-06-23
2026-06-23T01:08:01.916,AFIL,4.05,8.82,12.69,financials,finance & investments,274.83,2026-06-23
2026-06-23T01:08:01.916,ACMESOLAR,4.1,9.33,9.33,realty,engineering - turnkey services,7046.57,2026-06-23
2026-06-23T01:08:01.916,ASHIANA,4.15,7.71,11.13,realty,construction,1517.79,2026-06-23
2026-06-23T01:08:01.916,BLISSGVS,4.15,6.11,15.63,healthcare,pharmaceuticals - indian - formulations,3236.3,2026-06-23
2026-06-23T01:08:01.916,AVALON,4.21,5.63,5.63,consumer discretionary,electronics - components,6393.76,2026-06-23
2026-06-23T01:08:01.916,YATHARTH,4.27,5.18,5.85,healthcare,healthcare,3628.39,2026-06-23
2026-06-23T01:08:01.916,CGCL,4.38,5.43,5.43,financials,finance & investments,8333.74,2026-06-23
2026-06-23T01:08:01.916,INNOVACAP,4.4,5.84,6.66,healthcare,pharmaceuticals - indian - bulk drugs & formln,2627.12,2026-06-23
2026-06-23T01:08:01.916,SJS,4.44,3.73,5.18,auto,plastics products,5513.04,2026-06-23
2026-06-23T01:08:01.916,PARAS,4.45,13.07,34.17,aerospace & defence,engineering,5200.85,2026-06-23
