Timestamp,Symbol,From52wh,3d range,5d,Sector,Industry,Free float,Scan_Date,Rs_score,Rscore_1mago,Rscore_3mago,Rscore_6mago,Rs_1m,Rs_3m,Rs_6m,Cmp,%ch,Low 2%,Low5,Sl,Target,R_vol,Forward pe,Pe,Rsi,Adx,%ch sl,Rs,Srs,Ars,Is,Tps,Rs score
2026-06-22T10:53:03.181,SIGMAADV,0.0,16.49,24.05,aerospace & defence,electronics - components,2796.35,2026-06-22,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-22T10:53:03.181,BELRISE,0.08,4.97,6.54,auto,auto ancillaries,7423.3,2026-06-22,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-22T10:53:03.181,SANGHVIMOV,0.11,8.64,8.73,miscellaneous,miscellaneous,2014.04,2026-06-22,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-22T10:53:03.181,BHAGYANGR,0.15,7.83,24.81,power & utilities,power generation and supply,457.18,2026-06-22,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-22T10:53:03.181,RPTECH,0.22,13.55,37.66,services,trading,1857.07,2026-06-22,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-22T10:53:03.181,UFBL,0.25,11.64,16.19,consumer discretionary,hotels,1737.34,2026-06-22,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-22T10:53:03.181,TEXINFRA,0.31,14.67,15.71,realty,construction,490.41,2026-06-22,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-22T10:53:03.181,GOODLUCK,0.33,13.35,15.64,metals & mining,steel - medium / small,2180.08,2026-06-22,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-22T10:53:03.181,KDDL,0.37,13.17,15.33,consumer discretionary,miscellaneous,1967.45,2026-06-22,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-22T10:53:03.181,GRWRHITECH,0.44,8.27,12.59,industrials,packaging,6310.92,2026-06-22,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-22T10:53:03.181,ADFFOODS,0.53,6.56,14.67,fmcg,food - processing - indian,2233.35,2026-06-22,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-22T10:53:03.181,SHRIPISTON,0.54,4.85,5.26,auto,auto ancillaries,9519.22,2026-06-22,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-22T10:53:03.181,UNIVCABLES,0.65,10.29,15.28,industrials,cables - power,1772.07,2026-06-22,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-22T10:53:03.181,RICOAUTO,0.72,10.95,20.71,auto,auto ancillaries,1047.27,2026-06-22,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-22T10:53:03.181,HAPPYFORGE,0.75,7.96,15.0,industrials,castings & forgings,3093.76,2026-06-22,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-22T10:53:03.181,CENTUM,0.78,7.54,7.54,consumer discretionary,electronics - components,2899.4,2026-06-22,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-22T10:53:03.181,RISHABH,0.84,4.57,8.49,industrials,electric equipment,690.28,2026-06-22,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-22T10:53:03.181,VENUSPIPES,0.93,14.6,16.08,metals & mining,steel - medium / small,1757.5,2026-06-22,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-22T10:53:03.181,PRIVISCL,0.96,5.55,5.55,chemicals,chemicals,5517.58,2026-06-22,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-22T10:53:03.181,AVL,0.99,7.11,14.25,consumer discretionary,trading,4379.82,2026-06-22,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-22T10:53:03.181,ABSLAMC,1.13,11.49,12.29,financials,finance & investments,8808.64,2026-06-22,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-22T10:53:03.181,GOCLCORP,1.24,12.08,12.6,miscellaneous,diversified - medium / small,708.59,2026-06-22,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-22T10:53:03.181,WELENT,1.27,6.07,6.65,realty,construction,3498.66,2026-06-22,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-22T10:53:03.181,APCOTEXIND,1.29,9.94,11.36,chemicals,miscellaneous,1237.76,2026-06-22,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-22T10:53:03.181,UNIPARTS,1.37,8.89,8.89,industrials,engineering,1072.32,2026-06-22,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-22T10:53:03.181,NGLFINE,1.54,12.54,12.54,healthcare,pharmaceuticals - indian - bulk drugs,530.68,2026-06-22,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-22T10:53:03.181,ADOR,1.62,8.49,8.78,industrials,electrodes - welding equipment,999.93,2026-06-22,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-22T10:53:03.181,RML,1.7,20.76,26.13,auto,auto ancillaries,938.36,2026-06-22,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-22T10:53:03.181,THELEELA,1.86,13.45,13.45,services,hotels,4035.06,2026-06-22,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-22T10:53:03.181,LLOYDSENGG,1.89,13.16,28.12,industrials,engineering,7758.54,2026-06-22,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-22T10:53:03.181,IBULLSLTD,1.91,15.68,20.43,miscellaneous,diversified - medium / small,4257.21,2026-06-22,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-22T10:53:03.181,SBC,2.0,19.97,21.2,textiles,textiles - products,1042.65,2026-06-22,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-22T10:53:03.181,AEROENTER,2.1,23.44,37.04,metals & mining,steel - medium / small,778.82,2026-06-22,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-22T10:53:03.181,INDSWFTLAB,2.16,21.44,24.51,healthcare,pharmaceuticals - indian - bulk drugs & formln,952.92,2026-06-22,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-22T10:53:03.181,SIS,2.21,4.48,4.97,miscellaneous,miscellaneous,1726.13,2026-06-22,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-22T10:53:03.181,FCL,2.25,6.3,10.39,chemicals,chemicals,1961.06,2026-06-22,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-22T10:53:03.181,SKMEGGPROD,2.49,8.82,8.82,fmcg,food - processing - indian,562.14,2026-06-22,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-22T10:53:03.181,RATEGAIN,2.56,5.68,10.54,i.t,computers - software - medium / small,5318.11,2026-06-22,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-22T10:53:03.181,DIVGIITTS,2.57,5.66,6.58,auto,auto ancillaries,1052.95,2026-06-22,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-22T10:53:03.181,MINDACORP,2.6,4.68,5.37,auto,auto ancillaries,5566.17,2026-06-22,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-22T10:53:03.181,FINEORG,2.6,9.35,10.59,chemicals,chemicals,4101.95,2026-06-22,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-22T10:53:03.181,BLISSGVS,2.6,4.92,15.63,healthcare,pharmaceuticals - indian - formulations,3288.62,2026-06-22,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-22T10:53:03.181,EDELWEISS,2.62,9.49,13.21,financials,finance & investments,8161.48,2026-06-22,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-22T10:53:03.181,ROSSTECH,2.66,8.55,12.63,aerospace & defence,engineering,1037.4,2026-06-22,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-22T10:53:03.181,SANSTAR,2.71,6.54,6.54,fmcg,miscellaneous,637.34,2026-06-22,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-22T10:53:03.181,STYLAMIND,2.74,2.95,3.61,building materials,miscellaneous,2539.79,2026-06-22,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-22T10:53:03.181,NITINSPIN,2.77,4.54,5.83,textiles,textiles - cotton/blended,1358.06,2026-06-22,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-22T10:53:03.181,GPTINFRA,2.9,20.0,21.21,realty,construction,529.61,2026-06-22,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-22T10:53:03.181,CEMPRO,2.91,8.39,10.28,realty,construction,6911.94,2026-06-22,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-22T10:53:03.181,GALAPREC,2.92,18.38,18.8,industrials,fasteners,664.41,2026-06-22,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-22T10:53:03.181,WELSPUNLIV,2.96,11.97,14.45,textiles,textiles - products,5200.28,2026-06-22,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-22T10:53:03.181,ARVIND,3.05,5.74,9.3,textiles,textiles - cotton/blended,8067.3,2026-06-22,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-22T10:53:03.181,MMTC,3.06,5.32,12.98,services,trading,1147.58,2026-06-22,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-22T10:53:03.181,ASHIANA,3.14,7.71,11.13,realty,construction,1533.82,2026-06-22,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-22T10:53:03.181,JTLIND,3.16,17.62,17.62,metals & mining,steel - medium / small,1660.77,2026-06-22,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-22T10:53:03.181,EMCURE,3.19,3.67,4.94,healthcare,pharmaceuticals - indian - bulk drugs & formln,7433.87,2026-06-22,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-22T10:53:03.181,ENGINERSIN,3.26,8.4,13.39,realty,engineering - turnkey services,7066.67,2026-06-22,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-22T10:53:03.181,GNFC,3.3,10.19,20.08,chemicals,chemicals,5137.73,2026-06-22,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-22T10:53:03.181,SATIN,3.4,5.12,5.56,financials,finance & investments,1682.37,2026-06-22,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-22T10:53:03.181,KMEW,3.5,14.2,14.94,transportation,miscellaneous,2499.8,2026-06-22,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-22T10:53:03.181,WALCHANNAG,3.67,12.2,20.63,industrials,engineering,1411.83,2026-06-22,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-22T10:53:03.181,MARKSANS,3.75,5.43,8.31,healthcare,pharmaceuticals - indian - formulations,6526.15,2026-06-22,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-22T10:53:03.181,SCHNEIDER,3.87,11.3,19.7,industrials,electric equipment,8147.47,2026-06-22,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-22T10:53:03.181,THANGAMAYL,3.92,7.94,7.94,consumer discretionary,diamond cutting / jewellery,6608.86,2026-06-22,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-22T10:53:03.181,YATHARTH,4.03,5.18,5.85,healthcare,healthcare,3637.33,2026-06-22,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-22T10:53:03.181,KIRLPNU,4.1,22.4,35.2,industrials,compressors / drilling equipment,8374.89,2026-06-22,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-22T10:53:03.181,SOTL,4.12,6.9,8.29,energy,petrochemicals,1274.4,2026-06-22,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-22T10:53:03.181,ESAFSFB,4.19,20.54,28.5,bank,banks - private sector,674.76,2026-06-22,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-22T10:53:03.181,TALBROAUTO,4.26,6.03,6.7,auto,auto ancillaries,947.81,2026-06-22,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-22T10:53:03.181,PGIL,4.27,15.59,18.04,consumer discretionary,textiles - products,3419.54,2026-06-22,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-22T10:53:03.181,CYIENTDLM,4.35,8.27,8.52,consumer discretionary,electronics - components,1837.2,2026-06-22,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-22T10:53:03.181,ACMESOLAR,4.36,6.73,6.94,realty,engineering - turnkey services,7027.43,2026-06-22,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-22T10:53:03.181,JINDALSAW,4.46,5.54,11.3,industrials,steel - large,6061.17,2026-06-22,,,,,,,,,,,,,,,,,,,,,,,,,
