Timestamp,Symbol,Cmp,%ch5,Lch5,Sl,Target,5d_high,R_vol,Forward pe,Pe,Rsi,Sector,Industry,Adx,%ch y_low,Srs,Ars,Srs y,Ars y,Lc,Low,%ch sl,%ch sl atr,Atr%,%ch_3low,Column26,Scan_Date,%ch,Low3,Initial_atr1.5sl,0d_high,W rsi,%ch_2low,Adr p - adr%,High,Lod price,%ch_high,%ch 2 low,E_s50,Avg_true_range,Adr%,Brackets12,Ma_x,Rvol,M_cap,Va,Va_ma,Atr% x,Lod dist,Free float,Grand_total_number2,%ch7,Lch7,7d_high,Bollinger bandwidth,Column27,Change,Low 2%,Low5,Rs,Is,Tps,Rs score,Max2
2026-08-16T23:30:15.557,BELRISE,255.35,,,245.8,274.45,,,41.72,41.79,,auto,auto ancillaries,,4.27,0.25,0.47,0.21,0.47,,,3.91,,3.4,1.9,,2026-08-16,0.37,,243.28,,,,,261.0,251.17,4.15,4.15,18.98,8.68,3.1,3.1,2.19,100.17,24696.22,2.45,1.07,2.36,48.16,2.98495928e8,8.89879192e8,,,,,,,,,,,,,
2026-08-16T23:30:15.557,JSWINFRA,339.15,,,326.28,364.9,,,51.39,47.63,,transportation,miscellaneous,,5.33,0.19,0.21,0.19,0.22,,,1.58,,3.11,0.92,,2026-08-16,-0.64,,322.94,,,,,341.35,336.05,1.58,1.58,18.1,10.56,3.17,3.17,1.71,43.86,79022.0,3.16,3.13,1.81,29.35,6.07333491e8,2.330001567e9,,,,,,,,,,,,,
2026-08-16T23:30:15.557,PARAS,1377.5,,,1262.68,1607.14,,,130.94,117.53,,aerospace & defence,engineering,,3.27,0.95,0.86,0.86,0.81,,,4.51,,4.0,9.02,,2026-08-16,2.63,,1292.54,,,,,1400.0,1339.6,9.37,9.37,147.54,55.11,4.11,4.11,2.68,78.77,11100.9,4.9,4.86,3.0,68.78,3.7718746e7,8.058733e7,,,,,,,,,,,,,
2026-08-15T23:46:43.294,MTARTECH,7056.0,,,6423.15,8321.7,,,108.02,162.62,,aerospace & defence,engineering,,18.57,0.83,1.69,0.86,1.77,,,3.53,,4.58,4.8,,2026-08-15,-2.46,,6529.43,,,,,7268.0,7020.0,3.53,3.53,173.79,322.87,3.61,3.61,0.54,6.61,21703.97,-3.93,-5.0,0.55,11.15,2.1729927e7,3.0759591e7,,,,,,,,,,,,,
2026-08-15T23:46:43.294,FORCEMOT,18361.0,,,18050.34,18982.32,,,27.93,19.33,,auto,automobiles - lcvs / hcvs,,3.25,-0.29,-0.0,-0.32,0.01,,,1.9,,3.29,0.24,,2026-08-15,-0.89,,17445.0,,,,,18666.0,18318.0,1.9,1.9,210.5,604.33,3.13,3.13,0.35,45.87,24192.93,-3.04,-4.32,0.35,7.12,5.055915e6,1.3176262e7,,,,,,,,,,,,,
2026-08-15T23:46:43.294,MCX,2911.5,,,2688.87,3356.76,,,44.9,18.86,,financials,miscellaneous,,11.76,0.1,0.4,0.14,0.43,,,2.26,,3.23,1.09,,2026-08-15,-1.97,,2772.65,,,,,2977.4,2911.5,2.26,2.26,114.26,93.9,3.01,3.01,1.22,52.74,74240.88,-2.64,-5.63,1.27,0.0,2.54991845e8,2.54991845e8,,,,,,,,,,,,,
2026-08-15T23:46:43.294,POWERINDIA,35700.0,,,33008.47,41083.07,,,135.25,138.32,,industrials,electric equipment,,9.96,0.45,0.56,0.42,0.55,,,2.69,,3.53,2.79,,2026-08-15,0.96,,33822.47,,,,,36230.0,35280.0,3.13,3.13,2154.4,1259.48,3.11,3.11,1.71,72.18,159123.34,-2.48,-2.75,1.82,33.35,1.2786107e7,4.4572363e7,,,,,,,,,,,,,
2026-08-15T23:46:43.294,NAVINFLUOR,8235.0,,,7958.86,8787.29,,,43.39,53.41,,chemicals,chemicals,,5.71,0.15,0.39,0.18,0.4,,,1.61,,3.27,1.35,,2026-08-15,-0.71,,7853.7,,,,,8345.5,8213.0,1.61,1.61,617.55,269.62,3.2,3.2,2.29,32.24,42238.27,1.11,0.96,2.48,8.16,3.7399435e7,5.1291159e7,,,,,,,,,,,,,
2026-08-15T23:46:43.294,FINCABLES,1246.85,,,1066.83,1606.9,,,19.15,23.84,,industrials,cables - power,,24.4,0.4,0.61,0.4,0.61,,,4.25,,4.9,1.23,,2026-08-15,-0.2,,1172.84,,,,,1283.95,1231.65,4.25,4.25,176.76,61.05,4.08,4.08,2.9,130.46,19069.24,1.89,-2.15,3.37,24.9,9.8098175e7,1.52939345e8,,,,,,,,,,,,,
2026-08-15T23:46:43.294,BELRISE,255.35,,,245.8,274.45,,,41.72,41.79,,auto,auto ancillaries,,4.27,0.25,0.47,0.21,0.47,,,3.91,,3.4,1.9,,2026-08-15,0.37,,243.28,,,,,261.0,251.17,4.15,4.15,18.98,8.68,3.1,3.1,2.19,100.17,24696.22,2.45,1.07,2.36,48.16,2.98495928e8,8.89879192e8,,,,,,,,,,,,,
2026-08-15T23:46:43.294,JSWINFRA,339.15,,,326.28,364.9,,,51.39,47.63,,transportation,miscellaneous,,5.33,0.19,0.21,0.19,0.22,,,1.58,,3.11,0.92,,2026-08-15,-0.64,,322.94,,,,,341.35,336.05,1.58,1.58,18.1,10.56,3.17,3.17,1.71,43.86,79022.0,3.16,3.13,1.81,29.35,6.07333491e8,2.330001567e9,,,,,,,,,,,,,
2026-08-15T23:46:43.294,PARAS,1377.5,,,1262.68,1607.14,,,130.94,117.53,,aerospace & defence,engineering,,3.27,0.95,0.86,0.86,0.81,,,4.51,,4.0,9.02,,2026-08-15,2.63,,1292.54,,,,,1400.0,1339.6,9.37,9.37,147.54,55.11,4.11,4.11,2.68,78.77,11100.9,4.9,4.86,3.0,68.78,3.7718746e7,8.058733e7,,,,,,,,,,,,,
2026-08-14T23:34:01.215,MTARTECH,7056.0,,,6423.15,8321.7,,,108.02,166.72,,aerospace & defence,engineering,,18.57,0.83,1.69,0.86,1.77,,,3.53,,4.58,4.8,,2026-08-14,-2.46,,6529.43,,,,,7268.0,7020.0,3.53,3.53,173.79,322.87,3.61,3.61,0.54,6.61,22251.49,-3.93,-5.0,0.55,11.15,2.1729927e7,3.0759591e7,,,,,,,,,,,,,
2026-08-14T23:34:01.215,FORCEMOT,18361.0,,,18050.34,18982.32,,,27.93,19.5,,auto,automobiles - lcvs / hcvs,,3.25,-0.29,-0.0,-0.32,0.01,,,1.9,,3.29,0.24,,2026-08-14,-0.89,,17445.0,,,,,18666.0,18318.0,1.9,1.9,210.5,604.33,3.13,3.13,0.35,45.87,24409.03,-3.04,-4.32,0.35,7.12,5.055915e6,1.3176262e7,,,,,,,,,,,,,
2026-08-14T23:34:01.215,MCX,2911.5,,,2688.87,3356.76,,,44.9,19.24,,financials,miscellaneous,,11.76,0.1,0.4,0.14,0.43,,,2.26,,3.23,1.09,,2026-08-14,-1.97,,2772.65,,,,,2977.4,2911.5,2.26,2.26,114.26,93.9,3.01,3.01,1.22,52.74,75732.58,-2.64,-5.63,1.27,0.0,2.54991845e8,2.54991845e8,,,,,,,,,,,,,
2026-08-14T23:34:01.215,POWERINDIA,35700.0,,,33008.47,41083.07,,,135.25,137.01,,industrials,electric equipment,,9.96,0.45,0.56,0.42,0.55,,,2.69,,3.53,2.79,,2026-08-14,0.96,,33822.47,,,,,36230.0,35280.0,3.13,3.13,2154.4,1259.48,3.11,3.11,1.71,72.18,157607.88,-2.48,-2.75,1.82,33.35,1.2786107e7,4.4572363e7,,,,,,,,,,,,,
2026-08-14T23:34:01.215,NAVINFLUOR,8235.0,,,7958.86,8787.29,,,43.39,53.79,,chemicals,chemicals,,5.71,0.15,0.39,0.18,0.4,,,1.61,,3.27,1.35,,2026-08-14,-0.71,,7853.7,,,,,8345.5,8213.0,1.61,1.61,617.55,269.62,3.2,3.2,2.29,32.24,42540.89,1.11,0.96,2.48,8.16,3.7399435e7,5.1291159e7,,,,,,,,,,,,,
2026-08-14T23:34:01.215,FINCABLES,1246.85,,,1066.83,1606.9,,,19.15,23.88,,industrials,cables - power,,24.4,0.4,0.61,0.4,0.61,,,4.25,,4.9,1.23,,2026-08-14,-0.2,,1172.84,,,,,1283.95,1231.65,4.25,4.25,176.76,61.05,4.08,4.08,2.9,130.46,19106.71,1.89,-2.15,3.37,24.9,9.8098175e7,1.52939345e8,,,,,,,,,,,,,
2026-08-14T23:34:01.215,BELRISE,255.35,,,245.8,274.45,,,41.72,41.64,,auto,auto ancillaries,,4.27,0.25,0.47,0.21,0.47,,,3.91,,3.4,1.9,,2026-08-14,0.37,,243.28,,,,,261.0,251.17,4.15,4.15,18.98,8.68,3.1,3.1,2.19,100.17,24606.28,2.45,1.07,2.36,48.16,2.98495928e8,8.89879192e8,,,,,,,,,,,,,
2026-08-14T23:34:01.215,JSWINFRA,339.15,,,326.28,364.9,,,51.39,47.94,,transportation,miscellaneous,,5.33,0.19,0.21,0.19,0.22,,,1.58,,3.11,0.92,,2026-08-14,-0.64,,322.94,,,,,341.35,336.05,1.58,1.58,18.1,10.56,3.17,3.17,1.71,43.86,79534.6,3.16,3.13,1.81,29.35,6.07333491e8,2.330001567e9,,,,,,,,,,,,,
2026-08-14T23:34:01.215,PARAS,1377.5,,,1262.68,1607.14,,,130.94,114.52,,aerospace & defence,engineering,,3.27,0.95,0.86,0.86,0.81,,,4.51,,4.0,9.02,,2026-08-14,2.63,,1292.54,,,,,1400.0,1339.6,9.37,9.37,147.54,55.11,4.11,4.11,2.68,78.77,10816.43,4.9,4.86,3.0,68.78,3.7718746e7,8.058733e7,,,,,,,,,,,,,
2026-08-13T23:07:49.837,GHCLTEXTIL,121.26,2.75,-4.74,114.91,125.09,123.3,1.85,7.36,11.84,57.18,textiles,textiles - spinning - synthetic / blended,34.43,-1.12,0.37,0.51,0.37,0.44,4.39,114.95,4.43,-9.03,4.75,6.62,15.02,2026-08-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-13T23:07:49.837,STOVEKRAFT,775.4,4.6,-3.94,755.95,844.45,849.8,12.64,37.64,53.97,49.35,consumer discretionary,domestic appliances,33.52,-1.16,0.36,0.25,0.36,0.19,5.29,760.0,5.85,-7.5,5.63,6.62,5.68,2026-08-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-13T23:07:49.837,PLASTIBLEN,196.03,5.9,-1.66,188.03,206.95,209.14,3.89,9.19,14.49,51.84,chemicals,chemicals,25.59,-1.13,0.17,0.13,0.17,0.09,4.65,188.72,5.03,-6.31,3.75,5.26,9.47,2026-08-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-13T23:07:49.837,AUBANK,1098.0,1.24,-3.61,1016.21,1158.99,1105.9,2.39,25.82,28.02,57.34,bank,banks - private sector,20.23,2.87,0.02,0.14,0.02,0.11,4.01,1045.7,7.03,-5.51,2.8,5.06,4.71,2026-08-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-13T23:07:49.837,AARTIIND,538.2,8.08,-1.03,478.74,523.66,541.7,1.85,31.51,34.52,49.49,chemicals,chemicals,15.21,0.25,0.04,0.25,0.04,0.22,3.68,483.4,4.69,-6.23,3.1,4.3,4.91,2026-08-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-13T23:07:49.837,KAMDHENU,33.44,2.43,-5.14,34.82,35.28,35.9,0.18,8.2,11.47,59.1,metals & mining,steel - medium / small,36.76,-2.86,0.48,0.27,0.48,0.25,2.64,34.15,0.66,-7.8,4.68,3.7,14.48,2026-08-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-13T23:07:49.837,GUFICBIO,430.25,9.31,0.07,380.09,428.61,442.0,0.34,49.34,67.36,58.98,healthcare,pharmaceuticals - indian - bulk drugs & formln,27.83,3.09,0.19,0.14,0.19,0.11,2.59,394.15,6.38,-6.3,3.14,3.67,6.24,2026-08-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-13T23:07:49.837,SIS,434.8,1.38,-2.87,424.03,447.77,444.1,0.77,15.12,42.19,50.93,miscellaneous,miscellaneous,27.51,-0.77,0.16,0.3,0.16,0.29,1.45,429.65,2.8,-3.72,2.13,3.15,2.91,2026-08-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-13T23:07:49.837,CIPLA,1458.8,0.45,-1.42,1432.87,1521.13,1488.1,0.89,37.33,35.05,56.84,healthcare,pharmaceuticals - indian - bulk drugs & formln,20.28,1.84,0.03,-0.07,0.03,-0.08,1.1,1461.0,3.08,-3.41,1.99,2.32,3.62,2026-08-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-12T23:08:07.854,SCI,298.8,,,289.14,318.12,,,5.62,8.46,,transportation,shipping,,2.56,0.03,0.24,0.01,0.22,,,2.59,,3.32,2.56,,2026-08-12,1.65,,283.41,,,,,300.95,293.35,3.29,3.29,3.74,9.92,3.3,3.3,0.38,49.17,13692.16,-3.0,-4.41,0.38,54.92,1.68856033e8,4.6579901e8,,,,,,,,,,,,,
2026-08-12T23:08:07.854,MTARTECH,7111.5,,,6039.93,9254.65,,,108.87,158.86,,aerospace & defence,engineering,,18.77,0.8,1.78,0.85,1.7,,,6.92,,4.83,5.95,,2026-08-12,3.17,,6568.27,,,,,7199.0,6733.0,7.26,7.26,210.62,343.39,3.46,3.46,0.61,24.87,21202.59,-2.62,-4.92,0.63,110.22,2.1729927e7,3.0759591e7,,,,,,,,,,,,,
2026-08-12T23:08:07.854,MCX,2970.1,,,2620.91,3668.48,,,45.81,18.75,,financials,miscellaneous,,5.8,0.11,0.4,0.09,0.36,,,3.74,,3.33,14.09,,2026-08-12,2.59,,2828.86,,,,,2987.9,2880.1,8.94,8.94,175.95,98.76,3.07,3.07,1.78,215.51,73820.14,-1.82,-5.6,1.89,91.13,2.54991845e8,2.54991845e8,,,,,,,,,,,,,
2026-08-12T23:08:07.854,POWERINDIA,35800.0,,,31928.96,43542.07,,,135.63,135.61,,industrials,electric equipment,,11.88,0.47,0.56,0.42,0.53,,,3.44,,3.87,4.6,,2026-08-12,2.29,,33851.44,,,,,35925.0,34730.0,3.44,3.44,2241.3,1386.17,3.32,3.32,1.62,110.19,156003.27,-1.5,-2.66,1.72,77.19,1.2786107e7,4.4572363e7,,,,,,,,,,,,,
2026-08-12T23:08:07.854,SIEMENS,4019.0,,,3896.91,4263.19,,,16.7,43.59,,industrials,electric equipment,,0.42,0.19,0.17,0.18,0.17,,,2.66,,2.85,4.26,,2026-08-12,0.2,,3854.7,,,,,4097.9,3991.7,6.31,6.31,341.04,114.48,3.03,3.03,2.98,182.77,142839.93,0.25,-0.81,3.26,23.85,8.9030592e7,3.56120505e8,,,,,,,,,,,,,
2026-08-12T23:08:07.854,RATNAVEER,210.01,,,198.98,232.07,,,5.07,11.04,,metals & mining,steel - medium / small,,5.55,0.26,0.36,0.22,0.34,,,5.09,,5.5,2.74,,2026-08-12,1.87,,193.93,,,,,216.5,206.01,5.91,5.91,27.98,11.55,5.88,5.88,2.42,84.96,1472.53,0.8,-0.55,2.8,34.64,3.8936665e7,7.1426681e7,,,,,,,,,,,,,
2026-08-12T23:08:07.854,MRPL,175.38,,,167.21,191.72,,,8.12,10.1,,energy,refineries,,-3.63,-0.17,0.06,-0.15,0.09,,,4.36,,4.75,8.8,,2026-08-12,-3.18,,163.67,,,,,180.78,173.22,12.15,12.15,13.89,8.33,5.13,5.13,1.67,67.34,31746.57,0.89,0.5,1.81,25.93,2.00091162e8,1.752598777e9,,,,,,,,,,,,,
2026-08-12T23:08:07.854,AZAD,2479.5,,,2386.08,2666.34,,,112.09,115.03,,aerospace & defence,engineering,,4.54,0.43,0.47,0.44,0.47,,,1.84,,4.04,6.51,,2026-08-12,0.3,,2328.47,,,,,2495.4,2450.4,1.84,1.84,216.81,100.21,3.98,3.98,2.16,37.15,15965.25,1.86,1.58,2.37,29.04,2.8517503e7,6.4581743e7,,,,,,,,,,,,,
2026-08-12T23:08:07.854,JSWINFRA,346.6,,,321.73,396.34,,,52.52,48.01,,transportation,miscellaneous,,6.63,0.2,0.24,0.17,0.23,,,4.72,,3.26,3.31,,2026-08-12,1.39,,329.96,,,,,355.0,339.0,4.72,4.72,28.3,11.29,3.3,3.3,2.51,179.02,79651.1,3.55,3.32,2.73,67.3,6.07333491e8,2.330001567e9,,,,,,,,,,,,,
2026-08-11T09:37:47.119,HINDCOPPER,532.6,,,501.7,594.4,,,36.58,44.83,,metals & mining,mining / minerals / metals,,6.9,-0.18,0.61,-0.17,0.59,,,1.76,,3.48,2.03,,2026-08-11,1.21,,507.82,,,,,537.0,527.7,2.87,2.87,28.98,18.53,3.03,3.03,1.56,27.91,50889.64,-3.65,-5.39,1.65,26.45,3.27410647e8,9.6702402e8,,,,,,,,,,,,,
2026-08-11T09:37:47.119,TDPOWERSYS,1250.4,,,1126.8,1497.59,,,67.66,80.86,,industrials,electric equipment,,12.17,0.44,0.59,0.44,0.57,,,2.22,,4.69,2.91,,2026-08-11,1.13,,1159.9,,,,,1262.4,1235.0,3.37,3.37,64.88,58.66,4.87,4.87,1.11,10.11,19316.08,-2.74,-3.09,1.17,26.25,1.14249769e8,1.5622843e8,,,,,,,,,,,,,
2026-08-11T09:37:47.119,SCI,298.0,,,287.07,319.87,,,5.6,8.49,,transportation,shipping,,4.74,0.04,0.24,0.22,0.23,,,1.03,,3.28,1.36,,2026-08-11,1.03,,282.69,,,,,298.5,295.45,1.53,1.53,2.78,9.78,3.23,3.23,0.28,6.99,13738.74,-2.38,-4.42,0.29,26.08,1.68856033e8,4.6579901e8,,,,,,,,,,,,,
2026-08-11T09:37:47.119,DATAPATTNS,4428.6,,,4350.5,4584.8,,,281.0,92.56,,aerospace & defence,electronics - components,,0.72,0.45,0.45,0.49,0.46,,,2.13,,3.95,1.53,,2026-08-11,-0.03,,4137.68,,,,,4515.0,4420.7,3.5,3.5,3.6,174.75,4.71,4.71,0.02,6.22,24799.22,-0.88,-0.9,0.02,4.52,3.2241586e7,5.5983969e7,,,,,,,,,,,,,
2026-08-11T09:37:47.119,PNBHOUSING,1141.1,,,1080.06,1263.17,,,13.34,12.93,,financials,finance - housing,,7.13,0.21,0.25,0.24,0.26,,,1.14,,3.16,1.93,,2026-08-11,-0.71,,1089.88,,,,,1153.0,1140.0,1.35,1.35,84.63,36.01,3.01,3.01,2.35,3.03,29949.6,1.24,-0.44,2.54,3.06,1.87538718e8,2.60589923e8,,,,,,,,,,,,,
2026-08-11T09:37:47.119,NAVINFLUOR,8290.5,,,7737.62,9396.26,,,43.68,53.16,,chemicals,chemicals,,8.07,0.16,0.39,0.17,0.37,,,1.66,,3.54,1.41,,2026-08-11,1.15,,7903.15,,,,,8340.0,8204.0,2.02,2.02,744.51,293.71,3.05,3.05,2.53,12.28,42040.8,1.56,1.01,2.78,29.45,3.7399435e7,5.1291159e7,,,,,,,,,,,,,
2026-08-11T09:37:47.119,AZAD,2493.3,,,2373.59,2732.72,,,112.72,118.65,,aerospace & defence,engineering,,-0.67,0.47,0.49,0.56,0.52,,,2.74,,4.22,7.1,,2026-08-11,-2.21,,2339.48,,,,,2560.0,2491.7,9.97,9.97,238.45,105.16,4.05,4.05,2.27,13.84,16466.41,2.53,1.55,2.51,1.52,2.8517503e7,6.4581743e7,,,,,,,,,,,,,
2026-08-11T09:37:47.119,APARINDS,16483.0,,,14922.52,19603.96,,,35.41,55.92,,industrials,electric equipment,,15.1,0.59,0.78,0.59,0.78,,,1.34,,3.73,2.38,,2026-08-11,0.21,,15518.05,,,,,16608.0,16388.0,1.68,1.68,1765.44,614.03,4.34,4.34,2.88,12.99,66078.58,2.86,1.45,3.22,15.47,1.6969932e7,4.0174235e7,,,,,,,,,,,,,
2026-08-11T09:37:47.119,UJJIVANSFB,69.95,,,70.98,67.89,,,10.73,14.94,,bank,banks - private sector,,-1.85,-0.01,0.26,0.02,0.25,,,0.98,,3.39,0.5,,2026-08-11,0.27,,66.24,,,,,70.4,69.72,1.15,1.15,7.71,2.37,3.95,3.95,3.26,5.53,13570.1,3.99,3.59,3.66,9.71,1.945255791e9,1.945255791e9,,,,,,,,,,,,,
2026-08-06T15:30:21.084,ROLEXRINGS,153.19,,,136.52,186.52,,7.39,17.33,25.5,62.46,auto,auto ancillaries,18.11,2.94,0.11,0.43,0.05,0.35,,,12.21,,4.49,10.77,,2026-08-06,5.78,138.3,144.14,156.0,57.16,8.57,4.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-06T15:30:21.084,FCL,41.77,,,38.42,48.46,,1.59,25.47,11.64,58.5,chemicals,chemicals,13.42,0.12,0.62,0.61,0.5,0.49,,,8.71,,5.16,9.2,,2026-08-06,8.07,38.25,38.42,42.51,67.05,8.92,5.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-06T15:30:21.084,GHCLTEXTIL,120.16,,,114.92,130.64,,1.79,7.29,11.42,65.29,textiles,textiles - spinning - synthetic / blended,34.43,-2.35,0.37,0.51,0.34,0.44,,,4.56,,4.74,6.76,,2026-08-06,4.52,112.55,112.03,121.0,72.3,6.76,4.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-06T15:30:21.084,BANSALWIRE,330.95,,,302.82,387.2,,2.49,63.16,35.28,55.47,metals & mining,steel - medium / small,12.21,4.71,0.08,-0.0,0.06,-0.03,,,9.29,,4.37,6.07,,2026-08-06,3.31,312.0,308.84,341.0,55.62,4.68,4.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-06T15:30:21.084,ROTO,69.42,,,65.25,77.76,,0.13,57.85,55.01,55.36,industrials,pumps,16.74,0.76,0.07,0.15,0.02,0.09,,,6.39,,3.52,5.34,,2026-08-06,5.17,65.9,65.39,70.38,56.48,5.34,3.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-06T15:30:21.084,EDELWEISS,121.19,,,112.68,138.22,,2.88,21.64,16.31,56.36,financials,finance & investments,12.24,2.4,0.02,0.03,0.01,0.0,,,7.56,,3.56,5.15,,2026-08-06,2.9,115.25,114.61,124.44,54.94,5.15,3.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-06T15:30:21.084,PLASTIBLEN,197.0,,,188.0,215.0,,3.8,9.24,13.47,60.6,chemicals,chemicals,25.59,-0.48,0.17,0.13,0.14,0.09,,,4.79,,3.75,5.0,,2026-08-06,3.68,187.62,185.68,205.2,65.39,4.39,4.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-06T15:30:21.084,DCBBANK,195.0,,,187.27,210.46,,2.28,7.36,7.68,57.7,bank,banks - private sector,20.71,0.59,-0.07,0.04,-0.1,0.01,,,4.13,,3.03,3.61,,2026-08-06,3.11,188.2,186.03,196.71,62.76,3.61,3.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-06T15:30:21.084,SOUTHBANK,47.47,,,46.45,49.52,,0.52,8.24,8.13,56.67,bank,banks - private sector,20.44,1.19,0.07,0.22,0.09,0.2,,,2.21,,2.36,1.52,,2026-08-06,1.17,46.76,45.38,47.76,63.69,1.43,2.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-05T06:33:04.321,MOREPENLAB,69.18,,,54.65,98.24,,5.06,16.79,27.02,71.27,healthcare,pharmaceuticals - indian - bulk drugs & formln,30.79,4.33,0.78,0.46,0.44,0.22,,,26.58,,5.56,23.73,,2026-08-05,20.0,55.91,64.31,69.18,72.88,23.73,5.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-05T06:33:04.321,DHAMPURSUG,151.38,,,138.04,178.06,,6.41,40.26,13.89,64.44,fmcg,sugar,18.04,-0.24,0.21,0.12,0.15,0.07,,,9.66,,4.16,19.06,,2026-08-05,5.24,127.15,143.58,154.82,60.37,9.33,3.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-05T06:33:04.321,AEROENTER,132.67,,,114.85,168.32,,1.28,15.64,23.36,61.55,metals & mining,steel - medium / small,15.99,6.14,0.58,0.48,0.46,0.37,,,15.52,,5.22,12.05,,2026-08-05,7.6,118.4,122.17,133.3,63.96,9.82,5.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-05T06:33:04.321,KRONOX,161.83,,,148.85,187.8,,3.49,18.56,21.61,62.38,chemicals,chemicals,32.72,2.18,0.21,0.07,0.14,0.02,,,8.72,,3.9,7.17,,2026-08-05,5.21,151.0,151.7,163.5,63.32,6.96,4.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-05T06:33:04.321,EXICOM,165.87,,,155.96,185.69,,0.15,-10.29,-7.76,53.2,industrials,electric equipment,18.68,2.04,0.61,0.26,0.54,0.25,,,6.35,,4.66,6.18,,2026-08-05,1.17,156.21,152.18,168.96,60.11,3.69,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-05T06:33:04.321,RICOAUTO,145.75,,,135.57,166.11,,1.17,82.81,38.46,62.12,auto,auto ancillaries,25.42,6.37,0.15,0.25,0.14,0.22,,,7.51,,4.93,4.78,,2026-08-05,2.59,139.1,135.31,150.48,61.19,3.04,5.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-05T06:33:04.321,ELGIEQUIP,591.2,,,564.0,645.6,,1.06,36.4,43.37,54.13,industrials,compressors / drilling equipment,17.4,1.06,0.26,0.13,0.21,0.12,,,4.82,,2.71,4.54,,2026-08-05,1.48,565.55,565.47,599.0,59.36,3.78,2.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-05T06:33:04.321,GKSL,130.55,,,124.68,142.28,,1.07,40.29,49.26,55.76,healthcare,healthcare,31.94,1.32,0.15,NaN,0.11,NaN,,,4.71,,2.68,3.32,,2026-08-05,2.2,126.36,124.17,131.0,59.94,3.0,3.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-05T06:33:04.321,PETRONET,285.0,,,273.06,308.88,,0.53,7.8,10.92,59.18,energy,miscellaneous,9.3,2.99,-0.1,0.0,-0.07,0.0,,,4.37,,2.15,2.91,,2026-08-05,0.05,276.95,275.67,285.0,53.79,2.72,2.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-04T23:43:09.325,MOREPENLAB,69.18,,,54.65,98.24,,5.06,61.77,33.32,71.27,healthcare,pharmaceuticals - indian - bulk drugs & formln,30.79,4.33,0.78,0.46,0.44,0.22,,,26.58,,5.56,23.73,,2026-08-04,20.0,55.91,64.31,69.18,72.88,23.73,5.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-04T23:43:09.325,DHAMPURSUG,151.38,,,138.04,178.06,,6.41,40.26,13.2,64.44,fmcg,sugar,18.04,-0.24,0.21,0.12,0.15,0.07,,,9.66,,4.16,19.06,,2026-08-04,5.24,127.15,143.58,154.82,60.37,9.33,3.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-04T23:43:09.325,AEROENTER,132.67,,,114.85,168.32,,1.28,15.64,21.71,61.55,metals & mining,steel - medium / small,15.99,6.14,0.58,0.48,0.46,0.37,,,15.52,,5.22,12.05,,2026-08-04,7.6,118.4,122.17,133.3,63.96,9.82,5.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-04T23:43:09.325,KRONOX,161.83,,,148.85,187.8,,3.49,18.56,20.54,62.38,chemicals,chemicals,32.72,2.18,0.21,0.07,0.14,0.02,,,8.72,,3.9,7.17,,2026-08-04,5.21,151.0,151.7,163.5,63.32,6.96,4.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
