Timestamp,Symbol,Cmp,%ch,Low 2%,Low5,Sl,Target,R_vol,Forward pe,Pe,Rsi,Sector,Industry,Adx,%ch sl,Rs,Srs,Ars,Is,Tps,Rs score,Scan_Date,Rs_score,Rscore_1mago,Rscore_3mago,Rscore_6mago,Rs_1m,Rs_3m,Rs_6m
2026-05-05T15:50:48.47,GVT&D,4578.9,2.06,4409.9,4391.0,4499.12,4698.58,1.66,100.77,107.57,70.72,industrials,electric equipment,43.95,1.77,54.69,0.39,0.56,4251.03,4050.73,43.75,2026-05-05,,,,,,,
2026-05-05T15:50:48.47,NETWEB,4178.1,6.38,3849.24,3760.0,3995.96,4451.31,1.36,84.03,108.2,69.41,i.t,computers - hardware,28.18,4.56,14.53,-0.05,0.9,3728.89,3412.88,41.74,2026-05-05,,,,,,,
2026-05-05T15:50:48.47,POWERINDIA,34255.0,1.56,33045.6,31865.0,32976.86,36172.21,0.65,146.01,176.93,86.14,industrials,electric equipment,43.69,3.88,90.3,0.78,0.62,32280.69,30874.96,33.26,2026-05-05,,,,,,,
2026-05-05T15:50:48.47,KIRLOSENG,1737.1,0.78,1680.9,1676.0,1699.05,1794.17,0.42,56.69,45.79,71.0,industrials,engines,30.38,2.24,89.14,0.6,0.86,1622.84,1549.95,31.19,2026-05-05,,,,,,,
2026-05-05T15:50:48.47,APARINDS,12794.0,2.83,12166.7,11701.0,12199.74,13685.4,0.92,61.5,51.34,71.18,industrials,electric equipment,43.71,4.87,56.29,0.36,0.44,11740.91,10967.08,27.9,2026-05-05,,,,,,,
2026-05-05T15:50:48.47,SCHNEIDER,1349.9,3.38,1264.2,1130.0,1194.08,1583.64,1.19,83.12,127.4,82.2,industrials,electric equipment,46.3,13.05,64.59,0.49,0.5,1213.44,1116.19,27.8,2026-05-05,,,,,,,
2026-05-05T15:50:48.47,ADANIPOWER,229.96,1.17,222.75,214.24,224.94,237.48,1.01,27.64,16.81,85.13,power & utilities,power generation and supply,45.77,2.23,59.45,0.34,0.9,211.8,202.62,26.23,2026-05-05,,,,,,,
2026-05-05T15:50:48.47,SYRMA,1058.35,3.91,997.74,945.85,1003.74,1140.27,1.93,49.64,66.88,74.01,consumer discretionary,electronics - components,31.94,5.44,37.92,0.2,0.48,972.03,921.23,26.14,2026-05-05,,,,,,,
2026-05-05T15:50:48.47,ANANDRATHI,3610.0,0.09,3514.28,3549.0,3683.93,3499.11,1.3,72.43,75.34,69.07,financials,finance & investments,38.94,-2.01,27.73,0.08,0.29,3445.64,3360.06,23.34,2026-05-05,,,,,,,
2026-05-05T15:50:48.47,GALLANTT,877.15,0.53,849.12,825.0,906.81,832.66,0.15,52.71,44.07,69.04,metals & mining,steel - medium / small,52.16,-3.27,33.88,0.54,0.3,784.48,733.37,20.83,2026-05-05,,,,,,,
2026-05-05T15:50:48.47,DATAPATTNS,4219.9,3.1,3978.9,3892.3,3994.33,4558.25,1.16,101.25,92.73,73.7,aerospace & defence,electronics - components,34.7,5.65,65.54,0.42,0.62,3756.16,3457.46,20.66,2026-05-05,,,,,,,
2026-05-05T15:50:48.47,GABRIEL,1081.8,5.16,999.5,1002.0,1026.49,1164.77,6.34,70.98,59.09,69.48,auto,auto ancillaries,25.49,5.39,-8.38,-0.22,-0.03,985.07,939.22,18.88,2026-05-05,,,,,,,
2026-05-05T15:50:48.47,SCI,320.35,0.57,308.85,288.65,308.11,338.71,1.67,9.22,13.1,73.49,transportation,shipping,34.52,3.97,44.01,0.14,0.49,290.51,276.57,18.42,2026-05-05,,,,,,,
2026-05-05T15:50:48.47,RRKABEL,1785.4,0.58,1717.06,1504.6,1547.81,2141.79,2.79,30.06,40.78,75.75,industrials,cables - power,22.06,15.35,41.54,0.17,0.42,1587.39,1488.49,18.35,2026-05-05,,,,,,,
2026-05-05T15:50:48.47,ABCAPITAL,360.85,4.34,339.57,337.45,346.77,381.97,2.11,20.93,24.02,63.75,financials,finance & investments,16.76,4.06,23.6,0.03,0.28,333.8,316.42,17.87,2026-05-05,,,,,,,
2026-05-05T15:50:48.47,BSE,3726.2,0.4,3617.18,3543.6,3675.19,3802.72,0.72,63.76,48.04,75.46,financials,miscellaneous,32.97,1.39,82.64,0.39,0.45,3540.5,3465.03,16.66,2026-05-05,,,,,,,
2026-05-05T15:50:48.47,LTF,290.45,1.68,277.44,277.38,290.19,290.84,0.64,22.55,23.96,58.79,financials,finance & investments,16.77,0.09,16.85,-0.01,0.39,273.59,261.9,16.38,2026-05-05,,,,,,,
2026-05-05T15:50:48.47,HINDALCO,1054.7,1.15,1010.48,1030.4,1066.78,1036.58,0.72,28.57,14.4,63.27,metals & mining,aluminium and aluminium products,26.94,-1.13,38.45,0.15,0.47,1003.93,970.15,15.84,2026-05-05,,,,,,,
2026-05-05T15:50:48.47,GLENMARK,2417.9,1.01,2312.8,2327.3,2340.96,2533.32,1.47,42.3,63.43,70.26,healthcare,pharmaceuticals - indian - bulk drugs & formln,22.61,3.29,23.86,0.18,0.14,2277.78,2184.79,15.2,2026-05-05,,,,,,,
2026-05-05T15:50:48.47,HFCL,128.77,2.17,122.99,104.61,110.99,155.44,3.62,26.61,59.17,88.39,telecom,cables - telephone,53.25,16.02,76.84,0.61,0.75,113.95,107.46,15.12,2026-05-05,,,,,,,
2026-05-05T15:50:48.47,NAM-INDIA,1052.8,3.29,985.1,984.8,1033.4,1081.9,1.06,43.58,42.4,62.7,financials,finance & investments,29.46,1.88,21.3,0.11,0.27,959.98,896.07,14.53,2026-05-05,,,,,,,
