Timestamp,Symbol,From52wh,3d range,5d,Sector,Industry,Free float,Scan_Date
2026-09-10T15:11:28.477,SETL,0.0,16.09,16.09,industrials,engineering,3516.3,2026-09-10
2026-09-10T15:11:28.477,DIGJAMLMTD,0.0,20.8,27.9,textiles,textiles - products,30.92,2026-09-10
2026-09-10T15:11:28.477,KANORICHEM,0.0,14.62,15.21,chemicals,chemicals,195.92,2026-09-10
2026-09-10T15:11:28.477,LOTUSDEV,0.0,7.71,13.87,realty,construction,1842.13,2026-09-10
2026-09-10T15:11:28.477,BHAGYANGR,0.02,13.74,18.88,power & utilities,power generation and supply,485.27,2026-09-10
2026-09-10T15:11:28.477,GCSL,0.24,3.8,6.79,financials,finance & investments,570.38,2026-09-10
2026-09-10T15:11:28.477,PAISALO,0.26,8.85,19.2,financials,finance & investments,4036.04,2026-09-10
2026-09-10T15:11:28.477,NRBBEARING,0.44,9.0,16.72,industrials,bearings,2761.61,2026-09-10
2026-09-10T15:11:28.477,WSTCSTPAPR,0.79,7.23,10.71,building materials,paper,2025.79,2026-09-10
2026-09-10T15:11:28.477,JINDALSAW,0.94,7.62,7.62,industrials,steel - large,7451.01,2026-09-10
2026-09-10T15:11:28.477,SIGMAADV,1.02,9.81,9.81,aerospace & defence,electronics - components,4021.55,2026-09-10
2026-09-10T15:11:28.477,VALIANTLAB,1.06,18.7,20.86,healthcare,pharmaceuticals - indian - bulk drugs & formln,169.43,2026-09-10
2026-09-10T15:11:28.477,MAHSEAMLES,1.1,8.27,11.13,metals & mining,steel - medium / small,2851.59,2026-09-10
2026-09-10T15:11:28.477,JAYAGROGN,1.17,16.63,16.74,chemicals,chemicals,258.28,2026-09-10
2026-09-10T15:11:28.477,STAR,1.23,5.34,17.02,healthcare,pharmaceuticals - indian - bulk drugs & formln,8078.86,2026-09-10
2026-09-10T15:11:28.477,VARROC,1.34,8.83,9.87,auto,auto ancillaries,3376.58,2026-09-10
2026-09-10T15:11:28.477,GANESHBE,1.36,8.59,12.27,miscellaneous,miscellaneous,588.29,2026-09-10
2026-09-10T15:11:28.477,KABRAEXTRU,1.38,12.71,27.96,industrials,engineering,978.22,2026-09-10
2026-09-10T15:11:28.477,STLNETWORK,1.53,14.3,25.49,telecom-service,telecommunications - service provider,950.4,2026-09-10
2026-09-10T15:11:28.477,KENNAMET,1.54,13.01,13.01,industrials,castings & forgings,2778.6,2026-09-10
2026-09-10T15:11:28.477,KINGFA,1.54,6.23,7.94,plastic products,plastics products,2792.78,2026-09-10
2026-09-10T15:11:28.477,RAYMOND,1.79,12.35,18.55,transportation,transport - airlines,2905.11,2026-09-10
2026-09-10T15:11:28.477,INOXINDIA,1.87,9.44,9.44,industrials,packaging,5237.92,2026-09-10
2026-09-10T15:11:28.477,CHENNPETRO,2.01,17.54,17.54,energy,refineries,7939.29,2026-09-10
2026-09-10T15:11:28.477,NRL,2.04,9.23,10.23,services,trading,246.08,2026-09-10
2026-09-10T15:11:28.477,BLUSPRING,2.07,14.55,15.78,miscellaneous,diversified - large,858.26,2026-09-10
2026-09-10T15:11:28.477,METROPOLIS,2.14,5.23,5.76,healthcare,healthcare,6318.79,2026-09-10
2026-09-10T15:11:28.477,KSL,2.29,10.29,10.29,metals & mining,steel - medium / small,1494.51,2026-09-10
2026-09-10T15:11:28.477,RATNAVEER,2.31,6.57,9.36,metals & mining,steel - medium / small,1201.97,2026-09-10
2026-09-10T15:11:28.477,RML,2.35,6.6,27.99,auto,auto ancillaries,1148.23,2026-09-10
2026-09-10T15:11:28.477,SHYAMMETL,2.36,2.68,4.35,metals & mining,steel - large,7695.26,2026-09-10
2026-09-10T15:11:28.477,SUBEXLTD,2.42,21.44,22.17,i.t,computers - software - medium / small,1112.2,2026-09-10
2026-09-10T15:11:28.477,VENUSPIPES,2.42,11.93,25.19,metals & mining,steel - medium / small,2083.54,2026-09-10
2026-09-10T15:11:28.477,EMIL,2.51,11.81,17.23,consumer discretionary,trading,2570.05,2026-09-10
2026-09-10T15:11:28.477,KOVAI,2.53,7.94,7.94,healthcare,healthcare,2988.11,2026-09-10
2026-09-10T15:11:28.477,VISHNU,2.56,5.36,9.25,chemicals,chemicals,1502.8,2026-09-10
