Timestamp,Symbol,From52wh,3d range,5d,Sector,Industry,Free float,Scan_Date,Cmp,%ch,Low 2%,Low5,Sl,Target,R_vol,Forward pe,Pe,Rsi,Adx,%ch sl,Rs,Srs,Ars,Is,Tps,Rs score
2026-09-03T19:30:39.705,BHAGERIA,0.0,14.66,28.96,chemicals,dyes and pigments,357.51,2026-09-03,,,,,,,,,,,,,,,,,,
2026-09-03T19:30:39.705,CALSOFT,0.0,14.68,21.49,i.t,computers - software - medium / small,100.63,2026-09-03,,,,,,,,,,,,,,,,,,
2026-09-03T19:30:39.705,SBCL,0.0,12.77,13.1,metals & mining,mining / minerals / metals,4420.36,2026-09-03,,,,,,,,,,,,,,,,,,
2026-09-03T19:30:39.705,MENONBE,0.0,10.77,13.44,auto,auto ancillaries,545.67,2026-09-03,,,,,,,,,,,,,,,,,,
2026-09-03T19:30:39.705,JINDWORLD,0.15,25.57,30.29,textiles,textiles - products,1845.99,2026-09-03,,,,,,,,,,,,,,,,,,
2026-09-03T19:30:39.705,OAL,0.28,16.53,18.8,chemicals,chemicals,436.68,2026-09-03,,,,,,,,,,,,,,,,,,
2026-09-03T19:30:39.705,EDELWEISS,0.36,7.74,10.12,financials,finance & investments,8640.11,2026-09-03,,,,,,,,,,,,,,,,,,
2026-09-03T19:30:39.705,WELENT,0.42,13.83,16.08,realty,construction,4643.53,2026-09-03,,,,,,,,,,,,,,,,,,
2026-09-03T19:30:39.705,WSTCSTPAPR,0.46,7.56,9.09,building materials,paper,1884.11,2026-09-03,,,,,,,,,,,,,,,,,,
2026-09-03T19:30:39.705,SEAMECLTD,0.46,9.31,10.93,miscellaneous,miscellaneous,1239.27,2026-09-03,,,,,,,,,,,,,,,,,,
2026-09-03T19:30:39.705,DEEPINDS,0.55,14.35,14.35,energy,oil drilling / allied services,1740.44,2026-09-03,,,,,,,,,,,,,,,,,,
2026-09-03T19:30:39.705,SETL,0.64,6.67,12.12,industrials,engineering,3084.55,2026-09-03,,,,,,,,,,,,,,,,,,
2026-09-03T19:30:39.705,MANINDS,0.7,8.35,8.35,metals & mining,steel - medium / small,3379.69,2026-09-03,,,,,,,,,,,,,,,,,,
2026-09-03T19:30:39.705,KMEW,0.78,9.72,12.71,transportation,miscellaneous,3730.44,2026-09-03,,,,,,,,,,,,,,,,,,
2026-09-03T19:30:39.705,RPEL,0.78,12.75,12.75,building materials,refractories / intermediates,3212.26,2026-09-03,,,,,,,,,,,,,,,,,,
2026-09-03T19:30:39.705,ENTERO,0.81,4.35,6.91,healthcare,trading,3828.22,2026-09-03,,,,,,,,,,,,,,,,,,
2026-09-03T19:30:39.705,MOREPENLAB,0.93,18.43,23.41,healthcare,pharmaceuticals - indian - bulk drugs & formln,4141.08,2026-09-03,,,,,,,,,,,,,,,,,,
2026-09-03T19:30:39.705,RAYMOND,0.93,22.34,24.98,transportation,transport - airlines,2579.86,2026-09-03,,,,,,,,,,,,,,,,,,
2026-09-03T19:30:39.705,KAMDHENU,0.97,11.86,11.86,metals & mining,steel - medium / small,557.02,2026-09-03,,,,,,,,,,,,,,,,,,
2026-09-03T19:30:39.705,ASIANENE,1.02,13.0,13.23,energy,oil drilling / allied services,1115.55,2026-09-03,,,,,,,,,,,,,,,,,,
2026-09-03T19:30:39.705,ORIENTBELL,1.04,8.88,13.9,building materials,ceramics - tiles / sanitaryware,206.91,2026-09-03,,,,,,,,,,,,,,,,,,
2026-09-03T19:30:39.705,RBZJEWEL,1.07,25.01,34.36,consumer discretionary,diamond cutting / jewellery,191.68,2026-09-03,,,,,,,,,,,,,,,,,,
2026-09-03T19:30:39.705,CAPLIPOINT,1.12,14.59,15.45,healthcare,pharmaceuticals - indian - formulations,6364.08,2026-09-03,,,,,,,,,,,,,,,,,,
2026-09-03T19:30:39.705,VISHNU,1.25,8.08,8.33,chemicals,chemicals,1427.13,2026-09-03,,,,,,,,,,,,,,,,,,
2026-09-03T19:30:39.705,SOMANYCERA,1.27,4.61,4.61,building materials,ceramics - tiles / sanitaryware,1046.46,2026-09-03,,,,,,,,,,,,,,,,,,
2026-09-03T19:30:39.705,MANALIPETC,1.28,11.38,28.67,energy,petrochemicals,850.93,2026-09-03,,,,,,,,,,,,,,,,,,
2026-09-03T19:30:39.705,LANCORHOL,1.42,9.4,11.55,realty,construction,124.45,2026-09-03,,,,,,,,,,,,,,,,,,
2026-09-03T19:30:39.705,NITINSPIN,1.43,5.12,6.03,textiles,textiles - cotton/blended,1558.24,2026-09-03,,,,,,,,,,,,,,,,,,
2026-09-03T19:30:39.705,SSWL,1.58,20.75,26.63,auto,auto ancillaries,2203.67,2026-09-03,,,,,,,,,,,,,,,,,,
2026-09-03T19:30:39.705,SAKAR,1.67,18.52,19.58,healthcare,pharmaceuticals - indian - bulk drugs & formln,1063.83,2026-09-03,,,,,,,,,,,,,,,,,,
2026-09-03T19:30:39.705,TEXINFRA,1.72,6.97,6.97,realty,construction,497.4,2026-09-03,,,,,,,,,,,,,,,,,,
2026-09-03T19:30:39.705,BOSCH-HCIL,1.72,7.26,8.64,consumer discretionary,air-conditioners,1231.26,2026-09-03,,,,,,,,,,,,,,,,,,
2026-09-03T19:30:39.705,GIPCL,1.73,8.02,8.02,power & utilities,power generation and supply,1402.5,2026-09-03,,,,,,,,,,,,,,,,,,
2026-09-03T19:30:39.705,UNIPARTS,1.75,4.32,12.66,industrials,engineering,1386.17,2026-09-03,,,,,,,,,,,,,,,,,,
2026-09-03T19:30:39.705,BLUSPRING,1.77,13.38,13.38,miscellaneous,diversified - large,841.65,2026-09-03,,,,,,,,,,,,,,,,,,
2026-09-03T19:30:39.705,NILKAMAL,1.79,7.58,8.55,plastic products,plastics products,1117.08,2026-09-03,,,,,,,,,,,,,,,,,,
2026-09-03T19:30:39.705,WINDLAS,1.82,16.42,17.38,healthcare,pharmaceuticals - indian - formulations,853.31,2026-09-03,,,,,,,,,,,,,,,,,,
2026-09-03T19:30:39.705,AKUMS,2.01,4.74,5.0,healthcare,pharmaceuticals - indian - bulk drugs & formln,3039.35,2026-09-03,,,,,,,,,,,,,,,,,,
