Timestamp,Symbol,Rs_score,Rscore_1mago,Rscore_3mago,Rscore_6mago,Rs_1m,Rs_3m,Rs_6m,Scan_Date
2026-05-12T22:56:25.133,JAYNECOIND,37.75,35.47,25.79,21.32,0.26,0.36,0.37,2026-05-12
2026-05-12T22:56:25.133,MCX,37.56,33.31,29.74,10.39,0.19,0.24,0.69,2026-05-12
2026-05-12T22:56:25.133,ROSSTECH,36.87,40.06,24.67,NaN,0.04,0.07,0.32,2026-05-12
2026-05-12T22:56:25.133,NATIONALUM,36.17,32.4,25.43,1.75,-0.04,0.05,0.69,2026-05-12
2026-05-12T22:56:25.133,SBC,36.16,36.79,26.32,9.57,0.08,0.16,0.43,2026-05-12
2026-05-12T22:56:25.133,AXISCADES,35.26,19.92,19.12,50.17,0.18,0.64,0.3,2026-05-12
2026-05-12T22:56:25.133,NETWEB,34.99,27.23,24.7,15.01,0.2,0.25,0.11,2026-05-12
2026-05-12T22:56:25.133,IMFA,34.9,26.81,24.19,21.73,0.06,0.1,0.18,2026-05-12
2026-05-12T22:56:25.133,ACUTAAS,33.48,21.83,18.71,23.43,0.18,0.38,0.5,2026-05-12
2026-05-12T22:56:25.133,BHARATSE,32.82,27.42,NaN,NaN,0.07,0.19,-0.08,2026-05-12
2026-05-12T22:56:25.133,BLISSGVS,31.31,25.84,7.74,5.24,0.08,0.49,0.78,2026-05-12
2026-05-12T22:56:25.133,AEROFLEX,30.0,13.89,-3.26,-0.89,0.33,0.94,1.0,2026-05-12
2026-05-12T22:56:25.133,DEEDEV,29.91,5.22,-5.39,-0.06,0.57,1.31,0.99,2026-05-12
2026-05-12T22:56:25.133,APEX,29.86,21.06,15.02,-0.12,0.12,0.22,0.94,2026-05-12
2026-05-12T22:56:25.133,SYRMA,29.16,18.18,17.24,14.33,0.27,0.27,0.37,2026-05-12
2026-05-12T22:56:25.133,SANSERA,27.98,21.09,13.59,2.08,0.06,0.26,0.56,2026-05-12
2026-05-12T22:56:25.133,LUMAXIND,27.79,23.11,36.36,26.54,0.01,0.01,0.08,2026-05-12
2026-05-12T22:56:25.133,KRISHANA,26.86,30.84,32.11,34.43,0.17,0.43,0.35,2026-05-12
2026-05-12T22:56:25.133,APARINDS,26.74,20.43,8.91,-1.59,0.16,0.32,0.49,2026-05-12
2026-05-12T22:56:25.133,KIRLOSENG,26.71,23.66,11.64,-0.42,0.07,0.27,0.54,2026-05-12
2026-05-12T22:56:25.133,SILVERTUC,26.7,22.35,28.48,1.98,0.16,0.05,0.94,2026-05-12
2026-05-12T22:56:25.133,SCHNEIDER,26.47,10.42,3.93,5.77,0.31,0.68,0.42,2026-05-12
2026-05-12T22:56:25.133,SJS,26.31,20.62,21.61,14.3,0.14,0.11,0.14,2026-05-12
2026-05-12T22:56:25.133,GMDCLTD,26.26,25.97,22.93,16.31,0.06,0.05,0.09,2026-05-12
2026-05-12T22:56:25.133,AGIIL,25.88,27.79,14.18,34.01,0.01,0.43,0.38,2026-05-12
2026-05-12T22:56:25.133,BBOX,25.66,5.76,0.25,4.36,0.7,0.58,0.51,2026-05-12
2026-05-12T22:56:25.133,VEDL,25.58,15.17,15.25,2.49,0.14,0.23,0.66,2026-05-12
2026-05-12T22:56:25.133,SHARDACROP,24.55,16.22,25.48,4.96,0.11,0.01,0.42,2026-05-12
2026-05-12T22:56:25.133,GOKULAGRO,24.42,14.28,4.75,7.89,0.18,0.4,0.34,2026-05-12
2026-05-12T22:56:25.133,SAKAR,23.94,31.94,11.19,5.28,-0.01,0.39,0.56,2026-05-12
2026-05-12T22:56:25.133,HFCL,23.88,-0.42,-6.15,-7.64,0.86,1.15,0.92,2026-05-12
2026-05-12T22:56:25.133,IDEAFORGE,23.73,1.95,-0.21,-2.04,0.7,0.68,0.54,2026-05-12
2026-05-12T22:56:25.133,LAURUSLABS,23.69,18.1,18.58,24.01,0.17,0.29,0.29,2026-05-12
2026-05-12T22:56:25.133,NGLFINE,23.56,26.37,9.67,-1.95,-0.07,0.01,0.34,2026-05-12
2026-05-12T22:56:25.133,MBAPL,23.21,19.07,11.71,18.11,0.01,0.27,0.33,2026-05-12
2026-05-12T22:56:25.133,ANANDRATHI,22.95,21.77,16.65,15.73,-0.01,0.19,0.13,2026-05-12
2026-05-12T22:56:25.133,ADANIPOWER,22.87,16.2,11.79,9.31,0.22,0.35,0.32,2026-05-12
2026-05-12T22:56:25.133,WHEELS,22.68,14.25,6.4,7.72,0.28,0.49,0.39,2026-05-12
2026-05-12T22:56:25.133,RPTECH,22.25,6.71,4.47,-2.81,0.34,0.34,0.55,2026-05-12
2026-05-12T22:56:25.133,GLOBAL,22.12,25.69,9.62,0.81,0.09,0.28,0.51,2026-05-12
2026-05-12T22:56:25.133,RISHABH,21.71,18.94,11.36,4.81,0.11,0.18,0.24,2026-05-12
2026-05-12T22:56:25.133,ATALREAL,21.47,16.59,23.55,28.43,0.13,0.04,0.14,2026-05-12
2026-05-12T22:56:25.133,THANGAMAYL,21.45,26.15,20.45,11.29,-0.1,0.12,0.21,2026-05-12
2026-05-12T22:56:25.133,SCI,20.82,8.42,5.0,5.88,0.36,0.44,0.3,2026-05-12
2026-04-29T12:42:04.354,WAAREEINDO,2868.37,2997.66,3948.32,3386.32,0.09,0.02,0.65,2026-04-29
2026-04-29T12:42:04.354,CUPID,148.38,121.27,109.55,52.51,0.42,0.44,1.37,2026-04-29
2026-04-29T12:42:04.354,MTARTECH,68.7,40.28,11.54,8.53,0.55,1.3,1.41,2026-04-29
2026-04-29T12:42:04.354,QPOWER,57.88,29.6,NaN,NaN,0.63,1.32,0.44,2026-04-29
2026-04-29T12:42:04.354,BHAGYANGR,57.21,22.79,18.66,-0.85,0.81,0.67,1.64,2026-04-29
2026-04-29T12:42:04.354,STLTECH,51.06,28.67,-4.4,-0.75,0.44,2.15,1.43,2026-04-29
2026-04-29T12:42:04.354,JAYNECOIND,50.32,29.36,22.22,14.9,0.5,0.55,0.55,2026-04-29
2026-04-29T12:42:04.354,ROSSTECH,48.39,36.99,11.5,NaN,0.44,0.63,0.53,2026-04-29
2026-04-29T12:42:04.354,KESORAMIND,46.27,7.61,10.01,-10.93,0.13,0.02,0.97,2026-04-29
2026-04-29T12:42:04.354,PFOCUS,46.08,51.76,19.54,3.99,-0.05,0.4,0.77,2026-04-29
2026-04-29T12:42:04.354,PRECWIRE,44.09,29.09,7.91,1.2,0.33,0.95,1.04,2026-04-29
2026-04-29T12:42:04.354,GVT&D,43.65,32.71,11.09,12.21,0.2,0.67,0.61,2026-04-29
2026-04-29T12:42:04.354,TDPOWERSYS,40.99,31.41,13.19,14.52,0.31,0.86,0.79,2026-04-29
2026-04-29T12:42:04.354,LUMAXTECH,40.93,42.28,34.94,26.44,0.01,0.19,0.4,2026-04-29
2026-04-29T12:42:04.354,VENUSREM,39.78,44.46,32.79,8.26,0.07,0.32,1.1,2026-04-29
2026-04-29T12:42:04.354,NATIONALUM,39.77,23.9,22.12,1.1,0.19,0.18,0.92,2026-04-29
2026-04-29T12:42:04.354,BAJAJCON,38.38,28.88,15.73,6.4,0.31,0.54,0.72,2026-04-29
2026-04-29T12:42:04.354,NETWEB,37.4,26.05,11.06,12.84,0.24,0.3,0.08,2026-04-29
2026-04-29T12:42:04.354,IMFA,36.65,21.02,7.91,12.11,0.33,0.5,0.54,2026-04-29
2026-04-29T12:42:04.354,HINDCOPPER,34.3,27.32,29.76,2.63,0.16,0.04,0.69,2026-04-29
2026-04-29T12:42:04.354,KMEW,33.59,25.6,17.43,NaN,0.13,0.14,0.64,2026-04-29
2026-04-29T12:42:04.354,SBC,33.55,34.97,19.65,6.32,0.08,0.13,0.43,2026-04-29
2026-04-29T12:42:04.354,SILVERIETF,33.17,31.13,57.72,15.34,0.02,-0.23,0.59,2026-04-29
2026-04-29T12:42:04.354,SILVER,33.06,30.54,57.08,14.29,0.03,-0.23,0.63,2026-04-29
2026-04-29T12:42:04.354,TATSILV,33.06,30.98,56.57,15.04,0.03,-0.23,0.6,2026-04-29
2026-04-29T12:42:04.354,SILVERADD,33.03,31.16,58.14,14.52,0.02,-0.24,0.62,2026-04-29
2026-04-29T12:42:04.354,SILVERBEES,32.93,31.08,56.98,15.03,0.02,-0.23,0.59,2026-04-29
2026-04-29T12:42:04.354,SILVER1,32.89,31.06,58.24,14.31,0.02,-0.24,0.62,2026-04-29
2026-04-29T12:42:04.354,SILVERCASE,32.86,NaN,NaN,NaN,0.03,-0.23,0.61,2026-04-29
2026-04-29T12:42:04.354,AXISILVER,32.85,30.83,56.94,14.24,0.03,-0.23,0.62,2026-04-29
2026-04-29T12:42:04.354,SILVERBETA,32.82,30.68,56.85,14.45,0.03,-0.23,0.61,2026-04-29
2026-04-29T12:42:04.354,SBISILVER,32.82,31.13,57.6,15.62,0.02,-0.23,0.57,2026-04-29
2026-04-29T12:42:04.354,SILVERAG,32.78,30.84,56.61,14.54,0.03,-0.23,0.61,2026-04-29
2026-04-29T12:42:04.354,HDFCSILVER,32.75,31.0,57.01,14.68,0.02,-0.23,0.6,2026-04-29
2026-04-29T12:42:04.354,ESILVER,32.61,30.97,58.39,15.46,0.02,-0.25,0.57,2026-04-29
2026-04-29T12:42:04.354,MCX,32.02,29.76,21.64,11.79,0.2,0.3,0.6,2026-04-29
2026-04-29T12:42:04.354,SILVER360,31.35,NaN,NaN,NaN,0.03,-0.25,0.61,2026-04-29
2026-04-29T12:42:04.354,GVPIL,31.14,14.12,-2.71,-4.08,0.45,1.11,0.9,2026-04-29
2026-04-29T12:42:04.354,ACUTAAS,30.22,28.8,15.31,27.19,-0.01,0.51,0.43,2026-04-29
2026-04-29T12:42:04.354,AGIIL,30.02,19.72,12.51,36.55,0.22,0.47,0.39,2026-04-29
2026-04-29T12:42:04.354,KIRLOSENG,30.01,20.89,5.35,-5.17,0.24,0.58,0.93,2026-04-29
2026-04-29T12:42:04.354,SANSERA,29.42,19.16,6.46,-0.63,0.19,0.56,0.77,2026-04-29
2026-04-29T12:42:04.354,SILVERTUC,29.34,18.0,29.2,0.77,0.41,0.11,1.2,2026-04-29
2026-04-29T12:42:04.354,INFOBEAN,29.19,16.98,28.36,6.3,0.28,-0.14,0.4,2026-04-29
2026-04-29T12:42:04.354,AXISCADES,29.09,10.09,12.42,41.26,0.38,0.68,0.31,2026-04-29
2026-04-29T12:42:04.354,APEX,29.07,17.03,2.89,-0.13,0.22,0.83,0.94,2026-04-29
2026-04-29T12:42:04.354,GMDCLTD,28.36,25.84,14.19,16.72,0.28,0.42,0.27,2026-04-29
2026-04-29T12:42:04.354,HARDWYN,27.57,15.65,-0.78,-11.64,0.36,0.69,1.07,2026-04-29
2026-04-29T12:42:04.354,KRISHANA,27.52,18.9,29.04,34.79,0.3,0.3,0.17,2026-04-29
2026-04-29T12:42:04.354,FORCEMOT,27.5,36.35,44.17,34.99,-0.02,0.09,0.27,2026-04-29
2026-04-29T12:42:04.354,BHARATSE,27.31,NaN,NaN,NaN,0.15,0.31,-0.16,2026-04-29
2026-04-29T12:42:04.354,APARINDS,27.15,15.78,-5.03,-3.37,0.21,0.72,0.4,2026-04-29
2026-04-29T12:42:04.354,BLISSGVS,26.92,19.85,1.37,3.79,0.21,0.67,0.74,2026-04-29
2026-04-29T12:42:04.354,MIRCELECTR,26.72,18.28,12.05,8.01,0.39,0.11,0.17,2026-04-29
2026-04-29T12:42:04.354,SAKAR,24.81,27.2,7.8,4.71,0.17,0.62,0.73,2026-04-29
2026-04-29T12:42:04.354,SMLMAH,23.96,52.73,41.3,16.74,-0.09,0.04,0.35,2026-04-29
2026-04-29T12:42:04.354,THANGAMAYL,23.78,23.92,23.98,-3.81,0.12,0.12,1.06,2026-04-29
2026-04-29T12:42:04.354,ADANIPOWER,22.39,11.15,4.75,9.6,0.45,0.67,0.35,2026-04-29
2026-04-29T12:42:04.354,ANANDRATHI,21.95,16.74,12.52,13.4,0.2,0.22,0.16,2026-04-29
2026-04-29T12:42:04.354,SHARDACROP,21.87,16.27,3.69,8.8,0.21,0.43,0.37,2026-04-29
2026-04-29T12:42:04.354,SOUTHWEST,21.82,23.62,7.88,2.56,0.1,0.32,0.72,2026-04-29
2026-04-29T12:42:04.354,PROZONER,20.7,11.1,10.73,29.55,0.36,0.16,0.05,2026-04-29
2026-04-29T12:42:04.354,SCHNEIDER,20.44,8.5,-3.68,0.31,0.34,0.98,0.48,2026-04-29
2026-04-29T12:42:04.354,DATAPATTNS,20.33,17.92,-1.09,4.0,0.28,0.88,0.47,2026-04-29
2026-04-29T12:42:04.354,TFCILTD,20.13,27.67,22.86,35.33,0.12,0.2,0.02,2026-04-29
2026-04-29T12:42:04.354,VEDL,19.47,11.45,13.23,0.88,0.13,0.11,0.57,2026-04-29
2026-04-29T12:42:04.354,DYNAMATECH,19.44,12.9,1.94,1.18,0.24,0.5,0.47,2026-04-29
2026-04-29T12:42:04.354,SYRMA,19.27,17.44,6.01,20.08,0.19,0.46,0.27,2026-04-29
2026-04-29T12:42:04.354,GALLANTT,19.08,13.48,13.99,12.87,0.59,0.6,0.6,2026-04-29
2026-04-29T12:42:04.354,CHENNPETRO,18.73,17.03,9.96,-2.98,0.14,0.36,0.53,2026-04-29
2026-04-29T12:42:04.354,MBAPL,18.44,11.75,11.88,19.49,0.1,0.25,0.21,2026-04-29
2026-04-29T12:42:04.354,SHRIPISTON,18.37,15.04,9.3,5.84,0.13,0.29,0.3,2026-04-29
2026-04-29T12:42:04.354,RISHABH,18.18,16.8,2.55,2.26,0.27,0.47,0.29,2026-04-29
2026-04-29T12:42:04.354,TMB,17.98,10.79,6.06,0.43,0.26,0.38,0.7,2026-04-29
2026-04-29T12:42:04.354,MANINDS,17.97,5.1,-0.32,6.95,0.51,0.67,0.28,2026-04-29
2026-04-29T12:42:04.354,CUMMINSIND,17.94,13.55,8.15,3.96,0.12,0.35,0.3,2026-04-29
2026-04-29T12:42:04.354,MON100,17.76,7.21,4.98,10.11,0.28,0.27,0.25,2026-04-29
2026-04-29T12:42:04.354,DEEDEV,17.74,2.28,-8.54,0.85,0.52,1.22,0.57,2026-04-29
2026-04-29T12:42:04.354,GOKULAGRO,17.45,12.31,-1.34,5.11,0.22,0.48,0.37,2026-04-29
2026-04-29T12:42:04.354,CCL,17.32,20.36,10.98,7.15,0.06,0.23,0.35,2026-04-29
2026-04-23T15:20:27.829,CUPID,147.75,117.41,123.04,56.64,0.44,0.33,1.23,2026-04-23
2026-04-23T15:20:27.829,MTARTECH,67.03,40.16,17.65,6.78,0.53,1.02,1.41,2026-04-23
2026-04-23T15:20:27.829,SIGMAADV,65.51,39.91,27.68,30.54,0.45,0.31,0.56,2026-04-23
2026-04-23T15:20:27.829,QPOWER,62.34,28.99,NaN,NaN,0.72,0.96,0.43,2026-04-23
2026-04-23T15:20:27.829,STLTECH,54.38,29.39,-2.0,0.28,0.5,2.01,1.36,2026-04-23
2026-04-23T15:20:27.829,PFOCUS,54.25,39.12,22.63,4.82,0.27,0.49,0.92,2026-04-23
2026-04-23T15:20:27.829,SALSTEEL,49.96,24.4,28.59,4.86,0.51,0.37,0.91,2026-04-23
2026-04-23T15:20:27.829,VENUSREM,48.59,43.41,38.96,10.25,0.17,0.31,1.19,2026-04-23
2026-04-23T15:20:27.829,LUMAXTECH,48.5,42.02,37.29,26.86,0.13,0.21,0.5,2026-04-23
2026-04-23T15:20:27.829,BHAGYANGR,47.17,23.16,25.43,0.09,0.5,0.31,1.21,2026-04-23
2026-04-23T15:20:27.829,ROSSTECH,47.05,34.24,12.33,NaN,0.36,0.54,0.37,2026-04-23
2026-04-23T15:20:27.829,KESORAMIND,46.99,-0.11,12.7,-11.28,0.28,-0.04,1.02,2026-04-23
2026-04-23T15:20:27.829,GVT&D,45.84,35.63,10.99,15.84,0.19,0.7,0.54,2026-04-23
2026-04-23T15:20:27.829,NATIONALUM,44.15,24.21,25.2,1.55,0.16,0.19,0.93,2026-04-23
2026-04-23T15:20:27.829,JAYNECOIND,42.08,28.28,27.2,14.65,0.38,0.23,0.37,2026-04-23
2026-04-23T15:20:27.829,PRECWIRE,42.03,28.15,11.71,1.01,0.31,0.79,0.92,2026-04-23
2026-04-23T15:20:27.829,BAJAJCON,38.83,27.32,12.63,5.28,0.35,0.68,0.75,2026-04-23
2026-04-23T15:20:27.829,HINDCOPPER,37.2,26.93,37.45,4.51,0.17,0.0,0.61,2026-04-23
2026-04-23T15:20:27.829,NETWEB,35.24,27.09,13.61,12.44,0.2,0.14,0.04,2026-04-23
2026-04-23T15:20:27.829,IMFA,34.64,21.98,9.74,14.83,0.27,0.37,0.34,2026-04-23
2026-04-23T15:20:27.829,TDPOWERSYS,34.27,33.04,16.48,16.14,0.28,0.62,0.68,2026-04-23
2026-04-23T15:20:27.829,TATSILV,33.89,31.36,55.55,20.58,0.05,-0.2,0.44,2026-04-23
2026-04-23T15:20:27.829,SILVERCASE,33.86,NaN,NaN,NaN,0.03,-0.18,0.45,2026-04-23
2026-04-23T15:20:27.829,SILVERIETF,33.84,31.41,54.49,19.64,0.05,-0.19,0.47,2026-04-23
2026-04-23T15:20:27.829,SILVER1,33.83,31.0,54.24,19.36,0.05,-0.19,0.48,2026-04-23
2026-04-23T15:20:27.829,SILVERAG,33.81,32.53,54.15,19.47,0.03,-0.18,0.47,2026-04-23
2026-04-23T15:20:27.829,SILVERBEES,33.81,31.17,54.45,19.74,0.05,-0.19,0.46,2026-04-23
2026-04-23T15:20:27.829,SILVER,33.81,31.4,54.55,20.0,0.05,-0.19,0.46,2026-04-23
2026-04-23T15:20:27.829,SILVERADD,33.77,31.1,54.48,19.84,0.05,-0.19,0.46,2026-04-23
2026-04-23T15:20:27.829,AXISILVER,33.68,30.91,54.32,20.18,0.06,-0.19,0.45,2026-04-23
2026-04-23T15:20:27.829,SBISILVER,33.68,31.24,54.4,19.88,0.05,-0.19,0.46,2026-04-23
2026-04-23T15:20:27.829,HDFCSILVER,33.65,30.98,54.3,19.69,0.05,-0.19,0.46,2026-04-23
2026-04-23T15:20:27.829,SILVERBETA,33.55,31.23,53.97,20.44,0.05,-0.19,0.43,2026-04-23
2026-04-23T15:20:27.829,MIRCELECTR,32.83,20.22,18.17,7.95,0.36,0.04,0.18,2026-04-23
2026-04-23T15:20:27.829,MCX,32.68,36.0,28.72,12.38,0.1,0.15,0.5,2026-04-23
2026-04-23T15:20:27.829,KRISHANA,31.78,24.14,36.47,38.16,0.34,0.32,0.12,2026-04-23
2026-04-23T15:20:27.829,KMEW,30.81,24.43,26.13,NaN,0.14,-0.06,0.52,2026-04-23
2026-04-23T15:20:27.829,SBC,29.87,36.08,19.37,3.56,0.06,0.16,0.45,2026-04-23
2026-04-23T15:20:27.829,SAKAR,29.58,26.32,9.63,3.74,0.2,0.56,0.79,2026-04-23
2026-04-23T15:20:27.829,INFOBEAN,29.4,16.8,28.56,6.33,0.28,-0.13,0.38,2026-04-23
2026-04-23T15:20:27.829,SANSERA,29.26,20.23,10.81,-1.49,0.19,0.41,0.77,2026-04-23
2026-04-23T15:20:27.829,APEX,29.26,15.05,6.45,-1.11,0.34,0.7,1.09,2026-04-23
2026-04-23T15:20:27.829,FORCEMOT,29.19,39.84,53.05,34.0,0.0,-0.03,0.25,2026-04-23
2026-04-23T15:20:27.829,APARINDS,29.12,15.62,-4.21,-3.12,0.23,0.63,0.35,2026-04-23
2026-04-23T15:20:27.829,AXISCADES,27.94,13.37,15.19,43.23,0.41,0.6,0.31,2026-04-23
2026-04-23T15:20:27.829,BLISSGVS,27.29,17.87,2.23,3.87,0.3,0.64,0.76,2026-04-23
2026-04-23T15:20:27.829,SMLMAH,27.27,54.62,52.15,19.34,-0.01,-0.06,0.29,2026-04-23
2026-04-23T15:20:27.829,AGIIL,26.82,20.81,16.05,38.43,0.2,0.32,0.37,2026-04-23
2026-04-23T15:20:27.829,GMDCLTD,26.65,23.82,21.36,20.0,0.28,0.26,0.15,2026-04-23
2026-04-23T15:20:27.829,BHARATSE,26.43,NaN,NaN,NaN,0.12,0.1,-0.26,2026-04-23
2026-04-23T15:20:27.829,KIRLOSENG,26.05,27.01,7.49,-4.92,0.13,0.42,0.83,2026-04-23
2026-04-23T15:20:27.829,NGLFINE,25.95,23.34,0.58,-5.38,0.03,0.47,0.48,2026-04-23
2026-04-23T15:20:27.829,DATAPATTNS,25.86,21.64,4.92,3.65,0.26,0.66,0.51,2026-04-23
2026-04-23T15:20:27.829,ACUTAAS,25.46,25.86,16.19,19.99,0.07,0.42,0.54,2026-04-23
2026-04-23T15:20:27.829,RISHABH,24.05,18.06,5.23,2.28,0.26,0.37,0.26,2026-04-23
2026-04-23T15:20:27.829,GVPIL,23.67,18.32,-0.2,-4.0,0.21,0.78,0.67,2026-04-23
2026-04-23T15:20:27.829,ANANDRATHI,23.65,18.36,14.24,13.61,0.2,0.17,0.16,2026-04-23
2026-04-23T15:20:27.829,LUMAXIND,23.56,25.37,29.4,25.3,0.05,-0.03,0.05,2026-04-23
2026-04-23T15:20:27.829,TFCILTD,23.35,27.02,26.1,35.06,0.13,0.1,-0.01,2026-04-23
2026-04-23T15:20:27.829,SOUTHWEST,23.27,17.98,7.9,0.23,0.26,0.41,0.95,2026-04-23
2026-04-23T15:20:27.829,ADANIPOWER,22.75,11.05,12.49,7.95,0.42,0.52,0.36,2026-04-23
2026-04-23T15:20:27.829,HARDWYN,22.65,11.17,3.28,-11.83,0.43,0.48,1.02,2026-04-23
2026-04-23T15:20:27.829,SHARDACROP,22.35,16.08,4.59,9.87,0.16,0.36,0.35,2026-04-23
2026-04-23T15:20:27.829,SMSPHARMA,22.03,20.63,11.37,-1.34,0.13,0.32,0.42,2026-04-23
2026-04-23T15:20:27.829,THANGAMAYL,21.8,21.06,25.62,-4.11,0.13,0.02,0.93,2026-04-23
2026-04-23T15:20:27.829,SYRMA,21.67,17.99,7.39,20.38,0.3,0.43,0.24,2026-04-23
2026-04-23T15:20:27.829,GODAVARIB,21.67,20.31,1.61,NaN,0.07,0.25,0.27,2026-04-23
2026-04-23T15:20:27.829,NDLVENTURE,21.57,9.57,0.49,-5.57,0.04,0.3,0.44,2026-04-23
2026-04-23T15:20:27.829,SHRIPISTON,21.01,13.47,11.39,6.21,0.22,0.26,0.33,2026-04-23
2026-04-23T15:20:27.829,SILVERTUC,20.89,18.86,34.61,0.14,0.15,-0.16,0.87,2026-04-23
2026-04-23T15:20:27.829,DYNAMATECH,19.94,12.85,5.64,1.26,0.23,0.34,0.46,2026-04-23
2026-04-23T15:20:27.829,VEDL,19.93,12.11,15.93,0.08,0.11,0.09,0.54,2026-04-23
2026-04-23T15:20:27.829,DEEDEV,19.4,2.67,-5.86,1.07,0.62,1.14,0.6,2026-04-23
2026-04-23T15:20:27.829,MANINDS,19.19,9.48,2.84,4.66,0.48,0.58,0.34,2026-04-23
2026-04-23T15:20:27.829,MBAPL,18.98,8.68,12.99,24.41,0.18,0.29,0.17,2026-04-23
2026-04-23T15:20:27.829,RICOAUTO,18.9,15.66,12.62,-3.23,0.09,-0.03,0.33,2026-04-23
2026-04-23T15:20:27.829,AVANTIFEED,18.84,11.35,6.75,2.99,0.24,0.84,1.12,2026-04-23
2026-04-23T15:20:27.829,SCHNEIDER,18.77,10.38,-2.75,0.2,0.26,0.83,0.36,2026-04-23
2026-04-23T15:20:27.829,CARRARO,18.74,7.84,0.71,NaN,0.26,0.08,0.12,2026-04-23
2026-04-23T15:20:27.829,LTF,18.64,18.0,29.83,17.76,0.14,-0.03,0.09,2026-04-23
