Timestamp,Symbol,Cmp,%ch5,Lch5,Sl,Target,5d_high,R_vol,Forward pe,Pe,Rsi,Sector,Industry,Adx,%ch y_low,Srs,Ars,Srs y,Ars y,Lc,Low,%ch sl,%ch sl atr,Atr%,%ch_3low,Column26,Scan_Date,%ch,Low 2%,Low5,Rs,Is,Tps,Rs score,High,Lod price,Initial_atr1.5sl,%ch_high,%ch 2 low,E_s50,Avg_true_range,Adr%,Brackets12,Ma_x,Rvol,M_cap,Va,Va_ma,Atr% x,Lod dist,Free float,Grand_total_number2,Max2,W rsi,Adr p - adr%
2026-05-12T22:56:25.136,DABUR,473.25,,,463.58,487.76,,1.0,56.88,44.29,58.89,fmcg,personal care - indian,27.69,,-0.15,-0.11,,,,,2.09,,,,,2026-05-12,-0.04,460.16,458.6,-1.25,447.68,431.51,-0.85,,,,,,,,,,,,,,,,,,,,,
2026-05-12T22:56:25.136,POLYMED,1671.1,,,1597.09,1782.11,,0.94,59.68,48.31,70.51,healthcare,healthcare,33.33,,-0.17,-0.22,,,,,4.63,,,,,2026-05-12,1.23,1582.8,1615.1,-12.51,1553.59,1504.35,-8.64,,,,,,,,,,,,,,,,,,,,,
2026-05-12T22:56:25.136,COHANCE,484.65,,,480.95,490.2,,1.33,126.21,65.25,67.84,healthcare,pharmaceuticals - indian - bulk drugs & formln,49.61,,-0.37,-0.47,,,,,0.77,,,,,2026-05-12,1.19,454.23,459.0,-43.66,420.92,393.47,-13.54,,,,,,,,,,,,,,,,,,,,,
2026-05-12T22:56:25.136,ANTHEM,799.05,,,776.35,833.1,,2.01,121.07,90.66,72.19,healthcare,pharmaceuticals - indian - bulk drugs & formln,40.45,,0.04,-0.06,,,,,2.92,,,,,2026-05-12,1.89,760.33,760.75,3.63,750.33,724.74,NaN,,,,,,,,,,,,,,,,,,,,,
2026-05-04T09:33:49.243,CHOLAFIN,1606.7,,,1563.28,1693.54,,,20.78,25.24,,financials,finance & investments,,-5.28,-0.14,0.06,-0.17,0.04,,,2.81,,3.4,9.13,,2026-05-04,2.8,,,,,,,1608.8,1564.8,1524.25,9.27,9.27,42.44,54.62,3.03,3.03,0.78,20.2,133164.89,-0.03,-0.33,0.8,76.72,432397124,852037169,,,
2026-05-04T09:33:49.243,PAYTM,1111.2,,,1145.41,1042.79,,,78.92,-405.85,,i.t,miscellaneous,,-6.05,-0.22,-0.07,-0.24,-0.08,,,1.48,,3.14,2.65,,2026-05-04,1.41,,,,,,,1114.0,1097.8,1052.84,2.91,2.91,24.62,34.84,3.24,3.24,0.71,4.38,70136.21,0.73,0.24,0.72,38.46,640045681,640045681,,,
2026-05-04T09:33:49.243,IDEA,10.83,,,9.75,12.98,,,-5.53,-3.87,,telecom-service,telecommunications - service provider,,5.46,0.14,0.65,-0.0,0.56,,,5.16,,3.63,8.19,,2026-05-04,5.97,,,,,,,11.0,10.46,10.26,9.89,9.89,1.05,0.39,3.35,3.35,2.68,92.34,110726.58,1.08,-1.29,2.96,94.15,80561956458,108343035001,,,
2026-05-04T09:33:49.243,JBMA,636.5,,,634.09,641.33,,,68.29,70.57,,auto,auto ancillaries,,-1.34,-0.14,0.01,-0.15,0.01,,,1.14,,3.26,2.48,,2026-05-04,1.01,,,,,,,637.7,630.5,599.47,2.67,2.67,65.28,20.72,3.68,3.68,3.15,2.57,14902.69,1.42,1.31,3.51,28.96,76785978,236494264,,,
2026-05-04T09:33:49.243,HBLENGINE,795.0,,,815.62,753.75,,,25.0,27.79,,auto,auto ancillaries,,-2.36,-0.27,0.01,-0.28,0.01,,,2.18,,3.39,0.93,,2026-05-04,-0.44,,,,,,,810.8,793.5,751.07,2.93,2.93,81.81,26.94,3.74,3.74,3.04,11.43,22134.02,1.89,1.79,3.39,5.57,113342637,277194946,,,
2026-05-04T09:33:49.243,ABCAPITAL,346.15,,,346.52,345.41,,,23.91,25.76,,financials,finance & investments,,-1.33,-0.02,0.24,0.02,0.24,,,1.03,,2.92,2.55,,2026-05-04,0.19,,,,,,,348.45,344.9,329.2,2.47,2.47,15.23,10.12,3.1,3.1,1.5,5.05,90507.39,2.04,1.04,1.57,12.35,824806142,2619606094,,,
2026-05-04T09:33:49.243,NAM-INDIA,1031.9,,,1029.25,1037.2,,,42.71,42.01,,financials,finance & investments,,-3.05,0.09,0.25,0.08,0.22,,,2.1,,4.27,4.78,,2026-05-04,2.17,,,,,,,1034.3,1013.0,968.31,5.03,5.03,114.1,44.05,4.16,4.16,2.59,8.09,64446.53,3.68,3.54,2.91,42.91,179087901,638115996,,,
2026-05-04T09:33:49.243,NAVINFLUOR,6873.0,,,6455.08,7708.84,,,41.41,52.32,,chemicals,chemicals,,5.88,0.27,0.35,0.25,0.34,,,1.36,,3.28,3.2,,2026-05-04,0.76,,,,,,,6939.0,6846.0,6531.54,4.18,4.18,570.02,225.51,3.39,3.39,2.53,27.18,34956.65,4.26,3.14,2.76,11.97,37356850,51248574,,,
2026-05-04T09:33:49.243,TATAINVEST,722.4,,,734.04,699.13,,,143.33,20.79,,financials,finance & investments,,-1.29,-0.17,0.02,-0.19,0.01,,,1.5,,3.31,1.27,,2026-05-04,0.4,,,,,,,730.95,720.15,683.32,2.1,2.1,71.08,23.93,4.09,4.09,2.97,4.13,36403.32,4.38,3.69,3.29,9.4,134663490,505952960,,,
2026-05-04T09:33:49.243,DELHIVERY,470.0,,,464.2,481.6,,,221.7,228.95,,transportation,miscellaneous,,-2.05,-0.09,-0.03,-0.12,-0.03,,,1.51,,2.87,3.49,,2026-05-04,0.63,,,,,,,476.8,469.7,448.5,4.99,4.99,32.44,13.49,3.1,3.1,2.41,9.42,34963.74,4.73,4.62,2.58,2.22,748608108,748608108,,,
2026-05-04T09:33:49.243,SHAILY,2529.0,,,2166.04,3254.92,,,77.77,73.52,,plastic products,plastics products,,23.06,0.02,0.32,-0.09,0.32,,,1.93,,5.82,6.48,,2026-05-04,-0.14,,,,,,,2550.7,2502.3,2320.4,2.89,2.89,444.4,147.09,6.76,6.76,3.02,4.99,11638.59,5.41,3.41,3.67,18.15,26012493,45955093,,,
2026-05-04T09:33:49.243,JSWENERGY,561.4,,,559.79,564.63,,,58.24,43.0,,power & utilities,power generation and supply,,0.06,-0.04,0.01,-0.04,0.02,,,0.86,,3.22,2.2,,2026-05-04,0.05,,,,,,,566.0,561.15,533.86,3.04,3.04,53.58,18.07,3.54,3.54,2.97,5.91,98610.46,6.08,5.63,3.28,1.38,537472638,1757292260,,,
2026-05-04T09:33:49.243,CHENNPETRO,1104.7,,,1028.51,1257.08,,,2.89,5.42,,energy,refineries,,10.71,0.15,0.64,0.27,0.68,,,3.45,,5.55,5.36,,2026-05-04,-2.1,,,,,,,1139.0,1101.0,1016.76,3.45,3.45,119.67,61.29,5.1,5.1,1.95,11.59,16802.42,6.59,5.99,2.19,6.04,48713300,148911400,,,
2026-05-04T09:33:49.243,NETWEB,3857.7,,,3949.65,3673.79,,,74.53,129.29,,i.t,computers - hardware,,3.28,-0.13,0.78,-0.05,0.88,,,8.08,,5.15,1.43,,2026-05-04,-5.09,,,,,,,4110.7,3803.5,3584.63,8.08,8.08,387.85,198.76,4.64,4.64,1.95,22.83,23145.25,7.15,6.08,2.17,27.27,18799145,56940687,,,
2026-05-04T09:33:49.243,MAHABANK,79.34,,,79.02,79.97,,,7.46,8.58,,bank,banks - public sector,,0.08,0.25,0.39,0.2,0.38,,,1.1,,3.52,2.81,,2026-05-04,1.24,,,,,,,79.8,78.93,75.03,2.8,2.8,9.37,2.79,3.59,3.59,3.36,10.93,60278.72,7.5,6.49,3.81,14.69,2030495320,7691554950,,,
2026-05-04T09:33:49.243,NATCOPHARM,1100.9,,,1095.39,1111.92,,,32.53,12.6,,healthcare,pharmaceuticals - indian - bulk drugs & formln,,-0.9,0.22,0.18,0.21,0.17,,,1.07,,2.8,1.93,,2026-05-04,0.47,,,,,,,1104.8,1093.1,1048.21,1.64,1.64,92.04,30.84,3.41,3.41,2.98,2.18,19625.96,8.97,8.86,3.26,25.3,90479744,179109870,,,
2026-04-29T10:13:04.9,IDEA,10.46,,,9.5,12.38,,,-5.34,-3.77,,telecom-service,telecommunications - service provider,,4.14,0.02,0.53,-0.09,0.46,,,4.7,,3.16,9.41,,2026-04-29,5.13,,,,,,,10.48,10.01,9.93,8.38,8.38,0.64,0.33,3.3,3.3,1.94,51.46,107801.32,-0.12,-1.42,2.07,136.0,80561956458,108343035001,,,
2026-04-29T10:13:04.9,PAYTM,1122.85,,,1153.33,1061.88,,,79.75,-418.2,,i.t,miscellaneous,,-2.23,-0.21,-0.03,-0.21,-0.03,,,2.01,,3.27,6.83,,2026-04-29,-0.56,,,,,,,1144.8,1122.2,1062.91,2.17,2.17,34.53,36.72,3.47,3.47,0.94,18.92,72270.76,0.97,-0.05,0.97,1.77,640045681,640045681,,,
2026-04-29T10:13:04.9,BOSCHLTD,37125.0,,,38585.52,34203.95,,,51.4,39.93,,auto,auto ancillaries,,-3.47,-0.11,-0.07,-0.13,-0.07,,,0.96,,2.3,1.08,,2026-04-29,-0.52,,,,,,,37470.0,37115.0,35640.93,1.27,1.27,2926.1,852.51,3.18,3.18,3.43,17.45,110070.26,1.03,1.0,3.73,1.17,8688416,29493640,,,
2026-04-29T10:13:04.9,LTF,287.89,,,289.49,284.69,,,22.35,23.97,,financials,finance & investments,,-0.14,-0.01,0.41,-0.02,0.4,,,1.1,,2.99,1.12,,2026-04-29,0.74,,,,,,,288.3,285.16,273.58,1.26,1.26,11.89,8.6,3.12,3.12,1.38,9.98,71570.34,1.9,1.01,1.44,31.74,851855891,2504386016,,,
2026-04-29T10:13:04.9,HINDZINC,614.0,,,600.36,641.28,,,12.89,18.82,,metals & mining,mining / minerals / metals,,4.64,0.2,0.42,0.17,0.43,,,2.02,,3.36,3.31,,2026-04-29,-0.34,,,,,,,618.35,606.1,582.66,2.02,2.02,43.19,20.63,3.11,3.11,2.09,27.0,260321.9,2.15,0.13,2.25,38.28,1660047647,4225319000,,,
2026-04-29T10:13:04.9,VOLTAS,1518.6,,,1441.07,1673.66,,,147.72,99.87,,consumer discretionary,air-conditioners,,7.7,-0.02,0.18,-0.04,0.18,,,1.59,,3.09,2.96,,2026-04-29,0.5,,,,,,,1537.9,1513.8,1441.49,2.6,2.6,93.5,46.99,3.64,3.64,1.99,14.1,49999.99,2.46,2.44,2.12,10.21,230631260,330884740,,,
2026-04-29T10:13:04.9,AUBANK,1028.6,,,1037.18,1011.44,,,23.1,28.9,,bank,banks - private sector,,0.12,0.08,0.35,0.08,0.35,,,1.19,,2.94,1.13,,2026-04-29,0.57,,,,,,,1031.7,1019.55,981.26,1.44,1.44,70.31,30.26,3.13,3.13,2.32,7.94,76532.76,3.33,2.04,2.49,29.91,577968709,748267121,,,
2026-04-29T10:13:04.9,NAM-INDIA,1037.0,,,1016.76,1077.48,,,42.92,42.56,,financials,finance & investments,,1.99,0.06,0.24,0.02,0.23,,,2.77,,4.38,5.59,,2026-04-29,1.34,,,,,,,1059.85,1031.25,973.1,4.22,4.22,122.32,45.42,4.22,4.22,2.69,36.34,65295.22,3.63,3.56,3.05,12.66,179087901,638115996,,,
2026-04-29T10:13:04.9,NAVINFLUOR,6684.0,,,6297.75,7456.49,,,46.19,61.35,,chemicals,chemicals,,6.4,0.23,0.34,0.2,0.33,,,2.34,,2.94,3.83,,2026-04-29,0.86,,,,,,,6816.0,6660.0,6360.36,3.78,3.78,398.57,196.3,3.33,3.33,2.03,52.67,33962.43,3.7,3.23,2.16,12.23,37356850,51248574,,,
2026-04-29T10:13:04.9,SHAILY,2471.0,,,2012.98,3387.03,,,75.98,72.26,,plastic products,plastics products,,27.0,-0.1,0.43,-0.1,0.44,,,5.06,,6.44,5.42,,2026-04-29,-0.74,,,,,,,2587.0,2462.5,2258.07,8.42,8.42,405.42,159.23,6.76,6.76,2.55,35.57,11440.06,3.84,3.27,3.05,5.34,26012493,45955093,,,
2026-04-29T10:13:04.9,TATAINVEST,726.0,,,725.88,726.24,,,144.05,20.96,,financials,finance & investments,,0.06,-0.19,0.02,-0.21,0.02,,,1.09,,3.45,2.91,,2026-04-29,0.12,,,,,,,732.9,725.0,686.03,3.15,3.15,77.79,25.02,4.26,4.26,3.11,8.16,36689.18,4.03,3.24,3.48,4.0,134663490,505952960,,,
2026-04-29T10:13:04.9,GRAPHITE,741.65,,,718.01,788.92,,,52.98,43.72,,industrials,electrodes - graphites,,4.81,0.16,0.37,0.2,0.36,,,1.67,,3.71,1.88,,2026-04-29,0.68,,,,,,,751.45,739.1,697.18,2.55,2.55,77.01,27.5,4.09,4.09,2.8,16.74,14392.34,4.68,4.2,3.12,9.27,67715949,195375594,,,
2026-04-29T10:13:04.9,RBLBANK,337.8,,,317.39,378.61,,,21.33,22.37,,bank,banks - private sector,,-2.03,-0.04,0.26,-0.09,0.2,,,5.34,,3.59,10.36,,2026-04-29,5.32,,,,,,,339.0,321.8,321.63,9.35,9.35,25.93,12.12,3.07,3.07,2.14,68.83,19825.92,4.91,4.21,2.32,131.97,618111404,618111404,,,
2026-04-29T10:13:04.9,NLCINDIA,314.5,,,299.81,343.88,,,15.06,16.0,,power & utilities,power generation and supply,,7.38,0.11,0.31,0.12,0.32,,,3.07,,4.06,4.05,,2026-04-29,-1.15,,,,,,,321.0,311.45,296.37,3.07,3.07,43.59,12.78,4.09,4.09,3.41,29.2,44115.84,6.57,4.99,3.96,23.87,385480047,1386636609,,,
2026-04-29T10:13:04.9,MAHABANK,78.5,,,77.55,80.4,,,7.38,8.51,,bank,banks - public sector,,1.2,0.21,0.37,0.21,0.36,,,2.2,,3.65,2.68,,2026-04-29,0.98,,,,,,,78.87,77.17,74.16,3.17,3.17,9.09,2.86,3.63,3.63,3.17,17.34,59794.15,7.62,6.24,3.59,46.45,2030495320,7691554950,,,
2026-04-29T10:13:04.9,AGIIL,372.8,,,367.49,383.42,,,43.55,13.88,,realty,construction,,-2.2,0.3,0.69,0.24,0.62,,,2.74,,5.81,4.72,,2026-04-29,4.15,,,,,,,375.15,365.15,340.8,5.38,5.38,59.13,21.65,7.17,7.17,2.73,33.5,4474.28,8.26,6.35,3.25,35.33,35883288,124997388,,,
2026-04-28T12:52:29.862,IDEA,9.98,,,9.38,11.17,,,-5.09,-3.67,,telecom-service,telecommunications - service provider,,3.87,-0.08,0.48,-0.08,0.44,,,4.96,,3.01,6.51,,2026-04-28,2.99,,,,,,,10.15,9.67,9.47,6.17,6.17,0.13,0.3,3.19,3.19,0.45,112.55,104984.4,-0.56,-1.42,0.45,103.2,80561956458,108343035001,,,
2026-04-28T12:52:29.862,ABCAPITAL,340.55,,,343.47,334.71,,,23.52,25.54,,financials,finance & investments,,-0.26,0.01,0.21,0.02,0.22,,,2.14,,3.06,0.77,,2026-04-28,-0.58,,,,,,,346.7,339.45,323.22,2.59,2.59,9.89,10.44,3.18,3.18,0.95,14.92,89734.61,1.12,0.77,0.98,10.54,824806142,2619606094,,,
2026-04-28T12:52:29.862,HINDCOPPER,560.25,,,552.15,576.45,,,86.46,81.78,,metals & mining,mining / minerals / metals,,0.41,0.48,1.27,0.49,1.27,,,1.93,,3.29,4.24,,2026-04-28,0.16,,,,,,,568.45,557.7,525.96,4.11,4.11,23.72,18.41,3.82,3.82,1.29,30.47,54090.49,1.14,0.98,1.34,13.85,327410647,967024020,,,
2026-04-28T12:52:29.862,PAYTM,1131.45,,,1150.96,1092.44,,,80.36,-419.28,,i.t,miscellaneous,,-7.61,-0.2,0.03,-0.2,0.03,,,2.45,,3.44,7.64,,2026-04-28,-0.05,,,,,,,1148.0,1120.5,1069.92,9.22,9.22,42.34,38.95,3.64,3.64,1.09,55.22,72456.37,1.4,-0.13,1.13,28.12,640045681,640045681,,,
2026-04-28T12:52:29.862,JBMA,647.6,,,626.01,690.77,,,69.48,70.41,,auto,auto ancillaries,,-0.67,-0.09,0.06,-0.11,0.03,,,4.63,,3.72,6.75,,2026-04-28,3.0,,,,,,,655.0,626.0,607.69,6.46,6.46,78.69,24.11,4.34,4.34,3.26,66.28,14869.58,1.8,1.28,3.71,89.57,76785978,236494264,,,
2026-04-28T12:52:29.862,HBLENGINE,800.2,,,799.22,802.16,,,25.16,28.18,,auto,auto ancillaries,,3.03,-0.26,0.29,-0.21,0.31,,,2.24,,3.51,1.61,,2026-04-28,-1.16,,,,,,,816.9,799.0,755.13,2.24,2.24,88.86,28.05,4.04,4.04,3.17,35.1,22441.7,2.56,1.35,3.56,4.28,113342637,277194946,,,
2026-04-28T12:52:29.862,AUBANK,1028.65,,,1028.38,1029.19,,,23.11,29.47,,bank,banks - private sector,,2.71,0.1,0.35,0.11,0.37,,,3.42,,3.07,0.08,,2026-04-28,-1.38,,,,,,,1062.9,1027.8,980.46,3.42,3.42,71.01,31.62,3.2,3.2,2.25,117.1,78044.26,3.12,2.02,2.41,2.69,577968709,748267121,,,
2026-04-28T12:52:29.862,OIL,495.15,,,461.59,562.26,,,16.84,13.29,,energy,oil drilling / allied services,,2.38,0.08,0.11,0.04,0.07,,,3.96,,2.69,5.35,,2026-04-28,3.98,,,,,,,497.25,478.3,472.81,5.67,5.67,21.76,13.33,3.01,3.01,1.63,99.92,77459.06,3.81,3.17,1.71,126.4,705042801,1626607791,,,
2026-04-28T12:52:29.862,NAVINFLUOR,6607.0,,,6229.16,7362.68,,,45.65,60.9,,chemicals,chemicals,,5.2,0.21,0.33,0.19,0.32,,,1.64,,2.99,5.51,,2026-04-28,0.43,,,,,,,6675.0,6567.5,6280.92,3.69,3.69,327.01,197.45,3.42,3.42,1.66,61.1,33713.87,3.87,3.31,1.74,20.0,37356850,51248574,,,
2026-04-28T12:52:29.862,SHAILY,2417.8,,,1938.36,3376.69,,,74.35,70.32,,plastic products,plastics products,,28.0,-0.12,0.46,-0.1,0.47,,,5.77,,6.81,12.61,,2026-04-28,-0.2,,,,,,,2523.6,2386.0,2203.33,7.66,7.66,358.16,164.57,6.85,6.85,2.18,54.04,11133.08,4.05,3.25,2.55,19.32,26012493,45955093,,,
2026-04-28T12:52:29.862,GRAPHITE,737.45,,,708.83,794.68,,,52.67,43.67,,industrials,electrodes - graphites,,5.85,0.21,0.36,0.21,0.36,,,3.31,,3.99,2.85,,2026-04-28,0.22,,,,,,,757.0,732.75,691.63,3.98,3.98,74.29,29.46,4.6,4.6,2.52,52.84,14375.74,4.71,4.29,2.8,15.95,67715949,195375594,,,
2026-04-28T12:52:29.862,DRREDDY,1352.7,,,1227.62,1602.86,,,23.27,19.96,,healthcare,pharmaceuticals - indian - bulk drugs & formln,,9.44,-0.03,0.08,-0.05,0.07,,,2.71,,3.17,4.62,,2026-04-28,1.36,,,,,,,1363.4,1327.4,1295.19,4.16,4.16,79.84,42.93,3.12,3.12,1.86,60.41,111384.97,5.04,3.84,1.98,58.94,612351330,834656970,,,
2026-04-28T12:52:29.862,AGIIL,360.0,,,365.98,348.03,,,42.06,14.0,,realty,construction,,-0.88,0.26,0.64,0.25,0.65,,,4.87,,6.08,1.88,,2026-04-28,-0.32,,,,,,,377.0,359.5,327.93,5.29,5.29,48.82,21.87,7.19,7.19,2.23,41.12,4514.28,8.12,6.14,2.58,2.29,35883288,124997388,,,
2026-04-28T12:52:29.862,ENRIN,3227.0,,,3088.16,3504.67,,,91.78,96.21,,power & utilities,power generation and supply,,6.67,-0.06,0.01,-0.07,0.0,,,2.64,,3.46,2.77,,2026-04-28,1.08,,,,,,,3284.0,3199.5,3063.01,3.54,3.54,368.72,111.81,3.62,3.62,3.3,83.49,113687.91,8.16,7.41,3.72,24.59,89030592,356120505,,,
2026-04-28T12:52:29.862,TIINDIA,3001.3,,,2909.29,3185.32,,,87.55,96.87,,industrials,steel - large,,4.27,-0.12,0.01,-0.13,0.0,,,2.83,,3.78,3.6,,2026-04-28,0.23,,,,,,,3034.0,2950.6,2838.49,2.85,2.85,345.06,113.43,3.75,3.75,3.04,34.61,57957.47,8.5,7.56,3.44,44.7,108303602,193552869,,,
2026-04-28T12:52:29.862,NATCOPHARM,1095.5,,,1096.59,1093.33,,,32.37,12.54,,healthcare,pharmaceuticals - indian - bulk drugs & formln,,-0.84,0.22,0.17,0.21,0.16,,,2.65,,3.28,2.91,,2026-04-28,0.51,,,,,,,1116.8,1088.0,1039.02,2.84,2.84,102.13,35.93,3.64,3.64,2.84,21.69,19521.18,8.89,8.74,3.13,20.87,90479744,179109870,,,
2026-04-23T05:41:38.791,PAYTM,1162.15,,,1114.32,1257.8,,,82.54,-430.43,,i.t,miscellaneous,,7.19,-0.18,0.04,-0.17,0.05,,,1.51,,2.98,0.85,,2026-04-23,-0.4,,,,,,,1173.95,1156.5,1101.7,1.51,1.51,69.65,34.62,3.57,3.57,2.01,35.26,74382.91,0.47,-0.26,2.14,16.32,640045681,640045681,,,
2026-04-23T05:41:38.791,MUTHOOTFIN,3586.9,,,3482.26,3796.17,,,12.84,16.52,,financials,finance & investments,,3.39,-0.01,0.3,-0.01,0.31,,,2.09,,3.09,2.24,,2026-04-23,-0.65,,,,,,,3646.0,3571.5,3403.25,3.34,3.34,143.88,110.83,3.21,3.21,1.3,75.01,144002.73,1.44,1.23,1.35,13.89,107004604,401468476,,,
2026-04-23T05:41:38.791,ABCAPITAL,350.7,,,331.22,389.66,,,24.22,26.15,,financials,finance & investments,,5.56,0.06,0.22,0.05,0.2,,,2.05,,3.17,4.45,,2026-04-23,1.77,,,,,,,353.0,345.9,332.6,3.67,3.67,19.53,11.1,3.38,3.38,1.76,58.32,91869.59,1.64,0.76,1.86,43.23,824806142,2619606094,,,
2026-04-23T05:41:38.791,MANAPPURAM,295.05,,,263.77,357.6,,,26.16,64.7,,financials,finance & investments,,4.51,-0.06,0.08,-0.09,0.03,,,7.52,,3.54,11.13,,2026-04-23,4.7,,,,,,,302.45,281.3,279.82,11.98,11.98,18.46,10.45,3.36,3.36,1.77,213.35,27715.11,1.84,-0.1,1.89,131.63,640935088,939336102,,,
2026-04-23T05:41:38.791,LTF,294.04,,,273.56,335.0,,,24.92,26.14,,financials,finance & investments,,8.98,0.01,0.39,0.0,0.39,,,1.37,,3.19,3.64,,2026-04-23,0.73,,,,,,,295.29,291.3,278.96,2.65,2.65,17.95,9.38,3.35,3.35,1.91,47.07,73638.97,1.9,0.87,2.04,29.21,851855891,2504386016,,,
2026-04-23T05:41:38.791,VOLTAS,1481.6,,,1318.13,1808.54,,,144.12,97.92,,consumer discretionary,air-conditioners,,14.13,-0.06,0.07,-0.07,0.05,,,3.33,,3.53,3.62,,2026-04-23,1.67,,,,,,,1503.5,1455.0,1400.08,4.09,4.09,58.65,52.34,4.17,4.17,1.12,75.44,49023.88,2.69,2.17,1.17,50.82,230631260,330884740,,,
2026-04-23T05:41:38.791,AUBANK,1043.2,,,966.61,1196.37,,,29.17,33.62,,bank,banks - private sector,,6.72,0.11,0.34,0.2,0.34,,,2.17,,2.94,5.92,,2026-04-23,0.51,,,,,,,1054.4,1032.05,995.17,5.69,5.69,89.76,30.62,3.38,3.38,2.93,67.24,78059.23,3.29,1.77,3.21,36.42,577968709,748267121,,,
2026-04-23T05:41:38.791,FORTIS,923.1,,,850.96,1067.39,,,89.8,72.57,,healthcare,healthcare,,7.96,-0.22,0.04,-0.23,0.03,,,3.02,,3.06,4.59,,2026-04-23,0.71,,,,,,,934.45,907.05,881.14,4.88,4.88,49.96,28.27,3.3,3.3,1.77,163.21,69690.19,4.17,2.69,1.87,56.78,519662253,754958148,,,
2026-04-23T05:41:38.791,TATAINVEST,731.4,,,674.03,846.14,,,145.12,21.14,,financials,finance & investments,,10.35,-0.16,0.01,-0.26,0.0,,,5.12,,4.32,3.66,,2026-04-23,1.27,,,,,,,762.25,725.15,687.63,7.51,7.51,90.37,31.56,4.53,4.53,2.86,256.57,37005.4,4.2,2.31,3.27,19.8,134663490,505952960,,,
2026-04-23T05:41:38.791,GRAPHITE,741.05,,,660.43,902.29,,,52.93,43.98,,industrials,electrodes - graphites,,12.57,0.25,0.36,0.22,0.35,,,2.34,,4.45,9.91,,2026-04-23,0.52,,,,,,,749.4,732.25,692.97,5.37,5.37,85.6,33.0,4.95,4.95,2.59,79.74,14478.31,4.84,4.07,2.93,26.67,67715949,195375594,,,
2026-04-23T05:41:38.791,ZYDUSWELL,503.25,,,504.49,500.76,,,-100.65,11.39,,fmcg,food - processing - indian,,0.58,-0.01,0.18,0.01,0.19,,,2.34,,5.09,2.49,,2026-04-23,-0.68,,,,,,,513.45,501.7,466.54,2.59,2.59,74.34,25.62,5.94,5.94,2.9,12.87,16011.27,5.04,4.3,3.4,6.05,96606235,318157280,,,
2026-04-23T05:41:38.791,RADICO,3243.0,,,2931.3,3866.4,,,70.07,83.95,,fmcg,breweries & distilleries,,14.06,-0.08,0.12,-0.04,0.12,,,3.05,,4.38,2.3,,2026-04-23,-0.19,,,,,,,3307.5,3209.6,3056.77,4.33,4.33,465.64,142.2,4.22,4.22,3.27,86.01,43423.1,5.33,2.54,3.82,23.49,80068115,133897933,,,
2026-04-23T05:41:38.791,AGIIL,359.7,,,352.73,373.64,,,42.02,13.95,,realty,construction,,7.29,0.23,0.61,0.25,0.64,,,3.58,,6.34,0.49,,2026-04-23,-1.71,,,,,,,370.75,357.95,327.54,3.58,3.58,57.62,22.8,7.38,7.38,2.53,18.18,4496.16,6.23,5.64,3.01,7.68,35883288,124997388,,,
2026-04-23T05:41:38.791,SCI,297.89,,,263.72,366.22,,,8.57,12.25,,transportation,shipping,,20.16,0.21,0.36,0.22,0.38,,,3.0,,5.5,1.24,,2026-04-23,-0.9,,,,,,,305.9,297.0,276.39,3.96,3.96,46.65,16.37,5.24,5.24,2.85,57.98,13875.69,6.23,5.8,3.38,5.44,168856033,465799010,,,
2026-04-23T05:41:38.791,JSWENERGY,560.55,,,511.98,657.7,,,58.15,42.95,,power & utilities,power generation and supply,,9.58,-0.02,0.01,-0.08,-0.02,,,4.22,,3.51,6.06,,2026-04-23,2.54,,,,,,,562.8,540.0,532.53,4.22,4.22,64.66,19.67,3.6,3.6,3.29,123.03,98505.02,6.35,5.07,3.72,104.46,537472638,1757292260,,,
2026-04-23T05:41:38.791,ENRIN,3188.2,,,2839.77,3885.06,,,90.68,96.09,,power & utilities,power generation and supply,,16.8,-0.05,-0.05,-0.06,-0.04,,,3.1,,3.56,5.58,,2026-04-23,-0.62,,,,,,,3255.9,3158.1,3024.99,3.1,3.1,372.56,113.45,3.53,3.53,3.28,115.67,113538.34,7.5,7.35,3.72,26.53,89030592,356120505,,,
2026-04-22T23:08:20.37,PAYTM,1162.15,,,1114.32,1257.8,,,82.54,-430.13,,i.t,miscellaneous,,7.19,-0.18,0.04,-0.17,0.05,,,1.51,,2.98,0.85,,2026-04-22,-0.4,,,,,,,1173.95,1156.5,1101.7,1.51,1.51,69.65,34.62,3.57,3.57,2.01,35.26,74331.71,0.47,-0.26,2.14,16.32,640045681,640045681,,,
2026-04-22T23:08:20.37,MUTHOOTFIN,3586.9,,,3482.26,3796.17,,,12.84,16.26,,financials,finance & investments,,3.39,-0.01,0.3,-0.01,0.31,,,2.09,,3.09,2.24,,2026-04-22,-0.65,,,,,,,3646.0,3571.5,3403.25,3.34,3.34,143.88,110.83,3.21,3.21,1.3,75.01,141766.55,1.44,1.23,1.35,13.89,107004604,401468476,,,
2026-04-22T23:08:20.37,ABCAPITAL,350.7,,,331.22,389.66,,,24.22,25.47,,financials,finance & investments,,5.56,0.06,0.22,0.05,0.2,,,2.05,,3.17,4.45,,2026-04-22,1.77,,,,,,,353.0,345.9,332.6,3.67,3.67,19.53,11.1,3.38,3.38,1.76,58.32,89485.74,1.64,0.76,1.86,43.23,824806142,2619606094,,,
